DISTRICT,YEAR,DA0CA08R,DA0CA09R,DA0CC08R,DA0CC09R,DA0CS08R,DA0CS09R,DA0CT08R,DA0CT09R,DACRB08R,DACRB09R,DACRM08R,DACRM09R,DACRR08R,DACRR09R,DB0CA08R,DB0CA09R,DB0CC08R,DB0CC09R,DB0CS08R,DB0CS09R,DB0CT08R,DB0CT09R,DBCRB08R,DBCRB09R,DBCRM08R,DBCRM09R,DBCRR08R,DBCRR09R,DECRB08R,DECRB09R,DECRM08R,DECRM09R,DECRR08R,DECRR09R,DF0CA08R,DF0CA09R,DF0CC08R,DF0CC09R,DF0CS08R,DF0CS09R,DF0CT08R,DF0CT09R,DFCRB08R,DFCRB09R,DFCRM08R,DFCRM09R,DFCRR08R,DFCRR09R,DH0CA08R,DH0CA09R,DH0CC08R,DH0CC09R,DH0CS08R,DH0CS09R,DH0CT08R,DH0CT09R,DHCRB08R,DHCRB09R,DHCRM08R,DHCRM09R,DHCRR08R,DHCRR09R,DI0CA08R,DI0CA09R,DI0CC08R,DI0CC09R,DI0CS08R,DI0CS09R,DI0CT08R,DI0CT09R,DICRB08R,DICRB09R,DICRM08R,DICRM09R,DICRR08R,DICRR09R,DLCRB08R,DLCRB09R,DLCRM08R,DLCRM09R,DLCRR08R,DLCRR09R,DM0CA08R,DM0CA09R,DM0CC08R,DM0CC09R,DM0CS08R,DM0CS09R,DM0CT08R,DM0CT09R,DMCRB08R,DMCRB09R,DMCRM08R,DMCRM09R,DMCRR08R,DMCRR09R,DP0CA08R,DP0CA09R,DP0CC08R,DP0CC09R,DP0CS08R,DP0CS09R,DP0CT08R,DP0CT09R,DPCRB08R,DPCRB09R,DPCRM08R,DPCRM09R,DPCRR08R,DPCRR09R,DRCRB08R,DRCRB09R,DRCRM08R,DRCRM09R,DRCRR08R,DRCRR09R,DSCRB08R,DSCRB09R,DSCRM08R,DSCRM09R,DSCRR08R,DSCRR09R,DW0CA08R,DW0CA09R,DW0CC08R,DW0CC09R,DW0CS08R,DW0CS09R,DW0CT08R,DW0CT09R,DWCRB08R,DWCRB09R,DWCRM08R,DWCRM09R,DWCRR08R,DWCRR09R
'070801,2010,-1,.,-1,-1,-1,-1,13.3,22.2,31,13,38,13,54,33,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,29,-1,43,-1,57,20,-1,.,-1,.,.,.,12.5,0,25,-1,25,-1,50,-1,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,14.3,-1,40,17,60,17,60,17,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,20,-3,20,-3,40,33,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,20,14.3,38,17,50,17,50,43
'070901,2010,-1,19.9,0,13.3,924,906,-2,68.2,40,26,53,53,53,42,.,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,38,18,63,55,50,36,-1,19.7,0,11.1,-1,-1,-2,90,25,38,38,75,50,50,.,-1,-1,-1,-1,-1,-2,57.1,-1,14,-1,14,-1,57,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.2,-1,16.7,-1,-1,-2,50,57,18,71,36,57,36,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,14,8,43,38,29,31,-1,-1,-1,-1,-1,-1,-1,20.8,0,20,-1,-1,-2,71.4,43,36,57,73,50,36
'070903,2010,19.8,19.7,20.1,16.8,1030,1025,55.6,53.6,40,37,53,51,55,54,16.6,16.1,4.5,0,904,-1,62.9,68.9,28,19,42,33,41,35,25,24,42,39,39,43,20,20.1,18.3,18.8,990,1027,58.1,58.9,41,44,50,54,64,63,18.6,18.7,12.1,0,980,920,33.7,28.3,27,23,43,38,36,43,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.5,19,22.5,13.6,1082,1022,52.6,46.8,39,28,57,46,45,43,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,22,16,36,28,41,42,-1,-3,-1,13,17,27,20.9,21.2,25.9,28.1,1051,1069,67.1,69.5,50,53,61,65,66,68
'070905,2010,18,20.6,6.5,19.4,908,942,44.7,52.1,36,39,54,56,51,53,.,-1,-1,0,-1,896,44.4,85.7,22,50,33,-4,40,50,25,26,44,38,41,44,-1,19.7,3.7,18.5,894,909,48.2,49.1,39,26,48,48,60,45,-1,-1,6.3,8.3,869,892,29.1,39.3,27,30,45,46,44,41,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.4,10.5,20,928,969,40.4,54.7,32,50,60,63,39,59,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,16,14,35,28,35,37,17,-3,29,18,14,-3,-1,21.8,8,31.3,943,992,65.8,62.7,50,47,70,63,63,64
'070907,2010,16.6,17.2,15,20,911,886,57.1,51.7,53,23,74,23,60,77,-1,-1,0,-1,-1,.,100,28.6,20,-3,60,-3,20,57,27,13,67,13,40,75,-1,-1,23.1,0,940,806,56.5,63.6,55,8,82,8,59,75,-1,-1,-1,-1,-1,.,30,14.3,60,-3,80,-3,80,71,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.2,17.8,0,37.5,-1,-1,58.3,44.4,50,33,58,33,62,78,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,11,8,11,8,40,58,-1,-1,-1,-1,-1,-1,17.8,19.7,25,25,918,886,60,80,58,44,74,44,60,88
'070908,2010,21.8,21.3,39.6,27.8,1035,1009,75.5,71.9,62,58,73,69,73,70,18.8,19.3,33.3,9.1,886,892,-2,64.7,56,33,67,56,60,50,35,39,48,44,38,58,21.6,21.3,35.7,28,1005,1011,76.1,73.8,62,57,68,67,78,71,19.9,18.9,16.7,8.7,975,888,48.6,48.9,44,38,52,52,53,50,-1,-1,-1,-1,-1,-1,80,-1,-4,-1,-4,-1,-4,-1,-1,-1,-1,-1,-1,-1,21.9,21.4,43.6,27.5,1069,1008,74.9,69.6,61,59,77,71,68,69,-1,-1,80,-1,-1,-1,71.4,-1,86,-1,86,-1,-4,-1,25,13,35,22,45,36,-3,4,29,8,22,12,21.9,21.6,40.9,29.7,1045,1025,77.7,74.6,63,61,74,71,74,72
'070909,2010,17.7,18.1,9.1,11.1,.,.,91.7,100,15,56,31,67,31,56,16.6,18.8,0,0,.,.,100,100,-3,80,40,80,40,80,-3,50,14,67,29,50,18.8,-1,16.7,-1,.,.,100,-1,33,-1,33,-1,67,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.4,18.3,0,12.5,.,.,83.3,100,-3,50,29,63,-3,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-1,-3,-1,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1
'070910,2010,18.1,19.3,9.4,15.8,912,950,60.4,82.6,46,59,70,72,56,69,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,50,50,44,75,50,58,18.9,-1,10,16.7,890,924,60.6,75,58,59,67,74,71,70,.,-1,-1,-1,-1,-1,20,66.7,-1,67,40,-4,-1,67,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.2,19.1,8.3,15,958,976,60,90.9,30,58,74,70,38,67,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,18,44,36,39,27,69,-1,20,-1,13,-1,20,18.1,19.2,10,19.4,923,972,63.8,86.1,46,59,72,70,57,68
'070911,2010,20.8,21.7,23.5,27.8,992,1000,62.9,61.8,43,47,63,59,56,60,17.5,19,0,6.5,872,878,72.1,64.6,32,29,46,40,53,53,35,27,52,38,48,49,21.1,21.9,20.8,29.4,979,1001,67.8,61.1,44,55,59,61,60,69,21.3,20.4,19.2,21.4,955,1002,53.1,46.7,33,35,52,49,55,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.4,21.5,26.8,26.1,1009,998,57.7,62.6,43,39,68,56,51,51,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,8,10,23,23,33,34,-3,-3,25,-3,13,8,21.9,22.5,29.8,34.6,1027,1030,62.1,65.8,48,54,69,65,57,64
'070912,2010,21.9,20.1,23.9,23.7,958,966,54.3,44.6,39,43,53,55,59,57,18.1,17.1,5,3,769,829,40,49.3,12,20,26,30,36,36,22,34,35,46,48,47,21.8,20.1,20.9,23.8,925,973,51.2,39.1,32,42,43,51,60,59,18.6,18.9,8.8,18.2,890,934,37.8,29.5,24,37,40,49,47,52,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-3,-1,17,-1,-3,22.1,20.1,27.3,23.7,994,959,58.2,51.1,48,44,65,59,58,55,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,16,21,29,40,37,10,11,27,33,25,7,22.7,21.6,29.9,31.8,998,1008,63.6,50.9,50,53,62,65,68,66
'070915,2010,20.7,21.3,25.9,17.6,964,990,58.7,58.6,44,58,56,72,56,66,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,27,-1,73,-1,36,20.7,21.6,18.2,29.4,900,999,52.4,65.4,43,67,48,78,59,70,.,-1,-1,-1,-1,-1,40,12.5,-1,38,-1,75,-1,50,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.7,21,31.3,5.9,1023,982,64,53.1,46,52,63,67,54,62,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,23,13,31,25,27,38,-1,-1,-1,-1,-1,-1,20.7,21.2,28,15.6,955,996,62.5,66.7,44,64,56,74,58,71
'071801,2010,.,.,.,-1,.,-1,.,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-2,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'071803,2010,.,-1,.,-1,.,.,0,1,10,17,25,21,23,34,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-3,22,13,22,18,35,.,-1,.,-1,.,.,0,2,10,22,31,22,27,33,.,-1,.,-1,.,.,0,1.1,10,15,26,19,20,33,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,0,0,9,9,20,18,20,36,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,10,19,25,22,23,33,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1
'071804,2010,.,.,5.6,6.7,798,827,28.1,10.7,5,9,18,16,34,26,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,5,8,14,11,45,25,.,.,0,0,777,811,32.4,12.5,5,8,10,10,50,28,.,.,7.7,0,805,792,23.2,8.3,6,9,19,14,39,26,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,14.3,16.7,831,852,23.3,8.8,6,9,28,21,17,24,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,3,2,16,4,31,16,-1,-1,-1,-1,-1,-1,.,.,-1,20,-1,898,60,26.3,-3,8,20,31,-3,29
'071805,2010,-1,.,-1,.,-1,.,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-2,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,.,.,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'071806,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'071807,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'071901,2010,18.3,17.6,4.5,5.5,825,858,60,43.4,30,31,50,50,41,41,.,.,-1,-1,-1,-1,-2,66.7,-1,17,-1,50,-1,50,29,31,49,50,40,41,18.2,17.7,5.5,0.8,829,834,65.7,47,30,33,44,49,45,45,17.9,17,3,4,815,850,59,42.5,29,30,49,49,40,40,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-3,-3,11,20,-3,3,18.6,17.5,3.3,11.1,819,886,53.7,39.8,29,29,56,51,37,38,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,7,9,21,26,21,18,9,3,9,6,7,6,23.2,-1,29.4,28.6,973,966,68,56,54,56,71,68,63,60
'071902,2010,20.5,20.1,19.7,17.8,931,916,64.9,67.4,38,39,51,52,54,54,17.9,19.3,12.3,5.9,883,851,75.7,78.7,25,24,40,33,46,47,25,29,41,44,40,43,20.1,20,17.9,16,917,898,67.7,71.8,36,39,46,50,56,57,19.2,18.6,14.1,12.9,899,889,59.3,62.6,32,35,46,49,48,51,-1,-1,25,37.5,1024,1015,61.5,-2,60,57,70,57,70,71,3,1,16,13,4,2,20.9,20.2,21.8,20,949,938,61.7,62.7,39,39,55,54,52,51,25.4,21.4,42.9,33.9,1058,1018,93.3,-2,66,57,81,69,72,63,16,19,28,32,37,39,5,4,12,11,14,10,23.7,23.8,37.7,38.8,1039,1039,82.5,80.5,62,60,69,69,79,74
'071903,2010,-1,17,1.3,4.4,818,849,53.7,54.8,35,44,66,70,44,52,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,33,43,65,68,42,52,-1,-1,0,4.4,818,831,66.2,71.4,42,53,62,70,53,63,-1,16.8,1.3,4.8,816,850,53.1,52.9,34,44,66,70,43,51,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.6,4.3,818,886,40,37.7,26,34,71,70,34,39,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,23,21,52,56,33,32,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'071904,2010,16.3,16.4,2.8,4.5,800,816,72.7,55.3,18,20,33,35,34,43,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,18,20,33,36,34,42,16.5,16.6,3.6,6,779,849,78.6,62,20,25,27,36,42,50,16.3,16.4,2.8,4.5,803,816,71.3,55.3,18,20,33,36,34,44,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-3,-3,22,-3,6,16,16.1,1.9,2.3,819,774,67.5,47.3,17,13,38,34,28,35,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,10,8,20,18,26,29,-1,-3,-1,-3,-1,-3,.,.,-1,.,-1,.,-2,.,-1,-1,-1,-1,-1,-1
'071905,2010,17,17.1,4.3,4.2,794,783,-2,-2,30,32,42,44,47,50,16.4,-1,6.8,3,816,793,-2,-2,30,37,38,46,59,60,25,27,39,41,41,44,17.3,16.3,3.8,3.5,784,772,-2,-2,29,33,38,41,52,55,16.5,16.4,3.5,3.4,786,774,-2,-2,28,31,42,43,46,49,-1,-1,0,0,780,736,66.7,88.9,33,11,44,22,56,44,-3,-3,18,14,2,2,16.6,18.2,4.8,4.9,804,794,-2,-2,30,31,47,47,43,46,-1,-1,10,13.3,912,857,90.9,-2,50,44,63,56,75,56,14,15,26,25,35,36,2,1,4,3,8,6,21.4,23.2,12.6,13.9,874,887,-2,-2,45,43,52,56,62,64
'071906,2010,17.9,18.2,4.9,9.7,-1,928,100,100,20,35,35,41,22,43,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,20,35,35,41,22,43,17.9,17.7,3.7,0,-1,-1,-2,-2,18,31,36,44,18,35,17.8,18.2,2.6,10.3,-1,-1,97.5,96.7,18,33,34,39,20,41,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,18.8,7.1,21.4,.,-1,70,93.3,21,39,33,39,25,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,5,24,5,29,10,27,17,-3,33,-3,17,-3,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1
'071907,2010,16.9,18.1,9,7.5,897,895,65.5,53.5,22,22,36,40,35,39,-1,-1,-1,-1,-1,.,-1,-2,-1,-1,-1,-1,-1,-1,17,19,31,38,30,37,17.1,17.9,6.3,6.1,850,862,67.8,66.7,19,22,31,37,34,43,16.4,18,5.8,7.2,898,897,64.3,52.3,20,22,34,40,32,39,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-3,-3,8,-3,-3,16.8,18.3,11.8,9.2,954,938,63.3,42.8,25,22,39,42,36,35,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,13,24,29,26,31,6,-3,13,-3,6,-3,22.2,-1,35.7,16.7,997,-1,70,66.7,50,13,56,25,69,33
'071908,2010,.,.,0,0,712,819,73.5,42.6,22,35,50,67,27,39,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,19,33,49,67,25,38,.,.,0,0,703,762,93.8,61.9,22,35,50,60,26,35,.,.,0,0,705,819,72.9,42.6,20,35,49,67,26,39,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,0,0,718,926,63.6,26.9,22,35,50,73,28,42,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,12,15,40,45,15,20,-1,-1,-1,-1,-1,-1,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1
'071909,2010,19.3,18.3,9.9,8.9,878,875,59.2,59.1,32,35,44,50,50,54,18,20.4,0,14.3,799,922,63.8,77.8,18,38,31,59,33,58,27,31,40,47,45,48,19.3,17.9,8.2,6.5,865,855,61.8,64.3,32,35,40,45,55,59,19,18,8.3,7.7,868,867,58.3,58,30,34,43,49,50,53,-1,-1,20,-1,806,-1,62.5,66.7,29,50,43,67,29,83,-3,-3,19,15,-3,1,19.4,19,11.8,11.7,892,899,56.6,53.9,32,35,49,55,46,49,-1,-1,58.3,12.5,1125,949,92.3,80,62,50,69,50,69,60,11,16,21,30,33,41,3,2,10,5,4,7,21.3,21.2,23.3,23.2,995,979,64.3,67.8,50,51,62,61,65,70
'072801,2010,.,-1,-1,0,-1,-1,10,11.4,22,25,40,41,17,39,.,.,.,-1,.,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,25,-1,30,17,44,.,-1,-1,-1,-1,-1,18.8,10.3,-1,31,-1,50,-3,43,.,.,-1,.,-1,.,16.7,0,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,0,13.3,33,14,67,25,29,33,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,14,9,25,25,11,15,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,9.1,12.9,33,22,43,44,25,40
'072802,2010,.,.,.,.,.,.,0,0,-1,30,-1,50,-1,40,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,0,0,-1,33,-1,33,-1,50,.,.,.,.,.,.,0,0,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,0,0,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,0,0,-1,33,-1,56,-1,44
'072901,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'072902,2010,20.9,19.7,25,18.9,970,984,56.3,62.7,45,52,73,81,51,58,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,52,32,86,70,59,45,18.4,19.2,21.4,15.8,960,946,45.2,59.4,40,48,67,83,52,57,-1,16.9,14.3,0,847,849,41.2,56,35,38,82,75,41,52,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,20.2,27.3,22.2,976,1049,66.7,66.7,50,56,78,78,50,59,.,.,.,-1,.,-1,.,-2,-1,-1,-1,-1,-1,-1,10,31,52,69,21,42,-1,-1,-1,-1,-1,-1,21.1,21.6,27.6,23.8,998,1058,63,61.8,50,63,70,85,56,63
'072903,2010,21.6,21.6,32,37.6,1053,1061,69.4,70.3,52,56,63,67,63,67,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,60,25,35,46,48,36,45,21.3,21.2,25.3,31.3,1031,1047,74.4,74.1,57,56,63,62,70,69,18.2,18,0,10.7,842,954,40.5,60.9,19,36,41,58,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.2,22.2,41.3,44.9,1082,1076,63.6,66.3,46,57,63,71,55,65,-1,.,40,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,19,23,28,34,40,38,20,-3,20,-3,14,-3,21.9,22.7,35.7,42.7,1079,1073,73.7,74.5,58,61,68,69,67,73
'072904,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'072908,2010,23.3,-1,38.5,25,967,1001,86.7,80,53,87,73,87,53,87,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,50,60,67,60,50,60,-1,-1,14.3,40,950,986,77.8,71.4,44,-4,56,-4,44,-4,20.4,.,20,-1,-1,-1,83.3,-1,50,-1,67,-1,50,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.2,-1,66.7,14.3,988,1016,100,87.5,67,78,-4,78,67,78,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-1,40,-1,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,22.2,970,1043,88.9,81.8,56,91,78,91,56,91
'072909,2010,-1,22.8,-1,40,-1,-1,66.7,50,83,36,71,55,71,64,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-2,40,-1,40,-1,40,-1,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,60,80,33,67,67,67,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-3,-1,20,-1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,66.7,-1,43,-1,71,-1,57
'072910,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'073901,2010,18.2,20,15.4,18.2,-1,-1,76.5,45.8,24,32,53,84,29,32,16.3,18.7,0,0,.,-1,100,54.5,-3,27,17,91,17,27,11,36,44,86,22,36,14,19.9,0,14.3,-1,-1,71.4,53.8,-3,46,57,-4,14,46,-1,-1,-1,-1,-1,-1,28.6,44.4,14,44,57,89,14,44,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.8,-1,25,-1,-1,-1,80,36.4,40,17,50,67,40,17,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,19,38,50,86,25,38,-1,-1,-1,-1,-1,-1,20.6,-1,40,-1,-1,.,-2,-1,-1,20,-1,60,-1,20
'073903,2010,15.2,-1,2.9,0,779,799,49.3,73.8,11,34,33,61,22,45,14.1,-1,0,0,738,761,57.4,92.3,7,29,21,57,19,39,11,30,31,64,17,36,-1,-1,0,0,770,801,45.9,73.3,15,40,32,53,26,53,.,.,-1,-1,-1,-1,30.8,33.3,18,42,55,75,27,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.3,-1,5.6,0,791,798,52.9,74.1,7,31,33,66,17,41,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,7,9,14,43,21,22,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,30,-1,22,-1,67,-1,33,-1
