DISTRICT,YEAR,DA0GH06N,DA0GH06P,DA0GM06N,DA0GM06P,DA0GR06N,DA0GR06P,DAPID07N,DAPID07R,DAUND06C,DAUND06R,DB0GR06N,DB0GR06P,DH0GR06N,DH0GR06P,DI0GR06N,DI0GR06P,DP0GR06N,DP0GR06P,DPERRA1R,DPERRA2R,DPERRA3R,DPERRA4R,DPERRA5R,DPERRA6R,DPERRA7R,DPERRA8R,DPERRAKR,DPERSA1R,DPERSA2R,DPERSA3R,DPERSA4R,DPERSA5R,DPERSA6R,DPERSA7R,DPERSA8R,DPERSAKR,DPETALLC,DPETBILC,DPETBILP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETG01C,DPETG01P,DPETG02C,DPETG02P,DPETG03C,DPETG03P,DPETG04C,DPETG04P,DPETG05C,DPETG05P,DPETG06C,DPETG06P,DPETG07C,DPETG07P,DPETG08C,DPETG08P,DPETG09C,DPETG09P,DPETG10C,DPETG10P,DPETG11C,DPETG11P,DPETG12C,DPETG12P,DPETGEEC,DPETGEEP,DPETGIFC,DPETGIFP,DPETGKNC,DPETGKNP,DPETGPKC,DPETGPKP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETPACC,DPETPACP,DPETRSKC,DPETRSKP,DPETSPEC,DPETSPEP,DPETVOCC,DPETVOCP,DPETWHIC,DPETWHIP,DS0GR06N,DS0GR06P,DW0GR06N,DW0GR06P
'232904,2007,15,75,5,25,20,100,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,5,2.6,2,1,0,0,91,47.4,10,5.2,16,8.3,11,5.7,15,7.8,15,7.8,9,4.7,20,10.4,14,7.3,17,8.9,16,8.3,13,6.8,13,6.8,0,0,13,6.8,13,6.8,10,5.2,27,14.1,0,0,5,2.6,0,0,32,16.7,20,10.4,55,28.6,163,84.9,3,15,18,90
'233901,2007,323,66.9,160,33.1,483,100,1,0,42,0.9,10,2.1,417,86.3,0,0,3,0.6,7.6,5.1,4.2,3.2,6.4,0.7,1.5,4.6,4.7,18.6,10.4,2.7,0,1.8,0,0.9,6.7,10.8,10167,1717,16.9,115,1.1,167,1.5,7325,72,826,8.1,826,8.1,765,7.5,788,7.8,775,7.6,740,7.3,724,7.1,784,7.7,844,8.3,767,7.5,643,6.3,525,5.2,14,0.1,960,9.4,732,7.2,414,4.1,9146,90,20,0.2,1897,18.7,26,0.3,5415,53.3,1184,11.6,2720,26.8,860,8.5,58,12,53,11
'233903,2007,14,100,0,0,14,100,0,0,0,0,0,0,5,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,.,0,0,0,.,199,1,0.5,2,1,5,2.5,61,30.7,11,5.5,14,7,17,8.5,13,6.5,13,6.5,17,8.5,19,9.5,20,10.1,20,10.1,19,9.5,13,6.5,18,9,0,0,14,7,5,2.5,0,0,99,49.7,1,0.5,1,0.5,11,5.5,33,16.6,17,8.5,82,41.2,86,43.2,1,7.1,9,64.3
'234801,2007,7,50,7,50,14,100,0,0,23,8.5,0,0,1,7.1,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,33,0,0,1,3,0,0,5,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15.2,6,18.2,11,33.3,11,33.3,0,0,0,0,0,0,0,0,3,9.1,0,0,0,0,0,0,33,100,6,18.2,1,3,29,87.9,0,0,13,92.9
'234902,2007,68,60.7,44,39.3,112,100,5,0.2,10,1,1,0.9,6,5.4,0,0,0,0,4,3.4,0.8,0.8,0,0.9,0.8,0,5,7.1,7.1,0,0,0,5.9,0,0,18.8,1904,34,1.8,57,3,21,1,616,32.4,160,8.4,146,7.7,138,7.2,149,7.8,135,7.1,136,7.1,133,7,143,7.5,184,9.7,134,7,143,7.5,117,6.1,4,0.2,99,5.2,149,7.8,33,1.7,159,8.4,11,0.6,51,2.7,16,0.8,833,43.8,180,9.5,417,21.9,1661,87.2,8,7.1,105,93.8
'234903,2007,33,50,33,50,66,100,4,0.4,2,0.4,2,3,2,3,0,0,0,0,2.7,1.6,0,0,0,0,3.8,4.9,1.6,25,0,0,0,0,0,0,0,0,937,17,1.8,42,4.5,8,0.8,392,41.8,69,7.4,80,8.5,76,8.1,67,7.2,66,7,55,5.9,79,8.4,67,7.2,72,7.7,76,8.1,81,8.6,63,6.7,0,0,82,8.8,65,6.9,21,2.2,56,6,4,0.4,17,1.8,1,0.1,299,31.9,131,14,274,29.2,834,89,8,12.1,62,93.9
'234904,2007,43,69.4,19,30.6,62,100,4,0.3,22,3.2,0,0,10,16.1,0,0,0,0,11.3,2.4,2.5,0,1.5,0,5.8,0,3.4,13.3,0,0,0,0,0,0,0,27.3,1167,81,6.9,17,1.5,18,1.2,577,49.4,97,8.3,76,6.5,91,7.8,92,7.9,78,6.7,76,6.5,84,7.2,96,8.2,103,8.8,93,8,69,5.9,59,5.1,0,0,83,7.1,85,7.3,68,5.8,225,19.3,1,0.1,82,7,1,0.1,568,48.7,150,12.9,378,32.4,923,79.1,6,9.7,52,83.9
'234905,2007,30,71.4,12,28.6,42,100,0,0,5,2,0,0,5,11.9,0,0,1,2.4,9.4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,500,30,6,8,1.6,4,0.8,234,46.8,32,6.4,37,7.4,37,7.4,33,6.6,31,6.2,34,6.8,35,7,32,6.4,33,6.6,55,11,25,5,45,9,0,0,33,6.6,36,7.2,35,7,73,14.6,2,0.4,29,5.8,3,0.6,170,34,70,14,141,28.2,414,82.8,6,14.3,36,85.7
'234906,2007,116,80,29,20,145,100,2,0.1,4,0.4,6,4.1,16,11,0,0,0,0,3.5,1.5,2.4,4.1,1.7,0.8,1.7,0,7.4,30.8,4.8,0,0,0,0,0,6.7,14.3,2225,130,5.8,68,3.1,34,1.4,1087,48.9,183,8.2,164,7.4,163,7.3,162,7.3,152,6.8,152,6.8,164,7.4,151,6.8,196,8.8,160,7.2,184,8.3,152,6.8,6,0.3,103,4.6,172,7.7,64,2.9,308,13.8,7,0.3,140,6.3,6,0.3,919,41.3,281,12.6,457,20.5,1836,82.5,21,14.5,123,84.8
'234907,2007,112,66.7,56,33.3,168,100,0,0,0,0,10,6,11,6.5,0,0,0,0,6.7,0,0.6,1.2,1.7,0,0.6,1.1,2.5,3.1,0,0,3.4,0,0,0,6.7,12.5,2663,83,3.1,185,6.9,40,1.3,1429,53.7,189,7.1,202,7.6,179,6.7,197,7.4,195,7.3,210,7.9,185,6.9,207,7.8,238,8.9,226,8.5,179,6.7,152,5.7,4,0.2,139,5.2,189,7.1,111,4.2,301,11.3,21,0.8,84,3.2,4,0.2,1169,43.9,331,12.4,596,22.4,2152,80.8,18,10.7,147,87.5
'234909,2007,19,70.4,8,29.6,27,100,0,0,4,1.8,0,0,2,7.4,0,0,0,0,10.3,0,0,0,0,0,3.8,0,13.2,0,0,33.3,0,0,0,0,0,0,446,7,1.6,10,2.2,9,1.7,296,66.4,37,8.3,33,7.4,31,7,20,4.5,24,5.4,29,6.5,30,6.7,32,7.2,38,8.5,31,7,30,6.7,26,5.8,1,0.2,41,9.2,33,7.4,51,11.4,41,9.2,3,0.7,8,1.8,1,0.2,247,55.4,74,16.6,107,24,391,87.7,5,18.5,25,92.6
'235801,2007,0,.,0,.,0,.,4,3.4,0,.,0,.,0,.,0,.,0,.,21.4,12.5,0,0,0,.,.,.,0,.,.,0,0,0,.,.,.,.,116,0,0,32,27.6,0,0,101,87.1,13,11.2,11,9.5,9,7.8,10,8.6,9,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18.1,43,37.1,67,57.8,0,0,0,0,0,0,105,90.5,0,0,0,0,17,14.7,0,.,0,.
'235901,2007,33,56.9,25,43.1,58,100,1,0.1,1,0.2,5,8.6,40,69,0,0,0,0,5.7,12.7,0,4.8,5.4,0,9,1.6,3.1,11.1,0,14.3,0,6.3,0,0,9.1,0,953,89,9.3,53,5.6,70,6.3,775,81.3,76,8,67,7,60,6.3,78,8.2,73,7.7,69,7.2,77,8.1,66,6.9,87,9.1,64,6.7,57,6,49,5.1,1,0.1,54,5.7,82,8.6,47,4.9,744,78.1,3,0.3,97,10.2,0,0,557,58.4,117,12.3,204,21.4,153,16.1,7,12.1,13,22.4
'235902,2007,504,76.1,158,23.9,662,100,0,0,2,0,54,8.2,274,41.4,1,0.2,10,1.5,8.3,4.5,4.8,2,2,2.9,2.5,1.5,6,5.8,2.2,3.9,0,3.1,0.6,0.7,5.1,21.3,13745,423,3.1,1226,8.9,529,3.4,7866,57.2,1118,8.1,1112,8.1,1090,7.9,981,7.1,1002,7.3,1036,7.5,986,7.2,1032,7.5,1290,9.4,877,6.4,854,6.2,693,5,71,0.5,593,4.3,1127,8.2,476,3.5,7630,55.5,48,0.3,453,3.3,136,1,4697,34.2,1700,12.4,3283,23.9,4705,34.2,78,11.8,323,48.8
'235904,2007,0,.,0,.,0,.,0,0,0,.,0,.,0,.,0,.,0,.,0,0,0,0,0,.,.,.,0,50,0,0,0,0,.,.,.,20,100,1,1,7,7,0,0,37,37,20,20,14,14,23,23,13,13,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,21,21,0,0,20,20,0,0,1,1,0,0,29,29,18,18,0,0,73,73,0,.,0,.
'236801,2007,0,.,0,.,0,.,0,0,1,0.3,0,.,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,172,11,6.4,40,23.3,0,0,172,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,55.8,62,36,14,8.1,0,0,0,0,0,0,0,0,0,0,71,41.3,2,1.2,11,6.4,3,1.7,172,100,29,16.9,172,100,56,32.6,0,.,0,.
'236901,2007,36,57.1,27,42.9,63,100,0,0,0,0,18,28.6,3,4.8,0,0,0,0,0,7.4,1.7,10.9,0,0,0,0,0,16.7,0,0,0,0,0,8.3,0,0,846,17,2,219,25.9,1,0.1,426,50.4,68,8,53,6.3,59,7,68,8,55,6.5,69,8.2,61,7.2,55,6.5,69,8.2,64,7.6,77,9.1,56,6.6,2,0.2,63,7.4,54,6.4,36,4.3,64,7.6,3,0.4,16,1.9,1,0.1,301,35.6,97,11.5,227,26.8,559,66.1,10,15.9,42,66.7
'236902,2007,241,61.6,150,38.4,391,100,1,0,1,0,105,26.9,61,15.6,0,0,6,1.5,8.5,3.2,1.6,1,1,0,0.9,0.4,1.2,16.7,1.7,2.9,0,0,0,2.8,2,17.1,6229,476,7.6,1707,27.4,192,2.6,3715,59.6,497,8,456,7.3,445,7.1,422,6.8,479,7.7,460,7.4,482,7.7,498,8,579,9.3,472,7.6,390,6.3,397,6.4,11,0.2,468,7.5,447,7.2,194,3.1,1414,22.7,24,0.4,543,8.7,66,1.1,2920,46.9,683,11,1854,29.8,3018,48.5,55,14.1,219,56
'237902,2007,39,52.7,35,47.3,74,100,0,0,1,0.2,34,45.9,24,32.4,0,0,0,0,1.2,3.4,2.1,0,2.8,0,0,1.2,0,0,0,0,0,0,0,0,0,0,1391,203,14.6,429,30.8,30,2,1030,74,89,6.4,101,7.3,100,7.2,102,7.3,99,7.1,87,6.3,119,8.6,103,7.4,112,8.1,100,7.2,91,6.5,113,8.1,5,0.4,115,8.3,131,9.4,39,2.8,623,44.8,3,0.2,274,19.7,10,0.7,787,56.6,211,15.2,323,23.2,326,23.4,20,27,16,21.6
'237904,2007,247,84.9,44,15.1,291,100,0,0,3,0.1,44,15.1,75,25.8,2,0.7,4,1.4,4.9,4.4,4.5,0.3,0.9,0,1.8,0.3,6.5,14.3,3.3,3.3,0,2.4,0,3.8,0,25,5035,853,16.9,771,15.3,148,2.7,2700,53.6,405,8,385,7.6,385,7.6,373,7.4,348,6.9,385,7.6,386,7.7,362,7.2,469,9.3,359,7.1,354,7,277,5.5,8,0.2,207,4.1,372,7.4,167,3.3,1731,34.4,23,0.5,902,17.9,38,0.8,2595,51.5,380,7.5,987,19.6,2472,49.1,24,8.2,166,57
'237905,2007,69,82.1,15,17.9,84,100,0,0,4,0.5,20,23.8,33,39.3,0,0,2,2.4,7.3,2.5,4.2,2.5,7.8,0.8,3.1,2.5,1.5,0,4.8,12.5,0,0,0,0,0,19,1904,342,18,539,28.3,42,2,1438,75.5,166,8.7,140,7.4,157,8.2,139,7.3,146,7.7,127,6.7,149,7.8,138,7.2,166,8.7,112,5.9,92,4.8,99,5.2,4,0.2,57,3,136,7.1,133,7,1066,56,2,0.1,367,19.3,8,0.4,1135,59.6,213,11.2,460,24.2,289,15.2,6,7.1,29,34.5
'238902,2007,112,70.9,46,29.1,158,100,0,0,5,0.5,7,4.4,73,46.2,0,0,1,0.6,13.8,6.1,2.1,0.8,1.8,2.5,0,0.8,3.3,18.2,4,4.3,4.8,0,0,0,0,0,1932,65,3.4,136,7,7,0.3,978,50.6,156,8.1,134,6.9,131,6.8,124,6.4,149,7.7,130,6.7,139,7.2,146,7.6,185,9.6,134,6.9,148,7.7,145,7.5,6,0.3,59,3.1,147,7.6,58,3,1006,52.1,7,0.4,86,4.5,7,0.4,631,32.7,277,14.3,303,15.7,776,40.2,23,14.6,77,48.7
'238904,2007,5,41.7,7,58.3,12,100,0,0,1,1.3,0,0,6,50,0,0,0,0,0,25,0,0,0,12.5,0,11.1,33.3,.,0,0,0,0,0,0,0,.,131,2,1.5,3,2.3,1,0.7,64,48.9,4,3.1,6,4.6,6,4.6,9,6.9,10,7.6,9,6.9,10,7.6,8,6.1,11,8.4,9,6.9,14,10.7,11,8.4,0,0,2,1.5,12,9.2,12,9.2,71,54.2,0,0,2,1.5,0,0,39,29.8,25,19.1,28,21.4,57,43.5,3,25,6,50
'239901,2007,244,73.7,87,26.3,331,100,15,0.3,3,0.1,66,19.9,27,8.2,0,0,4,1.2,12.4,5.7,2.3,1.6,2.9,0,0.6,0,5.7,10,0,0,0,0,0,1.6,0,26.9,4921,370,7.5,1254,25.5,163,3,2287,46.5,371,7.5,324,6.6,350,7.1,329,6.7,335,6.8,336,6.8,361,7.3,372,7.6,387,7.9,416,8.5,348,7.1,355,7.2,80,1.6,426,8.7,374,7.6,183,3.7,973,19.8,7,0.1,382,7.8,73,1.5,2043,41.5,647,13.1,1342,27.3,2614,53.1,48,14.5,234,70.7
'239903,2007,30,78.9,8,21.1,38,100,0,0,0,0,8,21.1,2,5.3,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,303,7,2.3,74,24.4,5,1.3,149,49.2,26,8.6,20,6.6,14,4.6,18,5.9,18,5.9,22,7.3,24,7.9,28,9.2,25,8.3,29,9.6,19,6.3,24,7.9,0,0,21,6.9,20,6.6,16,5.3,34,11.2,0,0,10,3.3,1,0.3,116,38.3,35,11.6,119,39.3,194,64,6,15.8,28,73.7
'240801,2007,248,98,5,2,253,100,1,0.1,0,0,1,0.4,244,96.4,0,0,2,0.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,342,2,0.6,1,0.3,0,0,330,96.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,20.2,26,7.6,76,22.2,171,50,0,0,0,0,0,0,0,0,333,97.4,0,0,6,1.8,2,0.6,342,100,75,21.9,0,0,6,1.8,56,22.1,6,2.4
'240901,2007,857,89.4,102,10.6,959,100,13,0,86,0.9,1,0.1,948,98.9,0,0,2,0.2,10.4,6.2,7.1,3.5,3.6,1.4,4.7,2.3,1.1,16.7,8.7,1.4,0.5,0,1,3.6,2.2,1,24795,16897,68.1,14,0.1,393,1.4,23934,96.5,2212,8.9,1942,7.8,1940,7.8,1802,7.3,1719,6.9,1693,6.8,1724,7,1674,6.8,1993,8,1442,5.8,1198,4.8,1132,4.6,2,0,1830,7.4,1974,8,2348,9.5,24668,99.5,1,0,17026,68.7,28,0.1,21538,86.9,2774,11.2,4569,18.4,84,0.3,130,13.6,8,0.8
'240903,2007,1419,86.3,225,13.7,1644,100,148,0.4,130,0.9,0,0,1580,96.1,0,0,9,0.5,7,4.8,2.8,0.6,1.3,0.3,1.3,1,2,6.2,2.1,0.3,0.3,0.8,0.9,1.9,3.7,8.8,37671,16798,44.6,63,0.2,644,1.7,27274,72.4,3116,8.3,3000,8,2891,7.7,2785,7.4,2922,7.8,2832,7.5,2861,7.6,2703,7.2,3115,8.3,2498,6.6,2052,5.4,1905,5.1,42,0.1,3710,9.8,2912,7.7,2037,5.4,36794,97.7,11,0,17308,45.9,187,0.5,25800,68.5,4238,11.3,11397,30.3,616,1.6,213,13,55,3.3
'240904,2007,17,85,3,15,20,100,0,0,1,0.6,0,0,17,85,0,0,0,0,18.5,20.7,13.6,0,4.3,4.5,15,0,5.3,75,0,0,0,0,0,0,20,14.3,381,38,10,0,0,13,3,229,60.1,28,7.3,27,7.1,32,8.4,24,6.3,33,8.7,25,6.6,26,6.8,22,5.8,26,6.8,26,6.8,27,7.1,23,6,13,3.4,8,2.1,24,6.3,25,6.6,370,97.1,0,0,39,10.2,0,0,172,45.1,61,16,72,18.9,11,2.9,3,15,3,15
'241901,2007,41,61.2,26,38.8,67,100,1,0.1,0,0,11,16.4,18,26.9,0,0,0,0,0,3.7,1.6,0,1.7,0,1.4,1.6,0,0,0,0,0,0,0,0,0,50,975,47,4.8,138,14.2,36,3.5,505,51.8,57,5.8,84,8.6,86,8.8,69,7.1,67,6.9,71,7.3,82,8.4,82,8.4,76,7.8,65,6.7,67,6.9,61,6.3,1,0.1,52,5.3,73,7.5,34,3.5,414,42.5,1,0.1,48,4.9,2,0.2,330,33.8,87,8.9,303,31.1,420,43.1,9,13.4,38,56.7
'241902,2007,38,61.3,24,38.7,62,100,0,0,2,0.5,6,9.7,9,14.5,0,0,0,0,5.5,1.5,0,0,0,3.2,0,3.1,4.3,14.3,0,0,0,0,0,0,0,0,919,63,6.9,71,7.7,6,0.6,306,33.3,77,8.4,78,8.5,77,8.4,48,5.2,87,9.5,54,5.9,65,7.1,71,7.7,70,7.6,71,7.7,46,5,76,8.3,0,0,77,8.4,68,7.4,31,3.4,255,27.7,0,0,63,6.9,2,0.2,295,32.1,76,8.3,148,16.1,591,64.3,8,12.9,47,75.8
'241903,2007,151,67.4,73,32.6,224,100,0,0,21,1.2,29,12.9,87,38.8,0,0,0,0,6.2,6.8,0,1,10.6,1.4,0.4,0.4,7.1,16,5.3,0,0,0,0,0,0,27.5,3385,241,7.1,489,14.4,89,2.4,2145,63.4,259,7.7,241,7.1,230,6.8,249,7.4,259,7.7,224,6.6,252,7.4,268,7.9,284,8.4,256,7.6,269,7.9,235,6.9,15,0.4,321,9.5,256,7.6,88,2.6,1782,52.6,1,0,286,8.4,9,0.3,1310,38.7,405,12,733,21.7,1104,32.6,32,14.3,108,48.2
'241904,2007,111,86.7,17,13.3,128,100,0,0,0,0,35,27.3,46,35.9,0,0,2,1.6,5.6,4.7,5.5,0,5.8,0,3.2,4.9,4.3,0,6.3,5.6,0,0,0,0,0,10,2358,149,6.3,704,29.9,100,3.8,1596,67.7,211,8.9,205,8.7,156,6.6,167,7.1,157,6.7,142,6,180,7.6,188,8,175,7.4,165,7,162,6.9,133,5.6,0,0,179,7.6,184,7.8,133,5.6,1046,44.4,5,0.2,153,6.5,25,1.1,1059,44.9,236,10,702,29.8,578,24.5,17,13.3,45,35.2
'241906,2007,25,69.4,11,30.6,36,100,0,0,3,1.1,3,8.3,10,27.8,0,0,0,0,3.8,8.7,0,4.5,0,0,0,0,8.3,20,20,9.1,0,0,0,0,0,0,497,57,11.5,27,5.4,0,0,258,51.9,29,5.8,32,6.4,30,6,34,6.8,34,6.8,27,5.4,36,7.2,47,9.5,42,8.5,49,9.9,50,10.1,45,9.1,1,0.2,51,10.3,28,5.6,13,2.6,226,45.5,1,0.2,58,11.7,0,0,152,30.6,81,16.3,129,26,243,48.9,4,11.1,23,63.9
'242902,2007,19,61.3,12,38.7,31,100,0,0,0,0,2,6.5,5,16.1,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,.,0,0,0,0,290,2,0.7,34,11.7,0,0,119,41,12,4.1,20,6.9,19,6.6,22,7.6,18,6.2,16,5.5,23,7.9,16,5.5,29,10,29,10,23,7.9,23,7.9,1,0.3,17,5.9,19,6.6,20,6.9,37,12.8,0,0,0,0,5,1.7,79,27.2,29,10,88,30.3,214,73.8,6,19.4,24,77.4
'242903,2007,21,91.3,2,8.7,23,100,1,0.2,1,0.5,0,0,2,8.7,0,0,0,0,10.3,0,0,8.3,7.1,5.3,0,3.2,0,0,.,0,0,0,.,.,0,0,374,82,21.9,0,0,3,0.7,174,46.5,31,8.3,29,7.8,25,6.7,34,9.1,25,6.7,27,7.2,19,5.1,30,8,40,10.7,26,7,26,7,23,6.1,0,0,14,3.7,14,3.7,25,6.7,193,51.6,1,0.3,82,21.9,3,0.8,197,52.7,15,4,120,32.1,177,47.3,1,4.3,21,91.3
'242905,2007,0,.,0,.,0,.,0,0,0,0,0,.,0,.,0,.,0,.,11.1,0,0,0,0,0,0,0,0,0,50,0,.,.,.,.,.,0,93,6,6.5,9,9.7,0,0,64,68.8,12,12.9,11,11.8,9,9.7,12,12.9,13,14,3,3.2,5,5.4,4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,10,10.8,14,15.1,34,36.6,0,0,6,6.5,0,0,29,31.2,9,9.7,0,0,50,53.8,0,.,0,.
'242906,2007,6,60,4,40,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,42,26.9,10,6.4,15,9.6,9,5.8,5,3.2,12,7.7,14,9,8,5.1,20,12.8,12,7.7,14,9,13,8.3,6,3.8,0,0,1,0.6,9,5.8,9,5.8,4,2.6,3,1.9,0,0,0,0,55,35.3,13,8.3,45,28.8,149,95.5,1,10,10,100
'243801,2007,4,100,0,0,4,100,0,0,3,3,0,0,0,0,0,0,0,0,0,10,5.6,25,23.1,27.3,12.5,40,0,50,0,.,0,25,0,0,50,.,173,0,0,16,9.2,0,0,71,41,13,7.5,14,8.1,12,6.9,17,9.8,23,13.3,15,8.7,10,5.8,19,11,12,6.9,12,6.9,10,5.8,4,2.3,0,0,0,0,12,6.9,0,0,18,10.4,2,1.2,0,0,1,0.6,58,33.5,9,5.2,0,0,136,78.6,0,0,4,100
'243901,2007,127,64.5,70,35.5,197,100,1,0,1,0.1,19,9.6,12,6.1,3,1.5,3,1.5,3.8,1.4,0.9,1.3,0,1,0,0,5.4,2.9,0,0,2.9,0,0,0,4.8,19.4,3711,28,0.8,323,8.7,86,2.2,1623,43.7,276,7.4,285,7.7,275,7.4,286,7.7,272,7.3,240,6.5,255,6.9,243,6.5,254,6.8,243,6.5,248,6.7,221,6,22,0.6,178,4.8,287,7.7,304,8.2,412,11.1,67,1.8,28,0.8,84,2.3,1667,44.9,428,11.5,1003,27,2825,76.1,17,8.6,160,81.2
'243902,2007,24,57.1,18,42.9,42,100,4,0.6,4,1.4,2,4.8,6,14.3,0,0,0,0,11.4,3.2,0,0,2.8,0,0,2.4,10,0,0,0,0,0,0,0,0,0,546,3,0.5,63,11.5,9,1.4,288,52.7,43,7.9,35,6.4,40,7.3,46,8.4,41,7.5,44,8.1,42,7.7,45,8.2,42,7.7,28,5.1,37,6.8,42,7.7,1,0.2,46,8.4,42,7.7,18,3.3,81,14.8,3,0.5,3,0.5,2,0.4,172,31.5,60,11,122,22.3,397,72.7,7,16.7,34,81
'243903,2007,83,62.9,49,37.1,132,100,0,0,1,0.1,0,0,9,6.8,2,1.5,0,0,0,0,0,0.8,0.7,0,0.8,0.8,1.9,0,0,0,0,0,7.1,0,0,0,1870,1,0.1,11,0.6,53,2.6,697,37.3,124,6.6,129,6.9,121,6.5,130,7,137,7.3,152,8.1,135,7.2,154,8.2,142,7.6,154,8.2,169,9,136,7.3,4,0.2,84,4.5,129,6.9,54,2.9,94,5,28,1.5,0,0,9,0.5,573,30.6,174,9.3,434,23.2,1728,92.4,10,7.6,121,91.7
'243905,2007,524,55.8,415,44.2,939,100,48,0.3,18,0.2,108,11.5,177,18.8,8,0.9,36,3.8,2.6,1.8,1.1,0.6,4.7,0.4,0.9,0.2,3.5,5.3,0.6,1,1,1.6,1.4,0.5,1.6,9,14675,650,4.4,2657,18.1,734,4.4,7960,54.2,1112,7.6,1076,7.3,1059,7.2,1093,7.4,1128,7.7,989,6.7,977,6.7,1054,7.2,1248,8.5,1080,7.4,977,6.7,886,6,50,0.3,898,6.1,1093,7.4,853,5.8,3704,25.2,144,1,736,5,381,2.6,6431,43.8,2165,14.8,2574,17.5,7789,53.1,115,12.2,610,65
'243906,2007,66,85.7,11,14.3,77,100,1,0.1,2,0.4,5,6.5,10,13,1,1.3,4,5.2,3.4,0,0,0,1.2,0,1.3,1.5,3.2,0,0,0,0,0,0,22.2,0,33.3,1018,21,2.1,125,12.3,21,1.7,565,55.5,70,6.9,78,7.7,73,7.2,68,6.7,67,6.6,84,8.3,80,7.9,80,7.9,87,8.5,75,7.4,62,6.1,51,5,11,1.1,67,6.6,87,8.5,45,4.4,191,18.8,7,0.7,22,2.2,34,3.3,321,31.5,99,9.7,183,18,661,64.9,14,18.2,57,74
'244901,2007,5,100,0,0,5,100,0,0,0,0,0,0,4,80,0,0,0,0,0,0,0,0,0,0,20,0,0,.,0,0,.,100,0,0,0,.,113,0,0,4,3.5,8,5.8,79,69.9,4,3.5,9,8,6,5.3,9,8,12,10.6,10,8.8,9,8,11,9.7,9,8,10,8.8,9,8,11,9.7,0,0,7,6.2,4,3.5,0,0,40,35.4,5,4.4,0,0,0,0,73,64.6,13,11.5,26,23,64,56.6,0,0,1,20
'244903,2007,72,55,59,45,131,100,14,0.6,45,3.5,19,14.5,33,25.2,1,0.8,1,0.8,0.8,2.8,0.8,1.5,0.7,0.7,0.7,0.7,3.4,7.7,0,0,0,0,0,0,0,21.4,2189,93,4.2,247,11.3,62,2.5,1272,58.1,171,7.8,140,6.4,157,7.2,152,6.9,154,7,157,7.2,150,6.9,160,7.3,204,9.3,153,7,172,7.9,137,6.3,0,0,201,9.2,187,8.5,95,4.3,806,36.8,8,0.4,96,4.4,26,1.2,1142,52.2,280,12.8,254,11.6,1102,50.3,17,13,77,58.8
'244905,2007,5,38.5,8,61.5,13,100,0,0,0,0,0,0,3,23.1,1,7.7,0,0,9.1,0,0,0,10.5,11.1,0,10,14.3,0,0,.,.,0,.,0,0,0,180,5,2.8,6,3.3,0,0,61,33.9,9,5,13,7.2,13,7.2,10,5.6,16,8.9,19,10.6,12,6.7,23,12.8,12,6.7,15,8.3,13,7.2,11,6.1,0,0,15,8.3,14,7.8,0,0,50,27.8,1,0.6,5,2.8,0,0,49,27.2,12,6.7,83,46.1,123,68.3,0,0,9,69.2
'245901,2007,0,.,0,.,0,.,0,0,0,0,0,.,0,.,0,.,0,.,5.4,14.3,5.6,3.7,12.5,0,0,0,3.4,0,0,33.3,0,0,0,.,0,.,323,89,27.6,0,0,0,0,281,87,34,10.5,40,12.4,30,9.3,37,11.5,34,10.5,27,8.4,31,9.6,29,9,0,0,0,0,0,0,0,0,0,0,26,8,32,9.9,29,9,318,98.5,0,0,99,30.7,0,0,154,47.7,12,3.7,0,0,5,1.5,0,.,0,.
