CAMPUS,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,DISTNAME,GRDSPAN,GRDTYPE,REGION
'015814001,POSITIVE SOLUTIONS CHARTER SCHOOL,Y,BEXAR,'015,POSITIVE SOLUTIONS CHARTER SCHOOL,'09 - 12,S,'20
'085902002,GARZA CO DETENTION & RESIDENT FAC,N,GARZA,'085,POST ISD,'08 - 11,S,'17
'085902101,POST EL,N,GARZA,'085,POST ISD,'EE - 05,E,'17
'085902001,POST H S,N,GARZA,'085,POST ISD,'09 - 12,S,'17
'085902041,POST MIDDLE,N,GARZA,'085,POST ISD,'06 - 08,M,'17
'007906003,ATASCOSA CO JUVENILE UNIT,N,ATASCOSA,'007,POTEET ISD,'09 - 09,S,'20
'007906101,POTEET ELEMENTARY,N,ATASCOSA,'007,POTEET ISD,'EE - 05,E,'20
'007906001,POTEET H S,N,ATASCOSA,'007,POTEET ISD,'09 - 12,S,'20
'007906041,POTEET J H,N,ATASCOSA,'007,POTEET ISD,'06 - 08,M,'20
'247904002,FLORESVILLE ED ALTER CTR,N,WILSON,'247,POTH ISD,'08 - 08,M,'20
'247904101,POTH ELEMENTARY,N,WILSON,'247,POTH ISD,'KG - 05,E,'20
'247904001,POTH H S,N,WILSON,'247,POTH ISD,'09 - 12,S,'20
'247904041,POTH J H,N,WILSON,'247,POTH ISD,'06 - 08,M,'20
'091913101,POTTSBORO EL,N,GRAYSON,'091,POTTSBORO ISD,'EE - 04,E,'10
'091913001,POTTSBORO H S,N,GRAYSON,'091,POTTSBORO ISD,'09 - 12,S,'10
'091913041,POTTSBORO MIDDLE,N,GRAYSON,'091,POTTSBORO ISD,'05 - 08,M,'10
'028906001,PRAIRIE LEA SCHOOL,N,CALDWELL,'028,PRAIRIE LEA ISD,'PK - 12,B,'13
'169909101,PRAIRIE VALLEY EL,N,MONTAGUE,'169,PRAIRIE VALLEY ISD,'PK - 06,E,'09
'169909001,PRAIRIE VALLEY H S,N,MONTAGUE,'169,PRAIRIE VALLEY ISD,'07 - 12,S,'09
'139912101,BLOSSOM EL,N,LAMAR,'139,PRAIRILAND ISD,'EE - 08,E,'08
'139912102,DEPORT EL,N,LAMAR,'139,PRAIRILAND ISD,'EE - 08,E,'08
'139912001,PRAIRILAND H S,N,LAMAR,'139,PRAIRILAND ISD,'09 - 12,S,'08
'125905101,PREMONT CENTRAL EL,N,JIM WELLS,'125,PREMONT ISD,'PK - 04,E,'02
'125905001,PREMONT H S,N,JIM WELLS,'125,PREMONT ISD,'09 - 12,S,'02
'125905041,PREMONT J H,N,JIM WELLS,'125,PREMONT ISD,'05 - 08,M,'02
'189902041,FRANCO MIDDLE SCHOOL,N,PRESIDIO,'189,PRESIDIO ISD,'05 - 08,M,'18
'189902101,PRESIDIO EL,N,PRESIDIO,'189,PRESIDIO ISD,'PK - 04,E,'18
'189902001,PRESIDIO H S,N,PRESIDIO,'189,PRESIDIO ISD,'09 - 12,S,'18
'167904001,PRIDDY SCHOOL,N,MILLS,'167,PRIDDY ISD,'KG - 12,B,'12
'043911041,CLARK MIDDLE,N,COLLIN,'043,PRINCETON ISD,'07 - 08,M,'10
'043911101,PRINCETON EL,N,COLLIN,'043,PRINCETON ISD,'EE - 03,E,'10
'043911001,PRINCETON H S,N,COLLIN,'043,PRINCETON ISD,'09 - 12,S,'10
'043911102,PRINCETON INT,N,COLLIN,'043,PRINCETON ISD,'04 - 06,E,'10
'098903101,PRINGLE-MORSE EL-J H,N,HANSFORD,'098,PRINGLE-MORSE CONS ISD,'PK - 08,E,'16
'108910041,DOROTHY THOMPSON MIDDLE,N,HIDALGO,'108,PROGRESO ISD,'06 - 08,M,'01
'108910002,MULTI ALTER,N,HIDALGO,'108,PROGRESO ISD,'08 - 11,S,'01
'108910101,PROGRESO EL,N,HIDALGO,'108,PROGRESO ISD,'03 - 05,E,'01
'108910001,PROGRESO H S,N,HIDALGO,'108,PROGRESO ISD,'09 - 12,S,'01
'108910102,PROGRESO PRI,N,HIDALGO,'108,PROGRESO ISD,'PK - 02,E,'01
'043912101,PROSPER EL,N,COLLIN,'043,PROSPER ISD,'PK - 04,E,'10
'043912001,PROSPER H S,N,COLLIN,'043,PROSPER ISD,'09 - 12,S,'10
'043912041,PROSPER MIDDLE SCHOOL,N,COLLIN,'043,PROSPER ISD,'05 - 08,M,'10
'099903001,QUANAH H S,N,HARDEMAN,'099,QUANAH ISD,'09 - 12,S,'09
'099903102,REAGAN EL,N,HARDEMAN,'099,QUANAH ISD,'EE - 06,E,'09
'099903041,TRAVIS J H,N,HARDEMAN,'099,QUANAH ISD,'07 - 08,M,'09
'034907101,J K HILEMAN EL,N,CASS,'034,QUEEN CITY ISD,'EE - 04,E,'08
'034907041,MORRIS UPCHURCH MIDDLE,N,CASS,'034,QUEEN CITY ISD,'05 - 08,M,'08
'034907001,QUEEN CITY H S,N,CASS,'034,QUEEN CITY ISD,'09 - 12,S,'08
'116908101,A E BUTLER INT,N,HUNT,'116,QUINLAN ISD,'04 - 05,E,'10
'116908041,C B THOMPSON MIDDLE,N,HUNT,'116,QUINLAN ISD,'06 - 08,M,'10
'116908102,D C CANNON EL,N,HUNT,'116,QUINLAN ISD,'01 - 03,E,'10
'116908103,JOE MARTIN EARLY CHILDHOOD CTR,N,HUNT,'116,QUINLAN ISD,'EE - KG,E,'10
'116908001,WH FORD HIGH SCHOOL,N,HUNT,'116,QUINLAN ISD,'09 - 12,S,'10
'250904101,QUITMAN EL,N,WOOD,'250,QUITMAN ISD,'EE - 06,E,'07
'250904001,QUITMAN H S,N,WOOD,'250,QUITMAN ISD,'09 - 12,S,'07
'250904041,QUITMAN J H,N,WOOD,'250,QUITMAN ISD,'07 - 08,M,'07
'250904102,SALESMANSHIP CLUB,N,WOOD,'250,QUITMAN ISD,'06 - 10,B,'07
'250904002,WOOD CO ALTER,N,WOOD,'250,QUITMAN ISD,'10 - 12,S,'07
'015815001,RADIANCE ACADEMY OF LEARNING,Y,BEXAR,'015,RADIANCE ACADEMY OF LEARNING,'PK - 12,B,'20
'015815101,RADIANCE ACADEMY OF LEARNING - WE,Y,BEXAR,'015,RADIANCE ACADEMY OF LEARNING,'PK - 11,B,'20
'190903101,RAINS EL,N,RAINS,'190,RAINS ISD,'EE - 05,E,'07
'190903001,RAINS H S,N,RAINS,'190,RAINS ISD,'09 - 12,S,'07
'190903041,RAINS J H,N,RAINS,'190,RAINS ISD,'06 - 11,B,'07
'054903002,CAPROCK COUNTY LEARNING CENTER,N,CROSBY,'054,RALLS ISD,'09 - 12,S,'17
'054903102,RALLS EL,N,CROSBY,'054,RALLS ISD,'PK - 05,E,'17
'054903001,RALLS H S,N,CROSBY,'054,RALLS ISD,'09 - 12,S,'17
'054903041,RALLS MIDDLE,N,CROSBY,'054,RALLS ISD,'06 - 08,M,'17
'066005101,RAMIREZ EL,N,DUVAL,'066,RAMIREZ CSD,'PK - 06,E,'02
'234801001,RANCH ACADEMY,Y,VAN ZANDT,'234,RANCH ACADEMY,'08 - 12,S,'07
'015906101,RANDOLPH EL,N,BEXAR,'015,RANDOLPH FIELD ISD,'EE - 05,E,'20
'015906001,RANDOLPH H S,N,BEXAR,'015,RANDOLPH FIELD ISD,'09 - 12,S,'20
'015906041,RANDOLPH MIDDLE,N,BEXAR,'015,RANDOLPH FIELD ISD,'06 - 08,M,'20
'067907101,RANGER EL,N,EASTLAND,'067,RANGER ISD,'EE - 05,E,'14
'067907001,RANGER H S,N,EASTLAND,'067,RANGER ISD,'09 - 12,S,'14
'067907041,RANGER MIDDLE SCHOOL,N,EASTLAND,'067,RANGER ISD,'06 - 08,M,'14
'231902101,JAMES D GOSSETT EL,N,UPTON,'231,RANKIN ISD,'PK - 06,E,'18
'231902001,RANKIN H S,N,UPTON,'231,RANKIN ISD,'07 - 12,S,'18
'161802101,RAPOPORT ACADEMY,Y,MCLENNAN,'161,RAPOPORT CHARTER SCHOOL,'PK - 05,E,'12
'101806001,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,Y,HARRIS,'101,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,'PK - 12,B,'04
'101806101,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,Y,HARRIS,'101,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,'PK - 03,E,'04
'236801001,RAVEN SCHOOL,Y,WALKER,'236,RAVEN SCHOOL,'09 - 12,S,'06
'245903041,MYRA GREEN MIDDLE SCHOOL,N,WILLACY,'245,RAYMONDVILLE ISD,'06 - 08,M,'01
'245903102,PITTMAN ELEMENTARY,N,WILLACY,'245,RAYMONDVILLE ISD,'EE - 05,E,'01
'245903001,RAYMONDVILLE H S,N,WILLACY,'245,RAYMONDVILLE ISD,'09 - 12,S,'01
'245903105,SMITH EL,N,WILLACY,'245,RAYMONDVILLE ISD,'PK - 05,E,'01
'192901101,REAGAN COUNTY ELEMENTARY,N,REAGAN,'192,REAGAN COUNTY ISD,'EE - 05,E,'18
'192901001,REAGAN COUNTY H S,N,REAGAN,'192,REAGAN COUNTY ISD,'09 - 12,S,'18
'192901041,REAGAN COUNTY MIDDLE,N,REAGAN,'192,REAGAN COUNTY ISD,'06 - 08,M,'18
'019911101,RED LICK EL,N,BOWIE,'019,RED LICK ISD,'KG - 05,E,'08
'019911041,RED LICK MIDDLE,N,BOWIE,'019,RED LICK ISD,'06 - 08,M,'08
'070911103,EASTRIDGE EL,N,ELLIS,'070,RED OAK ISD,'KG - 04,E,'10
'070911101,RED OAK EL,N,ELLIS,'070,RED OAK ISD,'EE - 04,E,'10
'070911001,RED OAK H S,N,ELLIS,'070,RED OAK ISD,'09 - 12,S,'10
'070911104,RED OAK INT,N,ELLIS,'070,RED OAK ISD,'05 - 06,M,'10
'070911041,RED OAK J H,N,ELLIS,'070,RED OAK ISD,'07 - 08,M,'10
'070911105,SHIELDS EL,N,ELLIS,'070,RED OAK ISD,'KG - 04,E,'10
'070911102,WOODEN EL,N,ELLIS,'070,RED OAK ISD,'EE - 04,E,'10
'019906101,REDWATER EL,N,BOWIE,'019,REDWATER ISD,'EE - 03,E,'08
'019906001,REDWATER H S,N,BOWIE,'019,REDWATER ISD,'09 - 12,S,'08
'019906041,REDWATER J H,N,BOWIE,'019,REDWATER ISD,'07 - 08,M,'08
'019906102,REDWATER MIDDLE,N,BOWIE,'019,REDWATER ISD,'04 - 06,E,'08
'196903001,REFUGIO HIGH SCHOOL,N,REFUGIO,'196,REFUGIO ISD,'09 - 12,S,'03
'196903041,REFUGIO MIDDLE SCHOOL,N,REFUGIO,'196,REFUGIO ISD,'06 - 08,M,'03
'196903103,STRICKLIN PRI,N,REFUGIO,'196,REFUGIO ISD,'EE - 05,E,'03
'137902101,RICARDO EL,N,KLEBERG,'137,RICARDO ISD,'PK - 05,E,'02
'137902041,RICARDO MIDDLE,N,KLEBERG,'137,RICARDO ISD,'06 - 08,M,'02
'045903601,COLORADO COUNTY JUVENILE BOOT CAM,N,COLORADO,'045,RICE CONS ISD,'06 - 12,B,'03
'045903041,EAGLE LAKE MIDDLE,N,COLORADO,'045,RICE CONS ISD,'05 - 08,M,'03
'045903101,EAGLE LAKE PRI,N,COLORADO,'045,RICE CONS ISD,'EE - 04,E,'03
'045903103,GARWOOD EL,N,COLORADO,'045,RICE CONS ISD,'KG - 08,E,'03
'045903001,RICE H S,N,COLORADO,'045,RICE CONS ISD,'09 - 12,S,'03
'045903102,SHERIDAN EL,N,COLORADO,'045,RICE CONS ISD,'KG - 08,E,'03
'175911101,RICE EL,N,NAVARRO,'175,RICE ISD,'PK - 05,E,'12
'175911001,RICE H S,N,NAVARRO,'175,RICE ISD,'06 - 12,B,'12
'188801001,RICHARD MILBURN ACADEMY - AMARILL,Y,POTTER,'188,RICHARD MILBURN ACADEMY - AMARILLO,'09 - 12,S,'16
'123804001,RICHARD MILBURN ACADEMY - BEAUMON,Y,JEFFERSON,'123,RICHARD MILBURN ACADEMY - BEAUMONT,'09 - 12,S,'05
'178804001,RICHARD MILBURN ACADEMY - CORPUS,Y,NUECES,'178,RICHARD MILBURN ACADEMY - CORPUS C,'09 - 12,S,'02
'152801001,RICHARD MILBURN ACADEMY - LUBBOCK,Y,LUBBOCK,'152,RICHARD MILBURN ACADEMY - LUBBOCK,'09 - 12,S,'17
'165801001,RICHARD MILBURN ACADEMY - MIDLAN,Y,MIDLAND,'165,RICHARD MILBURN ACADEMY - MIDLAND,'09 - 12,S,'18
'014801001,KILLEEN-RICHARD MILBURN ACADEMY -,Y,BELL,'014,RICHARD MILBURN ACADEMY-KILLEEN,'09 - 12,S,'12
'093905101,RICHARDS EL,N,GRIMES,'093,RICHARDS ISD,'KG - 06,E,'06
'093905001,RICHARDS H S,N,GRIMES,'093,RICHARDS ISD,'07 - 12,S,'06
'057916135,AIKIN EL,N,DALLAS,'057,RICHARDSON ISD,'EE - 06,E,'10
'057916050,APOLLO J H,N,DALLAS,'057,RICHARDSON ISD,'07 - 09,M,'10
'057916101,ARAPAHO EL,N,DALLAS,'057,RICHARDSON ISD,'EE - 06,E,'10
'057916005,BERKNER H S,N,DALLAS,'057,RICHARDSON ISD,'09 - 12,S,'10
'057916133,BIG SPRINGS EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916122,BOWIE EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916128,BRENTFIELD EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916102,CANYON CREEK EL,N,DALLAS,'057,RICHARDSON ISD,'EE - 06,E,'10
'057916006,CHRISTA MCAULIFFE LEARNING CENTER,N,DALLAS,'057,RICHARDSON ISD,'02 - 12,B,'10
'057916141,CLASSICAL MAGNET,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916127,DARTMOUTH EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916119,DOBIE PRI,N,DALLAS,'057,RICHARDSON ISD,'EE - 01,E,'10
'057916103,DOVER EL,N,DALLAS,'057,RICHARDSON ISD,'EE - 06,E,'10
'057916143,FOREST LANE ACADEMY,N,DALLAS,'057,RICHARDSON ISD,'PK - 06,E,'10
'057916047,FOREST MEADOW J H,N,DALLAS,'057,RICHARDSON ISD,'07 - 08,M,'10
'057916120,FORESTRIDGE EL,N,DALLAS,'057,RICHARDSON ISD,'PK - 06,E,'10
'057916104,GREENWOOD HILLS EL,N,DALLAS,'057,RICHARDSON ISD,'EE - 06,E,'10
'057916105,HAMILTON PARK PACESETTER MAGNET,N,DALLAS,'057,RICHARDSON ISD,'PK - 06,E,'10
'057916129,JESS HARBEN EL,N,DALLAS,'057,RICHARDSON ISD,'EE - 06,E,'10
'057916107,LAKE HIGHLANDS EL,N,DALLAS,'057,RICHARDSON ISD,'PK - 06,E,'10
'057916052,LAKE HIGHLANDS FRESHMAN CENTER,N,DALLAS,'057,RICHARDSON ISD,'09 - 09,S,'10
'057916002,LAKE HIGHLANDS H S,N,DALLAS,'057,RICHARDSON ISD,'09 - 12,S,'10
'057916042,LAKE HIGHLANDS J H,N,DALLAS,'057,RICHARDSON ISD,'07 - 08,M,'10
'057916049,LIBERTY J H,N,DALLAS,'057,RICHARDSON ISD,'07 - 09,M,'10
'057916115,MARK TWAIN EL,N,DALLAS,'057,RICHARDSON ISD,'PK - 06,E,'10
'057916142,MATH SCIENCE TECH MAGNET,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916134,MERRIMAN PARK EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916108,MOHAWK EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916132,MOSS HAVEN EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916121,NORTHLAKE EL,N,DALLAS,'057,RICHARDSON ISD,'PK - 06,E,'10
'057916109,NORTHRICH EL,N,DALLAS,'057,RICHARDSON ISD,'EE - 06,E,'10
'057916110,NORTHWOOD HILLS EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916106,O HENRY EL,N,DALLAS,'057,RICHARDSON ISD,'EE - 06,E,'10
'057916008,P A S S LEARNING CTR,N,DALLAS,'057,RICHARDSON ISD,'08 - 10,S,'10
'057916051,PARKHILL J H,N,DALLAS,'057,RICHARDSON ISD,'07 - 09,M,'10
'057916004,PEARCE H S,N,DALLAS,'057,RICHARDSON ISD,'09 - 12,S,'10
'057916123,PRAIRIE CREEK EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916125,PRESTONWOOD EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916003,RICHARDSON H S,N,DALLAS,'057,RICHARDSON ISD,'09 - 12,S,'10
'057916111,RICHARDSON HEIGHTS EL,N,DALLAS,'057,RICHARDSON ISD,'PK - 06,E,'10
'057916043,RICHARDSON J H,N,DALLAS,'057,RICHARDSON ISD,'07 - 09,M,'10
'057916045,RICHARDSON NORTH J H,N,DALLAS,'057,RICHARDSON ISD,'07 - 09,M,'10
'057916112,RICHARDSON TERRACE EL,N,DALLAS,'057,RICHARDSON ISD,'EE - 06,E,'10
'057916044,RICHARDSON WEST J H,N,DALLAS,'057,RICHARDSON ISD,'07 - 09,M,'10
'057916130,RICHLAND EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916137,RISD ACAD,N,DALLAS,'057,RICHARDSON ISD,'02 - 06,E,'10
'057916126,SKYVIEW EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916118,SPRING CREEK EL,N,DALLAS,'057,RICHARDSON ISD,'EE - 06,E,'10
'057916113,SPRING VALLEY EL,N,DALLAS,'057,RICHARDSON ISD,'PK - 06,E,'10
'057916124,SPRINGRIDGE EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916114,STULTS ROAD EL,N,DALLAS,'057,RICHARDSON ISD,'EE - 06,E,'10
'057916116,WALLACE EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'057916048,WESTWOOD J H,N,DALLAS,'057,RICHARDSON ISD,'07 - 09,M,'10
'057916117,WHITE ROCK EL,N,DALLAS,'057,RICHARDSON ISD,'EE - 06,E,'10
'057916131,YALE EL,N,DALLAS,'057,RICHARDSON ISD,'KG - 06,E,'10
'206902001,RICHLAND SPRINGS SCHOOL,N,SAN SABA,'206,RICHLAND SPRINGS ISD,'KG - 12,B,'15
'161912101,FOSTER ELEMENTARY SCHOOL,N,MCLENNAN,'161,RIESEL ISD,'EE - 06,E,'12
'161912001,RIESEL SCHOOL,N,MCLENNAN,'161,RIESEL ISD,'07 - 12,S,'12
'214901110,ALTO BENITO ELEMENTARY,N,STARR,'214,RIO GRANDE CITY CISD,'EE - 05,E,'01
'214901111,GENERAL RICARDO SANCHEZ ELEMENTAR,N,STARR,'214,RIO GRANDE CITY CISD,'PK - 05,E,'01
'214901102,GRULLA EL,N,STARR,'214,RIO GRANDE CITY CISD,'EE - 05,E,'01
'214901041,GRULLA MIDDLE,N,STARR,'214,RIO GRANDE CITY CISD,'06 - 08,M,'01
'214901105,JOHN & OLIVE HINOJOSA EL,N,STARR,'214,RIO GRANDE CITY CISD,'PK - 05,E,'01
'214901103,LA UNION EL,N,STARR,'214,RIO GRANDE CITY CISD,'PK - 05,E,'01
'214901104,NORTH GRAMMAR EL,N,STARR,'214,RIO GRANDE CITY CISD,'PK - 05,E,'01
'214901107,RINGGOLD EL,N,STARR,'214,RIO GRANDE CITY CISD,'EE - 05,E,'01
'214901042,RINGGOLD MIDDLE,N,STARR,'214,RIO GRANDE CITY CISD,'06 - 08,M,'01
'214901001,RIO GRANDE CITY H S,N,STARR,'214,RIO GRANDE CITY CISD,'09 - 12,S,'01
'214901108,ROQUE GUERRA JR EL,N,STARR,'214,RIO GRANDE CITY CISD,'PK - 05,E,'01
'031911102,RIO HONDO EL,N,CAMERON,'031,RIO HONDO ISD,'PK - 03,E,'01
'031911001,RIO HONDO H S,N,CAMERON,'031,RIO HONDO ISD,'09 - 12,S,'01
'031911103,RIO HONDO INT,N,CAMERON,'031,RIO HONDO ISD,'04 - 05,E,'01
'031911041,RIO HONDO J H,N,CAMERON,'031,RIO HONDO ISD,'06 - 08,M,'01
'126907101,RIO VISTA EL,N,JOHNSON,'126,RIO VISTA ISD,'EE - 04,E,'11
'126907001,RIO VISTA H S,N,JOHNSON,'126,RIO VISTA ISD,'09 - 12,S,'11
'126907041,RIO VISTA MIDDLE,N,JOHNSON,'126,RIO VISTA ISD,'05 - 08,M,'11
'101853101,RIPLEY HOUSE CHARTER SCHOOL,Y,HARRIS,'101,RIPLEY HOUSE CHARTER SCHOOL,'KG - 02,E,'04
'152802101,RISE ACADEMY,Y,LUBBOCK,'152,RISE ACADEMY,'PK - 03,E,'17
'067908101,RISING STAR EL,N,EASTLAND,'067,RISING STAR ISD,'EE - 06,E,'14
'067908001,RISING STAR H S,N,EASTLAND,'067,RISING STAR ISD,'07 - 12,S,'14
'188902001,RIVER ROAD HIGH SCHOOL,N,POTTER,'188,RIVER ROAD ISD,'07 - 12,S,'16
'188902102,RIVER ROAD MIDDLE SCHOOL,N,POTTER,'188,RIVER ROAD ISD,'06 - 08,M,'16
'188902101,ROLLING HILLS EL,N,POTTER,'188,RIVER ROAD ISD,'EE - 05,E,'16
'194903103,RIVERCREST EL,N,RED RIVER,'194,RIVERCREST ISD,'PK - 05,E,'08
'194903001,RIVERCREST H S,N,RED RIVER,'194,RIVERCREST ISD,'09 - 12,S,'08
'194903102,RIVERCREST J H,N,RED RIVER,'194,RIVERCREST ISD,'06 - 08,M,'08
'137903041,DE LA PAZ MIDDLE,N,KLEBERG,'137,RIVIERA ISD,'06 - 08,M,'02
'137903001,KAUFER H S,N,KLEBERG,'137,RIVIERA ISD,'09 - 12,S,'02
'137903101,NANNY EL,N,KLEBERG,'137,RIVIERA ISD,'EE - 05,E,'02
'041902002,FAIRVIEW ACCELERATED,N,COKE,'041,ROBERT LEE ISD,'09 - 12,S,'15
'041902101,ROBERT LEE EL,N,COKE,'041,ROBERT LEE ISD,'PK - 06,E,'15
'041902001,ROBERT LEE H S,N,COKE,'041,ROBERT LEE ISD,'07 - 12,S,'15
'041902200,WATER VALLEY PPCD,N,COKE,'041,ROBERT LEE ISD,'EE - EE,E,'15
'161922004,CHALLENGE ACADEMY,N,MCLENNAN,'161,ROBINSON ISD,'09 - 10,S,'12
'161922002,OPPORTUNITY LEARNING CENTER,N,MCLENNAN,'161,ROBINSON ISD,'09 - 12,S,'12
'161922102,ROBINSON EL,N,MCLENNAN,'161,ROBINSON ISD,'02 - 03,E,'12
'161922001,ROBINSON H S,N,MCLENNAN,'161,ROBINSON ISD,'09 - 12,S,'12
'161922103,ROBINSON INTERMEDIATE,N,MCLENNAN,'161,ROBINSON ISD,'04 - 05,E,'12
'161922041,ROBINSON J H,N,MCLENNAN,'161,ROBINSON ISD,'06 - 08,M,'12
'161922101,ROBINSON PRI,N,MCLENNAN,'161,ROBINSON ISD,'EE - 01,E,'12
'178909003,ACADEMY FOR EXCELLENCE,N,NUECES,'178,ROBSTOWN ISD,'05 - 12,B,'02
'178909002,ALTER LRN CTR,N,NUECES,'178,ROBSTOWN ISD,'09 - 12,S,'02
'178909103,LOTSPEICH EL,N,NUECES,'178,ROBSTOWN ISD,'PK - 04,E,'02
'178909104,MARTIN EL,N,NUECES,'178,ROBSTOWN ISD,'03 - 04,E,'02
'178909004,NUECES CO J J A E P,N,NUECES,'178,ROBSTOWN ISD,'09 - 09,S,'02
'178909001,ROBSTOWN H S,N,NUECES,'178,ROBSTOWN ISD,'09 - 12,S,'02
'178909105,SALAZAR EL,N,NUECES,'178,ROBSTOWN ISD,'EE - 02,E,'02
'178909101,SAN PEDRO ELEMENTARY,N,NUECES,'178,ROBSTOWN ISD,'PK - 04,E,'02
'178909041,SEALE J H,N,NUECES,'178,ROBSTOWN ISD,'07 - 08,M,'02
'178909042,SOLOMON P ORTIZ INT,N,NUECES,'178,ROBSTOWN ISD,'05 - 06,M,'02
'076903101,ROBY EL,N,FISHER,'076,ROBY CONS ISD,'EE - 08,E,'14
'076903001,ROBY H S,N,FISHER,'076,ROBY CONS ISD,'09 - 12,S,'14
'160904001,ROCHELLE SCHOOL,N,MCCULLOCH,'160,ROCHELLE ISD,'KG - 12,B,'15
'104902001,ROCHESTER SCHOOL,N,HASKELL,'104,ROCHESTER COUNTY LINE ISD,'EE - 12,B,'14
'166904101,ROCKDALE EL,N,MILAM,'166,ROCKDALE ISD,'PK - 05,E,'06
'166904001,ROCKDALE H S,N,MILAM,'166,ROCKDALE ISD,'09 - 12,S,'06
'166904041,ROCKDALE J H,N,MILAM,'166,ROCKDALE ISD,'06 - 08,M,'06
'069901002,ROCKSPRINGS ALTER ED PGM,N,EDWARDS,'069,ROCKSPRINGS ISD,'10 - 11,S,'15
'069901101,ROCKSPRINGS EL,N,EDWARDS,'069,ROCKSPRINGS ISD,'PK - 08,E,'15
'069901001,ROCKSPRINGS H S,N,EDWARDS,'069,ROCKSPRINGS ISD,'09 - 12,S,'15
'199901103,AMANDA ROCHELL EL,N,ROCKWALL,'199,ROCKWALL ISD,'KG - 06,E,'10
'199901106,AMY PARKS-HEATH EL,N,ROCKWALL,'199,ROCKWALL ISD,'KG - 06,E,'10
'199901105,CULLINS-LAKE POINTE EL,N,ROCKWALL,'199,ROCKWALL ISD,'KG - 06,E,'10
'199901108,DOROTHY SMITH PULLEN EL,N,ROCKWALL,'199,ROCKWALL ISD,'KG - 06,E,'10
'199901109,DORRIS A JONES ELEMENTARY,N,ROCKWALL,'199,ROCKWALL ISD,'EE - 06,E,'10
'199901110,GRACE HARTMAN ELEMENTARY,N,ROCKWALL,'199,ROCKWALL ISD,'EE - 06,E,'10
'199901003,HERMAN E UTLEY FRESHMAN CENTER,N,ROCKWALL,'199,ROCKWALL ISD,'09 - 09,S,'10
'199901102,HOWARD DOBBS EL,N,ROCKWALL,'199,ROCKWALL ISD,'KG - 06,E,'10
'199901042,J W WILLIAMS MIDDLE,N,ROCKWALL,'199,ROCKWALL ISD,'07 - 08,M,'10
'199901043,MAURINE CAIN MIDDLE SCHOOL,N,ROCKWALL,'199,ROCKWALL ISD,'07 - 08,M,'10
'199901107,NEBBIE WILLIAMS EL,N,ROCKWALL,'199,ROCKWALL ISD,'KG - 06,E,'10
'199901002,ROCKWALL ALTERNATIVE SCHOOL,N,ROCKWALL,'199,ROCKWALL ISD,'09 - 12,S,'10
'199901001,ROCKWALL H S,N,ROCKWALL,'199,ROCKWALL ISD,'09 - 12,S,'10
'199901101,VIRGINIA REINHARDT EL,N,ROCKWALL,'199,ROCKWALL ISD,'KG - 06,E,'10
'014907102,ROGERS EL,N,BELL,'014,ROGERS ISD,'PK - 05,E,'12
'014907001,ROGERS H S,N,BELL,'014,ROGERS ISD,'09 - 12,S,'12
'014907041,ROGERS MIDDLE,N,BELL,'014,ROGERS ISD,'06 - 08,M,'12
'214903102,A S CANAVAN EL,N,STARR,'214,ROMA ISD,'EE - PK,E,'01
'214903002,ACCELERATED LRN ACAD,N,STARR,'214,ROMA ISD,'10 - 12,S,'01
'214903105,BARRERA EL,N,STARR,'214,ROMA ISD,'KG - 04,E,'01
'214903003,INSTR & GUIDE CTR,N,STARR,'214,ROMA ISD,'07 - 12,S,'01
'214903001,ROMA H S,N,STARR,'214,ROMA ISD,'09 - 12,S,'01
'214903104,ROMA INT,N,STARR,'214,ROMA ISD,'05 - 06,M,'01
'214903041,ROMA MIDDLE,N,STARR,'214,ROMA ISD,'07 - 08,M,'01
'214903103,SCOTT EL,N,STARR,'214,ROMA ISD,'KG - 04,E,'01
'214903106,VERA EL,N,STARR,'214,ROMA ISD,'KG - 04,E,'01
