CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CIADDACK,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'126902105,,JACK TAYLOR EL,N,NQ,JOHNSON,'126,A,BURLESON ISD,'EE - 05,E,,,'11
'126902103,,MOUND EL,N,NQ,JOHNSON,'126,A,BURLESON ISD,'EE - 05,E,,,'11
'126902042,,NICK KERR MIDDLE SCHOOL,N,NQ,JOHNSON,'126,R,BURLESON ISD,'06 - 07,M,,,'11
'126902104,,NORWOOD EL,N,NQ,JOHNSON,'126,A,BURLESON ISD,'EE - 05,E,,,'11
'126902101,,THE ACADEMY AT NOLA DUNN,N,M,JOHNSON,'126,E,BURLESON ISD,'KG - 05,E,,,'11
'126902107,,WILLIAM STRIBLING EL,N,RM,JOHNSON,'126,E,BURLESON ISD,'EE - 05,E,,,'11
'027903102,,BERTRAM EL,N,NQ,BURNET,'027,E,BURNET CONS ISD,'KG - 05,E,,,'13
'027903101,,BURNET EL,N,NQ,BURNET,'027,R,BURNET CONS ISD,'EE - 03,E,'027903104,SHADY GROVE EL,'13
'027903001,,BURNET H S,N,M,BURNET,'027,R,BURNET CONS ISD,'09 - 12,S,,,'13
'027903041,,BURNET MIDDLE,N,NQ,BURNET,'027,R,BURNET CONS ISD,'06 - 08,M,,,'13
'027903003,,QUEST,N,,BURNET,'027,1,BURNET CONS ISD,'09 - 12,S,,,'13
'027903104,,SHADY GROVE EL,N,NQ,BURNET,'027,E,BURNET CONS ISD,'04 - 05,E,,,'13
'071801001,A,BURNHAM WOOD CHARTER SCHOOL,Y,NQ,EL PASO,'071,A,BURNHAM WOOD CHARTER SCHOOL,'KG - 12,B,,,'19
'239903101,,BURTON EL,N,NQ,WASHINGTON,'239,A,BURTON ISD,'PK - 06,E,,,'06
'239903001,R,BURTON H S,N,NQ,WASHINGTON,'239,A,BURTON ISD,'07 - 12,S,,,'06
'188904101,,BUSHLAND EL,N,NQ,POTTER,'188,E,BUSHLAND ISD,'EE - 04,E,,,'16
'188904041,,BUSHLAND MIDDLE,N,NQ,POTTER,'188,A,BUSHLAND ISD,'05 - 08,M,,,'16
'039901001,R,BYERS SCHOOL,N,R,CLAY,'039,E,BYERS ISD,'KG - 12,B,,,'09
'109902001,RA,BYNUM SCHOOL,N,R,HILL,'109,E,BYNUM ISD,'PK - 12,B,,,'12
'116901101,,CADDO MILLS EL,N,NQ,HUNT,'116,A,CADDO MILLS ISD,'EE - 05,E,,,'10
'116901001,RA,CADDO MILLS H S,N,NQ,HUNT,'116,E,CADDO MILLS ISD,'09 - 12,S,,,'10
'116901041,,CADDO MILLS MIDDLE,N,NQ,HUNT,'116,R,CADDO MILLS ISD,'06 - 08,M,,,'10
'178903101,,ANNAVILLE EL,N,R,NUECES,'178,E,CALALLEN ISD,'PK - 05,E,,,'02
'178903001,R,CALALLEN H S,N,NQ,NUECES,'178,R,CALALLEN ISD,'09 - 12,S,,,'02
'178903041,,CALALLEN MIDDLE,N,NQ,NUECES,'178,R,CALALLEN ISD,'06 - 08,M,,,'02
'178903105,,CALALLEN WOOD RIVER EL,N,NQ,NUECES,'178,E,CALALLEN ISD,'KG - 05,E,,,'02
'178903104,,EAST EL,N,NQ,NUECES,'178,E,CALALLEN ISD,'KG - 05,E,,,'02
'178903103,,MAGEE EL,N,NQ,NUECES,'178,R,CALALLEN ISD,'EE - 05,E,,,'02
'026901003,,CALDWELL ALTER,N,NE,BURLESON,'026,L,CALDWELL ISD,'06 - 12,B,,,'06
'026901101,,CALDWELL EL,N,NQ,BURLESON,'026,E,CALDWELL ISD,'EE - 04,E,'026901042,CALDWELL INT,'06
'026901001,R,CALDWELL H S,N,NQ,BURLESON,'026,A,CALDWELL ISD,'09 - 12,S,,,'06
'026901042,,CALDWELL INT,N,NQ,BURLESON,'026,A,CALDWELL ISD,'04 - 05,E,,,'06
'026901041,,CALDWELL MIDDLE,N,NQ,BURLESON,'026,A,CALDWELL ISD,'06 - 08,M,,,'06
'029901001,R,CALHOUN H S,N,RM,CALHOUN,'029,R,CALHOUN CO ISD,'09 - 12,S,,,'03
'029901101,,HARRISON/JEFFERSON/MADISON COMPLEX,N,NQ,CALHOUN,'029,E,CALHOUN CO ISD,'EE - 05,E,,,'03
'029901003,,HOPE H S,N,,CALHOUN,'029,1,CALHOUN CO ISD,'09 - 12,S,,,'03
'029901004,,J J A E P,N,,CALHOUN,'029,X,CALHOUN CO ISD,'07 - 10,S,,,'03
'029901102,A,JACKSON/ROOSEVELT COMPLEX,N,R,CALHOUN,'029,E,CALHOUN CO ISD,'PK - 05,E,,,'03
'029901104,A,POINT COMFORT EL,N,NQ,CALHOUN,'029,R,CALHOUN CO ISD,'KG - 05,E,,,'03
'029901105,,PORT O CONNOR EL,N,NQ,CALHOUN,'029,E,CALHOUN CO ISD,'KG - 06,E,,,'03
'029901107,,SEADRIFT SCHOOL,N,NQ,CALHOUN,'029,R,CALHOUN CO ISD,'PK - 08,E,,,'03
'029901043,,TRAVIS MIDDLE,N,NQ,CALHOUN,'029,R,CALHOUN CO ISD,'06 - 08,M,,,'03
'049905001,R,CALLISBURG H S,N,NQ,COOKE,'049,E,CALLISBURG ISD,'09 - 12,S,,,'11
'049905041,,CALLISBURG MIDDLE SCHOOL,N,R,COOKE,'049,R,CALLISBURG ISD,'07 - 08,M,,,'11
'049905101,,RAD WARE ELEMENTARY,N,NQ,COOKE,'049,R,CALLISBURG ISD,'EE - 02,E,'049905102,WOODBINE INTERMEDIATE,'11
'049905102,,WOODBINE INTERMEDIATE,N,NQ,COOKE,'049,R,CALLISBURG ISD,'03 - 06,E,,,'11
'198902001,R,CALVERT H S,N,NQ,ROBERTSON,'198,A,CALVERT ISD,'07 - 12,S,,,'06
'198902101,,W D SPIGNER EL,N,NQ,ROBERTSON,'198,A,CALVERT ISD,'PK - 06,E,,,'06
'101837001,,CALVIN NELMS CHARTER HIGH SCHOOL,Y,,HARRIS,'101,1,CALVIN NELMS CHARTER HIGH SCHOOL,'09 - 12,S,,,'04
'166901104,,BEN MILAM EL,N,NQ,MILAM,'166,A,CAMERON ISD,'EE - 02,E,'166901101,CAMERON EL,'06
'166901101,,CAMERON EL,N,NQ,MILAM,'166,A,CAMERON ISD,'03 - 06,E,,,'06
'166901041,,CAMERON J H,N,NQ,MILAM,'166,A,CAMERON ISD,'06 - 08,M,,,'06
'166901002,,YOE H S,N,NQ,MILAM,'166,A,CAMERON ISD,'09 - 12,S,,,'06
'116910101,,CAMPBELL EL,N,RM,HUNT,'116,E,CAMPBELL ISD,'KG - 06,E,,,'10
'116910001,RA,CAMPBELL H S,N,R,HUNT,'116,A,CAMPBELL ISD,'07 - 12,S,,,'10
'106901101,,BAKER EL,N,NQ,HEMPHILL,'106,E,CANADIAN ISD,'04 - 06,E,,,'16
'106901103,,CANADIAN EL,N,NQ,HEMPHILL,'106,R,CANADIAN ISD,'EE - 03,E,'106901101,BAKER EL,'16
'106901001,R,CANADIAN H S,N,NQ,HEMPHILL,'106,E,CANADIAN ISD,'09 - 12,S,,,'16
'106901041,A,CANADIAN MIDDLE,N,M,HEMPHILL,'106,E,CANADIAN ISD,'07 - 08,M,,,'16
'106901003,,CORRECTIONAL SERVICES CORP,N,,HEMPHILL,'106,1,CANADIAN ISD,'07 - 12,S,,,'16
'234902101,,CANTON EL,N,NQ,VAN ZANDT,'234,E,CANTON ISD,'EE - 02,E,'234902102,CANTON INT,'10
'234902001,A,CANTON H S,N,NQ,VAN ZANDT,'234,E,CANTON ISD,'09 - 12,S,,,'10
'234902102,,CANTON INT,N,NQ,VAN ZANDT,'234,E,CANTON ISD,'03 - 05,E,,,'10
'234902041,A,CANTON J H,N,NQ,VAN ZANDT,'234,R,CANTON ISD,'06 - 08,M,,,'10
'071907002,,ALTER SCH,N,,EL PASO,'071,1,CANUTILLO ISD,'08 - 12,S,,,'19
'071907104,A,BILL CHILDRESS EL,N,NQ,EL PASO,'071,A,CANUTILLO ISD,'KG - 06,E,,,'19
'071907001,RA,CANUTILLO H S,N,NQ,EL PASO,'071,A,CANUTILLO ISD,'09 - 12,S,,,'19
'071907041,A,CANUTILLO MIDDLE,N,NQ,EL PASO,'071,R,CANUTILLO ISD,'07 - 08,M,,,'19
'071907101,A,CANUTILLO PRI,N,NQ,EL PASO,'071,R,CANUTILLO ISD,'PK - 06,E,,,'19
'071907102,A,DEANNA DAVENPORT EL,N,NQ,EL PASO,'071,R,CANUTILLO ISD,'PK - 06,E,,,'19
'071907103,,JOSE H DAMIAN EL,N,R,EL PASO,'071,E,CANUTILLO ISD,'EE - 06,E,,,'19
'191901106,A,ARDEN ROAD EL,N,NQ,RANDALL,'191,E,CANYON ISD,'KG - 05,E,,,'16
'191901001,R,CANYON H S,N,NQ,RANDALL,'191,E,CANYON ISD,'09 - 12,S,,,'16
'191901041,,CANYON J H,N,R,RANDALL,'191,E,CANYON ISD,'06 - 08,M,,,'16
'191901107,,CRESTVIEW EL,N,NQ,RANDALL,'191,E,CANYON ISD,'KG - 05,E,,,'16
'191901101,,GENE HOWE EL,N,NQ,RANDALL,'191,R,CANYON ISD,'KG - 05,E,,,'16
'191901105,,LAKEVIEW EL,N,NQ,RANDALL,'191,R,CANYON ISD,'EE - 05,E,,,'16
'191901109,,OSCAR HINGER EL,N,RM,RANDALL,'191,E,CANYON ISD,'EE - 05,E,,,'16
'191901002,R,RANDALL H S,N,NQ,RANDALL,'191,A,CANYON ISD,'10 - 12,S,,,'16
'191901108,,REX REEVES EL,N,R,RANDALL,'191,E,CANYON ISD,'KG - 05,E,,,'16
'191901104,,SUNDOWN LANE EL,N,M,RANDALL,'191,R,CANYON ISD,'KG - 05,E,,,'16
'191901044,,VALLEYVIEW J H,N,M,RANDALL,'191,A,CANYON ISD,'08 - 09,M,,,'16
'191901043,,WESTOVER PARK INT,N,NQ,RANDALL,'191,E,CANYON ISD,'06 - 07,M,,,'16
'191901003,,YOUTH CTR OF HIGH PLAINS,N,,RANDALL,'191,1,CANYON ISD,'06 - 11,B,,,'16
'015810001,,CAREER PLUS LEARNING ACADEMY,Y,NQ,BEXAR,'015,A,CAREER PLUS LEARNING ACADEMY,'06 - 07,M,,,'20
'201913001,,CARLISLE SCHOOL,N,NQ,RUSK,'201,A,CARLISLE ISD,'PK - 12,B,,,'07
'064903104,,ASHERTON ELEMENTARY,N,NQ,DIMMIT,'064,A,CARRIZO SPRINGS CONS ISD,'PK - 06,E,,,'20
'064903101,,BIG WELLS EL,N,NQ,DIMMIT,'064,A,CARRIZO SPRINGS CONS ISD,'PK - 08,E,,,'20
'064903001,R,CARRIZO SPRINGS H S,N,NQ,DIMMIT,'064,R,CARRIZO SPRINGS CONS ISD,'09 - 12,S,,,'20
'064903041,A,CARRIZO SPRINGS J H,N,NQ,DIMMIT,'064,A,CARRIZO SPRINGS CONS ISD,'06 - 08,M,,,'20
'064903107,,CENTRAL EL,N,NQ,DIMMIT,'064,R,CARRIZO SPRINGS CONS ISD,'02 - 03,E,'064903103,MIDDLE EL,'20
'064903103,,MIDDLE EL,N,NQ,DIMMIT,'064,A,CARRIZO SPRINGS CONS ISD,'04 - 05,E,,,'20
'064903105,,NORTH EL,N,NQ,DIMMIT,'064,R,CARRIZO SPRINGS CONS ISD,'EE - 01,E,'064903107,CENTRAL EL,'20
'220919102,A,CARROLL ELEMENTARY,N,NQ,TARRANT,'220,E,CARROLL ISD,'KG - 04,E,,,'11
'220919001,RA,CARROLL H S,N,M,TARRANT,'220,E,CARROLL ISD,'10 - 12,S,,,'11
'220919105,A,CARROLL INT,N,M,TARRANT,'220,E,CARROLL ISD,'05 - 06,M,,,'11
'220919042,A,CARROLL J H,N,R,TARRANT,'220,E,CARROLL ISD,'07 - 09,M,,,'11
'220919041,,CARROLL MIDDLE,N,RM,TARRANT,'220,E,CARROLL ISD,'07 - 08,M,,,'11
'220919103,A,DON T DURHAM ELEMENTARY,N,NQ,TARRANT,'220,E,CARROLL ISD,'KG - 04,E,,,'11
'220919106,A,DON T DURHAM INT,N,M,TARRANT,'220,E,CARROLL ISD,'05 - 06,M,,,'11
'220919101,A,JACK D JOHNSON ELEMENTARY,N,RM,TARRANT,'220,E,CARROLL ISD,'EE - 04,E,,,'11
'220919104,A,ROBERT H ROCKENBAUGH ELEMENTARY,N,NQ,TARRANT,'220,E,CARROLL ISD,'EE - 04,E,,,'11
'057903047,,BARBARA BUSH MIDDLE,N,M,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'06 - 08,M,,,'10
'057903045,A,BLALACK MIDDLE,N,RM,DALLAS,'057,E,CARROLLTON-FARMERS BRANCH ISD,'06 - 08,M,,,'10
'057903102,,CARROLLTON EL,N,NQ,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'EE - 05,E,,,'10
'057903103,,CENTRAL EL,N,R,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'PK - 02,E,'057903101,CENTRAL INT,'10
'057903101,,CENTRAL INT,N,R,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'03 - 05,E,,,'10
'057903112,,COUNTRY PLACE EL,N,RM,DALLAS,'057,E,CARROLLTON-FARMERS BRANCH ISD,'PK - 05,E,,,'10
'057903006,R,CREEKVIEW H S,N,NQ,DALLAS,'057,A,CARROLLTON-FARMERS BRANCH ISD,'09 - 12,S,,,'10
'057903113,,DALE B DAVIS EL,N,R,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'PK - 05,E,,,'10
'057903009,,DALLAS COUNTY JJAEP,N,,DALLAS,'057,X,CARROLLTON-FARMERS BRANCH ISD,'07 - 11,S,,,'10
'057903044,A,DAN F LONG MIDDLE,N,NQ,DALLAS,'057,A,CARROLLTON-FARMERS BRANCH ISD,'06 - 08,M,,,'10
'057903005,,DISTRICT ALTERNATIVE EDUCATION PRO,N,,DALLAS,'057,X,CARROLLTON-FARMERS BRANCH ISD,'06 - 12,B,,,'10
'057903109,,FARMERS BRANCH EL,N,NQ,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'KG - 05,E,,,'10
'057903041,,FIELD MIDDLE,N,NQ,DALLAS,'057,A,CARROLLTON-FARMERS BRANCH ISD,'06 - 08,M,,,'10
'057903116,,FURNEAUX EL,N,NQ,DALLAS,'057,A,CARROLLTON-FARMERS BRANCH ISD,'KG - 05,E,,,'10
'057903105,,GOOD EL,N,NQ,DALLAS,'057,A,CARROLLTON-FARMERS BRANCH ISD,'KG - 05,E,,,'10
'057903111,A,JUNE R THOMPSON EL,N,NQ,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'EE - 05,E,,,'10
'057903122,A,KENT EL,N,R,DALLAS,'057,E,CARROLLTON-FARMERS BRANCH ISD,'KG - 05,E,,,'10
'057903110,,L F BLANTON EL,N,NQ,DALLAS,'057,E,CARROLLTON-FARMERS BRANCH ISD,'PK - 05,E,,,'10
'057903120,,LAS COLINAS EL,N,R,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'KG - 05,E,,,'10
'057903117,,MARIE HUIE SP ED CTR,N,,DALLAS,'057,N,CARROLLTON-FARMERS BRANCH ISD,'EE - PK,E,,,'10
'057903003,,MARY GRIMES CTR,N,,DALLAS,'057,1,CARROLLTON-FARMERS BRANCH ISD,'09 - 12,S,,,'10
'057903114,A,MCCOY EL,N,R,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'EE - 05,E,,,'10
'057903124,,MCKAMY EL,N,NQ,DALLAS,'057,A,CARROLLTON-FARMERS BRANCH ISD,'KG - 05,E,,,'10
'057903108,,MCLAUGHLIN EL,N,NQ,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'EE - 05,E,,,'10
'057903107,,MONTGOMERY EL,N,R,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'KG - 05,E,,,'10
'057903002,,NEWMAN SMITH H S,N,NQ,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'08 - 12,S,,,'10
'057903042,,PERRY MIDDLE,N,NQ,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'06 - 08,M,,,'10
'057903130,,PRE-KINDERGARTEN CENTER,N,,DALLAS,'057,N,CARROLLTON-FARMERS BRANCH ISD,'EE - PK,E,,,'10
'057903126,,RAINWATER EL,N,NQ,DALLAS,'057,E,CARROLLTON-FARMERS BRANCH ISD,'KG - 05,E,,,'10
'057903123,,RIVERCHASE ELE,N,NQ,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'PK - 05,E,,,'10
'057903118,A,ROSEMEADE EL,N,R,DALLAS,'057,E,CARROLLTON-FARMERS BRANCH ISD,'KG - 05,E,,,'10
'057903119,,SHEFFIELD EL,N,NQ,DALLAS,'057,A,CARROLLTON-FARMERS BRANCH ISD,'PK - 02,E,'057903125,SHEFFIELD INT,'10
'057903125,A,SHEFFIELD INT,N,NQ,DALLAS,'057,A,CARROLLTON-FARMERS BRANCH ISD,'03 - 05,E,,,'10
'057903106,,STARK EL,N,NQ,DALLAS,'057,A,CARROLLTON-FARMERS BRANCH ISD,'KG - 05,E,,,'10
'057903046,,TED POLK MIDDLE,N,R,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'06 - 09,M,,,'10
'057903121,,TOM LANDRY EL,N,NQ,DALLAS,'057,A,CARROLLTON-FARMERS BRANCH ISD,'KG - 05,E,,,'10
'057903001,,TURNER H S,N,NQ,DALLAS,'057,R,CARROLLTON-FARMERS BRANCH ISD,'08 - 12,S,,,'10
'183902101,,BAKER-KOONCE INT,N,NQ,PANOLA,'183,A,CARTHAGE ISD,'04 - 06,E,,,'07
'183902001,,CARTHAGE H S,N,NQ,PANOLA,'183,A,CARTHAGE ISD,'09 - 12,S,,,'07
'183902042,,CARTHAGE J H,N,NQ,PANOLA,'183,A,CARTHAGE ISD,'07 - 08,M,,,'07
'183902104,,CARTHAGE PRI,N,NQ,PANOLA,'183,A,CARTHAGE ISD,'EE - 01,E,'183902103,LIBBY EL,'07
'183902103,,LIBBY EL,N,NQ,PANOLA,'183,A,CARTHAGE ISD,'02 - 03,E,'183902101,BAKER-KOONCE INT,'07
'220917101,,A V CATO EL,N,NQ,TARRANT,'220,A,CASTLEBERRY ISD,'04 - 05,E,,,'11
'220917102,,CASTLEBERRY EL,N,NQ,TARRANT,'220,A,CASTLEBERRY ISD,'EE - 03,E,'220917101,A V CATO EL,'11
'220917001,,CASTLEBERRY H S,N,NQ,TARRANT,'220,A,CASTLEBERRY ISD,'09 - 12,S,,,'11
'220917104,,JOY JAMES EL,N,NQ,TARRANT,'220,A,CASTLEBERRY ISD,'PK - 05,E,,,'11
'220917041,,MARSH MIDDLE,N,NQ,TARRANT,'220,A,CASTLEBERRY ISD,'06 - 08,M,,,'11
'220917003,,REACH H S,N,,TARRANT,'220,1,CASTLEBERRY ISD,'09 - 12,S,,,'11
'220917004,,T R U C E LEARNING CTR,N,,TARRANT,'220,X,CASTLEBERRY ISD,'06 - 11,B,,,'11
'220917005,,TARRANT CO J J A E P,N,,TARRANT,'220,X,CASTLEBERRY ISD,'07 - 11,S,,,'11
'001902103,A,CAYUGA EL,N,NQ,ANDERSON,'001,E,CAYUGA ISD,'EE - 05,E,,,'07
'001902001,TRA,CAYUGA H S,N,NQ,ANDERSON,'001,E,CAYUGA ISD,'09 - 12,S,,,'07
'001902041,A,CAYUGA MIDDLE,N,NQ,ANDERSON,'001,E,CAYUGA ISD,'06 - 08,M,,,'07
'057904106,A,BELT LINE INT,N,NQ,DALLAS,'057,A,CEDAR HILL ISD,'05 - 06,M,,,'10
'057904101,,BRAY EL,N,NQ,DALLAS,'057,E,CEDAR HILL ISD,'KG - 04,E,,,'10
'057904001,R,CEDAR HILL H S,N,R,DALLAS,'057,A,CEDAR HILL ISD,'09 - 12,S,,,'10
'057904104,,HIGH POINTE EL,N,R,DALLAS,'057,A,CEDAR HILL ISD,'KG - 04,E,,,'10
'057904105,,HIGHLANDS EL,N,NQ,DALLAS,'057,A,CEDAR HILL ISD,'KG - 04,E,,,'10
'057904007,,P A S S LEARNING CTR,N,,DALLAS,'057,X,CEDAR HILL ISD,'09 - 11,S,,,'10
'057904102,,PLUMMER EL,N,R,DALLAS,'057,A,CEDAR HILL ISD,'EE - 05,E,,,'10
'057904041,,W S PERMENTER MIDDLE,N,NQ,DALLAS,'057,A,CEDAR HILL ISD,'07 - 08,M,,,'10
'057904107,,WATERFORD OAKS EL,N,NQ,DALLAS,'057,A,CEDAR HILL ISD,'PK - 04,E,,,'10
'057904103,A,WEST INT,N,M,DALLAS,'057,R,CEDAR HILL ISD,'05 - 06,M,,,'10
'141801001,,CEDAR RIDGE CHARTER SCHOOL,Y,,LAMPASAS,'141,I,CEDAR RIDGE CHARTER SCHOOL,'04 - 12,B,,,'12
'116902101,,CELESTE EL,N,NQ,HUNT,'116,E,CELESTE ISD,'PK - 05,E,,,'10
'116902001,RA,CELESTE H S,N,NQ,HUNT,'116,E,CELESTE ISD,'09 - 12,S,,,'10
'116902041,A,CELESTE J H,N,NQ,HUNT,'116,E,CELESTE ISD,'06 - 08,M,,,'10
'043903101,,CELINA EL,N,NQ,COLLIN,'043,R,CELINA ISD,'KG - 03,E,'043903042,CELINA INTERMEDIATE,'10
'043903001,R,CELINA H S,N,NQ,COLLIN,'043,R,CELINA ISD,'09 - 12,S,,,'10
'043903042,,CELINA INTERMEDIATE,N,NQ,COLLIN,'043,E,CELINA ISD,'04 - 05,E,,,'10
'043903041,A,CELINA JUNIOR HIGH,N,NQ,COLLIN,'043,A,CELINA ISD,'06 - 08,M,,,'10
'210901102,,C H DANIELS INT,N,NQ,SHELBY,'210,A,CENTER ISD,'05 - 06,M,,,'07
'210901101,,CENTER EL,N,NQ,SHELBY,'210,A,CENTER ISD,'03 - 04,E,,,'07
'210901001,A,CENTER H S,N,NQ,SHELBY,'210,A,CENTER ISD,'09 - 12,S,,,'07
'210901041,,CENTER J H,N,NQ,SHELBY,'210,A,CENTER ISD,'07 - 08,M,,,'07
'210901104,,F L MOFFETT PRI,N,NQ,SHELBY,'210,A,CENTER ISD,'EE - 02,E,'210901101,CENTER EL,'07
'133901002,,CENTER POINT AEP,N,,KERR,'133,X,CENTER POINT ISD,'09 - 12,S,,,'20
'133901101,A,CENTER POINT EL,N,NQ,KERR,'133,R,CENTER POINT ISD,'PK - 05,E,,,'20
'133901001,,CENTER POINT H S,N,NQ,KERR,'133,A,CENTER POINT ISD,'09 - 12,S,,,'20
'133901041,A,CENTER POINT MIDDLE,N,NQ,KERR,'133,R,CENTER POINT ISD,'06 - 08,M,,,'20
'228904041,,BOYS WILDERNESS HOSPITAL,N,,TRINITY,'228,X,CENTERVILLE ISD,'07 - 10,S,,,'06
'145902101,,CENTERVILLE EL,N,RM,LEON,'145,E,CENTERVILLE ISD,'EE - 06,E,,,'06
'228904101,A,CENTERVILLE ELEMENTARY,N,NQ,TRINITY,'228,R,CENTERVILLE ISD,'EE - 06,E,,,'06
'228904001,R,CENTERVILLE H S,N,R,TRINITY,'228,A,CENTERVILLE ISD,'07 - 12,S,,,'06
'145902001,RA,CENTERVILLE JR-SR H S,N,RM,LEON,'145,E,CENTERVILLE ISD,'07 - 12,S,,,'06
'003907102,A,CENTRAL EL,N,NQ,ANGELINA,'003,R,CENTRAL,'03 - 05,E,,,'07
'003907001,A,CENTRAL H S,N,NQ,ANGELINA,'003,E,CENTRAL,'09 - 12,S,,,'07
'003907041,A,CENTRAL J H,N,NQ,ANGELINA,'003,R,CENTRAL,'06 - 08,M,,,'07
'003907101,,CENTRAL PRI,N,NQ,ANGELINA,'003,R,CENTRAL,'PK - 02,E,'003907102,CENTRAL EL,'07
'003907004,,STUBBLEFIELD LRN CTR,N,,ANGELINA,'003,2,CENTRAL,'09 - 12,S,,,'07
'174908101,,CENTRAL HEIGHTS EL,N,M,NACOGDOCHES,'174,R,CENTRAL HEIGHTS ISD,'PK - 06,E,,,'07
'174908001,RA,CENTRAL HEIGHTS H S,N,RM,NACOGDOCHES,'174,E,CENTRAL HEIGHTS ISD,'07 - 12,S,,,'07
'101905041,,ALICE JOHNSON J H,N,NQ,HARRIS,'101,A,CHANNELVIEW ISD,'07 - 08,M,,,'04
'101905006,,APOLLO,N,,HARRIS,'101,X,CHANNELVIEW ISD,'03 - 12,B,,,'04
'101905042,,B H HAMBLEN MIDDLE,N,M,HARRIS,'101,R,CHANNELVIEW ISD,'05 - 06,M,,,'04
'101905001,,CHANNELVIEW HIGH SCHOOL,N,NQ,HARRIS,'101,A,CHANNELVIEW ISD,'09 - 12,S,,,'04
'101905105,,CRENSHAW PRIMARY,N,R,HARRIS,'101,A,CHANNELVIEW ISD,'KG - 02,E,'101905102,DE ZAVALA EL,'04
'101905102,A,DE ZAVALA EL,N,R,HARRIS,'101,A,CHANNELVIEW ISD,'03 - 04,E,,,'04
'101905005,,ENDEAVOR SCHOOL,N,,HARRIS,'101,1,CHANNELVIEW ISD,'EE - 12,B,,,'04
'101905104,,MCMULLAN PRIMARY,N,NQ,HARRIS,'101,R,CHANNELVIEW ISD,'KG - 02,E,'101905101,VIOLA COBB ELEMENTARY,'04
'101905103,,SCHOCHLER PRIMARY,N,NQ,HARRIS,'101,R,CHANNELVIEW ISD,'KG - 02,E,'101905101,VIOLA COBB ELEMENTARY,'04
'101905101,,VIOLA COBB ELEMENTARY,N,NQ,HARRIS,'101,R,CHANNELVIEW ISD,'03 - 04,E,,,'04
'103901001,A,CHANNING SCHOOL,N,NQ,HARTLEY,'103,R,CHANNING ISD,'KG - 12,B,,,'16
'212909006,,AZLEWAY,N,,SMITH,'212,1,CHAPEL HILL ISD,'01 - 11,B,,,'07
'225906101,,CHAPEL HILL EL,N,R,TITUS,'225,R,CHAPEL HILL ISD,'EE - 06,E,,,'08
'212909001,,CHAPEL HILL H S,N,R,SMITH,'212,A,CHAPEL HILL ISD,'09 - 12,S,,,'07
'225906001,,CHAPEL HILL H S,N,NQ,TITUS,'225,E,CHAPEL HILL ISD,'09 - 12,S,,,'08
'225906041,A,CHAPEL HILL J H,N,NQ,TITUS,'225,E,CHAPEL HILL ISD,'07 - 08,M,,,'08
'212909042,,CHAPEL HILL MIDDLE,N,R,SMITH,'212,A,CHAPEL HILL ISD,'06 - 08,M,,,'07
'212909102,,JACKSON EL,N,NQ,SMITH,'212,A,CHAPEL HILL ISD,'PK - 02,E,'212909103,W L KISSAM INT,'07
'212909002,,S T E P S,N,,SMITH,'212,1,CHAPEL HILL ISD,'08 - 12,S,,,'07
'212909004,,ST LOUIS UNIT,N,,SMITH,'212,X,CHAPEL HILL ISD,'02 - 05,E,,,'07
'212909103,,W L KISSAM INT,N,NQ,SMITH,'212,A,CHAPEL HILL ISD,'03 - 05,E,,,'07
'212909101,,WISE EL,N,NQ,SMITH,'212,A,CHAPEL HILL ISD,'EE - 02,E,'212909103,W L KISSAM INT,'07
'007901002,,ATASCOSA CO ALTER,N,,ATASCOSA,'007,X,CHARLOTTE ISD,'08 - 08,M,,,'20
'007901101,,CHARLOTTE EL,N,NQ,ATASCOSA,'007,E,CHARLOTTE ISD,'PK - 05,E,,,'20
'007901001,,CHARLOTTE H S,N,NQ,ATASCOSA,'007,R,CHARLOTTE ISD,'09 - 12,S,,,'20
'007901041,A,CHARLOTTE J H,N,RM,ATASCOSA,'007,A,CHARLOTTE ISD,'06 - 08,M,,,'20
'206903101,,CHEROKEE ELEMENTARY,N,NQ,SAN SABA,'206,R,CHEROKEE ISD,'KG - 06,E,,,'15
'206903001,A,CHEROKEE H S,N,NQ,SAN SABA,'206,E,CHEROKEE ISD,'07 - 12,S,,,'15
