CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,REGION,PAIRCAMP,pairname
'235902106,,JUAN LINN MATH AND SCIENCE MAGNET,N,VICTORIA,'235,A,VICTORIA ISD,'EE - 05,E,'03,,
'235902008,,JUVENILE DETENT CTR,N,VICTORIA,'235,1,VICTORIA ISD,'08 - 12,S,'03,,
'235902118,EWMN,MARTIN DE LEON EL,N,VICTORIA,'235,R,VICTORIA ISD,'KG - 05,E,'03,,
'235902012,,MEMORIAL HIGH SCHOOL,N,VICTORIA,'235,L,VICTORIA ISD,'09 - 12,S,'03,,
'235902117,EWMNZ,MISSION VALLEY EL,N,VICTORIA,'235,E,VICTORIA ISD,'KG - 05,E,'03,,
'235902004,,MITCHELL GUIDANCE CENTER,N,VICTORIA,'235,X,VICTORIA ISD,'06 - 12,B,'03,,
'235902108,N,O'CONNOR ELEMENTARY MAGNET SCHOOL,N,VICTORIA,'235,R,VICTORIA ISD,'PK - 05,E,'03,,
'235902042,,PATTI WELDER MAGNET MIDDLE SCHOOL,N,VICTORIA,'235,L,VICTORIA ISD,'06 - 08,M,'03,,
'235902006,,PROFIT ACADEMIC CTR FOR SUCCESS,N,VICTORIA,'235,1,VICTORIA ISD,'EE - 12,B,'03,,
'235902110,,ROWLAND ELEMENTARY MAGNET,N,VICTORIA,'235,R,VICTORIA ISD,'EE - 05,E,'03,,
'235902111,,SHIELDS ELEMENTARY MAGNET SCHOOL,N,VICTORIA,'235,A,VICTORIA ISD,'EE - 05,E,'03,,
'235902112,EMX,SMITH ELEMENTARY MAGNET,N,VICTORIA,'235,R,VICTORIA ISD,'PK - 05,E,'03,,
'235902114,EWMN,VICKERS EL,N,VICTORIA,'235,A,VICTORIA ISD,'EE - 05,E,'03,,
'235902115,EMN,WILLIAM WOOD EL,N,VICTORIA,'235,E,VICTORIA ISD,'KG - 05,E,'03,,
'181907002,,A I M S CTR H S,N,ORANGE,'181,1,VIDOR ISD,'10 - 12,S,'05,,
'181907103,EMX,OAK FOREST EL,N,ORANGE,'181,R,VIDOR ISD,'EE - 04,E,'05,,
'181907101,AEM,PINE FOREST EL,N,ORANGE,'181,R,VIDOR ISD,'PK - 04,E,'05,,
'181907102,E,VIDOR EL,N,ORANGE,'181,R,VIDOR ISD,'EE - 04,E,'05,,
'181907001,,VIDOR H S,N,ORANGE,'181,A,VIDOR ISD,'09 - 12,S,'05,,
'181907041,EW,VIDOR J H,N,ORANGE,'181,A,VIDOR ISD,'07 - 08,M,'05,,
'181907104,EM,VIDOR MIDDLE,N,ORANGE,'181,R,VIDOR ISD,'05 - 06,M,'05,,
'143904101,AEWMS,VYSEHRAD EL,N,LAVACA,'143,R,VYSEHRAD ISD,'KG - 08,E,'03,,
'161801101,AEM,WACO CHARTER SCHOOL,Y,MCLENNAN,'161,A,WACO CHARTER SCHOOL,'KG - 05,E,'12,,
'161914006,,A J MOORE ACAD,N,MCLENNAN,'161,A,WACO ISD,'09 - 12,S,'12,,
'161914101,,ALTA VISTA MONTESSORI MAGNET,N,MCLENNAN,'161,A,WACO ISD,'PK - 06,E,'12,,
'161914103,X,BELL'S HILL EL,N,MCLENNAN,'161,R,WACO ISD,'KG - 05,E,'12,,
'161914049,,BRAZOS MIDDLE SCHOOL,N,MCLENNAN,'161,L,WACO ISD,'06 - 08,M,'12,,
'161914104,A,BROOK AVENUE ELEMENTARY SCHOOL,N,MCLENNAN,'161,A,WACO ISD,'PK - 05,E,'12,,
'161914048,EWX,CARVER ACAD,N,MCLENNAN,'161,R,WACO ISD,'06 - 08,M,'12,,
'161914105,W,CEDAR RIDGE EL,N,MCLENNAN,'161,A,WACO ISD,'EE - 05,E,'12,,
'161914043,ASY,CESAR CHAVEZ MIDDLE SCHOOL,N,MCLENNAN,'161,A,WACO ISD,'06 - 08,M,'12,,
'161914004,,CHALLENGE ACADEMY,N,MCLENNAN,'161,X,WACO ISD,'04 - 12,B,'12,,
'161914106,,CRESTVIEW EL,N,MCLENNAN,'161,A,WACO ISD,'PK - 05,E,'12,,
'161914107,AM,DEAN-HIGHLAND EL,N,MCLENNAN,'161,A,WACO ISD,'EE - 05,E,'12,,
'161914108,,DORIS MILLER EL,N,MCLENNAN,'161,A,WACO ISD,'PK - 05,E,'12,,
'161914046,,G L WILEY MIDDLE,N,MCLENNAN,'161,L,WACO ISD,'06 - 08,M,'12,,
'161914109,AEY,HILLCREST PROFESSIONAL DEVEL,N,MCLENNAN,'161,R,WACO ISD,'EE - 05,E,'12,,
'161914110,A,J H HINES EL,N,MCLENNAN,'161,A,WACO ISD,'PK - 05,E,'12,,
'161914444,,J J A E P,N,MCLENNAN,'161,X,WACO ISD,'06 - 11,B,'12,,
'161914112,AEWM,KENDRICK EL,N,MCLENNAN,'161,R,WACO ISD,'PK - 05,E,'12,,
'161914041,W,LAKE AIR MIDDLE,N,MCLENNAN,'161,A,WACO ISD,'06 - 08,M,'12,,
'161914127,AEWMSX,LAKE WACO MONTESSORI MAGNET,N,MCLENNAN,'161,R,WACO ISD,'EE - 12,B,'12,,
'161914115,E,MEADOWBROOK EL,N,MCLENNAN,'161,A,WACO ISD,'PK - 05,E,'12,,
'161914116,AEWNX,MOUNTAINVIEW EL,N,MCLENNAN,'161,R,WACO ISD,'PK - 05,E,'12,,
'161914118,A,NORTH WACO EL,N,MCLENNAN,'161,A,WACO ISD,'PK - 05,E,'12,,
'161914120,E,PARKDALE EL,N,MCLENNAN,'161,R,WACO ISD,'PK - 05,E,'12,,
'161914121,AE,PROVIDENT HEIGHTS EL,N,MCLENNAN,'161,A,WACO ISD,'PK - 05,E,'12,,
'161914130,,SOUTH WACO EL,N,MCLENNAN,'161,A,WACO ISD,'EE - 05,E,'12,,
'161914007,,STARS HIGH SCHOOL,N,MCLENNAN,'161,1,WACO ISD,'09 - 12,S,'12,,
'161914125,Y,SUL ROSS EL,N,MCLENNAN,'161,R,WACO ISD,'EE - 05,E,'12,,
'161914044,X,TENNYSON MIDDLE,N,MCLENNAN,'161,A,WACO ISD,'06 - 08,M,'12,,
'161914003,,UNIVERSITY H S,N,MCLENNAN,'161,L,WACO ISD,'PK - 12,B,'12,,
'161914045,SZ,UNIVERSITY MIDDLE,N,MCLENNAN,'161,A,WACO ISD,'06 - 08,M,'12,,
'161914126,EWM,VIKING HILLS EL,N,MCLENNAN,'161,R,WACO ISD,'EE - 05,E,'12,,
'161914002,,WACO H S,N,MCLENNAN,'161,L,WACO ISD,'09 - 12,S,'12,,
'161914005,,WACO ISD ALTERNATIVE SCHOOL,N,MCLENNAN,'161,X,WACO ISD,'06 - 12,B,'12,,
'161914129,,WEST AVENUE ELEMENTARY,N,MCLENNAN,'161,A,WACO ISD,'EE - 05,E,'12,,
'089905102,,WAELDER EL,N,GONZALES,'089,A,WAELDER ISD,'KG - 05,E,'13,,
'089905001,RSZ,WAELDER H S,N,GONZALES,'089,A,WAELDER ISD,'06 - 12,B,'13,,
'059902101,EWMY,WALCOTT EL,N,DEAF SMITH,'059,E,WALCOTT ISD,'PK - 06,E,'16,,
'226906195,,C B P,N,TOM GREEN,'226,X,WALL ISD,'08 - 08,M,'15,,
'226906002,,FAIRVIEW ACCELERATED,N,TOM GREEN,'226,1,WALL ISD,'07 - 12,S,'15,,
'226906201,,SPECIAL ED CAMPUS,N,TOM GREEN,'226,X,WALL ISD,'09 - 11,S,'15,,
'226906101,EWMN,WALL EL,N,TOM GREEN,'226,E,WALL ISD,'KG - 05,E,'15,,
'226906001,RVS,WALL H S,N,TOM GREEN,'226,A,WALL ISD,'09 - 12,S,'15,,
'226906041,AEWS,WALL MIDDLE,N,TOM GREEN,'226,R,WALL ISD,'06 - 08,M,'15,,
'226906191,,WALL PPCD,N,TOM GREEN,'226,X,WALL ISD,'EE - EE,E,'15,,
'237904106,M,FIELDS STORE ELEMENTARY,N,WALLER,'237,R,WALLER ISD,'EE - 04,E,'04,,
'237904105,,HARRIS COUNTY J J A E P,N,WALLER,'237,X,WALLER ISD,'07 - 10,S,'04,,
'237904102,,I T HOLLEMAN EL,N,WALLER,'237,R,WALLER ISD,'PK - 04,E,'04,,
'237904104,X,JONES ELEMENTARY,N,WALLER,'237,R,WALLER ISD,'PK - 04,E,'04,,
'237904101,EWMX,ROBERTS ROAD EL,N,WALLER,'237,R,WALLER ISD,'EE - 04,E,'04,,
'237904103,EMY,SCHULTZ MIDDLE,N,WALLER,'237,A,WALLER ISD,'05 - 06,M,'04,,
'237904002,R,WALLER H S,N,WALLER,'237,A,WALLER ISD,'09 - 12,S,'04,,
'237904041,EW,WALLER J H,N,WALLER,'237,A,WALLER ISD,'07 - 08,M,'04,,
'049908101,,WALNUT BEND EL,N,COOKE,'049,L,WALNUT BEND ISD,'PK - 08,E,'11,,
'018905001,NZ,WALNUT SPRINGS SCHOOL,N,BOSQUE,'018,A,WALNUT SPRINGS ISD,'PK - 12,B,'12,,
'229904101,Y,FRED EL,N,TYLER,'229,R,WARREN ISD,'PK - 05,E,'05,,
'229904103,EWMNX,WARREN EL,N,TYLER,'229,R,WARREN ISD,'PK - 05,E,'05,,
'229904001,UY,WARREN H S,N,TYLER,'229,A,WARREN ISD,'09 - 12,S,'05,,
'229904041,ES,WARREN J H,N,TYLER,'229,R,WARREN ISD,'06 - 08,M,'05,,
'102903103,MNX,WASKOM EL,N,HARRISON,'102,R,WASKOM ISD,'PK - 05,E,'07,,
'102903002,,WASKOM H S,N,HARRISON,'102,L,WASKOM ISD,'09 - 12,S,'07,,
'102903041,EW,WASKOM MIDDLE,N,HARRISON,'102,A,WASKOM ISD,'06 - 08,M,'07,,
'226905195,,FAIRVIEW SPECIAL PROGRAMS,N,TOM GREEN,'226,X,WATER VALLEY ISD,'09 - 10,S,'15,,
'226905202,,SAN ANGELO STATE SCHOOL,N,TOM GREEN,'226,X,WATER VALLEY ISD,'08 - 12,S,'15,,
'226905180,,WALL SPECIAL PROGRAMS,N,TOM GREEN,'226,X,WATER VALLEY ISD,'06 - 06,M,'15,,
'226905101,EWMN,WATER VALLEY EL,N,TOM GREEN,'226,R,WATER VALLEY ISD,'EE - 06,E,'15,,
'226905001,ARUVWSY,WATER VALLEY H S,N,TOM GREEN,'226,R,WATER VALLEY ISD,'07 - 12,S,'15,,
'070801001,RW,WAXAHACHIE FAITH FAMILY ACADEMY,Y,ELLIS,'070,A,WAXAHACHIE FAITH FAMILY ACADEMY,'PK - 12,B,'10,,
'070912106,EWM,DUNAWAY EL,N,ELLIS,'070,R,WAXAHACHIE ISD,'01 - 05,E,'10,,
'070912109,,MARVIN ELEMENTARY,N,ELLIS,'070,X,WAXAHACHIE ISD,'EE - KG,E,'10,,
'070912104,M,NORTHSIDE EL,N,ELLIS,'070,R,WAXAHACHIE ISD,'01 - 05,E,'10,,
'070912107,,SHACKELFORD EL,N,ELLIS,'070,R,WAXAHACHIE ISD,'01 - 05,E,'10,,
'070912041,A,TURNER MIDDLE,N,ELLIS,'070,R,WAXAHACHIE ISD,'06 - 06,M,'10,,
'070912002,,WAXAHACHIE H S,N,ELLIS,'070,A,WAXAHACHIE ISD,'09 - 12,S,'10,,
'070912042,X,WAXAHACHIE J H,N,ELLIS,'070,A,WAXAHACHIE ISD,'07 - 08,M,'10,,
'070912001,,WAXAHACHIE NINTH GRADE ACADEMY,N,ELLIS,'070,L,WAXAHACHIE ISD,'09 - 09,S,'10,,
'070912108,EMN,WEDGEWORTH EL,N,ELLIS,'070,R,WAXAHACHIE ISD,'01 - 05,E,'10,,
'184903106,EWMNY,AUSTIN EL,N,PARKER,'184,R,WEATHERFORD ISD,'EE - 07,E,'11,,
'184903103,EWN,BILL WRIGHT EL,N,PARKER,'184,R,WEATHERFORD ISD,'PK - 06,E,'11,,
'184903110,MN,BOSE IKARD ELEMENTARY,N,PARKER,'184,R,WEATHERFORD ISD,'KG - 06,E,'11,,
'184903102,EMNY,CROCKETT EL,N,PARKER,'184,R,WEATHERFORD ISD,'EE - 06,E,'11,,
'184903105,EM,CURTIS EL,N,PARKER,'184,R,WEATHERFORD ISD,'KG - 06,E,'11,,
'184903041,EW,HALL MS,N,PARKER,'184,R,WEATHERFORD ISD,'07 - 08,M,'11,,
'184903109,NY,JUAN SEGUIN ELEMENTARY,N,PARKER,'184,R,WEATHERFORD ISD,'PK - 06,E,'11,,
'184903108,EWN,MARY MARTIN EL,N,PARKER,'184,R,WEATHERFORD ISD,'KG - 06,E,'11,,
'184903107,,PASS LEARNING CENTER,N,PARKER,'184,1,WEATHERFORD ISD,'09 - 12,S,'11,,
'184903042,EWS,TISON MS,N,PARKER,'184,R,WEATHERFORD ISD,'07 - 08,M,'11,,
'184903001,S,WEATHERFORD H S,N,PARKER,'184,A,WEATHERFORD ISD,'10 - 12,S,'11,,
'184903003,,WEATHERFORD H S NINTH GRADE CENTE,N,PARKER,'184,A,WEATHERFORD ISD,'09 - 09,S,'11,,
'240904001,RUVEMY,BRUNI H S,N,WEBB,'240,R,WEBB CISD,'09 - 12,S,'01,,
'240904041,AEWMSY,BRUNI MIDDLE,N,WEBB,'240,E,WEBB CISD,'06 - 08,M,'01,,
'240904102,AEMN,OILTON EL,N,WEBB,'240,R,WEBB CISD,'EE - 05,E,'01,,
'240904002,,WEBB CO J J A E P,N,WEBB,'240,X,WEBB CISD,'09 - 09,S,'01,,
'045905102,AEMNY,WEIMAR EL,N,COLORADO,'045,R,WEIMAR ISD,'PK - 05,E,'03,,
'045905002,VSX,WEIMAR H S,N,COLORADO,'045,A,WEIMAR ISD,'09 - 12,S,'03,,
'045905041,AWY,WEIMAR J H,N,COLORADO,'045,A,WEIMAR ISD,'06 - 08,M,'03,,
'044902101,EWMN,WELLINGTON EL,N,COLLINGSWORTH,'044,R,WELLINGTON ISD,'PK - 05,E,'16,,
'044902001,UVY,WELLINGTON H S,N,COLLINGSWORTH,'044,A,WELLINGTON ISD,'09 - 12,S,'16,,
'044902041,WS,WELLINGTON J H,N,COLLINGSWORTH,'044,R,WELLINGTON ISD,'06 - 08,M,'16,,
'223904001,UVWSY,WELLMAN-UNION SCHOOL,N,TERRY,'223,R,WELLMAN-UNION CISD,'KG - 12,B,'17,,
'037909101,WNSY,WELLS EL,N,CHEROKEE,'037,A,WELLS ISD,'PK - 08,E,'07,,
'037909001,VS,WELLS H S,N,CHEROKEE,'037,A,WELLS ISD,'09 - 12,S,'07,,
'108913113,AWMN,A N RICO ELEMENTARY,N,HIDALGO,'108,R,WESLACO ISD,'PK - 05,E,'01,,
'108913110,AEWMN,AIRPORT ELEMENTARY,N,HIDALGO,'108,E,WESLACO ISD,'PK - 05,E,'01,,
'108913042,AEWS,ARMANDO CUELLAR MIDDLE SCHOOL,N,HIDALGO,'108,R,WESLACO ISD,'06 - 09,M,'01,,
'108913044,AEWMX,BEATRIZ G GARZA MIDDLE SCHOOL,N,HIDALGO,'108,R,WESLACO ISD,'06 - 08,M,'01,,
'108913043,AW,CENTRAL MIDDLE SCHOOL,N,HIDALGO,'108,R,WESLACO ISD,'06 - 08,M,'01,,
'108913114,AWMN,CLECKLER/HEALD ELEMENTARY,N,HIDALGO,'108,R,WESLACO ISD,'PK - 05,E,'01,,
'108913109,AWMNX,DR R E MARGO ELEMENTARY,N,HIDALGO,'108,E,WESLACO ISD,'PK - 05,E,'01,,
'108913002,,GUIDANCE CENTER,N,HIDALGO,'108,X,WESLACO ISD,'07 - 10,S,'01,,
'108913005,,HIDALGO CO J J A E P,N,HIDALGO,'108,X,WESLACO ISD,'09 - 11,S,'01,,
'108913007,,HIDALGO COUNTY BOOT CAMP,N,HIDALGO,'108,X,WESLACO ISD,'08 - 10,S,'01,,
'108913102,AMNZ,LOUISE BLACK ELEMENTARY,N,HIDALGO,'108,R,WESLACO ISD,'PK - 06,E,'01,,
'108913041,WSY,MARY HOGE MIDDLE SCHOOL,N,HIDALGO,'108,R,WESLACO ISD,'06 - 08,M,'01,,
'108913111,AEWMN,MEMORIAL ELEMENTARY,N,HIDALGO,'108,E,WESLACO ISD,'EE - 06,E,'01,,
'108913112,AM,NORTH BRIDGE ELEMENTARY,N,HIDALGO,'108,R,WESLACO ISD,'EE - 05,E,'01,,
'108913106,AWM,RAUL A GONZALEZ JR ELEMENTARY,N,HIDALGO,'108,R,WESLACO ISD,'PK - 05,E,'01,,
'108913104,AMNZ,RODOLFO RUDY SILVA JR ELEMENTARY,N,HIDALGO,'108,R,WESLACO ISD,'PK - 05,E,'01,,
'108913103,AMNZ,SAM HOUSTON ELEMENTARY,N,HIDALGO,'108,R,WESLACO ISD,'PK - 05,E,'01,,
'108913003,,SOUTH PALM GARDENS H S,N,HIDALGO,'108,1,WESLACO ISD,'09 - 12,S,'01,,
'108913006,AR,WESLACO EAST HIGH SCHOOL,N,HIDALGO,'108,A,WESLACO ISD,'09 - 12,S,'01,,
'108913001,APR,WESLACO H S,N,HIDALGO,'108,A,WESLACO ISD,'09 - 12,S,'01,,
'100908101,EY,WEST HARDIN ELEMENTARY,N,HARDIN,'100,A,WEST HARDIN COUNTY CISD,'PK - 05,E,'05,,
'100908001,,WEST HARDIN H S,N,HARDIN,'100,A,WEST HARDIN COUNTY CISD,'09 - 12,S,'05,,
'100908041,EWS,WEST HARDIN MIDDLE SCHOOL,N,HARDIN,'100,A,WEST HARDIN COUNTY CISD,'06 - 08,M,'05,,
'101803041,,WEST HOUSTON CHARTER,Y,HARRIS,'101,L,WEST HOUSTON CHARTER SCHOOL,'06 - 08,M,'04,,
'101803101,E,WEST HOUSTON CHARTER ELEMENTARY,Y,HARRIS,'101,A,WEST HOUSTON CHARTER SCHOOL,'KG - 05,E,'04,,
'161916198,,BROOKHAVEN YOUTH RANCH,N,MCLENNAN,'161,1,WEST ISD,'07 - 11,S,'12,,
'161916004,,CHALLENGE ACADEMY,N,MCLENNAN,'161,X,WEST ISD,'12 - 12,S,'12,,
'161916002,,RBEC OPPORTUNITY LEARNING CENTER,N,MCLENNAN,'161,X,WEST ISD,'09 - 12,S,'12,,
'161916005,,WEST D A E P,N,MCLENNAN,'161,X,WEST ISD,'05 - 12,B,'12,,
'161916102,EM,WEST EL,N,MCLENNAN,'161,R,WEST ISD,'EE - 03,E,'12,,
'161916001,AV,WEST H S,N,MCLENNAN,'161,A,WEST ISD,'09 - 12,S,'12,,
'161916101,EM,WEST INT,N,MCLENNAN,'161,R,WEST ISD,'04 - 05,E,'12,,
'161916042,AEWSX,WEST MIDDLE,N,MCLENNAN,'161,R,WEST ISD,'06 - 08,M,'12,,
'181906103,Y,ANDERSON EL,N,ORANGE,'181,R,WEST ORANGE-COVE CISD,'KG - 05,E,'05,,
'181906101,,BANCROFT EL,N,ORANGE,'181,X,WEST ORANGE-COVE CISD,'KG - 05,E,'05,,
'181906104,,M B NORTH E C LRN CTR,N,ORANGE,'181,X,WEST ORANGE-COVE CISD,'EE - PK,E,'05,,
'181906102,,OATES EL,N,ORANGE,'181,X,WEST ORANGE-COVE CISD,'KG - 05,E,'05,,
'181906001,,WEST ORANGE-STARK H S,N,ORANGE,'181,A,WEST ORANGE-COVE CISD,'09 - 12,S,'05,,
'181906041,,WEST ORANGE-STARK MIDDLE,N,ORANGE,'181,A,WEST ORANGE-COVE CISD,'06 - 08,M,'05,,
'178915102,,KENNEDY EL,N,NUECES,'178,R,WEST OSO ISD,'EE - 01,E,'02,'178915104,WEST OSO ELEMENTARY SCHOOL
'178915104,,WEST OSO ELEMENTARY SCHOOL,N,NUECES,'178,R,WEST OSO ISD,'02 - 05,E,'02,,
'178915001,RZ,WEST OSO H S,N,NUECES,'178,A,WEST OSO ISD,'09 - 12,S,'02,,
'178915002,,WEST OSO ISD JJAEP,N,NUECES,'178,X,WEST OSO ISD,'10 - 10,S,'02,,
'178915041,WS,WEST OSO JUNIOR HIGH SCHOOL,N,NUECES,'178,A,WEST OSO ISD,'06 - 08,M,'02,,
'201914104,ENY,WEST RUSK ELEMENTARY,N,RUSK,'201,R,WEST RUSK ISD,'EE - 05,E,'07,,
'201914001,A,WEST RUSK H S,N,RUSK,'201,A,WEST RUSK ISD,'09 - 12,S,'07,,
'201914041,EWSY,WEST RUSK MIDDLE SCHOOL,N,RUSK,'201,R,WEST RUSK ISD,'06 - 08,M,'07,,
'202905102,E,WEST SABINE EL,N,SABINE,'202,R,WEST SABINE ISD,'PK - 06,E,'07,,
'202905002,DRWS,WEST SABINE H S,N,SABINE,'202,A,WEST SABINE ISD,'07 - 12,S,'07,,
'168903001,AES,WESTBROOK SCHOOL,N,MITCHELL,'168,R,WESTBROOK ISD,'PK - 12,B,'14,,
'062905101,AEWMS,WESTHOFF EL,N,DEWITT,'062,A,WESTHOFF ISD,'PK - 08,E,'03,,
'220810001,AEWMNSY,WESTLAKE ACADEMY,Y,TARRANT,'220,R,WESTLAKE ACADEMY CHARTER SCHOOL,'KG - 08,E,'11,,
'073904101,AEWMS,WESTPHALIA EL,N,FALLS,'073,A,WESTPHALIA ISD,'KG - 08,E,'12,,
'001908101,WY,WESTWOOD EL,N,ANDERSON,'001,A,WESTWOOD ISD,'03 - 06,E,'07,,
'001908002,,WESTWOOD H S,N,ANDERSON,'001,L,WESTWOOD ISD,'09 - 12,S,'07,,
'001908041,W,WESTWOOD J H,N,ANDERSON,'001,A,WESTWOOD ISD,'07 - 08,M,'07,,
'001908102,,WESTWOOD PRI,N,ANDERSON,'001,A,WESTWOOD ISD,'EE - 02,E,'07,'001908101,WESTWOOD EL
'241904102,E,C G SIVELLS EL,N,WHARTON,'241,R,WHARTON ISD,'EE - 05,E,'03,,
'241904103,Y,C W DAWSON EL,N,WHARTON,'241,A,WHARTON ISD,'04 - 06,E,'03,,
'241904104,,MINNIE MAE HOPPER EL,N,WHARTON,'241,X,WHARTON ISD,'EE - KG,E,'03,,
'241904001,,WHARTON H S,N,WHARTON,'241,A,WHARTON ISD,'09 - 12,S,'03,,
'241904041,AW,WHARTON J H,N,WHARTON,'241,A,WHARTON ISD,'07 - 12,S,'03,,
'242903001,UVEWX,WHEELER SCHOOL,N,WHEELER,'242,R,WHEELER ISD,'PK - 12,B,'16,,
'141801001,,CEDAR RIDGE CHARTER SCHOOL,Y,LAMPASAS,'141,1,WHISPERING OAKS CHARTER SCHOOL,'PK - 12,B,'12,,
'033904102,EWNY,WHITE DEER EL,N,CARSON,'033,R,WHITE DEER ISD,'PK - 08,E,'16,,
'033904001,ADR,WHITE DEER H S,N,CARSON,'033,R,WHITE DEER ISD,'09 - 12,S,'16,,
'092908001,VES,WHITE OAK H S,N,GREGG,'092,R,WHITE OAK ISD,'09 - 12,S,'07,,
'092908103,EWMN,WHITE OAK INT,N,GREGG,'092,R,WHITE OAK ISD,'03 - 05,E,'07,,
'092908041,EWMS,WHITE OAK MIDDLE,N,GREGG,'092,R,WHITE OAK ISD,'06 - 08,M,'07,,
'092908102,,WHITE OAK PRI,N,GREGG,'092,R,WHITE OAK ISD,'EE - 02,E,'07,'092908103,WHITE OAK INT
'220920104,AEX,BLUE HAZE EL,N,TARRANT,'220,R,WHITE SETTLEMENT ISD,'KG - 04,E,'11,,
'220920001,,BREWER H S,N,TARRANT,'220,A,WHITE SETTLEMENT ISD,'09 - 12,S,'11,,
'220920041,,BREWER MIDDLE,N,TARRANT,'220,A,WHITE SETTLEMENT ISD,'07 - 08,M,'11,,
'220920101,EMX,LIBERTY EL,N,TARRANT,'220,R,WHITE SETTLEMENT ISD,'EE - 04,E,'11,,
'220920003,,MEZA HIGH SCHOOL,N,TARRANT,'220,1,WHITE SETTLEMENT ISD,'09 - 12,S,'11,,
'220920102,EM,NORTH EL,N,TARRANT,'220,R,WHITE SETTLEMENT ISD,'PK - 04,E,'11,,
'220920105,EMZ,TANNAHILL INT,N,TARRANT,'220,R,WHITE SETTLEMENT ISD,'05 - 06,M,'11,,
'220920004,,TARRANT CO J J A E P,N,TARRANT,'220,X,WHITE SETTLEMENT ISD,'08 - 10,S,'11,,
'220920103,EWX,WEST EL,N,TARRANT,'220,R,WHITE SETTLEMENT ISD,'PK - 04,E,'11,,
'220920005,,WHITE SETTLEMENT DISCIPLINARY CAM,N,TARRANT,'220,X,WHITE SETTLEMENT ISD,'04 - 12,B,'11,,
'040902002,,P E P ALTER CO-OP,N,COCHRAN,'040,1,WHITEFACE CISD,'10 - 12,S,'17,,
'040902101,AEMNZ,WHITEFACE EL,N,COCHRAN,'040,A,WHITEFACE CISD,'PK - 06,E,'17,,
'040902003,,WHITEFACE GIRLSTOWN CAMPUS,N,COCHRAN,'040,1,WHITEFACE CISD,'07 - 11,S,'17,,
'040902001,ARVWS,WHITEFACE H S,N,COCHRAN,'040,A,WHITEFACE CISD,'07 - 12,S,'17,,
'212906102,A,BROWN EL,N,SMITH,'212,A,WHITEHOUSE ISD,'02 - 02,E,'07,'212906103,HIGGINS INT
'212906101,,CAIN EL,N,SMITH,'212,A,WHITEHOUSE ISD,'KG - 01,E,'07,'212906103,HIGGINS INT
'212906103,E,HIGGINS INT,N,SMITH,'212,A,WHITEHOUSE ISD,'EE - 05,E,'07,,
'212906104,MNY,HOLLOWAY MIDDLE SCHOOL,N,SMITH,'212,A,WHITEHOUSE ISD,'05 - 06,M,'07,,
'212906001,RS,WHITEHOUSE H S,N,SMITH,'212,A,WHITEHOUSE ISD,'09 - 12,S,'07,,
'212906003,,WHITEHOUSE ISD - JJAEP,N,SMITH,'212,X,WHITEHOUSE ISD,'08 - 10,S,'07,,
'212906041,EWS,WHITEHOUSE JUNIOR HIGH,N,SMITH,'212,A,WHITEHOUSE ISD,'07 - 08,M,'07,,
'091909110,,HAYES PRIMARY SCHOOL,N,GRAYSON,'091,R,WHITESBORO ISD,'EE - 02,E,'10,'091909101,WHITESBORO INTERMEDIATE
'091909001,S,WHITESBORO H S,N,GRAYSON,'091,A,WHITESBORO ISD,'09 - 12,S,'10,,
'091909101,EWMN,WHITESBORO INTERMEDIATE,N,GRAYSON,'091,R,WHITESBORO ISD,'03 - 05,E,'10,,
'091909041,EWS,WHITESBORO MIDDLE,N,GRAYSON,'091,R,WHITESBORO ISD,'06 - 08,M,'10,,
'091910101,EWMN,WHITEWRIGHT EL,N,GRAYSON,'091,E,WHITEWRIGHT ISD,'PK - 05,E,'10,,
'091910001,AUVSY,WHITEWRIGHT H S,N,GRAYSON,'091,R,WHITEWRIGHT ISD,'09 - 12,S,'10,,
'091910041,EWMS,WHITEWRIGHT MIDDLE,N,GRAYSON,'091,R,WHITEWRIGHT ISD,'06 - 08,M,'10,,
'110908001,DRUVEWS,WHITHARRAL SCHOOL,N,HOCKLEY,'110,R,WHITHARRAL ISD,'KG - 12,B,'17,,
'109911010,,HILL CO J J A E P,N,HILL,'109,X,WHITNEY ISD,'09 - 09,S,'12,,
'109911101,,WHITNEY EL,N,HILL,'109,R,WHITNEY ISD,'EE - 02,E,'12,'109911102,WHITNEY INT
'109911001,Y,WHITNEY H S,N,HILL,'109,A,WHITNEY ISD,'09 - 12,S,'12,,
'109911102,,WHITNEY INT,N,HILL,'109,A,WHITNEY ISD,'03 - 05,E,'12,,
'109911041,EWS,WHITNEY MIDDLE SCHOOL,N,HILL,'109,A,WHITNEY ISD,'06 - 08,M,'12,,
'243905101,EWMNX,ALAMO EL,N,WICHITA,'243,E,WICHITA FALLS ISD,'01 - 06,E,'09,,
'243905041,,BARWISE J H,N,WICHITA,'243,A,WICHITA FALLS ISD,'07 - 08,M,'09,,
'243905103,WMNX,BONHAM EL,N,WICHITA,'243,R,WICHITA FALLS ISD,'PK - 06,E,'09,,
'243905104,,BROOK VILLAGE EARLY CHILDHOOD,N,WICHITA,'243,X,WICHITA FALLS ISD,'PK - KG,E,'09,,
'243905105,,BURGESS EL,N,WICHITA,'243,A,WICHITA FALLS ISD,'PK - 06,E,'09,,
