CAMPUS,YEAR,CPCTENGA,CPCTFLAA,CPCTG01A,CPCTG02A,CPCTG03A,CPCTG04A,CPCTG05A,CPCTG06A,CPCTGKGA,CPCTGMEA,CPCTMATA,CPCTSCIA,CPCTSOCA,CPSAMIFC,CPSAMIFP,CPSATOFC,CPSETOFC,CPSETOFP,CPSOTOFC,CPSPTOFC,CPSPTOFP,CPSSTOFC,CPSSTOFP,CPSSTOSA,CPST00FC,CPST00FP,CPST00SA,CPST01FC,CPST01FP,CPST01SA,CPST06FC,CPST06FP,CPST06SA,CPST11FC,CPST11FP,CPST11SA,CPST20FC,CPST20FP,CPST20SA,CPSTASFC,CPSTASFP,CPSTBIFC,CPSTBIFP,CPSTBLFC,CPSTBLFP,CPSTCOFC,CPSTCOFP,CPSTEXPA,CPSTFEFC,CPSTFEFP,CPSTGIFC,CPSTGIFP,CPSTHIFC,CPSTHIFP,CPSTINFC,CPSTINFP,CPSTKIDR,CPSTMAFC,CPSTMAFP,CPSTOPFC,CPSTOPFP,CPSTPIFC,CPSTPIFP,CPSTREFC,CPSTREFP,CPSTSPFC,CPSTSPFP,CPSTTENA,CPSTTOFC,CPSTTOFP,CPSTTOSA,CPSTTWFC,CPSTTWFP,CPSTVOFC,CPSTVOFP,CPSTWHFC,CPSTWHFP,CPSUTOFC,CPSUTOFP,CPSUTOSA
'108912108,2013,.,.,16.7,16,15.8,19.9,21.6,.,21.7,.,.,.,.,61.959,100,61.959,9,14.526,0,52.959,85.474,2,3.228,66905,2.856,6.225,42085,12.9997,28.337,43857,19.9999,43.596,47371,3.0208,6.585,51955,7,15.259,62816,0,0,15.9803,34.834,0,0,1,2.18,9.3692,40.925,89.207,0.7145,1.5575,45.876,100,0,0,16.4356,4.951,10.793,0,0,0,0,26.161,57.025,2.0206,4.404,7.3204,45.876,74.042,48705,0,0,0,0,0,0,5.0833,8.204,57167
'108912109,2013,.,.,21.5,8.3,14.5,13.1,21,.,16,.,.,.,.,52.211,100,52.211,8.8021,16.859,0,43.409,83.141,2,3.831,64463,2.845,7.656,41700,11.1089,29.897,45303,8.9998,24.221,46810,11.0005,29.605,51127,3.203,8.62,65363,0,0,18.0261,48.513,0,0,1.0908,2.936,9.9919,32.032,86.208,0.7145,1.9229,37.157,100,0,0,15.5825,5.125,13.792,0,0,0,0,14.866,40.009,2.4595,6.619,8.5106,37.157,71.167,48845,0,0,0,0,0,0,4.2518,8.144,56193
'108912110,2013,.,.,17.4,18.2,14.3,19.9,20.1,.,17.5,8,.,.,.,60.299,96.79,62.299,8,12.841,0,54.299,87.159,3,4.816,62983,1.658,3.549,42038,10,21.406,43917,10.9986,23.544,47853,16.0582,34.374,52054,8.001,17.127,64948,0.037,0.079,20.5431,43.975,0,0,1.2701,2.719,13.0298,40.658,87.034,1,2.1406,44.679,95.64,0,0,16.5042,6.057,12.966,0,0,0,0,21.844,46.76,2.058,4.405,11.5912,46.716,74.986,51176,1,2.1406,0,0,1,2.141,4.5833,7.357,54074
'108912111,2013,.,.,18.4,17.7,16.1,16.7,18.6,.,18.5,.,.,.,.,64.77,100,64.77,7.9091,12.211,0,56.861,87.789,3,4.632,65213,2,4.164,26928,7,14.572,43513,12.0002,24.982,49070,17.0207,35.433,51388,10.015,20.849,62600,0,0,23.1578,48.209,0,0,0.3699,0.77,13.54,44.016,91.631,0.9999,2.0816,48.036,100,0,0,15.8423,4.02,8.369,1,2.0818,0,0,20.419,42.509,2.0889,4.349,12.1,48.036,74.164,50980,0,0,0,0,0,0,5.8252,8.994,56997
'108912112,2013,.,.,13.2,15.6,18.2,15,19.2,.,22,.,.,.,.,51.239,97.905,52.335,8.8128,16.839,0,43.522,83.161,2,3.822,71747,1.888,5.095,41702,4.0159,10.84,44120,13.0011,35.095,47948,11.0361,29.791,50672,7.105,19.179,66053,0.037,0.1,20.0859,54.219,0,0,2,5.399,13.6383,31.993,86.361,1.0001,2.6996,36.009,97.2,0,0,16.4931,5.053,13.639,0,0,0,0,11.802,31.857,2.1579,5.825,11.5073,37.046,70.786,51499,0,0,0,0,1,2.7,4.4766,8.554,56112
'108912113,2013,.,.,14.5,22.6,18.4,19.2,19.2,.,19.8,.,.,.,.,58.126,95.093,61.125,9,14.724,0,52.125,85.276,2,3.272,71225,4.567,10.233,41851,11.06,24.783,44132,14.9999,33.611,48159,12.0017,26.893,51375,1.9992,4.48,59660,0,0,19.0901,42.777,0,0,2,4.482,8.1638,36.567,81.938,1,2.2408,41.628,93.279,0,0,16.761,8.061,18.062,0,0,0,0,19.979,44.769,2.5581,5.732,7.0665,44.627,73.01,47896,0,0,0,0,2.999,6.721,5.4977,8.994,53301
'108912114,2013,.,.,14,23.1,24.2,21.3,20.5,.,20,36,.,.,.,53.467,96.228,55.563,8,14.398,0,47.563,85.602,2,3.6,66900,1,2.5,41700,17,42.5,43650,13.999,34.997,47542,2,5,49479,6.0011,15.003,64708,0,0,20.5443,51.361,0,0,1,2.5,9.375,35,87.5,1,2.5,39,97.5,0,0,16.325,5,12.5,1,2.5,0,0,15.456,38.639,1,2.5,7.3,40,71.991,48414,0,0,0,0,1,2.5,5.5628,10.012,57027
'108912115,2013,.,.,25,15.4,15.1,21.6,19.6,.,17,.,.,.,.,53.873,100,53.873,9,16.706,0,44.873,83.294,2,3.712,67605,1.802,4.624,41703,8.1246,20.847,43614,16,41.054,47067,11,28.225,50746,2.0465,5.251,62884,0,0,20.5934,52.84,1,2.566,0,0,9.4848,33.849,86.851,0.652,1.6729,37.973,97.434,0,0,16.3959,5.124,13.149,0,0,0,0,15.557,39.917,2.171,5.571,8.3574,38.973,72.342,47968,0,0,0,0,0,0,3.9,7.239,49255
'108912116,2013,.,.,14.9,19.5,18.8,21.2,19.6,.,20.5,1,.,.,.,57.839,93.532,61.839,7.9144,12.798,0,53.924,87.202,2,3.234,66929,2,4.262,41700,17.9731,38.3,44602,14.9061,31.764,47498,7.0013,14.92,52001,5.0466,10.754,59905,0,0,16.9134,36.042,0,0,2.2104,4.71,9.3009,39.925,85.079,0.7895,1.6824,45.023,95.943,0,0,15.9396,7.002,14.921,0,0,0,0,24.731,52.7,2.283,4.865,7.0801,46.927,75.886,48148,1,2.131,0,0,0.904,1.926,4.9973,8.081,56210
'108912117,2013,.,.,22.5,14.9,12.7,12.7,20.9,.,20,.,.,.,.,44.547,97.598,45.643,7,15.336,0,38.643,84.664,2,4.382,68926,0,0,.,7.0001,20.587,44410,15.0002,44.115,47335,6.0007,17.648,49695,6.0012,17.649,64595,1,2.941,14.8675,43.725,0,0,0,0,12.0588,29.002,85.293,0.591,1.7381,32.002,94.118,0,0,14.7932,5.001,14.707,1,2.941,0,0,15.347,45.135,2.1968,6.461,10.3824,34.002,74.496,50196,0,0,0,0,1,2.941,2.641,5.786,59520
'108912118,2013,.,.,13.7,15.7,16.6,16.6,18.5,.,17.2,22,.,.,.,67.741,100,67.741,10.3197,15.234,0,57.421,84.766,2.9251,4.318,64617,2.909,5.944,42130,19.0309,38.882,43331,14.0054,28.614,47395,9.0001,18.388,51854,4,8.172,63769,1.001,2.045,31.6844,64.734,0,0,1.4444,2.951,8.7359,42.91,87.669,0.5555,1.1349,47.945,97.955,0,0,15.7931,6.035,12.331,0,0,0,0,11.429,23.351,3.8318,7.829,6.9126,48.946,72.254,47660,0,0,0,0,0,0,5.5505,8.194,54693
'108912120,2013,.,.,13.2,14.4,15.4,23.7,19.5,.,19,.,.,.,.,63.961,96.827,66.057,9.2833,14.053,0,56.774,85.947,2.8556,4.323,55703,5.904,12.071,41701,15.0009,30.673,44214,15.9999,32.716,47424,8,16.358,51483,4.0011,8.181,64476,0,0,33.9185,69.355,0,0,1,2.045,8.6292,40.904,83.64,1.0001,2.045,46.906,95.91,0,0,16.7261,8.001,16.36,1,2.0448,0,0,9.321,19.059,2.666,5.451,5.8073,48.906,74.035,47808,0,0,0,0,2,4.09,5.0129,7.589,50306
'108912121,2013,.,.,15.7,19.5,17.4,19.2,21.9,.,23.1,.,.,.,.,56.849,96.601,58.849,8,13.594,0,50.849,86.406,2,3.399,70256,0,0,.,11.0014,25.416,43491,16,36.965,47467,13.126,30.325,52137,3.1571,7.294,62625,0,0,14.6399,33.822,0,0,0,0,11.3478,39.157,90.465,0,0,41.285,95.379,0,0,16.5186,4.127,9.535,0,0,0,0,25.564,59.061,3.0802,7.116,9.5435,43.285,73.552,48978,1,2.3103,0,0,1,2.31,5.5643,9.455,53037
'108912122,2013,.,.,18,14,28,23.4,22.3,.,22,.,.,.,.,57.106,100,57.106,9,15.76,0,48.106,84.24,2,3.502,65590,2,4.935,42275,12.9999,32.08,43788,18.9996,46.885,47060,2.9999,7.403,50476,3.5246,8.698,60019,0,0,23.186,57.215,0,0,0,0,9.1163,36.524,90.13,0,0,40.524,100,0,0,15.9658,4,9.87,0,0,0,0,15.23,37.583,2.108,5.202,7.1163,40.524,70.963,47155,0,0,0,0,0,0,5.5822,9.775,52672
'108912123,2013,.,.,14,15.5,17,17.1,20.9,.,17,.,.,.,.,53.452,85.604,62.441,8.8396,14.157,0,53.601,85.843,3,4.805,60806,4.989,10.842,41701,25.03,54.392,43827,6.9989,15.209,46871,3.9999,8.692,51658,4.9998,10.865,62894,0,0,31.6423,68.761,0,0,1.3333,2.897,7.5123,34.999,76.055,1,2.1731,40.029,86.985,0,0,15.6244,11.019,23.945,0,0,0,0,9.83,21.362,2.2118,4.806,6.0226,46.018,73.698,46812,0,0,0,0,5.989,13.015,4.5833,7.34,53638
'108912124,2013,.,.,10,15.8,19.3,21.5,20.5,.,24,32,.,.,.,57.106,93.307,61.202,8,13.072,0,53.202,86.928,2,3.268,64614,5.775,12.579,41829,21,45.74,43627,7.0001,15.247,46135,8.0004,17.426,49454,4.1356,9.008,64722,0,0,26.3798,57.458,0,0,1.0001,2.178,7.7605,36.05,78.52,1,2.1781,41.911,91.288,0,0,16.0309,9.862,21.48,0,0,0,0,15.286,33.294,2.2458,4.892,5.644,45.911,75.016,46699,0,0,0,0,4,8.712,5.2904,8.644,54212
'108912126,2013,.,.,13.6,14.4,18.7,18.1,20,.,15,5.1,.,.,.,59.87,96.767,61.87,9.8128,15.86,0,52.057,84.14,2.3369,3.777,65613,1,2.171,41700,28.9839,62.935,43551,7.0672,15.346,47832,6.0008,13.03,51415,3.0018,6.518,63151,0,0,28.2423,61.325,0,0,0,0,6.6828,36.068,78.317,0.7272,1.579,44.054,95.657,0,0,16.3071,9.986,21.683,0,0,0,0,14.083,30.58,3.0009,6.516,5.6399,46.054,74.436,46470,0,0,0,0,2,4.343,3.6667,5.926,53284
'108912127,2013,.,.,.,36.3,14,17.5,25,.,21,.,.,.,.,46.432,86.743,53.528,8.8824,16.594,0,44.646,83.406,2,3.736,65094,5.743,14.879,41918,16.9991,44.04,43450,9.0952,23.563,47158,6.001,15.547,52436,0.761,1.972,66145,0,0,24.6413,63.838,0,0,1.4166,3.67,7.0441,32.599,84.455,0.36,0.9327,34.6,89.637,0,0,16.2437,6,15.545,0.1633,0.4231,0,0,7.9,20.466,4.1187,10.67,5.6451,38.6,72.111,45940,0,0,0,0,4,10.363,4.0462,7.559,53498
'108913001,2013,20.2,21.5,.,.,.,.,.,.,.,.,21.7,23.6,25.1,149.274,81.191,183.856,20.9412,11.39,0,162.914,88.61,4.9524,2.694,83263,10.075,7.169,46542,25.1607,17.902,46946,27.2906,19.418,50989,34.4022,24.478,53925,43.6164,31.034,65278,0.9999,0.711,1.7538,1.248,0,0,0,0,15.4708,61.33,43.637,0,0,110.914,78.917,0.8952,0.637,17.98,79.215,56.363,16.86,11.9962,0,0,72.184,51.36,25.3437,18.032,11.5821,140.545,76.443,55099,1.614,1.1484,24.4031,17.3632,26.122,18.586,17.4169,9.473,61235
'108913002,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'108913003,2013,2.5,.,.,.,.,.,.,.,.,.,3.2,2.3,3.4,7.999,100,7.999,0,0,0,7.999,100,1,12.501,93506,0,0,.,0.9998,19.999,43072,0,0,.,1.9998,40.002,50350,1.9997,40,62840,0.9997,19.997,0,0,0,0,0,0,15.8,2,40.01,0,0,4,80.003,0,0,18.6026,2.999,59.99,0,0,0,0,4.257,85.15,0,0,7.2,4.999,62.497,53890,0,0,0.7424,14.8501,0,0,2,25.002,59269
'108913005,2013,1,.,.,.,.,.,.,.,.,.,.,.,1,0.573,63.69,0.899,0,0,0,0.899,100,0,0,.,0,0,.,0,0,.,0.206,22.909,55654,0.2806,31.206,55017,0.4126,45.885,66150,0,0,0,0,0,0,0,0,18.3333,0,0,0,0,0.573,63.69,0,0,17.7936,0.899,100,0,0,0,0,0.57,63.356,0.0346,3.848,14.3333,0.899,100,60271,0,0,0.2949,32.7958,0.327,36.31,0,0,.
'108913006,2013,19.3,23.9,.,.,.,.,.,.,.,.,24.4,24.3,22.2,126.508,83.785,150.991,0,0,0,150.991,100,1,0.662,109269,4.813,3.688,44957,15.4051,11.803,47062,22.1464,16.969,49035,52.7089,40.386,53242,35.4409,27.155,63614,2.0476,1.569,1.1879,0.91,2.001,1.533,0,0,15.7709,64.742,49.605,0,0,107.84,82.627,0,0,16.0978,65.772,50.395,12.6913,9.7241,0,0,78.998,60.528,17.8961,13.712,11.6548,130.514,86.439,54309,1.0475,0.8026,19.7413,15.1258,17.579,13.469,19.4764,12.899,68979
'108913007,2013,.,.,.,.,.,.,.,.,.,.,29,.,.,2.183,100,2.183,0,0,0,2.183,100,0,0,.,0,0,.,0,0,.,1.0013,45.866,49300,1.1818,54.134,51777,0,0,.,1.0013,45.866,0,0,0,0,0,0,13.6667,1,45.806,0,0,1.182,54.134,0,0,14.2,1.183,54.194,0,0,0,0,1.183,54.194,1,45.806,13.3333,2.183,100,50641,0,0,0,0,0,0,0,0,.
'108913008,2013,1,1,.,.,.,.,.,.,.,.,1.1,1.1,1.1,20.74,81.334,25.5,1.9091,7.487,0,23.591,92.513,1,3.922,95707,2.166,11.633,46425,5.7384,30.822,46678,3.1454,16.894,49777,3.0296,16.273,53108,4.5387,24.378,64145,0,0,0.1159,0.623,0,0,0,0,15.4841,6.657,35.757,0,0,14.753,79.241,0.105,0.564,3.5987,11.961,64.243,0.7516,4.037,0,0,16.023,86.062,0.681,3.658,11.3058,18.618,73.011,52477,0.3863,2.0749,1.0464,5.6204,3.374,18.12,3.9733,15.581,48355
'108913041,2013,19.5,26.1,.,.,.,.,.,24.8,.,.,14.9,22.5,22.5,69.696,85.311,81.696,10.9893,13.451,0,70.707,86.549,1,1.224,87569,5,8.169,44500,10.0991,16.5,46538,15.9306,26.027,48606,19.1779,31.333,52485,10.9994,17.971,60609,1,1.634,0,0,0,0,0,0,11.6462,36.395,59.462,0,0,50.207,82.028,0,0,15.7172,24.812,40.538,0.2121,0.3465,0,0,51.996,84.95,6.9996,11.436,9.1692,61.207,74.92,51302,0,0,1.9998,3.2673,10,16.338,8.5,10.404,63420
'108913042,2013,14,21.9,.,.,.,.,.,20,.,.,15.7,18,17,58.524,86.671,67.525,5.8289,8.632,0,61.696,91.368,1,1.481,103655,4.001,7.667,39921,6,11.499,46800,18.3304,35.131,48919,11.8453,22.702,52035,12.0005,23,63653,1,1.917,0.4584,0.879,0,0,0,0,12.8485,29.063,55.701,2.9451,5.6445,42.176,80.833,0,0,16.0416,23.114,44.299,0,0,0,0,44.239,84.787,2.6892,5.154,10.8344,52.177,77.27,52081,1,1.9166,1.8448,3.5357,8.001,15.334,8.5192,12.616,64463
'108913043,2013,8,27.3,.,.,.,.,.,21.8,.,.,14.5,14.3,14.3,72.468,88.663,81.734,9,11.011,0,72.734,88.989,2,2.447,72718,3,5.057,44833,10.1483,17.108,46882,22.0002,37.088,49009,12.3199,20.769,51406,11.8504,19.977,62822,3,5.057,0.8752,1.475,0,0,0,0,11.9355,33.214,55.992,4.5008,7.5875,48.468,81.707,1,1.686,15.8972,26.105,44.008,0,0,0,0,50.443,85.037,3.5,5.9,11.1129,59.319,72.576,51691,0,0,0,0,6.851,11.549,11.4149,13.966,64068
'108913044,2013,20.9,15.3,.,.,.,.,.,28.5,.,.,33.9,31.6,34.8,65.728,89.15,73.728,1.9733,2.676,0,71.755,97.324,1,1.356,90733,1.807,2.916,45051,13.4989,21.78,46189,14.9999,24.202,49127,21.5106,34.707,52194,10.1617,16.396,62284,0.9999,1.613,0,0,0,0,0,0,12.2399,38.468,62.066,1.2224,1.9723,53.979,87.093,0,0,17.3931,23.511,37.934,0,0,0,0,57.397,92.608,3.2366,5.222,9.8891,61.979,84.064,51590,0,0,0.1226,0.1978,7,11.294,8.7762,11.903,66313
'108913102,2013,.,.,19.2,18.6,17.5,17.7,20.6,.,18.3,18.3,.,.,.,48.48,88.987,54.48,6,11.013,0,48.48,88.987,1,1.836,88487,1,2.325,44500,6.0001,13.954,46867,11.9999,27.907,49317,17.9996,41.86,52159,6.0001,13.954,61023,0,0,1.4958,3.479,0,0,0,0,12.2558,33,76.744,0,0,39,90.697,0,0,15.7211,10,23.256,0,0,0,0,39.504,91.87,2,4.651,9.7674,43,78.927,51686,0,0,0,0,4,9.303,4.4808,8.225,60735
'108913103,2013,.,.,20.8,21.8,20.6,20.8,21.2,1,21.4,28.1,.,.,.,55.038,86.507,63.622,15.9733,25.106,0,47.649,74.894,1,1.572,86069,2,4.755,46000,10.9995,26.15,46827,13,30.905,48838,13.0021,30.91,54005,3.0622,7.28,65277,0,0,2.4704,5.873,0,0,0,0,10.6977,40.062,95.241,1,2.3773,37.064,88.114,0,0,17.1644,2.002,4.759,0,0,0,0,35.593,84.618,3,7.132,9.1628,42.064,66.115,50971,0,0,0,0,5,11.886,4.5851,7.207,60716
'108913104,2013,.,.,18.9,19.1,17.2,19.3,19.4,.,20.2,.,.,.,.,63.177,90.023,70.179,12.8449,18.303,0,57.334,81.697,1,1.425,87349,1,2,44500,1.9998,4,46300,15.0014,30.002,49233,20.9996,41.999,53431,11,22,61183,0,0,2.1404,4.281,0,0,0,0,15.38,34.999,69.997,1,2,43.999,87.997,0,0,16.6798,15.002,30.003,0,0,0,0,43.86,87.719,3,6,13.18,50.001,71.247,53413,0,0,0,0,6.002,12.003,6.3333,9.025,59766
'108913106,2013,.,.,18.1,18.8,17.7,19,21.7,.,17.8,17.5,.,.,.,52.564,85.381,61.564,1.8984,3.084,0,59.666,96.916,1,1.624,91432,3,5.882,45300,9.0002,17.648,46900,5.0001,9.804,48660,19.9996,39.215,52230,13.9995,27.45,62190,0,0,1.6222,3.181,0,0,0,0,15.0784,42.999,84.314,1,1.9608,42.999,84.313,0,0,16.9218,8,15.686,0,0,0,0,45.377,88.976,3,5.882,13.1961,50.999,82.839,53266,0,0,0,0,8,15.687,7.6667,12.453,61962
'108913109,2013,.,.,19.4,18.8,17,18.5,22,.,21.2,.,.,.,.,85.226,92.41,92.226,17,18.433,0,75.226,81.567,1,1.084,87967,1,1.521,44500,3.9999,6.086,46000,10.9992,16.735,49118,23.9978,36.512,52731,25.729,39.146,63750,0,0,1.3626,2.073,0,0,0,0,17.7879,57.999,88.244,1,1.5215,61.726,93.914,0,0,16.8122,7.727,11.756,0,0,0,0,58.363,88.798,5,7.607,16.2576,65.726,71.266,55905,0,0,0,0,4,6.086,8.5,9.216,64703
'108913110,2013,.,.,21.7,17,17.7,20.2,21.3,.,22.2,.,.,.,.,57.442,87.774,65.443,10,15.281,0,55.443,84.719,1,1.528,89880,1,2.198,44500,2.9999,6.593,46100,11.9988,26.372,49133,11.9991,26.373,52831,17.5004,38.464,63587,0,0,1.1726,2.577,0,0,0,0,16.3077,39.498,86.812,0,0,39.498,86.811,0,0,16.616,6,13.188,0,0,0,0,40.326,88.631,4,8.792,15.1868,45.498,69.524,55366,0,0,0,0,6.001,13.189,8.9444,13.668,63353
'108913111,2013,21,.,19.4,20.2,19.4,20.8,23.6,.,18.9,.,.,.,.,67.001,83.75,80.001,16,20,0,64.001,80,1,1.25,87602,1,1.836,44500,6.9997,12.852,46814,16.9621,31.145,49340,19.0002,34.887,52060,10.5,19.28,67097,0,0,1.4462,2.655,0,0,0,0,13.8807,46.498,85.378,0,0,43.462,79.803,0,0,17.3516,7.964,14.622,0,0,0,0,48.016,88.164,5,9.181,12.5046,54.462,68.077,53299,0,0,0,0,11,20.197,8.5386,10.673,61508
'108913112,2013,.,.,20.3,19.4,18.1,16.5,22,.,21.1,.,.,.,.,65.407,86.737,75.408,15.9091,21.097,0,59.499,78.903,1,1.326,71143,0,0,.,1.9999,3.924,46900,11.9988,23.543,48767,22.9984,45.125,52123,13.9692,27.409,62232,0,0,3.0004,5.887,0,0,0,0,16.2549,46.966,92.15,1,1.9621,43.997,86.326,1,1.962,16.5403,4.001,7.85,0,0,0,0,43.966,86.265,3,5.886,15.1961,50.966,67.587,53899,0,0,0,0,5.969,11.711,7.5328,9.989,66881
'108913113,2013,.,.,18.9,19.8,20.4,21.5,18.1,.,18.9,.,.,.,.,57.105,89.081,64.104,7.9251,12.363,0,56.179,87.637,1,1.56,96429,5.748,11.809,45515,0,0,.,9.001,18.49,49402,25.9297,53.266,52475,8.0001,16.434,61792,0,0,1.0828,2.224,0,0,0,0,13.9724,41.681,85.623,1,2.0543,41.679,85.621,0,0,16.9271,6.998,14.377,0,0,0,0,44.299,91.001,2.2978,4.72,13.3151,48.679,75.937,52616,0,0,0,0,7,14.379,6.5,10.14,62567
'108913114,2013,.,.,19.2,20.6,20.9,19.7,23.8,.,20.6,.,.,.,.,62.465,86.201,72.464,10.9091,15.055,0,61.555,84.945,1,1.38,85283,0,0,.,8.0003,14.816,46525,10.9997,20.37,48682,24.9987,46.295,52031,10.0005,18.52,60457,0,0,1.9156,3.547,0,0,0,0,13.6481,50,92.594,1,1.8519,46,85.186,2,3.704,17.9447,3.999,7.406,0,0,0,0,47.084,87.193,4,7.408,12.5,53.999,74.519,52094,0,0,0,0,5.999,11.11,6.5556,9.047,67048
'108913117,2013,.,.,21.5,17.3,18,19.9,20.7,.,16.9,.,.,.,.,50.245,89.332,56.245,13.7486,24.444,0,42.497,75.556,1,1.778,90168,1,2.778,44500,19.9997,55.56,46654,10.9972,30.55,48827,2.9999,8.334,49767,1,2.778,63540,0,0,1.2,3.334,0,0,0,0,5.8611,29.997,83.332,1,2.778,32.997,91.666,1,2.778,17.0015,6,16.668,0,0,0,0,32.797,91.11,1,2.778,4.3056,35.997,64,47986,0,0,0,0,2,5.556,5.5,9.779,59145
'108914001,2013,11.7,14.5,.,.,.,.,.,.,.,.,12.9,19.6,16.1,20.779,79.724,26.063,3,11.51,0,23.063,88.49,1,3.837,80793,3.818,19.462,39807,5.1402,26.199,39170,1.8235,9.294,42728,6.9575,35.461,50409,1.8805,9.585,54180,0,0,0,0,0,0,0,0,10.1986,4.56,23.242,0,0,14.336,73.065,0,0,9.0723,15.06,76.758,0,0,0,0,19.62,100,0,0,5.9891,19.62,75.278,45049,0,0,0,0,5.285,26.935,2.4433,9.374,44676
'108914004,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'108914041,2013,18.8,.,.,.,.,.,.,29,.,.,17,18.8,18.8,12.48,85.966,14.518,3,20.664,0,11.518,79.336,1,6.888,80278,1,12.441,35479,4.8608,60.475,37350,1.1771,14.645,42983,0.9998,12.439,46503,0,0,.,0,0,0,0,0,0,0,0,4.5556,4,49.768,0,0,6,74.651,0,0,16.4226,4.038,50.232,0,0,0,0,8.038,100,0,0,4,8.038,55.364,39081,0,0,0,0,2.038,25.349,2.4801,17.083,52190
'108914101,2013,.,.,16,19,16.7,24,18.5,.,22.5,.,.,.,.,25.465,92.718,27.465,6,21.846,0,21.465,78.154,1,3.641,64234,0,0,.,4.0002,22.242,38235,8.0004,44.485,41203,3.9839,22.152,46721,2.0001,11.121,55263,0,0,0,0,0,0,0,0,9.2754,16.984,94.438,0,0,15.985,88.879,0,0,17.0146,1,5.562,0,0,0,0,16.985,94.439,1.0001,5.561,6.3946,17.985,65.483,43329,0,0,0,0,2,11.121,2.4801,9.03,59735
'108915001,2013,18.3,16.3,.,.,.,.,.,.,.,.,20.1,21.5,19.6,16.81,89.367,18.81,2,10.633,0,16.81,89.367,2,10.633,60469,0.488,3.534,36000,7.3218,53.019,37638,3.0001,21.725,43938,1.9997,14.48,48939,1.0001,7.242,53938,0,0,0,0,0,0,0,0,6.4,8.81,63.794,0,0,11.81,85.517,0,0,15.7136,5,36.206,0,0,0,0,11.412,82.637,1,7.241,1.2,13.81,73.418,41766,0,0,1.3978,10.1219,2,14.483,1,5.316,60500
'108915041,2013,18.9,.,.,.,.,.,.,16.4,.,.,18.8,18.8,18.8,22.994,100,22.994,2.5,10.873,0,20.494,89.127,1,4.349,78000,2.512,15.23,36493,5.0004,30.317,38255,3.0001,18.189,42944,2.481,15.042,50346,3.5001,21.221,56084,0,0,0,0,0,0,0,0,11.4444,10.013,60.705,0,0,16.494,100,0,0,16.37,6.481,39.295,0,0,0,0,16.494,100,0,0,9.5556,16.494,71.731,44442,0,0,0,0,0,0,3,13.047,46814
'108915101,2013,.,.,17.5,18,16.6,19.8,17.4,.,17.7,.,.,.,.,52.198,98.12,53.198,16.5,31.016,0,36.698,68.984,1,1.88,77113,1,3.058,36438,7.6789,23.485,39359,9.9995,30.582,41390,6.5192,19.938,45145,7.4999,22.937,56039,0,0,0.1858,0.568,0,0,0,0,12.4118,30.179,92.297,0,0,31.698,96.942,0,0,17.0961,2.519,7.703,0,0,0,0,31.512,96.373,1,3.058,9.0588,32.698,61.464,44870,0,0,0,0,1,3.058,3,5.639,54576
'108916001,2013,21.5,18.5,.,.,.,.,.,.,.,.,19.9,22.3,23.2,79.345,90.458,87.714,16.9144,19.284,4,70.8,80.716,3,3.42,67691,3.337,5.774,36478,17.717,30.652,40653,17.5318,30.332,44320,13.6369,23.593,50084,5.5769,9.649,53978,0.533,0.922,0,0,0,0,2.6826,4.641,9.0417,21.74,37.613,0.3205,0.5545,50.887,88.039,0,0,18.4257,36.06,62.387,13.1122,22.6855,0,0,27.978,48.404,5.0443,8.727,4.4583,57.8,65.896,45035,0,0,8.6626,14.9872,6.38,11.039,10,11.401,53759
'108916004,2013,10,3.8,.,.,.,.,.,.,.,.,22,.,.,3.923,98.028,4.001,0,0,0,4.001,100,1,24.991,70188,0.769,25.631,38645,0.6238,20.784,43777,1.1056,36.836,44507,0.4,13.327,48643,0.1027,3.422,57965,0,0,1.1283,37.592,0,0,0.5335,17.775,8.4737,0.664,22.11,0,0,2.923,97.371,0,0,10.6617,2.338,77.89,0.1838,6.1238,0,0,0.753,25.102,0,0,3.7368,3.001,75.009,43864,0,0,0.4024,13.4071,0.079,2.629,0,0,.
'108916005,2013,3,2.1,.,.,.,.,.,.,.,.,4.6,4.9,5.7,8.724,94.165,9.265,0,0,0,9.265,100,1,10.794,65902,0.814,9.853,35365,2.2425,27.134,41011,3.3835,40.94,43482,0.9968,12.061,49141,0.8274,10.011,59563,0.4674,5.656,0.1557,1.884,0,0,1.0246,12.398,8.359,3.162,38.262,0.0769,0.9305,7.257,87.803,0,0,4.114,5.102,61.738,0.8337,10.0877,0,0,4.435,53.666,0,0,3.8718,8.265,89.206,44304,0,0,1.7384,21.0345,0.541,6.541,0,0,.
