CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CIADDACK,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'239901041,,BRENHAM MIDDLE,N,M,WASHINGTON,'239,A,BRENHAM ISD,'05 - 06,M,,,'06
'239901103,,KRAUSE ELEMENTARY,N,NQ,WASHINGTON,'239,A,BRENHAM ISD,'PK - 04,E,,,'06
'181901001,TR,BRIDGE CITY H S,N,NQ,ORANGE,'181,E,BRIDGE CITY ISD,'09 - 12,S,,,'05
'181901103,,BRIDGE CITY INT,N,NQ,ORANGE,'181,R,BRIDGE CITY ISD,'04 - 06,E,,,'05
'181901041,G,BRIDGE CITY J H,N,NQ,ORANGE,'181,A,BRIDGE CITY ISD,'07 - 08,M,,,'05
'181901101,,HATTON ELEMENTARY,N,NQ,ORANGE,'181,R,BRIDGE CITY ISD,'EE - 03,E,'181901103,BRIDGE CITY INT,'05
'181901102,,SIMS EL,N,NQ,ORANGE,'181,E,BRIDGE CITY ISD,'PK - 03,E,'181901103,BRIDGE CITY INT,'05
'249903002,,BRIDGEPORT ACE HIGH SCHOOL,N,,WISE,'249,1,BRIDGEPORT ISD,'09 - 12,S,,,'11
'249903101,A,BRIDGEPORT EL,N,NQ,WISE,'249,R,BRIDGEPORT ISD,'EE - 02,E,'249903102,BRIDGEPORT INT,'11
'249903001,R,BRIDGEPORT H S,N,NQ,WISE,'249,E,BRIDGEPORT ISD,'09 - 12,S,,,'11
'249903102,,BRIDGEPORT INT,N,R,WISE,'249,R,BRIDGEPORT ISD,'03 - 05,E,,,'11
'249903041,AG,BRIDGEPORT MIDDLE,N,R,WISE,'249,R,BRIDGEPORT ISD,'06 - 08,M,,,'11
'243801001,,BRIGHT IDEAS CHARTER,Y,NQ,WICHITA,'243,A,BRIGHT IDEAS CHARTER,'KG - 12,B,,,'09
'203902101,,BROADDUS EL,N,NQ,SAN AUGUSTINE,'203,R,BROADDUS ISD,'PK - 06,E,,,'07
'203902001,R,BROADDUS H S,N,NQ,SAN AUGUSTINE,'203,A,BROADDUS ISD,'07 - 12,S,,,'07
'184909101,,BROCK EL,N,NQ,PARKER,'184,R,BROCK ISD,'EE - 06,E,,,'11
'184909001,AR,BROCK H S,N,RM,PARKER,'184,E,BROCK ISD,'07 - 12,S,,,'11
'041901101,,BRONTE EL,N,NQ,COKE,'041,E,BRONTE ISD,'EE - 06,E,,,'15
'041901001,DTR,BRONTE H S,N,NQ,COKE,'041,E,BRONTE ISD,'07 - 12,S,,,'15
'041901003,,FAIRVIEW ACCELERATED,N,,COKE,'041,3,BRONTE ISD,'10 - 12,S,,,'15
'041901002,,JUVENILE DETENT CTR,N,,COKE,'041,1,BRONTE ISD,'09 - 12,S,,,'15
'121902101,,BROOKELAND EL,N,R,JASPER,'121,A,BROOKELAND ISD,'PK - 06,E,,,'05
'121902001,,BROOKELAND H S,N,NQ,JASPER,'121,E,BROOKELAND ISD,'07 - 12,S,,,'05
'025908101,,BROOKESMITH EL,N,NQ,BROWN,'025,E,BROOKESMITH ISD,'PK - 08,E,,,'15
'025908001,AGDR,BROOKESMITH H S,N,NQ,BROWN,'025,E,BROOKESMITH ISD,'09 - 12,S,,,'15
'024901101,,FALFURRIAS ELEM,N,NQ,BROOKS,'024,A,BROOKS COUNTY ISD,'02 - 05,E,,,'02
'024901001,R,FALFURRIAS H S,N,NQ,BROOKS,'024,E,BROOKS COUNTY ISD,'09 - 12,S,,,'02
'024901041,G,FALFURRIAS J H,N,NQ,BROOKS,'024,A,BROOKS COUNTY ISD,'06 - 08,M,,,'02
'024901103,,LASATER EL,N,NQ,BROOKS,'024,A,BROOKS COUNTY ISD,'PK - 01,E,'024901101,FALFURRIAS ELEM,'02
'223901001,,BROWNFIELD H S,N,R,TERRY,'223,A,BROWNFIELD ISD,'09 - 12,S,,,'17
'223901104,,BROWNFIELD INT,N,NQ,TERRY,'223,A,BROWNFIELD ISD,'04 - 05,E,,,'17
'223901041,G,BROWNFIELD MIDDLE,N,NQ,TERRY,'223,A,BROWNFIELD ISD,'06 - 08,M,,,'17
'223901101,,COLONIAL HEIGHTS EL,N,NQ,TERRY,'223,A,BROWNFIELD ISD,'EE - 01,E,'223901102,OAK GROVE EL,'17
'223901102,,OAK GROVE EL,N,NQ,TERRY,'223,A,BROWNFIELD ISD,'02 - 03,E,'223901104,BROWNFIELD INT,'17
'107902002,,A L P H A CAMPUS,N,,HENDERSON,'107,X,BROWNSBORO ISD,'10 - 12,S,,,'07
'107902101,,BROWNSBORO EL,N,NQ,HENDERSON,'107,A,BROWNSBORO ISD,'PK - 03,E,'107902104,BROWNSBORO INT,'07
'107902001,,BROWNSBORO H S,N,R,HENDERSON,'107,R,BROWNSBORO ISD,'09 - 12,S,,,'07
'107902104,,BROWNSBORO INT,N,NQ,HENDERSON,'107,R,BROWNSBORO ISD,'EE - 10,B,,,'07
'107902041,,BROWNSBORO J H,N,NQ,HENDERSON,'107,A,BROWNSBORO ISD,'07 - 08,M,,,'07
'107902103,,CHANDLER EL,N,NQ,HENDERSON,'107,R,BROWNSBORO ISD,'PK - 05,E,,,'07
'031901136,,A A CHAMPION,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901135,A,A X BENAVIDES ELEMENTARY,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901133,A,BRUCE AIKEN EL,N,NQ,CAMERON,'031,E,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901128,A,BURNS EL,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901034,,CAMERON CO J J A E P,N,,CAMERON,'031,X,BROWNSVILLE ISD,'07 - 12,S,,,'01
'031901101,,CANALES EL,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901041,A,CENTRAL MIDDLE,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'06 - 08,M,,,'01
'031901116,A,CLEARWATER EL,N,R,CAMERON,'031,E,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901102,A,CROMACK EL,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901042,A,CUMMINGS MIDDLE,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'06 - 08,M,,,'01
'031901120,A,DEL CASTILLO EL,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901137,,DR AMERICO PAREDES,N,RM,CAMERON,'031,E,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901138,,DR RUBEN GALLEGOS,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901123,,EGLY EL,N,NQ,CAMERON,'031,E,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901105,A,EL JARDIN EL,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901043,A,FAULK MIDDLE,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'06 - 08,M,,,'01
'031901047,,FILEMON B VELA MIDDLE,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'06 - 08,M,,,'01
'031901106,A,GARDEN PARK EL,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901124,A,GARZA EL,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901130,A,GONZALEZ EL,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901001,R,HANNA H S,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'09 - 12,S,,,'01
'031901134,A,HUBERT R HUDSON EL,N,R,CAMERON,'031,E,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901115,,JOSEPHINE CASTANEDA EL,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901127,,LINCOLN PARK SCH,N,,CAMERON,'031,1,BROWNSVILLE ISD,'EE - 12,B,,,'01
'031901103,A,LONGORIA EL,N,NQ,CAMERON,'031,E,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901007,R,LOPEZ H S,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'09 - 12,S,,,'01
'031901132,A,MARY & FRANK YTURRIA EL,N,R,CAMERON,'031,E,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901129,A,MORNINGSIDE EL,N,R,CAMERON,'031,E,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901045,A,OLIVEIRA MIDDLE,N,M,CAMERON,'031,A,BROWNSVILLE ISD,'06 - 08,M,,,'01
'031901003,PR,PACE H S,N,R,CAMERON,'031,E,BROWNSVILLE ISD,'09 - 12,S,,,'01
'031901122,A,PALM GROVE EL,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901121,A,PEREZ EL,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901046,,PERKINS MIDDLE,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'06 - 08,M,,,'01
'031901002,AR,PORTER H S,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'09 - 12,S,,,'01
'031901108,A,PUTEGNAT EL,N,RM,CAMERON,'031,E,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901104,A,R L MARTIN EL,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901048,,RAUL BESTEIRO JR MIDDLE,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'06 - 08,M,,,'01
'031901109,A,RESACA EL,N,R,CAMERON,'031,E,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901004,AR,RIVERA H S,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'09 - 12,S,,,'01
'031901110,A,RUSSELL EL,N,NQ,CAMERON,'031,E,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901051,,SEN EDDIE A LUCIO JR MIDDLE,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'06 - 08,M,,,'01
'031901111,A,SHARP EL,N,R,CAMERON,'031,E,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901112,,SKINNER EL,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'PK - 05,E,,,'01
'031901131,A,SOUTHMOST EL,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901044,A,STELL MIDDLE,N,R,CAMERON,'031,R,BROWNSVILLE ISD,'06 - 08,M,,,'01
'031901126,A,VERMILLION ROAD EL,N,NQ,CAMERON,'031,A,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901113,A,VICTORIA HEIGHTS EL,N,NQ,CAMERON,'031,R,BROWNSVILLE ISD,'EE - 05,E,,,'01
'031901117,A,VILLA NUEVA EL,N,NQ,CAMERON,'031,E,BROWNSVILLE ISD,'EE - 05,E,,,'01
'025902042,,BROWNWOOD DAEP,N,,BROWN,'025,X,BROWNWOOD ISD,'03 - 12,B,,,'15
'025902001,R,BROWNWOOD H S,N,NQ,BROWN,'025,R,BROWNWOOD ISD,'09 - 12,S,,,'15
'025902108,,BROWNWOOD INT,N,M,BROWN,'025,R,BROWNWOOD ISD,'05 - 06,M,,,'15
'025902041,G,BROWNWOOD MIDDLE,N,NQ,BROWN,'025,A,BROWNWOOD ISD,'07 - 08,M,,,'15
'025902002,,CAREER PREP H S,N,,BROWN,'025,1,BROWNWOOD ISD,'09 - 12,S,,,'15
'025902101,,COGGIN EL,N,NQ,BROWN,'025,A,BROWNWOOD ISD,'03 - 04,E,,,'15
'025902109,,EAST EL,N,NQ,BROWN,'025,E,BROWNWOOD ISD,'PK - 04,E,,,'15
'025902106,,NORTHWEST EL,N,NQ,BROWN,'025,A,BROWNWOOD ISD,'EE - 02,E,'025902101,COGGIN EL,'15
'025902105,,SOUTH EL,N,NQ,BROWN,'025,R,BROWNWOOD ISD,'PK - 04,E,,,'15
'025902107,,WOODLAND HEIGHTS EL,N,NQ,BROWN,'025,R,BROWNWOOD ISD,'EE - 04,E,,,'15
'161919198,,B-E ACHIEVEMENT CTR,N,,MCLENNAN,'161,X,BRUCEVILLE-EDDY ISD,'09 - 11,S,,,'12
'161919101,,BRUCEVILLE-EDDY EL,N,NQ,MCLENNAN,'161,R,BRUCEVILLE-EDDY ISD,'EE - 03,E,'161919042,NEW INTERMEDIATE,'12
'161919001,AGTR,BRUCEVILLE-EDDY H S,N,RM,MCLENNAN,'161,E,BRUCEVILLE-EDDY ISD,'10 - 12,S,,,'12
'161919041,,BRUCEVILLE-EDDY MIDDLE,N,NQ,MCLENNAN,'161,A,BRUCEVILLE-EDDY ISD,'07 - 09,M,,,'12
'161919004,,CHALLENGE ACADEMY,N,,MCLENNAN,'161,X,BRUCEVILLE-EDDY ISD,'09 - 11,S,,,'12
'161919042,,NEW INTERMEDIATE,N,NQ,MCLENNAN,'161,R,BRUCEVILLE-EDDY ISD,'04 - 06,E,,,'12
'161919002,,OPPORTUNITY LEARNING CTR,N,,MCLENNAN,'161,3,BRUCEVILLE-EDDY ISD,'10 - 11,S,,,'12
'021902011,,ACE CAMPUS,N,,BRAZOS,'021,1,BRYAN ISD,'09 - 12,S,,,'06
'021902117,,ALTON BOWEN ELEMENTARY,N,NQ,BRAZOS,'021,E,BRYAN ISD,'KG - 05,E,,,'06
'021902115,,ANSON JONES ELEMENTARY,N,NQ,BRAZOS,'021,A,BRYAN ISD,'03 - 05,E,,,'06
'021902109,,BEN MILAM ELEMENTARY,N,NQ,BRAZOS,'021,A,BRYAN ISD,'EE - 02,E,'021902115,ANSON JONES ELEMENTARY,'06
'021902103,,BONHAM ELEMENTARY,N,NQ,BRAZOS,'021,R,BRYAN ISD,'KG - 06,E,,,'06
'021902014,,BRAZOS CO JUVENILE DETENTION CENTE,N,,BRAZOS,'021,X,BRYAN ISD,'04 - 11,B,,,'06
'021902001,,BRYAN H S,N,R,BRAZOS,'021,A,BRYAN ISD,'09 - 12,S,,,'06
'021902116,,CARVER PRE-K CENTER,N,,BRAZOS,'021,N,BRYAN ISD,'EE - KG,E,,,'06
'021902105,,CROCKETT ELEMENTARY,N,NQ,BRAZOS,'021,R,BRYAN ISD,'KG - 05,E,,,'06
'021902106,,FANNIN ELEMENTARY,N,NQ,BRAZOS,'021,A,BRYAN ISD,'KG - 05,E,,,'06
'021902107,A,HENDERSON ELEMENTARY,N,M,BRAZOS,'021,E,BRYAN ISD,'EE - 05,E,,,'06
'021902045,,JANE LONG,N,NE,BRAZOS,'021,L,BRYAN ISD,'06 - 08,M,,,'06
'021902108,A,JOHNSON ELEMENTARY,N,RM,BRAZOS,'021,E,BRYAN ISD,'KG - 05,E,,,'06
'021902101,,KEMP ELEMENTARY,N,NQ,BRAZOS,'021,A,BRYAN ISD,'KG - 05,E,,,'06
'021902114,,MARY BRANCH ELEMENTARY,N,NQ,BRAZOS,'021,R,BRYAN ISD,'KG - 05,E,,,'06
'021902119,,MITCHELL ELEMENTARY,N,NQ,BRAZOS,'021,A,BRYAN ISD,'KG - 05,E,,,'06
'021902113,A,NAVARRO ELEMENTARY,N,NQ,BRAZOS,'021,R,BRYAN ISD,'KG - 05,E,,,'06
'021902118,A,NEAL ELEMENTARY,N,NQ,BRAZOS,'021,E,BRYAN ISD,'KG - 05,E,,,'06
'021902112,,SAM HOUSTON ELEMENTARY,N,NQ,BRAZOS,'021,E,BRYAN ISD,'KG - 05,E,,,'06
'021902046,G,SAM RAYBURN,N,NQ,BRAZOS,'021,R,BRYAN ISD,'06 - 08,M,,,'06
'021902012,,SPECIAL OPPORTUNITY SCHOOL,N,,BRAZOS,'021,X,BRYAN ISD,'06 - 09,M,,,'06
'021902041,G,STEPHEN F AUSTIN,N,NQ,BRAZOS,'021,A,BRYAN ISD,'06 - 08,M,,,'06
'021902110,,SUL ROSS ELEMENTARY,N,NQ,BRAZOS,'021,R,BRYAN ISD,'KG - 05,E,,,'06
'119901001,AR,BRYSON SCHOOL,N,NQ,JACK,'119,A,BRYSON ISD,'EE - 12,B,,,'09
'166907001,,BUCKHOLTS SCHOOL,N,NQ,MILAM,'166,A,BUCKHOLTS ISD,'PK - 12,B,,,'06
'186901001,,BUENA VISTA SCHOOL,N,NE,PECOS,'186,A,BUENA VISTA ISD,'PK - 12,B,,,'18
'145901102,,BUFFALO EL,N,NQ,LEON,'145,A,BUFFALO ISD,'PK - 05,E,,,'06
'145901002,,BUFFALO H S,N,R,LEON,'145,R,BUFFALO ISD,'09 - 12,S,,,'06
'145901041,,BUFFALO MIDDLE,N,NQ,LEON,'145,R,BUFFALO ISD,'06 - 08,M,,,'06
'212902003,,BULLARD ALTERNATIVE SCHOOL,N,,SMITH,'212,X,BULLARD ISD,'10 - 12,S,,,'07
'212902101,,BULLARD ES,N,NQ,SMITH,'212,A,BULLARD ISD,'EE - 03,E,'212902102,BULLARD INTERMEDIATE,'07
'212902001,R,BULLARD H S,N,NQ,SMITH,'212,E,BULLARD ISD,'09 - 12,S,,,'07
'212902102,,BULLARD INTERMEDIATE,N,NQ,SMITH,'212,A,BULLARD ISD,'04 - 05,E,,,'07
'212902041,G,BULLARD MS,N,NQ,SMITH,'212,A,BULLARD ISD,'06 - 08,M,,,'07
'212902002,,BULLARD SPECIAL EDUCATION,N,,SMITH,'212,X,BULLARD ISD,'07 - 11,S,,,'07
'121903101,,BUNA EL,N,R,JASPER,'121,E,BUNA ISD,'EE - 04,E,,,'05
'121903001,,BUNA H S,N,NQ,JASPER,'121,E,BUNA ISD,'09 - 12,S,,,'05
'121903041,G,BUNA J H,N,NQ,JASPER,'121,R,BUNA ISD,'05 - 08,M,,,'05
'243901002,,ALTER ED CTR,N,,WICHITA,'243,1,BURKBURNETT ISD,'09 - 12,S,,,'09
'243901001,R,BURKBURNETT H S,N,NQ,WICHITA,'243,A,BURKBURNETT ISD,'09 - 12,S,,,'09
'243901041,G,BURKBURNETT MIDDLE SCHOOL,N,NQ,WICHITA,'243,R,BURKBURNETT ISD,'06 - 08,M,,,'09
'243901104,,I C EVANS EL,N,NQ,WICHITA,'243,E,BURKBURNETT ISD,'EE - 05,E,,,'09
'243901101,,JOHN G HARDIN EL,N,NQ,WICHITA,'243,R,BURKBURNETT ISD,'EE - 05,E,,,'09
'243901103,,JOHN G TOWER EL,N,NQ,WICHITA,'243,R,BURKBURNETT ISD,'EE - 05,E,,,'09
'176901101,,BURKEVILLE EL,N,NQ,NEWTON,'176,R,BURKEVILLE ISD,'EE - 06,E,,,'05
'176901001,AR,BURKEVILLE JR-SR H S,N,NQ,NEWTON,'176,A,BURKEVILLE ISD,'07 - 12,S,,,'05
'126902001,,BURLESON H S,N,R,JOHNSON,'126,R,BURLESON ISD,'09 - 12,S,,,'11
'126902041,G,BURLESON MIDDLE,N,RM,JOHNSON,'126,E,BURLESON ISD,'06 - 08,M,,,'11
'126902003,,CROSSROADS LEARNING CENTER,N,,JOHNSON,'126,1,BURLESON ISD,'09 - 12,S,,,'11
'126902102,,FRAZIER EL,N,R,JOHNSON,'126,R,BURLESON ISD,'EE - 05,E,,,'11
'126902105,,JACK TAYLOR EL,N,NQ,JOHNSON,'126,R,BURLESON ISD,'EE - 05,E,,,'11
'126902103,,MOUND EL,N,R,JOHNSON,'126,R,BURLESON ISD,'EE - 05,E,,,'11
'126902042,G,NICK KERR MIDDLE SCHOOL,N,M,JOHNSON,'126,A,BURLESON ISD,'06 - 08,M,,,'11
'126902104,,NORWOOD EL,N,NQ,JOHNSON,'126,R,BURLESON ISD,'EE - 05,E,,,'11
'126902101,A,THE ACADEMY AT NOLA DUNN,N,NQ,JOHNSON,'126,E,BURLESON ISD,'KG - 05,E,,,'11
'126902107,,WILLIAM STRIBLING EL,N,R,JOHNSON,'126,E,BURLESON ISD,'EE - 05,E,,,'11
'027903102,,BERTRAM EL,N,RM,BURNET,'027,R,BURNET CONS ISD,'KG - 05,E,,,'13
'027903101,,BURNET EL,N,NQ,BURNET,'027,R,BURNET CONS ISD,'EE - 03,E,'027903104,SHADY GROVE EL,'13
'027903001,,BURNET H S,N,NQ,BURNET,'027,R,BURNET CONS ISD,'09 - 12,S,,,'13
'027903041,G,BURNET MIDDLE,N,NQ,BURNET,'027,R,BURNET CONS ISD,'06 - 08,M,,,'13
'027903003,,QUEST,N,,BURNET,'027,1,BURNET CONS ISD,'09 - 12,S,,,'13
'027903104,,SHADY GROVE EL,N,NQ,BURNET,'027,E,BURNET CONS ISD,'04 - 05,E,,,'13
'071801001,A,BURNHAM WOOD CHARTER SCHOOL,Y,R,EL PASO,'071,R,BURNHAM WOOD CHARTER SCHOOL,'KG - 05,E,,,'19
'071801002,,BURNHAM WOOD H S,Y,,EL PASO,'071,4,BURNHAM WOOD CHARTER SCHOOL,'09 - 12,S,,,'19
'239903101,,BURTON EL,N,NQ,WASHINGTON,'239,A,BURTON ISD,'PK - 06,E,,,'06
'239903001,R,BURTON H S,N,NQ,WASHINGTON,'239,A,BURTON ISD,'07 - 12,S,,,'06
'188904101,,BUSHLAND EL,N,M,POTTER,'188,E,BUSHLAND ISD,'EE - 04,E,,,'16
'188904041,G,BUSHLAND MIDDLE,N,M,POTTER,'188,R,BUSHLAND ISD,'05 - 08,M,,,'16
'039901001,,BYERS SCHOOL,N,NE,CLAY,'039,A,BYERS ISD,'KG - 12,B,,,'09
'109902001,AGT,BYNUM SCHOOL,N,NQ,HILL,'109,E,BYNUM ISD,'PK - 12,B,,,'12
'116901101,,CADDO MILLS EL,N,R,HUNT,'116,R,CADDO MILLS ISD,'EE - 05,E,,,'10
'116901001,R,CADDO MILLS H S,N,NQ,HUNT,'116,E,CADDO MILLS ISD,'09 - 12,S,,,'10
'116901041,AG,CADDO MILLS MIDDLE,N,NQ,HUNT,'116,R,CADDO MILLS ISD,'06 - 08,M,,,'10
'178903101,,ANNAVILLE EL,N,NQ,NUECES,'178,E,CALALLEN ISD,'PK - 05,E,,,'02
'178903001,PR,CALALLEN H S,N,NQ,NUECES,'178,A,CALALLEN ISD,'09 - 12,S,,,'02
'178903041,G,CALALLEN MIDDLE,N,RM,NUECES,'178,E,CALALLEN ISD,'06 - 08,M,,,'02
'178903105,,CALALLEN WOOD RIVER EL,N,NQ,NUECES,'178,R,CALALLEN ISD,'KG - 05,E,,,'02
'178903104,,EAST EL,N,NQ,NUECES,'178,E,CALALLEN ISD,'KG - 05,E,,,'02
'178903103,,MAGEE EL,N,RM,NUECES,'178,E,CALALLEN ISD,'EE - 05,E,,,'02
'178903003,,NUECES CO J J A E P,N,,NUECES,'178,X,CALALLEN ISD,'08 - 08,M,,,'02
'026901101,,CALDWELL EL,N,NQ,BURLESON,'026,R,CALDWELL ISD,'EE - 02,E,'026901042,CALDWELL INT,'06
'026901001,TR,CALDWELL H S,N,NQ,BURLESON,'026,E,CALDWELL ISD,'09 - 12,S,,,'06
'026901042,,CALDWELL INT,N,NQ,BURLESON,'026,R,CALDWELL ISD,'03 - 05,E,,,'06
'026901041,G,CALDWELL MIDDLE,N,NQ,BURLESON,'026,A,CALDWELL ISD,'06 - 08,M,,,'06
'029901001,DR,CALHOUN H S,N,RM,CALHOUN,'029,E,CALHOUN CO ISD,'09 - 12,S,,,'03
'029901101,,HARRISON/JEFFERSON/MADISON COMPLEX,N,NQ,CALHOUN,'029,R,CALHOUN CO ISD,'EE - 05,E,,,'03
'029901003,,HOPE H S,N,,CALHOUN,'029,1,CALHOUN CO ISD,'09 - 12,S,,,'03
'029901004,,J J A E P,N,,CALHOUN,'029,X,CALHOUN CO ISD,'07 - 11,S,,,'03
'029901102,,JACKSON/ROOSEVELT COMPLEX,N,NQ,CALHOUN,'029,R,CALHOUN CO ISD,'PK - 05,E,,,'03
'029901104,,POINT COMFORT EL,N,NQ,CALHOUN,'029,E,CALHOUN CO ISD,'KG - 05,E,,,'03
'029901105,,PORT O CONNOR EL,N,NQ,CALHOUN,'029,E,CALHOUN CO ISD,'PK - 06,E,,,'03
'029901107,,SEADRIFT SCHOOL,N,NQ,CALHOUN,'029,R,CALHOUN CO ISD,'PK - 08,E,,,'03
'029901043,G,TRAVIS MIDDLE,N,M,CALHOUN,'029,A,CALHOUN CO ISD,'06 - 08,M,,,'03
'049905001,PR,CALLISBURG H S,N,NQ,COOKE,'049,E,CALLISBURG ISD,'09 - 12,S,,,'11
'049905041,G,CALLISBURG MIDDLE SCHOOL,N,NQ,COOKE,'049,A,CALLISBURG ISD,'07 - 08,M,,,'11
'049905101,,RAD WARE ELEMENTARY,N,NQ,COOKE,'049,R,CALLISBURG ISD,'EE - 02,E,'049905102,WOODBINE INTERMEDIATE,'11
'049905102,,WOODBINE INTERMEDIATE,N,NQ,COOKE,'049,R,CALLISBURG ISD,'03 - 06,E,,,'11
'198902001,,CALVERT H S,N,NE,ROBERTSON,'198,L,CALVERT ISD,'07 - 12,S,,,'06
'198902101,,W D SPIGNER EL,N,NQ,ROBERTSON,'198,R,CALVERT ISD,'PK - 06,E,,,'06
'101837001,,CALVIN NELMS CHARTER HIGH SCHOOL,Y,,HARRIS,'101,1,CALVIN NELMS CHARTER HIGH SCHOOL,'09 - 12,S,,,'04
'166901104,,BEN MILAM EL,N,NQ,MILAM,'166,A,CAMERON ISD,'EE - 02,E,'166901101,CAMERON EL,'06
'166901101,,CAMERON EL,N,NQ,MILAM,'166,A,CAMERON ISD,'03 - 05,E,,,'06
'166901041,G,CAMERON J H,N,NQ,MILAM,'166,A,CAMERON ISD,'06 - 08,M,,,'06
'166901002,R,YOE H S,N,NQ,MILAM,'166,R,CAMERON ISD,'09 - 12,S,,,'06
'116910101,,CAMPBELL EL,N,NQ,HUNT,'116,E,CAMPBELL ISD,'PK - 06,E,,,'10
'116910001,R,CAMPBELL H S,N,NQ,HUNT,'116,A,CAMPBELL ISD,'07 - 12,S,,,'10
'106901101,,BAKER EL,N,R,HEMPHILL,'106,E,CANADIAN ISD,'04 - 06,E,,,'16
'106901103,,CANADIAN EL,N,R,HEMPHILL,'106,E,CANADIAN ISD,'EE - 03,E,'106901101,BAKER EL,'16
'106901001,ACR,CANADIAN H S,N,NQ,HEMPHILL,'106,E,CANADIAN ISD,'09 - 12,S,,,'16
'106901041,AG,CANADIAN MIDDLE,N,M,HEMPHILL,'106,E,CANADIAN ISD,'07 - 08,M,,,'16
'106901003,,CORRECTIONAL SERVICES CORP,N,,HEMPHILL,'106,1,CANADIAN ISD,'05 - 10,B,,,'16
'234902101,,CANTON EL,N,NQ,VAN ZANDT,'234,R,CANTON ISD,'EE - 02,E,'234902102,CANTON INT,'10
'234902001,AR,CANTON H S,N,NQ,VAN ZANDT,'234,E,CANTON ISD,'09 - 12,S,,,'10
'234902102,,CANTON INT,N,NQ,VAN ZANDT,'234,R,CANTON ISD,'03 - 05,E,,,'10
'234902041,G,CANTON J H,N,NQ,VAN ZANDT,'234,E,CANTON ISD,'06 - 08,M,,,'10
'071907104,A,BILL CHILDRESS EL,N,R,EL PASO,'071,R,CANUTILLO ISD,'KG - 06,E,,,'19
'071907001,R,CANUTILLO H S,N,NQ,EL PASO,'071,A,CANUTILLO ISD,'09 - 12,S,,,'19
'071907041,A,CANUTILLO MIDDLE,N,NQ,EL PASO,'071,A,CANUTILLO ISD,'07 - 08,M,,,'19
'071907101,A,CANUTILLO PRI,N,NQ,EL PASO,'071,R,CANUTILLO ISD,'PK - 06,E,,,'19
'071907102,A,DEANNA DAVENPORT EL,N,NQ,EL PASO,'071,A,CANUTILLO ISD,'KG - 06,E,,,'19
'071907103,,JOSE H DAMIAN EL,N,RM,EL PASO,'071,E,CANUTILLO ISD,'EE - 06,E,,,'19
