DISTRICT,YEAR,D40912DR*R,DE0912DR*R,DR0912DR*R,DM0912DR*R,DF0912DR*R,D20912DR*R,DB0912DR*R,DS0912DR*R,DA0912DR*R,DI0912DR*R,DW0912DR*R,DH0912DR*R,DL0912DR*R,D30912DR*R
'031909,2009,,1.7,3.1,1.5,2.5,,14.3,4,2,.,3.8,1.6,2.5,
'031911,2009,,4.3,5.7,3.2,7.2,,-1,3.3,5,.,5.3,5,5.4,
'031912,2009,,4.4,5.5,6.3,4.6,,0,9,5.4,.,2.1,5.5,9.7,
'031913,2009,,0.7,1,1.4,0,,.,0,0.6,.,.,0.6,3.6,
'031914,2009,,3.2,4.1,3,4.3,,.,0,3.6,.,0,3.7,8.3,
'031916,2009,,0.6,1.9,0.8,0.2,,0,6.1,0.5,-1,0.4,0.5,0,
'032902,2009,,1,1.1,0.8,0.8,,1.9,0.7,0.8,0,0.3,0.5,2.4,
'033901,2009,,0,0,0,0,,.,0,0,.,0,-1,.,
'033902,2009,,5.7,1,0,2.3,,-1,0,1.2,0,0.9,4.8,-1,
'033904,2009,,0,0,0,0,,.,0,0,-1,0,0,.,
'034901,2009,,2,2.5,1.4,1,,2.1,3,1.2,.,0.8,0,-1,
'034902,2009,,0,0,0,0,,0,0,0,.,0,-1,.,
'034903,2009,,0,0,0,0,,0,0,0,-1,0,0,-1,
'034905,2009,,0,0,0,0,,0,0,0,-1,0,0,-1,
'034906,2009,,0,0,0,0,,0,0,0,-1,0,-1,-1,
'034907,2009,,0,0,0,0,,0,0,0,0,0,0,-1,
'034909,2009,,0,3.8,3.6,0,,0,2.9,2.1,.,2.2,-1,.,
'035901,2009,,0.5,0.6,1.2,0,,-1,0,0.6,.,0,0.9,7.1,
'035902,2009,,0,0,0,0,,.,0,0,.,0,0,0,
'035903,2009,,0,0,0,0,,.,-1,0,0,0,0,.,
'036901,2009,,1.1,0.9,1.7,0,,1.9,1.5,0.9,.,0.4,1.1,0,
'036902,2009,,3.5,4.2,3.4,1.3,,2,4.1,2.3,-1,2.2,2.9,0,
'036903,2009,,0,0,0,0,,0,0,0,.,0,0,0,
'037901,2009,,0.9,0,0,1.2,,1.6,0,0.5,.,0,0,0,
'037904,2009,,4.6,6.3,4.8,5,,7.4,4.3,4.9,-1,2.4,6.4,10.2,
'037907,2009,,3.4,3.4,3,1.6,,5.9,2,2.3,-1,1.1,4.6,0,
'037908,2009,,0.8,1.2,0,1.4,,0,0,0.7,.,0,0.9,0,
'037909,2009,,0,0,0,0,,0,0,0,-1,0,0,-1,
'038901,2009,,0.7,1.1,0.6,0.6,,0,0,0.6,-1,0.9,0,0,
'039901,2009,,0,0,0,0,,.,0,0,.,0,-1,.,
'039902,2009,,0,0.7,2,0,,.,4.3,1,-1,1.1,0,-1,
'039903,2009,,0,0,0,0,,.,0,0,0,0,0,-1,
'039904,2009,,0,8.3,5.4,10,,.,0,7.5,.,7.5,.,.,
'039905,2009,,0,5.9,0,4.8,,.,0,2.4,.,0,20,.,
'040901,2009,,2.5,4.5,1.3,4.9,,7.1,0,3.1,.,0,3.5,0,
'040902,2009,,1.4,0,0,1,,14.3,0,0.7,-1,0,0,.,
'041901,2009,,4.2,2.2,0.7,2,,0,1,0.9,.,2.3,0,0,
'041902,2009,,0,3.8,2.3,0,,.,0,1.1,-1,1.7,0,-1,
'042901,2009,,0,0,0,0,,0,0,0,-1,0,0,0,
'042903,2009,,0,0,0,0,,0,0,0,-1,0,0,-1,
'042905,2009,,0,0,0,0,,.,0,0,.,0,0,.,
'042906,2009,,11.8,19.2,4,16.7,,-1,0,10.2,.,8.6,16.7,.,
'043901,2009,,0.5,0.5,0.5,0.1,,0.2,0,0.3,0,0.2,1.1,2.5,
'043902,2009,,0,0,0,0,,0,0,0,0,0,0,0,
'043903,2009,,1.1,2.5,1.1,1.2,,6.7,1.6,1.2,0,1.2,0,0,
'043904,2009,,0.6,0.9,1.1,1.3,,2.7,0,1.2,0,1.4,0,0,
'043905,2009,,0.3,0.3,0.3,0.3,,0.4,1.3,0.3,0,0.3,0.3,0,
'043907,2009,,2.5,2.3,1.2,1.3,,2.1,2.7,1.3,0,0.6,3.1,5.6,
'043908,2009,,0,1.1,0.6,0.6,,0,0,0.6,-1,0.4,2.4,0,
'043910,2009,,1.3,2.1,0.6,0.5,,1.1,1.3,0.6,1.4,0.3,1.7,2,
'043911,2009,,2.3,4,2.6,1.5,,8.8,3.9,2.1,0,2,1.5,3.6,
'043912,2009,,1.4,3,0.8,0,,0,0,0.4,-1,0.4,0.9,0,
'043914,2009,,2,3,1.3,1.7,,1.9,1.1,1.5,0,1,3.3,3.6,
'043917,2009,,3.8,4.8,3.5,2,,0,2.4,2.8,-1,2.2,12.5,-1,
'043918,2009,,3.1,3.5,1.5,2.9,,0,2.7,2.2,-1,2.3,2.3,-1,
'043919,2009,,-1,0,0,0,,0,0,0,0,0,0,-1,
'044902,2009,,0,1.5,1.9,0,,0,3.3,1.1,.,0.9,1.6,0,
'044904,2009,,9.1,8.7,0,11.1,,-1,-1,5,.,0,7.1,.,
'045902,2009,,1.1,0.5,0.7,0,,0,1,0.4,-1,0.3,0.8,0,
'045903,2009,,0,0,0,0.5,,0,0,0.3,-1,0.7,0,0,
'045905,2009,,1.8,1.6,0,0.9,,3.6,0,0.4,.,0,0,-1,
'046802,2009,,0.8,1.1,6.3,0,,4.3,1.6,1.7,-1,0,1.4,-1,
'046901,2009,,2.9,4.6,2.8,2.5,,6,1.9,2.6,0,1.5,4.2,10.9,
'046902,2009,,3.2,2.7,1.8,1.5,,0.8,3.3,1.7,0,1.4,2.6,2.7,
'047901,2009,,2.9,4.4,3.1,1.6,,-1,1.9,2.4,.,0.4,5.3,38.5,
'047902,2009,,1.9,2.1,0.8,3.9,,-1,3.8,2.2,.,1.3,4.2,0,
'047903,2009,,1.9,2.3,0,2.6,,.,0,1.3,.,0,2.4,0,
'047905,2009,,0,0,0,0,,.,0,0,.,0,0,.,
'048901,2009,,4.3,3.9,3.9,2,,-1,6.7,2.9,.,1.9,4.3,-1,
'048903,2009,,0,0,0,0,,.,0,0,.,0,0,.,
'049901,2009,,2.7,3.8,2.2,3.3,,4.5,3,2.8,0,1.3,4.6,4.3,
'049902,2009,,0,0,0,0,,.,0,0,.,0,0,.,
'049903,2009,,0,0,0,0,,.,0,0,.,0,0,0,
'049905,2009,,0,0,0,0,,.,0,0,0,0,0,-1,
'049906,2009,,0,0,0,0,,.,0,0,.,0,0,.,
'049907,2009,,0,0,0,0,,.,0,0,.,0,-1,.,
'049908,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'049909,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'050901,2009,,0,4.5,1.6,1.9,,.,0,1.7,-1,1,5.6,0,
'050902,2009,,0.4,2,0.2,1.9,,0,0.6,1.1,-1,0.9,2.7,16.7,
'050904,2009,,0,0,0,0,,-1,0,0,.,0,0,-1,
'050909,2009,,0,0,0,0,,.,0,0,.,0,-1,.,
'050910,2009,,5.1,4.4,3.2,3.5,,5,3.7,3.4,9.1,2.6,3.6,0,
'051901,2009,,0,0,0,0,,0,0,0,.,0,0,.,
'052901,2009,,1.1,4.4,3.2,0.7,,0,0,2,-1,0.9,2.7,0,
'053001,2009,,2.4,4,2.3,0.8,,-1,0,1.6,.,0,2.5,0,
'054901,2009,,2.4,2.5,4.2,3.2,,12.5,2.9,3.8,.,0,4.3,9.1,
'054902,2009,,4.4,3.8,3.2,3.6,,0,0,3.4,.,6.9,2.5,5.6,
'054903,2009,,1.7,4.2,1.2,8.2,,-1,0,5,.,2.3,6,-1,
'055901,2009,,2.9,4,2,4.3,,-1,0,3.1,.,3.6,3.1,0,
'056901,2009,,1.1,1.6,0.8,0.4,,0,0,0.6,-1,0.3,0.5,3.2,
'056902,2009,,0,0,0,0,,.,-1,0,-1,0,0,-1,
'057802,2009,,0,0,0,0,,0,0,0,.,0,0,0,
'057803,2009,,0,0,0,0,,0,0,0,-1,0,0,0,
'057804,2009,,18.8,22.6,28.9,26.4,,31.4,25.1,27.7,30,18.3,24.4,24.6,
'057805,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057806,2009,,0.7,0.8,0.5,0.6,,0,0,0.6,-1,1.1,0,0,
'057807,2009,,0.6,0.7,0.5,0.5,,0.4,0,0.5,.,0,0.9,0,
'057808,2009,,0,0,0,0,,0,0,0,.,0,0,-1,
'057809,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057810,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057811,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057813,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057814,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057815,2009,,4.3,4.8,3.3,4.5,,5.7,0,4,.,-1,1.3,2.1,
'057816,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057817,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057819,2009,,7.1,6.3,0,6.7,,10,0,4,.,-1,0,.,
'057821,2009,,2,8.7,0,4.3,,-1,0,2.2,.,.,2.3,11.1,
'057825,2009,,11.3,15.6,15.1,9.3,,13.8,9.3,12.2,-1,11.4,12.6,0,
'057827,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057828,2009,,8,9.6,9.4,6.6,,10.7,10,8,8.1,7.3,7.8,7.2,
'057829,2009,,0,0,0,0.8,,0,0,0.5,-1,0,0.6,0,
'057830,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057831,2009,,0,0,0,0,,0,0,0,.,.,.,.,
'057832,2009,,13.8,24.1,18.1,16.1,,23.6,15.6,17.1,-1,13.1,13.9,25,
'057833,2009,,0,0,0,0,,0,0,0,.,0,0,.,
'057834,2009,,6.8,9.8,9.5,7.8,,10.5,4.7,8.8,.,7.2,8.4,5,
'057835,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057836,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057837,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057838,2009,,0,0,0,0,,0,-1,0,.,-1,0,0,
'057839,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057840,2009,,0,-1,0,0,,0,.,0,-1,0,0,-1,
'057841,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057842,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057843,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'057903,2009,,1.7,2.5,1.8,1.6,,1,1.8,1.7,0,0.9,2.7,3.7,
'057904,2009,,3.5,4,3.8,2.7,,3,5,3.3,0,1.6,5.9,14,
'057905,2009,,4.5,6.5,6.2,5.5,,6.6,7.3,5.8,7.2,4.5,5.5,8,
'057906,2009,,2.1,2.3,2.1,1.4,,1.6,1.9,1.8,-1,1.3,3.1,9.4,
'057907,2009,,2.7,3.4,3.7,2.9,,3.2,4.1,3.3,0,2.1,4.1,4.8,
'057909,2009,,2.1,3.8,3.3,3,,4.1,3.7,3.2,6.2,2,3.7,5.4,
'057910,2009,,3.3,3.9,4.2,3.4,,4.7,4.8,3.8,4.3,2.3,4.2,4.4,
'057911,2009,,-1,0.4,0.1,0,,-1,0,0,0,0.1,0,0,
'057912,2009,,2.9,3.8,4.1,3.2,,3.8,4.7,3.7,6.3,2.5,4.3,6.3,
'057913,2009,,2.6,3.4,3.3,3.9,,3.4,3.7,3.6,.,5.8,4.3,8.6,
'057914,2009,,0.7,1.3,1.2,0.7,,1.1,1.2,1,1.4,0.9,1,0.6,
'057916,2009,,1.6,2.1,2,2.2,,3.7,1.8,2.1,0,0.8,2.5,2.7,
'057919,2009,,0,0,0,0,,0,0,0,.,0,0,-1,
'057922,2009,,2,1.6,0.6,0.4,,0.6,2.1,0.5,6.7,0.4,1,2.1,
'058902,2009,,0,0,0,0,,-1,0,0,.,0,0,-1,
'058905,2009,,0,0,0,0,,.,0,0,.,0,0,-1,
'058906,2009,,5.8,7.2,9,4,,2.7,3,6.6,-1,1.9,9,25,
'058909,2009,,0,0,0,0,,.,0,0,.,0,0,-1,
'059901,2009,,2.7,3.3,3.8,5.4,,12.5,1.2,4.5,-1,0.4,5.5,0,
'059902,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'060902,2009,,3.8,4.5,3.6,0.7,,6,0,2.2,0,1.3,6.3,.,
'060914,2009,,0,0,0,0,,0,0,0,.,0,0,.,
'061802,2009,,2,0,3.6,2.6,,4.2,0,3.1,-1,3.3,2.4,0,
'061901,2009,,0.1,0.3,0.3,0.2,,0.4,0.5,0.3,0,0.3,0.1,0.4,
'061902,2009,,2.6,2.8,1.5,1.3,,1.3,2.9,1.4,4.3,0.8,3.4,6.3,
'061903,2009,,0,0,0,0.5,,0,0,0.2,-1,0,0.9,0,
'061905,2009,,1,2.3,0.9,0.5,,0,3.4,0.7,-1,0.3,2.6,5.6,
'061906,2009,,0,1.1,1.8,0.6,,-1,0,1.2,-1,1,2.6,.,
'061907,2009,,3.1,2.2,0.8,0.8,,0,3.3,0.8,0,0.5,2.9,0,
'061908,2009,,3.3,1.7,3,1.2,,0,2.6,2.1,-1,1.6,5,11.8,
'061910,2009,,0,0,0,0,,-1,0,0,.,0,0,0,
'061911,2009,,1.7,2.5,1.7,1.6,,2.5,1.9,1.6,0,1.6,1.9,2,
'061912,2009,,0,0,0,0,,0,0,0,0,0,0,0,
'061914,2009,,2.2,3.1,2.4,1.3,,1.3,1.9,1.8,9.1,1.6,2.5,3.2,
'062901,2009,,1.2,1.5,1.1,1.9,,3.8,1.9,1.4,-1,0.5,2.4,-1,
'062902,2009,,5.9,7.1,0,5.6,,.,0,2.9,-1,0,6.7,.,
'062903,2009,,0,1.1,0.9,0,,2.1,2.4,0.4,.,0.4,0,-1,
'062904,2009,,5.1,3.3,2.9,1.7,,0,0,2.3,.,0.8,4.4,-1,
'062905,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'062906,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'063903,2009,,0,0,0,0,,0,0,0,.,0,0,.,
'063906,2009,,0,0,0,0,,.,-1,0,.,0,0,.,
'064903,2009,,3.3,4.1,3.4,1.9,,0,5.3,2.7,.,4.8,2.5,5.6,
'065901,2009,,3.7,8.7,7.4,3.7,,6.7,9.1,5.7,.,4.9,12.5,-1,
'065902,2009,,0,0,0,0,,.,0,0,-1,0,0,-1,
'066005,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'066901,2009,,23.1,11.6,8.8,12,,.,5.6,10.5,.,-1,10.7,0,
'066902,2009,,5.8,7.6,6.1,7.3,,0,1.3,6.6,.,6.3,6.7,9.3,
'066903,2009,,6.6,7.2,5.9,10.6,,.,7.9,8.3,.,2.9,9.2,16.7,
'067902,2009,,4.2,5.6,6,2,,11.6,5.9,4.6,-1,1.9,8.3,13.6,
'067903,2009,,0.9,1.5,2.2,0.6,,0,0,1.4,0,1.8,0,0,
'067904,2009,,0,0,0,0,,-1,0,0,.,0,0,0,
'067907,2009,,0,0,1.2,0,,-1,0,0.6,-1,0.9,0,-1,
'067908,2009,,0,0,0,0,,.,0,0,.,0,0,.,
'068801,2009,,7.6,7.8,11.6,6.2,,0,9.1,8.5,-1,8.3,9.2,.,
'068901,2009,,4.8,6,5.2,4.7,,5.1,6.6,4.9,1.4,3.9,5.6,4.1,
'069901,2009,,2.9,4.8,2.7,1.6,,20,4.5,2.2,.,0,2.1,6.3,
'069902,2009,,0,0,0,0,,-1,0,0,-1,0,0,-1,
'070801,2009,,0,2.6,2.1,0,,0,0,1,-1,1.4,0,-1,
'070901,2009,,0,0,0,0,,-1,0,0,.,0,0,-1,
'070903,2009,,1.9,1.9,0.6,2.1,,2,1.2,1.4,-1,0.4,2.4,2.3,
'070905,2009,,0.3,0.8,0.8,0.3,,0,0.8,0.6,-1,1.1,0.3,0,
'070907,2009,,1.1,1.1,2,1.1,,3.2,0,1.6,.,1.9,0,0,
'070908,2009,,3.4,2.7,1.8,1.1,,0,2.6,1.4,0,1.5,2.1,0,
'070909,2009,,0,0,0,0,,0,0,0,.,0,0,-1,
'070910,2009,,0.9,2,1,0,,0,1.4,0.5,0,0.4,1.2,0,
'070911,2009,,2.3,3.6,2.7,1.9,,1.2,3,2.3,4.8,2.2,3.2,10.3,
'070912,2009,,1.6,2.9,2,1.8,,2.3,2.8,1.9,0,1.7,2.1,2.4,
'070915,2009,,0,0,0,0.8,,0,1.4,0.3,-1,0,2.2,6.7,
'071801,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'071803,2009,,7.3,9.1,10.8,12.5,,-1,8.7,11.6,-1,23.1,11.2,3.2,
'071804,2009,,16.9,16.3,12.5,20.9,,42.9,13.1,16.5,-1,8.3,17.1,22.2,
'071805,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'071806,2009,,12.5,-1,9.1,8.3,,-1,-1,8.7,.,-1,10.5,.,
'071807,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'071901,2009,,4.3,6.5,5,5.2,,0,5.3,5.1,-1,2.4,5.3,8.8,
'071902,2009,,4.4,5.7,4.9,4.7,,4.1,5.7,4.8,0,2.1,5.3,8,
'071903,2009,,2.1,3.2,1.3,2.7,,-1,2.7,2,.,0,2,4.7,
'071904,2009,,1.3,1.6,1.6,1.1,,.,1,1.4,-1,-1,1.4,1.7,
'071905,2009,,3,3.5,3.9,3,,2.2,4,3.5,0,2.6,3.6,4.7,
'071906,2009,,0,0,0,0,,-1,0,0,.,0,0,0,
'071907,2009,,5.9,6,5.7,7.8,,11.1,9.9,6.7,.,3.9,6.9,9.3,
'071908,2009,,5.8,8.1,6.7,6.7,,-1,6.9,6.7,.,-1,6.9,14.9,
'071909,2009,,1.9,2.5,2.1,2.1,,2.3,1.9,2.1,2.2,1.7,2.1,2.8,
'072801,2009,,4.5,3.4,4.5,4.4,,-1,2.4,4.4,-1,4.3,5.3,-1,
'072802,2009,,3.7,7,3.6,6.3,,0,0,4.7,.,6.1,3.2,.,
'072901,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'072902,2009,,0.6,1.1,1.1,0,,-1,0,0.6,-1,0,1.3,0,
'072903,2009,,1.2,1.1,0.3,0.5,,0,0.8,0.4,0,0.2,1.1,2.2,
'072904,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'072908,2009,,0,0,0,0,,.,0,0,.,0,0,-1,
'072909,2009,,0,0,0,0,,.,0,0,.,0,0,0,
'072910,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'073901,2009,,1,0.9,2.7,0,,2,0,1.5,.,0,1.8,0,
'073903,2009,,5.3,6.6,6.2,4.7,,4.2,1.1,5.5,-1,6.8,8.5,4.5,
'073904,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'073905,2009,,2.7,1.4,1.2,1.4,,0,3.7,1.3,-1,1.5,1.6,-1,
'074903,2009,,0,0.4,0.5,1.2,,2.7,0,0.9,-1,0.5,2.3,0,
'074904,2009,,0,0,0,0,,-1,0,0,-1,0,-1,.,
'074905,2009,,0,0,0,0,,.,0,0,-1,0,-1,-1,
'074907,2009,,2.1,3.5,1,2.6,,0,0,1.8,-1,2.4,0,.,
'074909,2009,,0,0,0,0,,0,0,0,-1,0,0,-1,
'074911,2009,,0,0,0,0,,-1,0,0,.,0,-1,.,
'074912,2009,,2.9,6.4,2,1,,0,2.2,1.5,-1,1.7,0,-1,
'074917,2009,,0,0,0,0,,.,0,0,-1,0,0,.,
'075901,2009,,7,10.2,3,3.9,,9.1,0,3.4,.,1.1,5.3,50,
'075902,2009,,3.6,2.9,2.8,2.3,,0,4.7,2.6,0,2.6,3.9,5.3,
'075903,2009,,0,1.4,0,0.8,,2.3,0,0.4,-1,0,0,0,
'075906,2009,,0,0,0,0,,-1,0,0,.,0,-1,.,
'075908,2009,,0,0,0,0,,-1,0,0,.,0,-1,.,
'076903,2009,,0,0,0,0,,-1,0,0,-1,0,0,.,
'076904,2009,,1.6,0,1.7,0,,0,3.3,0.8,-1,0,2.2,-1,
'077901,2009,,1.2,2.2,1.1,2.6,,5.6,4,1.8,.,1,1.9,0,
'077902,2009,,2.1,1.9,0,2,,0,0,1,.,0,1.6,0,
'078901,2009,,0,0,0,0,,-1,0,0,.,0,0,-1,
'079901,2009,,2.9,4.4,3.4,2.8,,3.5,4.7,3.1,0,1.2,4.7,5.5,
'079906,2009,,0,0.6,0.2,0.2,,0,0,0.2,-1,0.4,0,0,
'079907,2009,,1.8,2.2,1.9,1.1,,1.8,2.3,1.5,0,0.8,3,3.1,
'079908,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'079910,2009,,4.1,4.5,2.9,3.8,,2.3,4.2,3.3,-1,2.4,6.4,12.3,
'080901,2009,,0,0,0,0,,0,0,0,0,0,0,0,
'081902,2009,,1,0.7,0.9,0,,0,0,0.5,0,0.3,2.6,10.5,
'081904,2009,,1.7,1.1,3.1,1.6,,6.1,2,2.4,-1,1.7,2,0,
'081905,2009,,2.3,2.1,1.3,0,,0,4,0.7,-1,0.9,0,.,
'081906,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'082902,2009,,1.1,3.4,3,2.5,,-1,2.2,2.8,.,4.5,2.6,0,
'082903,2009,,5.7,6.9,9.2,6.8,,-1,11,8,.,1.4,8.8,12,
'083901,2009,,0,0,0,0,,0,0,0,0,0,0,0,
'083902,2009,,0,0,0,0,,.,0,0,.,0,0,-1,
'083903,2009,,1.2,1.6,0.9,1.5,,9.1,0,1.2,-1,0,2.6,0,
'084801,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'084802,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'084804,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'084901,2009,,4.5,5.9,4.9,5,,4.5,3.9,4.9,33.3,4.1,6.1,7,
'084902,2009,,6.7,9.1,7.8,7.3,,7.6,10.1,7.5,0,7.6,7.6,11,
'084903,2009,,2.3,5,3.1,5.1,,-1,0,4,-1,4.6,0,.,
'084904,2009,,2.9,4.5,3.4,4,,3.3,5.1,3.7,-1,5,5.2,0,
'084906,2009,,4.4,5,3.6,3.6,,7.3,7.6,3.6,0,2.6,2.6,1.7,
'084908,2009,,4.6,3.9,3.5,4.5,,5.4,6.8,4,.,5.3,0.8,0,
'084909,2009,,3.1,4.3,2.9,2,,0,2.4,2.5,-1,2.5,2.8,0,
'084910,2009,,1.5,1.6,1.1,1,,1.7,1.1,1,4.1,0.8,1.8,3.6,
'084911,2009,,1.8,1,0.2,0.4,,0,0.6,0.3,-1,0.3,0.5,0,
'085902,2009,,0,0,0.7,0,,0,0,0.4,-1,0.8,0,0,
'085903,2009,,0,0,0,0,,-1,0,0,.,0,0,.,
'086024,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'086901,2009,,0.7,1.2,0.2,0.8,,0,0,0.5,-1,0.2,1.2,4.4,
'086902,2009,,0,0,0.9,0,,-1,2.6,0.4,-1,0.5,0,-1,
'087901,2009,,0,0,0,0,,.,0,0,.,0,0,0,
'088902,2009,,0,0,0,0,,0,0,0,.,0,0,0,
'089901,2009,,4,5.9,5.4,3.3,,5.7,3.9,4.4,-1,1.6,6.6,16.7,
'089903,2009,,0.5,0.7,1.2,0.7,,0,0,1,.,0.9,1.1,0,
'089905,2009,,6.8,12.9,7.5,5.4,,6.7,0,6.5,.,0,7.1,-1,
'090902,2009,,0,0,0,0,,-1,0,0,.,0,-1,.,
'090903,2009,,0,0,2.1,0,,20,0,1.3,.,0,0,-1,
'090904,2009,,0.3,0.6,0.4,0.4,,0,0.7,0.4,0,0.3,0.6,3,
'090905,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'091901,2009,,5.9,4,1.4,1.7,,-1,0,1.6,-1,0.8,25,-1,
'091902,2009,,0,0,0,0,,-1,0,0,0,0,-1,-1,
'091903,2009,,2.6,3.9,3,2.2,,3,5,2.6,2.7,2.5,3.6,0,
'091905,2009,,0,0,0.6,1.4,,.,0,1,-1,0.4,7.1,-1,
'091906,2009,,1.6,2.3,1.1,1.9,,3.1,0.9,1.5,0,0.9,2,3.8,
'091907,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'091908,2009,,0,1.9,1.2,1.3,,0,1.5,1.3,-1,1.4,0,0,
'091909,2009,,1.7,1.5,2,2,,-1,5.3,2,0,2.3,0,9.1,
'091910,2009,,0,1.5,0.8,0,,0,0,0.4,0,0.4,0,-1,
'091913,2009,,0,0.7,0.4,0,,-1,0,0.2,0,0.3,0,.,
'091914,2009,,0,0,0,0.7,,-1,0,0.3,14.3,0,0,.,
'091917,2009,,0,2.9,1.7,0,,-1,3.3,0.9,0,0.4,3.4,0,
'091918,2009,,1.4,4,1.2,2,,0,1.8,1.6,-1,1.7,0,-1,
'092801,2009,,0,0.8,0.8,0,,5.3,0,0.4,-1,0,0,.,
'092901,2009,,1.5,1.9,2,1.5,,2.6,0,1.8,-1,1.5,1.9,12.5,
'092902,2009,,1.1,1.3,1.2,0.5,,1.9,1.3,0.9,0,0.7,0,0,
'092903,2009,,3.5,4.4,3.2,3.6,,4.3,3.8,3.4,12.5,1.4,3.9,6.3,
'092904,2009,,2.9,4.1,2.9,1.7,,4.1,0.5,2.3,0,1.7,3.1,3.8,
'092906,2009,,1.1,1.5,1.3,0.5,,0,0,0.9,.,1.1,0,0,
'092907,2009,,3.9,2.9,1,1.9,,4.4,7.3,1.4,-1,1.2,0,-1,
'092908,2009,,2.1,2,2,1,,0,2.6,1.6,0,1.7,0,-1,
'093901,2009,,0,0,1.6,0,,2.9,0,0.9,-1,0.6,0,0,
'093903,2009,,1.4,1.4,1.3,0,,0,0,0.6,.,0.7,0,.,
'093904,2009,,5,4,4.8,6.3,,7.2,2.9,5.5,.,4.6,5,2.6,
'093905,2009,,0,0,0,0,,-1,0,0,-1,0,-1,.,
'094901,2009,,1,1.6,1.8,1.7,,0.6,1.6,1.7,0,0.8,2.4,4.4,
'094902,2009,,2.4,2.4,1.8,1.1,,1.5,3.5,1.4,0,1,2.2,6.1,
'094903,2009,,0.7,2.4,2.5,0.5,,0,5,1.5,-1,1.4,1.8,-1,
'094904,2009,,1.5,1.4,1.1,2.5,,0,8.3,1.8,-1,0.6,5,-1,
'095901,2009,,1.1,0,0.7,0,,0,0,0.4,.,0,0.9,-1,
'095902,2009,,0,0,0,0,,.,0,0,-1,0,0,-1,
'095903,2009,,0.9,1.1,1.1,1.4,,0,0,1.2,.,0,1.6,-1,
'095904,2009,,0,2.3,2,2.1,,-1,0,2.1,.,0,2.8,-1,
'095905,2009,,5.3,7.3,5.1,5.8,,4.4,6.5,5.4,0,4.2,6.1,13.3,
'096904,2009,,0,0,0,0,,0,0,0,-1,0,0,0,
'096905,2009,,2.2,5.1,0,4.7,,-1,0,2.4,.,0,5,14.3,
'097902,2009,,0,0.8,0.7,1.4,,-1,0,1.1,-1,0.8,3.8,-1,
'097903,2009,,0,0,0,0,,-1,0,0,-1,0,0,0,
'098901,2009,,0,0,0,0,,.,0,0,-1,0,0,0,
'098903,2009,,.,.,.,.,,.,.,.,.,.,.,.,
'098904,2009,,1.2,0.9,1.7,0,,.,0,0.8,.,0.9,0.7,0,
'099902,2009,,0,0,3.6,0,,-1,11.1,1.6,-1,0,0,-1,
'099903,2009,,1.4,1.4,1.3,0,,5.6,0,0.6,.,0,0,.,
'100903,2009,,0.7,0,0.4,0,,0,1.5,0.2,-1,0.3,0,-1,
'100904,2009,,2.2,3.6,3.7,1.9,,2.5,6.8,2.8,0,2.8,4.8,14.3,
'100905,2009,,1.2,0.9,1,0.9,,1.1,1,1,-1,1,0,-1,
'100907,2009,,3,1.8,2.5,0.7,,0,3.6,1.6,.,1.7,0,-1,
'100908,2009,,1.6,3.5,4.2,2.3,,.,8,3.3,.,3.3,-1,.,
'101801,2009,,.,.,.,.,,.,.,.,.,.,.,.,
