DISTRICT,YEAR,DA0GM*N,DA0GM*R
'142901,2011,9.0,
'143901,2011,25.0,
'143902,2011,1.0,
'143903,2011,5.0,
'143904,2011,0.0,
'143905,2011,0.0,
'143906,2011,0.0,
'144901,2011,27.0,
'144902,2011,14.0,
'144903,2011,0.0,
'145901,2011,9.0,
'145902,2011,9.0,
'145906,2011,9.0,
'145907,2011,7.0,
'145911,2011,13.0,
'146901,2011,76.0,
'146902,2011,33.0,
'146903,2011,0.0,
'146904,2011,8.0,
'146905,2011,9.0,
'146906,2011,24.0,
'146907,2011,45.0,
'147901,2011,1.0,
'147902,2011,32.0,
'147903,2011,33.0,
'148901,2011,4.0,
'148902,2011,8.0,
'148903,2011,6.0,
'148905,2011,2.0,
'149901,2011,26.0,
'149902,2011,9.0,
'150901,2011,21.0,
'152802,2011,0.0,
'152803,2011,22.0,
'152805,2011,0.0,
'152901,2011,325.0,
'152902,2011,12.0,
'152903,2011,12.0,
'152906,2011,27.0,
'152907,2011,51.0,
'152908,2011,17.0,
'152909,2011,11.0,
'152910,2011,14.0,
'153903,2011,2.0,
'153904,2011,11.0,
'153905,2011,0.0,
'153907,2011,3.0,
'154901,2011,39.0,
'154903,2011,6.0,
'155901,2011,13.0,
'156902,2011,14.0,
'156905,2011,1.0,
'157901,2011,10.0,
'158901,2011,80.0,
'158902,2011,8.0,
'158904,2011,0.0,
'158905,2011,11.0,
'158906,2011,11.0,
'159901,2011,64.0,
'160901,2011,23.0,
'160904,2011,3.0,
'160905,2011,3.0,
'161801,2011,0.0,
'161802,2011,2.0,
'161807,2011,0.0,
'161901,2011,1.0,
'161903,2011,87.0,
'161906,2011,21.0,
'161907,2011,38.0,
'161908,2011,5.0,
'161909,2011,28.0,
'161910,2011,9.0,
'161912,2011,9.0,
'161914,2011,135.0,
'161916,2011,12.0,
'161918,2011,15.0,
'161919,2011,16.0,
'161920,2011,37.0,
'161921,2011,35.0,
'161922,2011,41.0,
'161923,2011,14.0,
'161924,2011,1.0,
'161925,2011,0.0,
'162904,2011,0.0,
'163901,2011,78.0,
'163902,2011,3.0,
'163903,2011,17.0,
'163904,2011,30.0,
'163908,2011,30.0,
'164901,2011,3.0,
'165802,2011,0.0,
'165901,2011,296.0,
'165902,2011,20.0,
'166901,2011,12.0,
'166902,2011,0.0,
'166903,2011,19.0,
'166904,2011,17.0,
'166905,2011,6.0,
'166907,2011,5.0,
'167901,2011,1.0,
'167902,2011,0.0,
'167903,2011,3.0,
'167904,2011,0.0,
'168901,2011,20.0,
'168902,2011,1.0,
'168903,2011,1.0,
'169901,2011,26.0,
'169902,2011,12.0,
'169906,2011,3.0,
'169908,2011,0.0,
'169909,2011,6.0,
'169910,2011,0.0,
'169911,2011,0.0,
'170801,2011,0.0,
'170902,2011,518.0,
'170903,2011,92.0,
'170904,2011,33.0,
'170906,2011,132.0,
'170907,2011,40.0,
'170908,2011,111.0,
'171901,2011,33.0,
'171902,2011,1.0,
'172902,2011,17.0,
'172905,2011,9.0,
'173901,2011,0.0,
'174801,2011,0.0,
'174901,2011,0.0,
'174902,2011,5.0,
'174903,2011,14.0,
'174904,2011,106.0,
'174906,2011,18.0,
'174908,2011,15.0,
'174909,2011,1.0,
'174910,2011,0.0,
'174911,2011,7.0,
'175902,2011,23.0,
'175903,2011,46.0,
'175904,2011,8.0,
'175905,2011,5.0,
'175907,2011,9.0,
'175910,2011,12.0,
'175911,2011,13.0,
'176901,2011,10.0,
'176902,2011,11.0,
'176903,2011,14.0,
'177901,2011,13.0,
'177902,2011,31.0,
'177903,2011,0.0,
'177905,2011,6.0,
'178801,2011,6.0,
'178802,2011,0.0,
'178804,2011,65.0,
'178807,2011,0.0,
'178808,2011,0.0,
'178809,2011,0.0,
'178901,2011,3.0,
'178902,2011,1.0,
'178903,2011,18.0,
'178904,2011,506.0,
'178905,2011,0.0,
'178906,2011,0.0,
'178908,2011,3.0,
'178909,2011,48.0,
'178912,2011,56.0,
'178913,2011,11.0,
'178914,2011,43.0,
'178915,2011,26.0,
'179901,2011,41.0,
'180901,2011,6.0,
'180902,2011,4.0,
'180903,2011,0.0,
'180904,2011,0.0,
'181901,2011,43.0,
'181905,2011,16.0,
'181906,2011,45.0,
'181907,2011,111.0,
'181908,2011,66.0,
'182901,2011,1.0,
'182902,2011,4.0,
'182903,2011,47.0,
'182904,2011,10.0,
'182905,2011,1.0,
'182906,2011,0.0,
'183801,2011,8.0,
'183901,2011,8.0,
'183902,2011,24.0,
'183904,2011,8.0,
'184801,2011,22.0,
'184901,2011,0.0,
'184902,2011,43.0,
'184903,2011,72.0,
'184904,2011,9.0,
'184907,2011,42.0,
'184908,2011,19.0,
'184909,2011,15.0,
'184911,2011,0.0,
'185901,2011,5.0,
'185902,2011,1.0,
'185903,2011,6.0,
'185904,2011,0.0,
'186901,2011,0.0,
'186902,2011,15.0,
'186903,2011,48.0,
'187901,2011,6.0,
'187903,2011,1.0,
'187904,2011,12.0,
'187906,2011,1.0,
'187907,2011,81.0,
'187910,2011,14.0,
'188801,2011,13.0,
'188901,2011,432.0,
'188902,2011,17.0,
'188903,2011,9.0,
'188904,2011,12.0,
'189901,2011,4.0,
'189902,2011,17.0,
'190903,2011,19.0,
'191901,2011,97.0,
'192901,2011,5.0,
'193801,2011,11.0,
'193902,2011,2.0,
'194902,2011,2.0,
'194903,2011,3.0,
'194904,2011,13.0,
'194905,2011,11.0,
'195901,2011,14.0,
'195902,2011,0.0,
'196901,2011,3.0,
'196902,2011,14.0,
'196903,2011,7.0,
'197902,2011,3.0,
'198901,2011,2.0,
'198902,2011,0.0,
'198903,2011,5.0,
'198905,2011,14.0,
'198906,2011,4.0,
'199901,2011,129.0,
'199902,2011,53.0,
'200901,2011,14.0,
'200902,2011,5.0,
'200904,2011,3.0,
'200906,2011,0.0,
'201902,2011,60.0,
'201903,2011,4.0,
'201904,2011,6.0,
'201907,2011,3.0,
'201908,2011,5.0,
'201910,2011,20.0,
'201913,2011,0.0,
'201914,2011,5.0,
'202903,2011,10.0,
'202905,2011,6.0,
'203901,2011,8.0,
'203902,2011,6.0,
'204901,2011,9.0,
'204904,2011,48.0,
'205901,2011,12.0,
'205902,2011,18.0,
'205903,2011,35.0,
'205904,2011,9.0,
'205905,2011,8.0,
'205906,2011,18.0,
'205907,2011,10.0,
'206901,2011,11.0,
'206902,2011,5.0,
'206903,2011,0.0,
'207901,2011,7.0,
'208901,2011,5.0,
'208902,2011,53.0,
'208903,2011,3.0,
'209901,2011,4.0,
'209902,2011,6.0,
'210901,2011,26.0,
'210902,2011,8.0,
'210903,2011,4.0,
'210904,2011,9.0,
'210905,2011,8.0,
'210906,2011,0.0,
'211901,2011,0.0,
'211902,2011,7.0,
'212801,2011,0.0,
'212803,2011,5.0,
'212901,2011,5.0,
'212902,2011,30.0,
'212903,2011,71.0,
'212904,2011,7.0,
'212905,2011,188.0,
'212906,2011,54.0,
'212909,2011,32.0,
'212910,2011,12.0,
'213801,2011,37.0,
'213901,2011,18.0,
'214901,2011,52.0,
'214902,2011,3.0,
'214903,2011,30.0,
'215901,2011,8.0,
'216901,2011,5.0,
'217901,2011,1.0,
'218901,2011,5.0,
'219901,2011,2.0,
'219903,2011,14.0,
'219905,2011,2.0,
'220801,2011,5.0,
'220802,2011,0.0,
'220804,2011,26.0,
'220808,2011,0.0,
'220809,2011,0.0,
'220810,2011,1.0,
'220811,2011,0.0,
'220812,2011,5.0,
'220813,2011,0.0,
'220814,2011,0.0,
'220815,2011,0.0,
'220816,2011,0.0,
'220901,2011,725.0,
'220902,2011,272.0,
'220904,2011,16.0,
'220905,2011,524.0,
'220906,2011,130.0,
'220907,2011,269.0,
'220908,2011,385.0,
'220910,2011,8.0,
'220912,2011,150.0,
'220914,2011,25.0,
'220915,2011,63.0,
'220916,2011,253.0,
'220917,2011,31.0,
'220918,2011,145.0,
'220919,2011,24.0,
'220920,2011,133.0,
'221801,2011,262.0,
'221901,2011,343.0,
'221904,2011,13.0,
'221905,2011,0.0,
'221911,2011,19.0,
'221912,2011,31.0,
'222901,2011,1.0,
'223901,2011,17.0,
'223902,2011,1.0,
'223904,2011,3.0,
'224901,2011,3.0,
'224902,2011,2.0,
'225902,2011,74.0,
'225905,2011,0.0,
'225906,2011,13.0,
'225907,2011,0.0,
'226801,2011,1.0,
'226901,2011,7.0,
'226903,2011,262.0,
'226905,2011,9.0,
'226906,2011,20.0,
'226907,2011,12.0,
'226908,2011,2.0,
'227801,2011,28.0,
'227803,2011,0.0,
'227804,2011,0.0,
'227805,2011,0.0,
'227806,2011,30.0,
'227814,2011,1.0,
'227816,2011,4.0,
'227817,2011,0.0,
'227818,2011,18.0,
'227819,2011,0.0,
'227820,2011,0.0,
'227821,2011,0.0,
'227824,2011,0.0,
'227901,2011,846.0,
'227904,2011,174.0,
'227907,2011,55.0,
'227909,2011,36.0,
'227910,2011,111.0,
'227912,2011,12.0,
'227913,2011,49.0,
'228901,2011,15.0,
'228903,2011,11.0,
'228904,2011,3.0,
'228905,2011,0.0,
'229901,2011,7.0,
'229903,2011,9.0,
'229904,2011,26.0,
'229905,2011,7.0,
'229906,2011,1.0,
'230901,2011,5.0,
'230902,2011,28.0,
'230903,2011,12.0,
'230904,2011,7.0,
'230905,2011,9.0,
'230906,2011,19.0,
'230908,2011,8.0,
'231901,2011,12.0,
'231902,2011,4.0,
'232801,2011,1.0,
'232901,2011,0.0,
'232902,2011,2.0,
'232903,2011,37.0,
'232904,2011,3.0,
'233901,2011,168.0,
'233903,2011,2.0,
'234801,2011,7.0,
'234902,2011,35.0,
'234903,2011,8.0,
'234904,2011,14.0,
'234905,2011,8.0,
'234906,2011,9.0,
'234907,2011,45.0,
'234909,2011,9.0,
'235801,2011,0.0,
'235901,2011,10.0,
'235902,2011,243.0,
'235904,2011,0.0,
'236801,2011,0.0,
'236901,2011,18.0,
'236902,2011,35.0,
'237902,2011,21.0,
'237904,2011,80.0,
'237905,2011,25.0,
'238902,2011,39.0,
'238904,2011,3.0,
'239901,2011,64.0,
'239903,2011,7.0,
'240801,2011,45.0,
'240804,2011,0.0,
'240901,2011,65.0,
'240903,2011,212.0,
'240904,2011,1.0,
'241901,2011,8.0,
'241902,2011,23.0,
'241903,2011,72.0,
'241904,2011,19.0,
'241906,2011,13.0,
'242902,2011,15.0,
'242903,2011,15.0,
'242905,2011,0.0,
'242906,2011,2.0,
'243801,2011,0.0,
'243901,2011,70.0,
'243902,2011,11.0,
'243903,2011,24.0,
'243905,2011,326.0,
'243906,2011,9.0,
'244901,2011,0.0,
'244903,2011,40.0,
'244905,2011,1.0,
'245901,2011,0.0,
'245902,2011,11.0,
'245903,2011,9.0,
'245904,2011,3.0,
'246902,2011,25.0,
'246904,2011,71.0,
'246905,2011,6.0,
'246906,2011,46.0,
'246907,2011,9.0,
'246908,2011,29.0,
'246909,2011,454.0,
'246911,2011,42.0,
'246912,2011,4.0,
'246913,2011,316.0,
'246914,2011,0.0,
'247901,2011,72.0,
'247903,2011,30.0,
'247904,2011,14.0,
'247906,2011,5.0,
'248901,2011,4.0,
'248902,2011,4.0,
'249901,2011,23.0,
'249902,2011,11.0,
'249903,2011,17.0,
'249904,2011,22.0,
'249905,2011,23.0,
'249906,2011,4.0,
'249908,2011,3.0,
'250902,2011,9.0,
'250903,2011,19.0,
'250904,2011,16.0,
'250905,2011,4.0,
'250906,2011,37.0,
'250907,2011,9.0,
'251901,2011,35.0,
'251902,2011,2.0,
'252901,2011,43.0,
'252902,2011,3.0,
'252903,2011,6.0,
'253901,2011,23.0,
'254901,2011,12.0,
'254902,2011,10.0,
'1,2011,48391.0,
'001902,2012,14.0,
'001903,2012,23.0,
'001904,2012,8.0,
'001906,2012,6.0,
'001907,2012,11.0,
'001908,2012,23.0,
'001909,2012,7.0,
'002901,2012,54.0,
'003801,2012,0.0,
'003902,2012,28.0,
'003903,2012,116.0,
'003904,2012,56.0,
'003905,2012,26.0,
'003906,2012,3.0,
'003907,2012,38.0,
'004901,2012,18.0,
'005901,2012,9.0,
'005902,2012,14.0,
'005904,2012,6.0,
'006902,2012,1.0,
'007901,2012,9.0,
'007902,2012,18.0,
'007904,2012,18.0,
'007905,2012,26.0,
'007906,2012,18.0,
'008901,2012,49.0,
'008902,2012,44.0,
'008903,2012,7.0,
'009901,2012,24.0,
'010901,2012,6.0,
'010902,2012,46.0,
'011901,2012,131.0,
'011902,2012,64.0,
'011904,2012,5.0,
'011905,2012,0.0,
'012901,2012,14.0,
'013801,2012,0.0,
'013901,2012,122.0,
'013902,2012,0.0,
'013903,2012,14.0,
'013905,2012,3.0,
'014801,2012,33.0,
'014802,2012,39.0,
'014803,2012,2.0,
'014804,2012,30.0,
'014901,2012,13.0,
'014902,2012,2.0,
'014903,2012,185.0,
'014905,2012,16.0,
'014906,2012,543.0,
'014907,2012,12.0,
'014908,2012,26.0,
'014909,2012,176.0,
'014910,2012,6.0,
'015801,2012,24.0,
'015802,2012,13.0,
'015803,2012,0.0,
'015805,2012,0.0,
'015806,2012,4.0,
'015807,2012,113.0,
'015808,2012,0.0,
'015809,2012,0.0,
'015814,2012,18.0,
'015815,2012,1.0,
'015816,2012,3.0,
'015817,2012,36.0,
'015819,2012,1.0,
'015820,2012,15.0,
'015822,2012,6.0,
'015823,2012,18.0,
'015825,2012,0.0,
'015826,2012,0.0,
'015827,2012,0.0,
'015828,2012,0.0,
'015830,2012,1.0,
'015831,2012,0.0,
'015832,2012,0.0,
'015833,2012,0.0,
'015901,2012,32.0,
'015904,2012,128.0,
'015905,2012,81.0,
'015906,2012,8.0,
'015907,2012,721.0,
'015908,2012,50.0,
'015909,2012,38.0,
'015910,2012,697.0,
'015911,2012,115.0,
'015912,2012,140.0,
'015913,2012,10.0,
'015914,2012,9.0,
'015915,2012,920.0,
'015916,2012,334.0,
'015917,2012,32.0,
'016901,2012,9.0,
'016902,2012,6.0,
'017901,2012,1.0,
'018901,2012,7.0,
'018902,2012,8.0,
'018903,2012,1.0,
'018904,2012,15.0,
'018905,2012,2.0,
'018906,2012,5.0,
'018907,2012,5.0,
'018908,2012,0.0,
'019901,2012,5.0,
'019902,2012,40.0,
'019903,2012,7.0,
'019905,2012,26.0,
'019906,2012,2.0,
'019907,2012,91.0,
'019908,2012,44.0,
'019909,2012,14.0,
'019910,2012,0.0,
'019911,2012,0.0,
'019912,2012,9.0,
'019913,2012,0.0,
'019914,2012,0.0,
'020901,2012,84.0,
'020902,2012,215.0,
'020904,2012,6.0,
'020905,2012,161.0,
'020906,2012,9.0,
'020907,2012,49.0,
'020908,2012,244.0,
'020910,2012,0.0,
'021803,2012,9.0,
'021805,2012,0.0,
'021901,2012,158.0,
'021902,2012,267.0,
'022004,2012,3.0,
'022901,2012,9.0,
'022902,2012,0.0,
'022903,2012,0.0,
'023902,2012,0.0,
'024901,2012,20.0,
'025901,2012,27.0,
'025902,2012,55.0,
'025904,2012,4.0,
'025905,2012,5.0,
'025906,2012,0.0,
'025908,2012,5.0,
'025909,2012,19.0,
'026901,2012,23.0,
'026902,2012,10.0,
'026903,2012,8.0,
'027903,2012,71.0,
'027904,2012,53.0,
'028902,2012,103.0,
'028903,2012,22.0,
'028906,2012,1.0,
'029901,2012,59.0,
'030901,2012,6.0,
'030902,2012,11.0,
'030903,2012,2.0,
'030906,2012,5.0,
'031803,2012,0.0,
'031901,2012,373.0,
'031903,2012,130.0,
'031905,2012,21.0,
'031906,2012,30.0,
'031909,2012,21.0,
'031911,2012,27.0,
'031912,2012,50.0,
'031913,2012,3.0,
'031914,2012,9.0,
'031916,2012,18.0,
'032902,2012,34.0,
'033901,2012,0.0,
'033902,2012,29.0,
'033904,2012,7.0,
'034901,2012,42.0,
'034902,2012,2.0,
'034903,2012,9.0,
'034905,2012,19.0,
'034906,2012,9.0,
'034907,2012,9.0,
'034909,2012,7.0,
'035901,2012,6.0,
'035902,2012,2.0,
'035903,2012,6.0,
'036901,2012,25.0,
'036902,2012,47.0,
'036903,2012,13.0,
'037901,2012,8.0,
'037904,2012,54.0,
'037907,2012,42.0,
'037908,2012,0.0,
'037909,2012,2.0,
'038901,2012,8.0,
'039901,2012,0.0,
'039902,2012,14.0,
'039903,2012,9.0,
'039904,2012,11.0,
'039905,2012,0.0,
'040901,2012,3.0,
'040902,2012,5.0,
'041901,2012,6.0,
'041902,2012,4.0,
'042901,2012,18.0,
'042903,2012,2.0,
'042905,2012,2.0,
'042906,2012,3.0,
'043901,2012,95.0,
'043902,2012,18.0,
'043903,2012,11.0,
'043904,2012,31.0,
'043905,2012,297.0,
'043907,2012,110.0,
'043908,2012,19.0,
'043910,2012,696.0,
'043911,2012,43.0,
'043912,2012,12.0,
'043914,2012,140.0,
'043917,2012,8.0,
'043918,2012,30.0,
'043919,2012,8.0,
'044902,2012,4.0,
'044904,2012,4.0,
'045902,2012,32.0,
'045903,2012,33.0,
'045905,2012,3.0,
'046802,2012,2.0,
'046901,2012,119.0,
'046902,2012,203.0,
'047901,2012,10.0,
'047902,2012,17.0,
'047903,2012,0.0,
'047905,2012,1.0,
'048901,2012,3.0,
'048903,2012,1.0,
'049901,2012,46.0,
'049902,2012,8.0,
'049903,2012,11.0,
'049905,2012,15.0,
'049906,2012,2.0,
'049907,2012,5.0,
'049908,2012,0.0,
'049909,2012,0.0,
'050901,2012,4.0,
'050902,2012,39.0,
'050904,2012,1.0,
'050909,2012,2.0,
'050910,2012,125.0,
'051901,2012,4.0,
'052901,2012,4.0,
'053001,2012,15.0,
'054901,2012,7.0,
'054902,2012,6.0,
'054903,2012,12.0,
'055901,2012,3.0,
'056901,2012,27.0,
'056902,2012,0.0,
'057802,2012,6.0,
'057803,2012,0.0,
'057804,2012,136.0,
'057805,2012,0.0,
'057806,2012,2.0,
'057807,2012,8.0,
'057808,2012,3.0,
'057809,2012,0.0,
'057810,2012,0.0,
'057811,2012,0.0,
'057813,2012,0.0,
'057814,2012,0.0,
'057815,2012,1.0,
'057816,2012,0.0,
'057817,2012,0.0,
'057819,2012,3.0,
'057825,2012,47.0,
'057827,2012,0.0,
'057828,2012,338.0,
'057829,2012,4.0,
'057830,2012,0.0,
'057831,2012,7.0,
'057832,2012,25.0,
'057833,2012,0.0,
'057834,2012,154.0,
'057835,2012,0.0,
'057836,2012,0.0,
'057837,2012,0.0,
'057838,2012,2.0,
'057839,2012,0.0,
'057840,2012,0.0,
'057841,2012,0.0,
'057842,2012,1.0,
'057843,2012,2.0,
'057844,2012,0.0,
'057903,2012,394.0,
'057904,2012,47.0,
'057905,2012,1152.0,
'057906,2012,37.0,
'057907,2012,291.0,
'057909,2012,654.0,
'057910,2012,355.0,
'057911,2012,14.0,
'057912,2012,547.0,
'057913,2012,11.0,
'057914,2012,492.0,
'057916,2012,433.0,
'057919,2012,4.0,
'057922,2012,23.0,
'058902,2012,1.0,
'058905,2012,1.0,
'058906,2012,28.0,
'058909,2012,3.0,
'059901,2012,46.0,
'059902,2012,0.0,
'060902,2012,21.0,
'060914,2012,5.0,
'061802,2012,22.0,
'061803,2012,5.0,
'061804,2012,0.0,
'061901,2012,166.0,
'061902,2012,537.0,
'061903,2012,8.0,
'061905,2012,31.0,
'061906,2012,10.0,
'061907,2012,15.0,
'061908,2012,66.0,
'061910,2012,14.0,
'061911,2012,148.0,
'061912,2012,54.0,
'061914,2012,26.0,
'062901,2012,39.0,
'062902,2012,1.0,
'062903,2012,13.0,
'062904,2012,15.0,
'062905,2012,0.0,
'062906,2012,0.0,
'063903,2012,3.0,
'063906,2012,0.0,
'064903,2012,19.0,
'065901,2012,12.0,
'065902,2012,4.0,
'066005,2012,0.0,
'066901,2012,9.0,
'066902,2012,13.0,
'066903,2012,8.0,
'067902,2012,20.0,
'067903,2012,10.0,
'067904,2012,2.0,
'067907,2012,1.0,
'067908,2012,3.0,
'068801,2012,66.0,
'068802,2012,0.0,
'068901,2012,285.0,
'069901,2012,3.0,
'069902,2012,9.0,
'070801,2012,0.0,
'070901,2012,1.0,
'070903,2012,91.0,
'070905,2012,24.0,
'070907,2012,5.0,
'070908,2012,102.0,
'070909,2012,8.0,
'070910,2012,20.0,
'070911,2012,140.0,
'070912,2012,132.0,
'070915,2012,15.0,
'071801,2012,0.0,
'071803,2012,1.0,
'071804,2012,13.0,
'071806,2012,0.0,
'071807,2012,0.0,
'071809,2012,0.0,
'071901,2012,22.0,
'071902,2012,399.0,
'071903,2012,22.0,
'071904,2012,32.0,
'071905,2012,232.0,
'071906,2012,3.0,
'071907,2012,30.0,
'071908,2012,15.0,
'071909,2012,116.0,
'072801,2012,34.0,
'072802,2012,14.0,
'072901,2012,0.0,
'072902,2012,18.0,
'072903,2012,51.0,
'072904,2012,0.0,
'072908,2012,0.0,
'072909,2012,3.0,
'072910,2012,0.0,
'073901,2012,9.0,
'073903,2012,28.0,
'073904,2012,0.0,
'073905,2012,13.0,
'074903,2012,22.0,
'074904,2012,4.0,
'074905,2012,4.0,
'074907,2012,15.0,
'074909,2012,15.0,
'074911,2012,2.0,
'074912,2012,17.0,
'074917,2012,6.0,
'075901,2012,4.0,
'075902,2012,20.0,
'075903,2012,14.0,
'075906,2012,2.0,
'075908,2012,0.0,
'076903,2012,1.0,
'076904,2012,5.0,
'077901,2012,4.0,
'077902,2012,10.0,
'078901,2012,4.0,
'079901,2012,405.0,
'079906,2012,59.0,
'079907,2012,932.0,
'079910,2012,16.0,
'080901,2012,16.0,
'081902,2012,41.0,
'081904,2012,8.0,
'081905,2012,8.0,
'081906,2012,0.0,
'082902,2012,14.0,
'082903,2012,7.0,
'083901,2012,17.0,
'083902,2012,1.0,
'083903,2012,41.0,
'084801,2012,0.0,
'084802,2012,0.0,
'084804,2012,0.0,
'084805,2012,0.0,
'084901,2012,177.0,
'084902,2012,84.0,
'084903,2012,9.0,
'084904,2012,28.0,
'084906,2012,108.0,
'084908,2012,7.0,
'084909,2012,105.0,
'084910,2012,467.0,
'084911,2012,43.0,
'085902,2012,11.0,
'085903,2012,4.0,
'086024,2012,0.0,
'086901,2012,40.0,
'086902,2012,9.0,
'087901,2012,0.0,
'088902,2012,36.0,
'089901,2012,21.0,
'089903,2012,7.0,
'089905,2012,1.0,
'090902,2012,4.0,
'090903,2012,4.0,
'090904,2012,56.0,
'090905,2012,0.0,
'091901,2012,5.0,
'091902,2012,3.0,
'091903,2012,108.0,
'091905,2012,12.0,
'091906,2012,129.0,
'091907,2012,0.0,
'091908,2012,18.0,
'091909,2012,43.0,
'091910,2012,18.0,
'091913,2012,24.0,
'091914,2012,9.0,
'091917,2012,14.0,
'091918,2012,10.0,
'092801,2012,10.0,
'092901,2012,27.0,
'092902,2012,61.0,
'092903,2012,152.0,
'092904,2012,83.0,
'092906,2012,45.0,
'092907,2012,11.0,
'092908,2012,45.0,
'093901,2012,20.0,
'093903,2012,7.0,
'093904,2012,25.0,
'093905,2012,5.0,
'094901,2012,77.0,
'094902,2012,72.0,
'094903,2012,16.0,
'094904,2012,30.0,
'095901,2012,14.0,
'095902,2012,1.0,
'095903,2012,8.0,
'095904,2012,1.0,
'095905,2012,69.0,
'096904,2012,7.0,
'096905,2012,1.0,
'097902,2012,11.0,
'097903,2012,14.0,
'098901,2012,6.0,
'098903,2012,0.0,
'098904,2012,3.0,
'099902,2012,4.0,
'099903,2012,11.0,
'100903,2012,19.0,
'100904,2012,57.0,
'100905,2012,43.0,
'100907,2012,66.0,
'100908,2012,6.0,
'101801,2012,0.0,
'101802,2012,0.0,
'101803,2012,0.0,
'101804,2012,11.0,
'101805,2012,4.0,
'101806,2012,11.0,
'101807,2012,0.0,
'101809,2012,9.0,
'101810,2012,0.0,
'101811,2012,0.0,
'101812,2012,57.0,
'101813,2012,1.0,
'101814,2012,0.0,
'101815,2012,0.0,
'101819,2012,0.0,
'101821,2012,22.0,
'101822,2012,5.0,
'101828,2012,0.0,
'101829,2012,0.0,
'101833,2012,0.0,
'101837,2012,7.0,
'101838,2012,14.0,
'101840,2012,0.0,
'101842,2012,1.0,
'101845,2012,0.0,
'101846,2012,0.0,
'101847,2012,0.0,
'101848,2012,0.0,
'101849,2012,0.0,
'101850,2012,0.0,
'101852,2012,1.0,
'101853,2012,0.0,
'101854,2012,53.0,
'101855,2012,0.0,
'101856,2012,0.0,
'101858,2012,0.0,
'101859,2012,0.0,
'101860,2012,0.0,
'101861,2012,0.0,
'101862,2012,0.0,
'101863,2012,0.0,
'101864,2012,0.0,
'101865,2012,7.0,
'101902,2012,629.0,
'101903,2012,519.0,
'101905,2012,70.0,
'101906,2012,74.0,
'101907,2012,1841.0,
'101908,2012,219.0,
'101909,2012,67.0,
'101910,2012,328.0,
'101911,2012,128.0,
'101912,2012,1881.0,
'101913,2012,511.0,
'101914,2012,710.0,
'101915,2012,669.0,
'101916,2012,164.0,
'101917,2012,759.0,
'101919,2012,286.0,
'101920,2012,404.0,
'101921,2012,167.0,
'101924,2012,81.0,
'101925,2012,18.0,
'102901,2012,4.0,
'102902,2012,128.0,
'102903,2012,11.0,
'102904,2012,42.0,
'102905,2012,11.0,
'102906,2012,12.0,
'103901,2012,2.0,
'103902,2012,4.0,
'104901,2012,12.0,
'104903,2012,1.0,
'104907,2012,2.0,
'105801,2012,9.0,
'105802,2012,0.0,
'105902,2012,86.0,
'105904,2012,37.0,
'105905,2012,28.0,
'105906,2012,167.0,
'106901,2012,9.0,
'107901,2012,22.0,
'107902,2012,63.0,
'107904,2012,13.0,
'107905,2012,22.0,
'107906,2012,3.0,
'107907,2012,2.0,
'107908,2012,0.0,
'107910,2012,12.0,
'108801,2012,26.0,
'108802,2012,0.0,
'108804,2012,12.0,
'108807,2012,3.0,
'108808,2012,0.0,
'108902,2012,68.0,
'108903,2012,48.0,
'108904,2012,163.0,
'108905,2012,8.0,
'108906,2012,64.0,
'108907,2012,22.0,
'108908,2012,82.0,
'108909,2012,103.0,
'108910,2012,6.0,
'108911,2012,23.0,
'108912,2012,88.0,
'108913,2012,109.0,
'108914,2012,6.0,
'108915,2012,0.0,
'108916,2012,4.0,
'109901,2012,3.0,
'109902,2012,7.0,
'109903,2012,6.0,
'109904,2012,35.0,
'109905,2012,8.0,
'109907,2012,13.0,
'109908,2012,0.0,
'109910,2012,0.0,
'109911,2012,22.0,
'109912,2012,3.0,
'109913,2012,11.0,
'109914,2012,9.0,
'110901,2012,4.0,
'110902,2012,57.0,
'110905,2012,0.0,
'110906,2012,7.0,
'110907,2012,12.0,
'110908,2012,2.0,
'111901,2012,92.0,
'111902,2012,3.0,
'111903,2012,5.0,
'112901,2012,87.0,
'112905,2012,11.0,
'112906,2012,12.0,
'112907,2012,4.0,
'112908,2012,12.0,
'112909,2012,6.0,
'112910,2012,3.0,
'113901,2012,28.0,
'113902,2012,5.0,
'113903,2012,14.0,
'113905,2012,5.0,
'113906,2012,4.0,
'114901,2012,51.0,
'114902,2012,6.0,
'114904,2012,7.0,
'115901,2012,1.0,
'115902,2012,0.0,
'115903,2012,1.0,
'116801,2012,2.0,
'116901,2012,29.0,
'116902,2012,13.0,
'116903,2012,25.0,
'116905,2012,101.0,
'116906,2012,25.0,
'116908,2012,43.0,
'116909,2012,7.0,
'116910,2012,13.0,
'116915,2012,2.0,
'116916,2012,13.0,
'117901,2012,32.0,
'117903,2012,17.0,
'117904,2012,20.0,
'117907,2012,0.0,
'118902,2012,10.0,
'119901,2012,0.0,
'119902,2012,15.0,
'119903,2012,4.0,
'120901,2012,27.0,
'120902,2012,11.0,
'120905,2012,12.0,
'121902,2012,7.0,
'121903,2012,25.0,
'121904,2012,96.0,
'121905,2012,39.0,
'121906,2012,2.0,
'122901,2012,18.0,
'122902,2012,0.0,
'123803,2012,3.0,
'123805,2012,0.0,
'123807,2012,1.0,
'123905,2012,70.0,
'123907,2012,69.0,
'123908,2012,67.0,
'123910,2012,307.0,
