CAMPUS,YEAR,CA0GM*R,CA0GM*N
'220919106,2010,,0
'220919107,2010,,0
'220919108,2010,,0
'220920001,2010,,40
'220920003,2010,,81
'220920004,2010,,0
'220920041,2010,,0
'220920101,2010,,0
'220920102,2010,,0
'220920103,2010,,0
'220920104,2010,,0
'220920105,2010,,0
'220920106,2010,,0
'221801001,2010,,30
'221801002,2010,,21
'221801003,2010,,18
'221801004,2010,,2
'221801005,2010,,5
'221801006,2010,,0
'221801007,2010,,8
'221801008,2010,,8
'221801009,2010,,9
'221801010,2010,,2
'221801011,2010,,0
'221801012,2010,,5
'221801013,2010,,32
'221801014,2010,,0
'221801015,2010,,0
'221801016,2010,,2
'221801017,2010,,7
'221801018,2010,,15
'221801019,2010,,0
'221801020,2010,,0
'221801021,2010,,13
'221801023,2010,,0
'221801024,2010,,0
'221801025,2010,,0
'221801026,2010,,0
'221801027,2010,,2
'221801028,2010,,5
'221801029,2010,,0
'221801030,2010,,0
'221801032,2010,,0
'221801033,2010,,0
'221801034,2010,,0
'221801035,2010,,0
'221801036,2010,,0
'221901001,2010,,122
'221901002,2010,,148
'221901003,2010,,76
'221901006,2010,,0
'221901007,2010,,0
'221901008,2010,,0
'221901010,2010,,0
'221901044,2010,,0
'221901045,2010,,0
'221901047,2010,,0
'221901048,2010,,0
'221901102,2010,,0
'221901103,2010,,0
'221901104,2010,,0
'221901106,2010,,0
'221901108,2010,,0
'221901110,2010,,0
'221901112,2010,,0
'221901113,2010,,0
'221901116,2010,,0
'221901117,2010,,0
'221901118,2010,,0
'221901120,2010,,0
'221901121,2010,,0
'221901124,2010,,0
'221901125,2010,,0
'221901142,2010,,0
'221901150,2010,,0
'221901151,2010,,0
'221901152,2010,,0
'221901153,2010,,0
'221901208,2010,,0
'221904001,2010,,10
'221904002,2010,,1
'221904041,2010,,0
'221904102,2010,,0
'221904103,2010,,0
'221904104,2010,,0
'221905001,2010,,0
'221911001,2010,,17
'221911041,2010,,0
'221911101,2010,,0
'221911102,2010,,0
'221912001,2010,,27
'221912041,2010,,0
'221912101,2010,,0
'221912103,2010,,0
'221912106,2010,,0
'222901001,2010,,0
'222901041,2010,,0
'222901101,2010,,0
'223901001,2010,,14
'223901005,2010,,1
'223901041,2010,,0
'223901101,2010,,0
'223901102,2010,,0
'223902001,2010,,0
'223904001,2010,,3
'224901001,2010,,1
'224901101,2010,,0
'224902001,2010,,0
'225902001,2010,,27
'225902002,2010,,21
'225902003,2010,,0
'225902041,2010,,0
'225902042,2010,,0
'225902101,2010,,0
'225902102,2010,,0
'225902103,2010,,0
'225902104,2010,,0
'225902105,2010,,0
'225905101,2010,,0
'225906001,2010,,11
'225906041,2010,,0
'225906101,2010,,0
'225907101,2010,,0
'226801001,2010,,0
'226901001,2010,,6
'226901002,2010,,1
'226901101,2010,,0
'226901102,2010,,0
'226901195,2010,,0
'226903001,2010,,178
'226903002,2010,,40
'226903038,2010,,0
'226903041,2010,,0
'226903042,2010,,0
'226903043,2010,,0
'226903045,2010,,0
'226903101,2010,,0
'226903102,2010,,0
'226903103,2010,,0
'226903105,2010,,0
'226903106,2010,,0
'226903108,2010,,0
'226903110,2010,,0
'226903111,2010,,0
'226903112,2010,,0
'226903113,2010,,0
'226903114,2010,,0
'226903115,2010,,0
'226903116,2010,,0
'226903119,2010,,0
'226903120,2010,,0
'226903122,2010,,0
'226903123,2010,,0
'226905001,2010,,0
'226905101,2010,,0
'226905180,2010,,0
'226905195,2010,,3
'226905202,2010,,3
'226906001,2010,,11
'226906002,2010,,5
'226906005,2010,,0
'226906041,2010,,0
'226906101,2010,,0
'226906191,2010,,0
'226906195,2010,,0
'226907001,2010,,19
'226907002,2010,,3
'226907005,2010,,0
'226907041,2010,,0
'226907101,2010,,0
'226908001,2010,,0
'226908101,2010,,0
'226908150,2010,,0
'226908180,2010,,0
'226908195,2010,,0
'227801001,2010,,24
'227801002,2010,,23
'227803101,2010,,0
'227804101,2010,,1
'227804102,2010,,0
'227805041,2010,,0
'227805101,2010,,0
'227806005,2010,,2
'227806007,2010,,0
'227806008,2010,,0
'227806009,2010,,0
'227806015,2010,,0
'227806017,2010,,3
'227806020,2010,,2
'227806021,2010,,1
'227806023,2010,,1
'227806024,2010,,0
'227806025,2010,,14
'227806028,2010,,7
'227806029,2010,,0
'227806030,2010,,0
'227806031,2010,,0
'227806032,2010,,0
'227812001,2010,,1
'227814001,2010,,1
'227816001,2010,,0
'227816002,2010,,0
'227816101,2010,,0
'227817101,2010,,0
'227818001,2010,,43
'227819101,2010,,0
'227820001,2010,,0
'227820041,2010,,0
'227820042,2010,,0
'227821101,2010,,0
'227822101,2010,,0
'227824001,2010,,0
'227901002,2010,,85
'227901004,2010,,48
'227901005,2010,,88
'227901006,2010,,27
'227901007,2010,,84
'227901008,2010,,49
'227901009,2010,,83
'227901012,2010,,0
'227901013,2010,,77
'227901014,2010,,28
'227901015,2010,,85
'227901017,2010,,107
'227901018,2010,,0
'227901019,2010,,18
'227901020,2010,,0
'227901027,2010,,0
'227901028,2010,,0
'227901029,2010,,0
'227901030,2010,,0
'227901032,2010,,0
'227901035,2010,,0
'227901036,2010,,0
'227901043,2010,,0
'227901044,2010,,0
'227901045,2010,,0
'227901046,2010,,0
'227901047,2010,,0
'227901048,2010,,0
'227901051,2010,,0
'227901052,2010,,0
'227901053,2010,,0
'227901054,2010,,0
'227901055,2010,,0
'227901056,2010,,0
'227901057,2010,,0
'227901058,2010,,0
'227901059,2010,,0
'227901060,2010,,0
'227901061,2010,,0
'227901062,2010,,0
'227901101,2010,,0
'227901102,2010,,0
'227901103,2010,,0
'227901104,2010,,0
'227901105,2010,,0
'227901106,2010,,0
'227901107,2010,,0
'227901108,2010,,0
'227901109,2010,,0
'227901110,2010,,0
'227901111,2010,,0
'227901112,2010,,0
'227901113,2010,,0
'227901114,2010,,0
'227901115,2010,,0
'227901116,2010,,0
'227901117,2010,,0
'227901118,2010,,0
'227901119,2010,,0
'227901120,2010,,0
'227901121,2010,,0
'227901122,2010,,0
'227901123,2010,,0
'227901124,2010,,0
'227901125,2010,,0
'227901126,2010,,0
'227901127,2010,,0
'227901128,2010,,0
'227901129,2010,,0
'227901130,2010,,0
'227901131,2010,,0
'227901132,2010,,0
'227901133,2010,,0
'227901136,2010,,0
'227901138,2010,,0
'227901139,2010,,0
'227901140,2010,,0
'227901141,2010,,0
'227901142,2010,,0
'227901143,2010,,0
'227901144,2010,,0
'227901145,2010,,0
'227901146,2010,,0
'227901147,2010,,0
'227901148,2010,,0
'227901149,2010,,0
'227901150,2010,,0
'227901151,2010,,0
'227901152,2010,,0
'227901154,2010,,0
'227901155,2010,,0
'227901156,2010,,0
'227901157,2010,,0
'227901158,2010,,0
'227901159,2010,,0
'227901160,2010,,0
'227901161,2010,,0
'227901162,2010,,0
'227901163,2010,,0
'227901164,2010,,0
'227901165,2010,,0
'227901166,2010,,0
'227901168,2010,,0
'227901170,2010,,0
'227901171,2010,,0
'227901172,2010,,0
'227901173,2010,,0
'227901174,2010,,0
'227901175,2010,,0
'227901176,2010,,0
'227901178,2010,,0
'227901179,2010,,0
'227901180,2010,,0
'227901181,2010,,0
'227901182,2010,,0
'227901183,2010,,0
'227901184,2010,,0
'227901185,2010,,0
'227901189,2010,,0
'227901190,2010,,0
'227901250,2010,,0
'227901251,2010,,26
'227904001,2010,,56
'227904003,2010,,46
'227904004,2010,,43
'227904008,2010,,0
'227904041,2010,,0
'227904042,2010,,0
'227904043,2010,,0
'227904045,2010,,0
'227904046,2010,,0
'227904101,2010,,0
'227904102,2010,,0
'227904103,2010,,0
'227904104,2010,,0
'227904105,2010,,0
'227904106,2010,,0
'227904107,2010,,0
'227904108,2010,,0
'227904109,2010,,0
'227904110,2010,,0
'227904111,2010,,0
'227904112,2010,,0
'227904113,2010,,0
'227904114,2010,,0
'227904115,2010,,0
'227904116,2010,,0
'227904117,2010,,0
'227907001,2010,,55
'227907002,2010,,7
'227907003,2010,,0
'227907004,2010,,0
'227907041,2010,,0
'227907042,2010,,0
'227907101,2010,,0
'227907102,2010,,0
'227907104,2010,,0
'227907105,2010,,0
'227907106,2010,,0
'227907107,2010,,0
'227907108,2010,,0
'227909001,2010,,37
'227909041,2010,,0
'227909042,2010,,0
'227909101,2010,,0
'227909102,2010,,0
'227909103,2010,,0
'227909104,2010,,0
'227909105,2010,,0
'227909106,2010,,0
'227910001,2010,,27
'227910002,2010,,37
'227910005,2010,,0
'227910041,2010,,0
'227910042,2010,,0
'227910101,2010,,0
'227910106,2010,,0
'227910107,2010,,0
'227910108,2010,,0
'227910109,2010,,0
'227910110,2010,,0
'227910111,2010,,0
'227912001,2010,,19
'227912041,2010,,0
'227912101,2010,,0
'227913001,2010,,36
'227913002,2010,,0
'227913041,2010,,0
'227913042,2010,,0
'227913101,2010,,0
'227913102,2010,,0
'227913103,2010,,0
'227913104,2010,,0
'227913105,2010,,0
'228901001,2010,,10
'228901102,2010,,0
'228903001,2010,,14
'228903041,2010,,0
'228903042,2010,,0
'228903103,2010,,0
'228904001,2010,,1
'228904101,2010,,0
'228905001,2010,,5
'228905101,2010,,0
'229901001,2010,,8
'229901041,2010,,0
'229901101,2010,,0
'229903001,2010,,18
'229903041,2010,,0
'229903102,2010,,0
'229903103,2010,,0
'229904001,2010,,19
'229904041,2010,,0
'229904101,2010,,0
'229904103,2010,,0
'229905001,2010,,3
'229905101,2010,,0
'229906001,2010,,3
'229906101,2010,,0
'230901001,2010,,4
'230901041,2010,,0
'230901101,2010,,0
'230902002,2010,,39
'230902041,2010,,0
'230902102,2010,,0
'230902103,2010,,0
'230903001,2010,,6
'230903041,2010,,0
'230903102,2010,,0
'230904001,2010,,5
'230904101,2010,,0
'230905001,2010,,7
'230905041,2010,,0
'230905101,2010,,0
'230905102,2010,,0
'230906001,2010,,14
'230906041,2010,,0
'230906101,2010,,0
'230906102,2010,,0
'230908001,2010,,9
'230908041,2010,,0
'230908101,2010,,0
'231901001,2010,,9
'231901041,2010,,0
'231901102,2010,,0
'231902001,2010,,2
'231902101,2010,,0
'232801001,2010,,0
'232801101,2010,,0
'232901001,2010,,1
'232902001,2010,,11
'232902041,2010,,0
'232902101,2010,,0
'232903001,2010,,28
'232903002,2010,,1
'232903044,2010,,0
'232903101,2010,,0
'232903102,2010,,0
'232903103,2010,,0
'232903104,2010,,0
'232903108,2010,,0
'232903109,2010,,0
'232904001,2010,,2
'233901001,2010,,141
'233901002,2010,,0
'233901043,2010,,0
'233901102,2010,,0
'233901103,2010,,0
'233901104,2010,,0
'233901105,2010,,0
'233901106,2010,,0
'233901108,2010,,0
'233901110,2010,,0
'233901111,2010,,0
'233901112,2010,,0
'233901113,2010,,0
'233903001,2010,,0
'234801001,2010,,13
'234801002,2010,,0
'234902001,2010,,33
'234902041,2010,,0
'234902101,2010,,0
'234902102,2010,,0
'234902199,2010,,0
'234903001,2010,,12
'234903041,2010,,0
'234903042,2010,,0
'234903101,2010,,0
'234904001,2010,,7
'234904002,2010,,0
'234904041,2010,,0
'234904101,2010,,0
'234904102,2010,,0
'234904199,2010,,0
'234905001,2010,,10
'234905101,2010,,0
'234906001,2010,,11
'234906041,2010,,0
'234906101,2010,,0
'234906104,2010,,0
'234907002,2010,,46
'234907041,2010,,0
'234907042,2010,,0
'234907101,2010,,0
'234907102,2010,,0
'234909001,2010,,10
'234909041,2010,,0
'234909101,2010,,0
'235801001,2010,,0
'235901001,2010,,4
'235901041,2010,,0
'235901101,2010,,0
'235901103,2010,,0
'235902004,2010,,0
'235902006,2010,,15
'235902008,2010,,1
'235902012,2010,,188
'235902041,2010,,0
'235902042,2010,,0
'235902043,2010,,0
'235902101,2010,,0
'235902102,2010,,0
'235902103,2010,,0
'235902104,2010,,0
'235902105,2010,,0
'235902106,2010,,0
'235902108,2010,,0
'235902110,2010,,0
'235902111,2010,,0
'235902112,2010,,0
'235902114,2010,,0
'235902115,2010,,0
'235902117,2010,,0
'235902118,2010,,0
'235902123,2010,,0
'235902125,2010,,0
'235902126,2010,,0
'235904101,2010,,0
'236801001,2010,,0
'236901002,2010,,22
'236901042,2010,,0
'236901101,2010,,0
'236901102,2010,,0
'236902002,2010,,81
'236902041,2010,,0
'236902042,2010,,0
'236902043,2010,,0
'236902101,2010,,0
'236902102,2010,,0
'236902103,2010,,0
'236902104,2010,,0
'236902106,2010,,0
'237902001,2010,,16
'237902041,2010,,0
'237902101,2010,,0
'237902102,2010,,0
'237904002,2010,,66
'237904041,2010,,0
'237904043,2010,,0
'237904101,2010,,0
'237904102,2010,,0
'237904104,2010,,0
'237904105,2010,,0
'237904106,2010,,0
'237904107,2010,,0
'237905002,2010,,35
'237905041,2010,,0
'237905105,2010,,0
'237905106,2010,,0
'238902001,2010,,11
'238902002,2010,,6
'238902041,2010,,0
'238902107,2010,,0
'238902108,2010,,0
'238902109,2010,,0
'238904001,2010,,2
'239901001,2010,,87
'239901002,2010,,15
'239901041,2010,,0
'239901042,2010,,0
'239901044,2010,,0
'239901101,2010,,0
'239901102,2010,,0
'239901103,2010,,0
'239901105,2010,,0
'239903001,2010,,3
'239903101,2010,,0
'240801001,2010,,15
'240801002,2010,,17
'240804001,2010,,0
'240901001,2010,,31
'240901002,2010,,37
'240901003,2010,,10
'240901007,2010,,0
'240901008,2010,,0
'240901010,2010,,0
'240901041,2010,,0
'240901042,2010,,0
'240901043,2010,,0
'240901044,2010,,0
'240901101,2010,,0
'240901102,2010,,0
'240901104,2010,,0
'240901105,2010,,0
'240901106,2010,,0
'240901107,2010,,0
'240901108,2010,,0
'240901109,2010,,0
'240901110,2010,,0
'240901111,2010,,0
'240901112,2010,,0
'240901115,2010,,0
'240901116,2010,,0
'240901119,2010,,0
'240901120,2010,,0
'240901121,2010,,0
'240901122,2010,,0
'240901123,2010,,0
'240901124,2010,,0
'240901125,2010,,0
'240903001,2010,,40
'240903002,2010,,70
'240903003,2010,,35
'240903004,2010,,0
'240903006,2010,,0
'240903009,2010,,61
'240903041,2010,,0
'240903043,2010,,0
'240903044,2010,,0
'240903045,2010,,1
'240903046,2010,,0
'240903047,2010,,0
'240903048,2010,,0
'240903053,2010,,0
'240903054,2010,,0
'240903103,2010,,0
'240903105,2010,,0
'240903107,2010,,0
'240903109,2010,,0
'240903110,2010,,0
'240903111,2010,,0
'240903112,2010,,0
'240903113,2010,,0
'240903114,2010,,0
'240903115,2010,,0
'240903116,2010,,0
'240903117,2010,,0
'240903118,2010,,0
'240903119,2010,,0
'240903120,2010,,0
'240903121,2010,,0
'240903122,2010,,0
'240903123,2010,,0
'240903124,2010,,0
'240903125,2010,,0
'240903126,2010,,0
'240903127,2010,,0
'240903128,2010,,0
'240903129,2010,,0
'240903130,2010,,0
'240903131,2010,,0
'240903132,2010,,0
'240904001,2010,,6
'240904041,2010,,0
'240904102,2010,,0
'241901001,2010,,18
'241901041,2010,,0
'241901101,2010,,0
'241902001,2010,,29
'241902041,2010,,0
'241902101,2010,,0
'241903001,2010,,67
'241903041,2010,,0
'241903102,2010,,0
'241903103,2010,,0
'241903107,2010,,0
'241904001,2010,,22
'241904102,2010,,0
'241904106,2010,,0
'241906001,2010,,19
'241906041,2010,,0
'241906101,2010,,0
'242902001,2010,,8
'242902041,2010,,0
'242902101,2010,,0
'242903001,2010,,1
'242905001,2010,,0
'242906001,2010,,8
'243801001,2010,,0
'243901001,2010,,68
'243901002,2010,,7
'243901003,2010,,0
'243901041,2010,,0
'243901101,2010,,0
'243901103,2010,,0
'243901104,2010,,0
'243902001,2010,,8
'243902041,2010,,0
'243902101,2010,,0
'243903001,2010,,24
'243903041,2010,,0
'243903101,2010,,0
'243903103,2010,,0
'243905001,2010,,60
'243905002,2010,,81
'243905004,2010,,112
'243905006,2010,,52
'243905009,2010,,0
'243905041,2010,,0
'243905045,2010,,0
'243905047,2010,,0
'243905048,2010,,0
'243905101,2010,,0
'243905104,2010,,0
'243905105,2010,,0
'243905107,2010,,0
'243905108,2010,,0
'243905109,2010,,0
'243905111,2010,,0
'243905112,2010,,0
'243905114,2010,,0
'243905115,2010,,0
'243905116,2010,,0
'243905118,2010,,0
'243905119,2010,,0
'243905121,2010,,0
'243905123,2010,,0
'243905125,2010,,0
'243905126,2010,,0
'243905128,2010,,0
'243905129,2010,,0
'243905130,2010,,0
'243905207,2010,,0
'243905208,2010,,0
'243906001,2010,,11
'243906002,2010,,0
'243906101,2010,,0
'244901001,2010,,0
'244903001,2010,,35
'244903002,2010,,0
'244903041,2010,,0
'244903101,2010,,0
'244903104,2010,,0
'244903105,2010,,0
'244905001,2010,,2
'245901001,2010,,0
'245901101,2010,,0
'245902001,2010,,11
'245902002,2010,,0
'245902041,2010,,0
'245902106,2010,,0
'245903001,2010,,4
'245903041,2010,,0
'245903102,2010,,0
'245903105,2010,,0
'245904002,2010,,3
'245904041,2010,,0
'245904101,2010,,0
'246902001,2010,,23
'246902041,2010,,0
'246902101,2010,,0
'246904001,2010,,52
'246904002,2010,,28
'246904003,2010,,0
'246904004,2010,,0
'246904040,2010,,0
'246904041,2010,,0
'246904042,2010,,0
'246904101,2010,,0
'246904102,2010,,0
'246904103,2010,,0
'246904104,2010,,0
'246904105,2010,,0
'246904106,2010,,0
'246904107,2010,,0
'246904108,2010,,0
'246904109,2010,,0
'246904110,2010,,0
'246904197,2010,,0
'246904199,2010,,0
'246905001,2010,,2
'246906001,2010,,47
'246906002,2010,,0
'246906003,2010,,0
'246906041,2010,,0
'246906042,2010,,0
'246906101,2010,,0
'246906103,2010,,0
'246906104,2010,,0
'246906105,2010,,0
'246906121,2010,,0
'246907001,2010,,4
'246907004,2010,,0
'246907041,2010,,0
'246907101,2010,,0
'246908001,2010,,25
'246908005,2010,,0
'246908006,2010,,0
'246908041,2010,,0
'246908101,2010,,0
'246908102,2010,,0
'246908103,2010,,0
'246909001,2010,,80
'246909002,2010,,0
'246909003,2010,,77
'246909004,2010,,68
'246909007,2010,,71
'246909011,2010,,166
'246909012,2010,,0
'246909016,2010,,0
'246909017,2010,,0
'246909041,2010,,0
'246909042,2010,,0
'246909043,2010,,0
'246909044,2010,,0
'246909045,2010,,0
'246909046,2010,,0
'246909047,2010,,0
'246909051,2010,,0
'246909052,2010,,0
'246909101,2010,,0
'246909102,2010,,0
'246909105,2010,,0
'246909106,2010,,0
'246909107,2010,,0
'246909108,2010,,0
'246909109,2010,,0
'246909110,2010,,0
'246909111,2010,,0
'246909113,2010,,0
'246909114,2010,,0
'246909115,2010,,0
'246909116,2010,,0
'246909117,2010,,0
'246909118,2010,,0
'246909119,2010,,0
'246909120,2010,,0
'246909121,2010,,0
'246909122,2010,,0
'246909123,2010,,0
'246909124,2010,,0
'246909125,2010,,0
'246909126,2010,,0
'246909127,2010,,0
'246909128,2010,,0
'246909130,2010,,0
'246909131,2010,,0
'246909132,2010,,0
'246909134,2010,,0
'246909136,2010,,0
'246909137,2010,,0
'246911001,2010,,44
'246911010,2010,,0
'246911041,2010,,0
'246911102,2010,,0
'246911103,2010,,0
'246912001,2010,,3
'246912042,2010,,0
'246912101,2010,,0
'246913001,2010,,122
'246913002,2010,,47
'246913003,2010,,72
'246913004,2010,,0
'246913005,2010,,0
'246913010,2010,,0
'246913011,2010,,33
'246913012,2010,,0
'246913041,2010,,0
'246913042,2010,,0
'246913043,2010,,0
'246913044,2010,,0
'246913045,2010,,0
'246913046,2010,,0
'246913101,2010,,0
'246913102,2010,,0
'246913103,2010,,0
'246913104,2010,,0
'246913105,2010,,0
'246913106,2010,,0
'246913107,2010,,0
'246913108,2010,,0
'246913109,2010,,0
'246913110,2010,,0
'246913111,2010,,0
'246913112,2010,,0
'246913113,2010,,0
'246913114,2010,,0
'246913115,2010,,0
'246913116,2010,,0
'246913117,2010,,0
'246913118,2010,,0
'246913119,2010,,0
'246913120,2010,,0
'246913121,2010,,0
'246913122,2010,,0
'246913123,2010,,0
'246914101,2010,,0
'247901001,2010,,52
'247901002,2010,,0
'247901003,2010,,0
'247901004,2010,,18
'247901041,2010,,0
'247901101,2010,,0
'247901102,2010,,0
'247901103,2010,,0
'247903001,2010,,31
'247903002,2010,,0
'247903003,2010,,0
'247903004,2010,,1
'247903041,2010,,0
'247903103,2010,,0
'247903104,2010,,0
'247904001,2010,,14
'247904002,2010,,0
'247904003,2010,,0
'247904041,2010,,0
'247904101,2010,,0
'247906001,2010,,6
'247906002,2010,,0
'247906003,2010,,0
'247906004,2010,,0
'247906041,2010,,0
'247906101,2010,,0
'248901001,2010,,5
'248901041,2010,,0
'248901101,2010,,0
'248902001,2010,,3
'248902101,2010,,0
'249901001,2010,,21
'249901041,2010,,0
'249901101,2010,,0
'249902001,2010,,13
'249902041,2010,,0
'249902101,2010,,0
'249902110,2010,,0
'249903001,2010,,32
'249903041,2010,,0
'249903101,2010,,0
'249903102,2010,,0
'249904001,2010,,15
'249904041,2010,,0
'249904101,2010,,0
'249905001,2010,,20
'249905041,2010,,0
'249905101,2010,,0
'249905102,2010,,0
'249905103,2010,,0
'249906001,2010,,7
'249906041,2010,,0
'249906050,2010,,0
'249906101,2010,,0
'249908001,2010,,5
'250902001,2010,,14
