DISTRICT,DPERRA1R,DPERRA2R,DPERRA3R,DPERRA4R,DPERRA5R,DPERRA6R,DPERRA7R,DPERRA8R,DPERRAKR,YEAR
'220916,3.4,1.9,2.6,1.6,2.6,0.5,3.1,2.5,4.3,2007
'220917,5.3,3.7,7,1.5,7.1,5.8,2.7,1.3,4.5,2007
'220918,3.1,1.3,1.7,0.7,2,1.2,2,1.5,3.2,2007
'220919,0.2,0.5,0,0,0.2,0.2,0.2,0.4,2.3,2007
'220920,5.3,3.9,4.3,1.7,0.6,0.3,0.3,0.9,4.9,2007
'221801,.,.,.,.,.,25,11.1,40,.,2007
'221901,6.6,2.6,3.1,0.8,1.7,2.2,1.9,1.3,9.2,2007
'221904,10.7,1.3,0,0,0,1.6,1.8,0,10.7,2007
'221905,18.2,0,0,0,9.1,0,0,0,18.2,2007
'221911,10.3,1.7,3.4,0,0,1.8,1.3,1.6,3.9,2007
'221912,0,0,0,0.6,0.5,0,0,0.4,8.2,2007
'222901,14.3,0,0,0,0,0,0,0,0,2007
'223901,4,4.8,2.7,1.1,3.4,0,0,0.9,2.1,2007
'223902,4,0,5.9,5.3,9.1,0,0,11.5,5,2007
'223904,0,0,7.1,0,0,0,0,0,22.7,2007
'224901,0,0,0,0,0,0,0,0,0,2007
'224902,0,0,0,0,0,0,0,0,33.3,2007
'225902,4.3,1.7,2.3,0,6.7,0,0.3,3.5,3.4,2007
'225905,15.4,0,0,0,0,0,0,0,0,2007
'225906,2.4,2.6,2,4.6,3.3,0,3.8,5.5,8.2,2007
'225907,2.1,2.1,0,0,2.2,0,5.1,0,7.1,2007
'226901,0,0,2.7,0,0,0,3.6,0,0,2007
'226903,5.8,2.4,1.6,0.8,1,1.7,3.8,4.3,5.5,2007
'226905,20,7.1,5.6,0,0,0,4.5,9.1,21.1,2007
'226906,1.6,0,0,0,0,0,0,0,11.4,2007
'226907,5.1,5.3,4.6,8.5,4.4,0,0,1.2,7.9,2007
'226908,0,0,0,0,0,0,0,0,9.1,2007
'227801,.,.,.,.,.,.,.,.,.,2007
'227803,5.9,0,0,7.1,11.1,0,0,0,0,2007
'227804,5.1,0,3.1,0,0,0,0,0,2.8,2007
'227805,.,.,.,.,15.4,0,0,5.6,.,2007
'227806,50,20,12.5,28.6,0,8.7,0,4.2,25,2007
'227811,0,0,0,0,0,.,.,.,0,2007
'227812,.,.,.,.,.,.,0,0,.,2007
'227814,0,0,0,0,0,7.7,0,0,.,2007
'227816,.,.,.,.,.,2.9,10.3,4.9,.,2007
'227817,4.8,0,0,7.1,0,0,0,.,0,2007
'227818,.,.,.,.,.,.,.,.,.,2007
'227819,2.7,0,2.9,.,.,.,.,.,0,2007
'227820,.,.,.,0,14.1,3,3.8,5,.,2007
'227821,5.4,3.3,0,0,.,.,.,.,7.1,2007
'227822,.,.,.,.,.,.,.,.,.,2007
'227901,3.6,2.1,1.8,1,1.3,0.7,1.5,1.4,1.5,2007
'227904,4.6,2.7,1.3,1.2,1.6,1.1,0.9,0.7,3.1,2007
'227907,8.4,5.3,3.7,2.5,5.6,1.3,3.6,5,2.9,2007
'227909,0.7,0,0,0,0,0,0,0.2,1.5,2007
'227910,5.7,2.6,5.7,1.3,3.6,1,3.3,2.6,1.3,2007
'227912,0,1.1,0,0,0,1.4,1.2,1.4,0,2007
'227913,1.1,0.3,1.6,0.3,0.3,0.3,0.5,0.3,1.7,2007
'228901,9.6,4,2.4,2.4,4.7,0,3.2,2,3.1,2007
'228903,11.5,7.1,13.4,1.3,6.8,0,0,0,10.3,2007
'228904,0,0,0,0,0,0,0,0,0,2007
'228905,0,0,0,0,9.1,0,0,0,0,2007
'229901,2.9,0,3.4,0,0,0,0,2.4,6.1,2007
'229903,1.3,1.3,0,1.3,1.1,2.4,1.3,0,0,2007
'229904,10.2,12.5,4.8,0,1.4,1.4,0,1.3,6.5,2007
'229905,5.6,3.8,0,3.7,8.3,0,4.8,0,12.5,2007
'229906,7.7,8.3,0,0,0,0,0,0,0,2007
'230901,4.3,2.3,0,4.1,0,5.7,0,0,19.2,2007
'230902,2.5,0,3.8,0.8,0.7,2.9,4.5,0.6,2.6,2007
'230903,4.5,5.8,6.6,9.8,0,4.5,3.2,7.3,3.5,2007
'230904,0,0,5.3,0,0,0,6.3,6.9,0,2007
'230905,2,0,0,2.7,2.8,0,2.7,0,0,2007
'230906,5.6,3.3,1.7,2,0,0,0,0,3.3,2007
'230908,7.3,2,2,1.8,0,7.3,1.8,0,10.6,2007
'231901,7.1,4.2,0,0,10.7,0,0,0,4.8,2007
'231902,8.3,0,15.4,0,7.7,10,0,0,0,2007
'232801,11.1,0,20,0,14.3,12.5,8.3,18.2,0,2007
'232901,0,0,0,0,0,0,8,6.3,6.7,2007
'232902,0,0,4.3,0,20.8,0,4.9,0,2.4,2007
'232903,2.3,4.1,1.7,0,2.9,0.4,0.9,0,0.3,2007
'232904,0,0,0,0,0,0,0,0,0,2007
'233901,7.6,5.1,4.2,3.2,6.4,0.7,1.5,4.6,4.7,2007
'233903,0,0,0,0,0,0,0,0,0,2007
'234801,.,.,.,.,.,.,.,.,.,2007
'234902,4,3.4,0.8,0.8,0,0.9,0.8,0,5,2007
'234903,2.7,1.6,0,0,0,0,3.8,4.9,1.6,2007
'234904,11.3,2.4,2.5,0,1.5,0,5.8,0,3.4,2007
'234905,9.4,0,0,0,0,0,0,0,4,2007
'234906,3.5,1.5,2.4,4.1,1.7,0.8,1.7,0,7.4,2007
'234907,6.7,0,0.6,1.2,1.7,0,0.6,1.1,2.5,2007
'234909,10.3,0,0,0,0,0,3.8,0,13.2,2007
'235801,21.4,12.5,0,0,0,.,.,.,0,2007
'235901,5.7,12.7,0,4.8,5.4,0,9,1.6,3.1,2007
'235902,8.3,4.5,4.8,2,2,2.9,2.5,1.5,6,2007
'235904,0,0,0,0,0,.,.,.,0,2007
'236801,.,.,.,.,.,.,.,.,.,2007
'236901,0,7.4,1.7,10.9,0,0,0,0,0,2007
'236902,8.5,3.2,1.6,1,1,0,0.9,0.4,1.2,2007
'237902,1.2,3.4,2.1,0,2.8,0,0,1.2,0,2007
'237904,4.9,4.4,4.5,0.3,0.9,0,1.8,0.3,6.5,2007
'237905,7.3,2.5,4.2,2.5,7.8,0.8,3.1,2.5,1.5,2007
'238902,13.8,6.1,2.1,0.8,1.8,2.5,0,0.8,3.3,2007
'238904,0,25,0,0,0,12.5,0,11.1,33.3,2007
'239901,12.4,5.7,2.3,1.6,2.9,0,0.6,0,5.7,2007
'239903,10.5,0,0,0,0,0,0,0,0,2007
'240801,.,.,.,.,.,.,.,.,.,2007
'240901,10.4,6.2,7.1,3.5,3.6,1.4,4.7,2.3,1.1,2007
'240903,7,4.8,2.8,0.6,1.3,0.3,1.3,1,2,2007
'240904,18.5,20.7,13.6,0,4.3,4.5,15,0,5.3,2007
'241901,0,3.7,1.6,0,1.7,0,1.4,1.6,0,2007
'241902,5.5,1.5,0,0,0,3.2,0,3.1,4.3,2007
'241903,6.2,6.8,0,1,10.6,1.4,0.4,0.4,7.1,2007
'241904,5.6,4.7,5.5,0,5.8,0,3.2,4.9,4.3,2007
'241906,3.8,8.7,0,4.5,0,0,0,0,8.3,2007
'242902,0,0,0,5.9,0,0,0,0,0,2007
'242903,10.3,0,0,8.3,7.1,5.3,0,3.2,0,2007
'242905,11.1,0,0,0,0,0,0,0,0,2007
'242906,0,0,0,0,0,0,0,0,0,2007
'243801,0,10,5.6,25,23.1,27.3,12.5,40,0,2007
'243901,3.8,1.4,0.9,1.3,0,1,0,0,5.4,2007
'243902,11.4,3.2,0,0,2.8,0,0,2.4,10,2007
'243903,0,0,0,0.8,0.7,0,0.8,0.8,1.9,2007
'243905,2.6,1.8,1.1,0.6,4.7,0.4,0.9,0.2,3.5,2007
'243906,3.4,0,0,0,1.2,0,1.3,1.5,3.2,2007
'244901,0,0,0,0,0,0,20,0,0,2007
'244903,0.8,2.8,0.8,1.5,0.7,0.7,0.7,0.7,3.4,2007
'244905,9.1,0,0,0,10.5,11.1,0,10,14.3,2007
'245901,5.4,14.3,5.6,3.7,12.5,0,0,0,3.4,2007
'245902,4.7,8.2,7.7,6.3,7.6,0,1.1,0.9,7.2,2007
'245903,9.5,6.3,5.3,3.3,6.4,4.8,6.7,5.5,8.4,2007
'245904,8,0,11.8,0,0,15.8,14.3,0,0,2007
'246902,1.6,0,0,1.9,0,0,0,1.5,18.5,2007
'246904,2.9,2.9,2.3,0.5,1.6,0.4,0.6,0.2,4.2,2007
'246905,5.9,0,0,0,6.9,0,0,0,0,2007
'246906,1.3,1.6,2,0,2.5,0,1,0,0,2007
'246907,8.3,9.8,0,0,2.4,0,0,0,13.3,2007
'246908,6,1.4,0.7,0,0.9,1.6,0,0,0.8,2007
'246909,1.4,0.8,0.8,0.4,1.2,0.1,0.2,0.2,2,2007
'246911,1.5,0.5,4,0,6.6,0.5,0,0,1,2007
'246912,0,0,6.1,7.9,0,0,0,0,0,2007
'246913,1.8,0.8,0.7,0.3,0.4,0.2,0.2,0.1,2.5,2007
'246914,7.7,0,0,0,0,0,0,0,0,2007
'247901,5.8,6.3,1,0,2.6,0.4,3.6,0.4,1.3,2007
'247903,2.4,1.8,1.8,0,0,0,0.6,0.5,4,2007
'247904,0,0,2,0,2.2,1.8,0,4.3,0,2007
'247906,4.8,7.5,0,2,0,0,0,0,5.7,2007
'248901,3.8,2.7,2.7,6.6,8.2,1.4,1.1,1.2,4.2,2007
'248902,11.8,11.8,12,6.7,3.3,0,0,9.5,7.7,2007
'249901,17.6,15.4,4.8,0,7.3,0,0,0,12.2,2007
'249902,2.4,3.5,1.6,1.7,0,0,0,0,3.8,2007
'249903,1.7,1.9,2.5,1.5,1.6,0,0.6,0.8,3,2007
'249904,5.7,0,3.1,0,0,5.9,0,3.9,6.1,2007
'249905,8.6,2.1,2.5,1.7,2.6,0.6,4.9,0,8.8,2007
'249906,3.2,3.9,0,0,0,0,1.8,0,6.9,2007
'249908,0,5.9,0,0,0,0,0,0,16,2007
'250902,5.4,2.2,2.4,0,4.5,2.9,2.6,2.2,13.1,2007
'250903,4.5,4.5,2,0,0,1.1,1,0,0,2007
'250904,5.3,7.8,1.3,0,0,0,0,0,2.8,2007
'250905,12.5,18.2,4.3,0,0,5.3,0,0,17.9,2007
'250906,11.1,4.8,6.5,7.8,6.4,4.6,0,1.9,0,2007
'250907,3.4,2.2,2.4,1.5,2.1,1.4,5.2,0,4.3,2007
'251901,8.9,5.4,7.8,5.6,3.3,1.2,0,0,5.8,2007
'251902,0,3.7,0,0,3.1,3,0,0,11.8,2007
'252901,2.8,3,0,0,0,0,0,0.7,3.7,2007
'252902,0,0,0,10,0,0,0,0,11.1,2007
'252903,9.1,10.7,1.8,2.1,0,9.6,0,0,8.2,2007
'253901,11.7,1.3,7.5,0.5,1.8,0,0,0.5,3.4,2007
'254901,4,5.2,0,0,0.8,0,0,0,4.8,2007
'254902,0,0,25,3.6,0,0,4.2,8.8,0,2007
'1,6,3.6,3,1.8,2.9,1.2,2.2,1.6,2.9,2007
'001902,5.7,2.6,0,0,0,0,0,0,0,2008
'001903,10.4,4.5,4.9,2.8,4.1,0,1.4,0,12.8,2008
'001904,2,0,2,0,0,0,1.7,1.9,0,2008
'001906,6.3,4,3.7,0,3.2,0,0,0,7.1,2008
'001907,11.8,4.7,4.3,3.5,0,1.3,2.2,3,1.6,2008
'001908,10.7,5.7,2.5,6.8,3.3,3.4,0.9,0,8.8,2008
'001909,6.9,0,0,0,12.9,0,3.8,0,8.3,2008
'002901,6.8,3.4,1.5,1,1.1,0,0.6,0,7.9,2008
'003801,5.9,0,0,3.1,0,0,0,0,15.2,2008
'003902,7.4,4.2,8.6,1.2,0.6,0.7,1.4,1.7,2.9,2008
'003903,11.8,5.8,2.3,2.2,0.7,0,1.1,1.3,6.9,2008
'003904,2.5,0.9,1.8,0,0.8,0,0,0,5.5,2008
'003905,5.1,0.7,2.3,2.4,0,0,0.9,0,1.5,2008
'003906,3.1,0,0,2.6,0,0,3.7,0,6.1,2008
'003907,2.8,3.7,1,1.2,1,0,0,1,3.4,2008
'004901,8.3,3.2,0,1,2.7,0.5,1,0,3.3,2008
'005901,0,0,0,0,0,0,0,0,0,2008
'005902,2.1,1.7,0,0,1.7,0,0,0,9.5,2008
'005904,0,2.6,0,0,0,0,0,0,8.6,2008
'006902,0,0,0,0,0,0,2.9,0,15,2008
'007901,9.1,6.5,0,2.3,15.2,10.7,7.7,11.1,2.1,2008
'007902,5.5,5.2,4.7,4.4,2.5,3.2,1.1,0,2.6,2008
'007904,5.9,4.8,3.7,0,3.6,0,0,1.8,1.9,2008
'007905,4.5,3,1.7,0.4,0,0,2.8,1.7,1.2,2008
'007906,8.5,13.5,1,0.9,4.3,0,0,1.9,3.3,2008
'008901,14.5,3.6,6.2,0,0,2.1,0,2.9,6.7,2008
'008902,2.3,3.9,1.1,0,6,0,0.7,1.1,1.7,2008
'008903,4,1.8,0,0,4.3,6,3.4,0,9.5,2008
'009901,6.3,9.1,4.3,1.1,3.3,0,1.1,0,3.7,2008
'010901,0,0,10,0,5.9,0,0,0,28.6,2008
'010902,9,2.1,0.7,0,0,0,0,0,2.9,2008
'011901,4.8,3.5,2.2,0.4,1.6,0,0.6,0.2,5.2,2008
'011902,6.9,2.6,1.7,2.1,2.7,0.5,0.5,0.5,2.3,2008
'011904,4.1,1.1,0.9,0,4.2,2.3,2.1,1.8,4.6,2008
'011905,5.6,0,0,0,0,0,0,0,0,2008
'012901,5.1,0,0,9.8,0,2.7,0,0,5.1,2008
'013801,10.3,0,7.1,4.5,0,0,0,0,7.1,2008
'013901,16.7,2.9,4.3,1,1.4,2.2,1.8,0,0.9,2008
'013902,0,0,0,0,0,0,7.1,0,0,2008
'013903,15,10,14.3,7.1,0,0,6.9,0,6.1,2008
'013905,6,10.3,0,8.7,0,0,0,0,2.2,2008
'014801,.,.,.,.,.,.,.,.,.,2008
'014802,.,.,.,.,.,.,.,.,.,2008
'014803,10,14.3,0,0,.,0,0,25,25,2008
'014804,.,.,.,.,.,.,0,.,.,2008
'014901,1.9,4.4,0,0,0,0,0,0,10.6,2008
'014902,8.7,4.2,11.5,8.3,0,0,4.8,12.5,12,2008
'014903,6.1,2.7,1.6,0.4,1.3,0.4,0.4,0.4,2.9,2008
'014905,5.1,4.9,2.7,0,0,0,0,0,8.1,2008
'014906,7,3.4,2.9,1.4,1.9,2.9,2.5,2.5,2.1,2008
'014907,3.4,0,0,5.9,3.4,0,0,0,6.5,2008
'014908,8.9,7.5,5.4,1.4,5.1,0,2.2,0,2.7,2008
'014909,8.5,2.6,5.4,3.6,0.9,0.4,0.5,0.7,8.6,2008
'014910,4.3,5,0,2.6,2.7,1.4,0,0,4.9,2008
'015801,.,.,.,.,.,.,.,.,.,2008
'015802,16.7,0,50,.,.,.,.,.,19,2008
'015803,5,16.7,7.1,0,0,14.3,7.7,14.3,0,2008
'015805,6.4,3.2,1.9,5.5,4.3,1.5,3.6,12.9,0,2008
'015806,2.1,1.9,2.5,1.4,5.9,0,0.6,0.6,1,2008
'015807,.,.,.,.,.,.,.,.,.,2008
'015808,.,.,.,.,.,0,0,0,.,2008
'015809,13,6.9,0,35.3,0,9.1,0,5.9,7.7,2008
'015811,11.1,0,0,0,7.1,.,.,.,7.7,2008
'015812,.,.,.,.,.,.,.,25,.,2008
'015813,.,.,.,.,.,0,100,0,.,2008
'015814,.,.,.,.,.,.,0,0,.,2008
'015815,0,0,3.4,0,5,2.3,0,5,3.2,2008
'015816,.,.,.,.,.,.,.,.,.,2008
'015817,.,.,.,.,.,.,.,.,.,2008
'015819,4.9,2.8,3.8,1.9,7.4,5.4,0,0,6.8,2008
'015820,9.1,16.7,0,0,12.5,27.3,0,23.1,0,2008
'015822,6.1,0,0,0,0,0,0,0,0,2008
'015823,.,.,.,.,.,.,.,.,.,2008
'015824,2.9,6.3,4.8,6.3,21.4,11.8,0,.,5.9,2008
'015825,0,11.8,0,0,50,0,.,.,10,2008
'015826,.,.,.,.,5.8,9,0,6.1,.,2008
'015827,.,.,.,.,.,0.9,3.9,7.5,.,2008
'015828,0,0,0,0,0,0,0,0,3.2,2008
'015830,.,.,.,.,.,6.5,14,12.1,.,2008
'015901,1.7,1,0,0,0.7,0.7,0.9,0.3,2.2,2008
'015904,10,3.4,3.9,1.9,2.8,0.5,1.3,0.3,4.3,2008
'015905,13.7,7,5,4.4,5.5,1.7,1.7,1,5.5,2008
'015906,0,0,0,0,0,0,1.3,0,5.6,2008
'015907,9.4,6.6,5,2.5,3.7,1.9,2.6,1.9,2.5,2008
'015908,8,4.7,3.9,3.1,2.5,0.3,1.4,1.5,1.4,2008
'015909,7.7,2.9,4.9,0.5,4.2,1.7,2.6,1.9,1.7,2008
'015910,5.1,2.2,1.7,1.2,1.3,1,1.4,1.1,3.1,2008
'015911,4.7,2.2,1.4,0.5,7.8,0.7,1.6,1.5,0.9,2008
'015912,10.7,6.2,4.5,3.2,3.4,0.3,1.5,1.7,5.9,2008
'015913,0,1.6,0,0,0,0,3.2,2.8,0,2008
'015914,1.1,1.2,0,2.6,0,3.9,1.5,2.4,1.3,2008
'015915,7.6,3.4,1.8,1.6,0.8,0.7,0.7,0.5,2.7,2008
'015916,5.7,4.2,3.1,2.6,3.1,2.9,2.4,2,3,2008
'015917,6.1,5,6.7,4,5.3,1,0.6,3.8,7,2008
'016901,0,0,0,0,2.6,2.4,0,2.3,2,2008
'016902,0,0,0,0,0,0,0,0,0,2008
'017901,0,0,0,0,0,0,0,0,0,2008
'018901,0,4.5,5.3,0,2.9,0,0,0,0,2008
'018902,2.8,0,0,0,3.4,3.3,0,0,4.2,2008
'018903,0,0,20,0,0,11.1,0,0,0,2008
'018904,2.1,2.6,2.6,0,0,0,0,0,2.5,2008
'018905,7.7,0,0,0,27.3,0,0,0,14.3,2008
'018906,0,0,0,0,0,0,0,0,0,2008
'018907,5.6,0,0,5.3,0,0,0,0,0,2008
'018908,0,0,0,16.7,16.7,0,0,0,0,2008
'019901,2.3,0,0,2.8,0,1.9,1.9,0,0,2008
'019902,3.3,1.9,2.1,1.6,0,0,0,0,5.4,2008
'019903,13.3,0,0,0,0,0,0,0,0,2008
'019905,5.9,3.3,6.3,1.2,2.4,0,1.2,2.5,2.4,2008
'019906,4.2,0,2.9,0,0,0,0,0,0,2008
'019907,5.7,5.1,1.8,1.5,0.7,0,0.3,0.3,5.1,2008
'019908,3,1.6,8.4,2.1,7.4,5,1.4,2.5,3.1,2008
'019909,14.3,0,2.8,3,0,0,0,0,7.4,2008
'019910,8.3,0,0,0,0,0,0,0,20,2008
'019911,0,0,0,0,0,0,0,0,2,2008
'019912,7,2.9,0,1.6,0,0,0,0,5.3,2008
'019913,0,0,0,0,0,0,0,0,0,2008
'019914,6.7,0,0,0,0,0,0,0,0,2008
'020901,3.7,3.4,1.1,1,0.8,0.3,0.1,0.2,3.4,2008
'020902,9.8,4,1.8,0.3,0,0,0.8,0.5,4.5,2008
'020904,5.3,0,0,0,0,0,0,0,3.9,2008
'020905,7,5.1,1.3,1,2.3,0.2,0.1,0.4,4.7,2008
'020906,7,2.8,5.6,0.8,0.7,0,2.2,0.7,1.9,2008
'020907,8.7,3.8,5.6,0.6,2.2,1,1,0.9,7.1,2008
'020908,1.1,0.2,0.6,0.1,0.3,0.1,0,0,0.3,2008
'020910,10,30,9.1,8.3,0,8.3,0,0,0,2008
'021803,0,0,7.1,0,0,18.2,11.1,26.7,0,2008
'021804,.,.,.,.,.,.,.,.,.,2008
'021901,4,1.5,0.2,0.5,0.7,0.4,0.3,0.8,3.5,2008
'021902,6,2,1.6,0.5,3.5,0.7,2.2,2.3,4.3,2008
'022004,20,33.3,0,0,11.1,0,0,0,12.5,2008
'022901,6.3,3.8,0,4.8,0,0,0,0,5.6,2008
'022902,0,0,0,0,0,0,0,0,0,2008
'022903,0,0,0,0,0,.,.,0,0,2008
'023902,0,0,0,0,0,0,0,0,0,2008
'024801,0,20,0,0,0,0,0,0,0,2008
'024901,2.6,2.2,7.1,1.2,8.8,2.3,2.4,6.6,0,2008
'025901,12.9,0,0,1.4,3.1,0,0,0,4.2,2008
'025902,3,1.2,0.4,0.5,1.8,1,1,0.5,2.9,2008
'025904,0,0,0,0,0,22.2,0,0,5.3,2008
'025905,10,6.3,4.5,0,0,9.1,0,0,0,2008
'025906,0,0,8.3,0,0,7.1,0,0,0,2008
'025908,0,0,0,0,0,0,0,0,0,2008
'025909,2.2,1.2,0,3.4,0,3.4,0,1,5.8,2008
'026901,3.7,3.3,0,1.9,0,1.7,3.8,0,2.6,2008
'026902,15.2,10,5.6,4.3,0,3.3,11.4,0,0,2008
'026903,0,0,7.9,3.6,0,0,3.6,0,2.8,2008
'027903,6.5,3.9,0.9,3.3,2.5,2.7,2.5,1.8,7.3,2008
'027904,3.2,0.9,2.6,2,0,0,1.7,0.4,2,2008
'028902,6.1,4.4,1.2,0.8,0,0,0,0,3.1,2008
'028903,4.3,1,2.1,0,1,0,0,1.9,1.8,2008
'028906,0,0,7.1,0,0,0,0,0,0,2008
'029901,7.4,5.1,1.5,0.8,0.9,1.3,1.6,2,5.9,2008
'030901,4.2,0,0,0,0,0,0,4,12,2008
'030902,4.3,1.1,4.2,1.1,3.1,0,1,0,3.1,2008
'030903,5.9,0,0,0,0,0,0,0,10.7,2008
'030906,0,0,4.3,0,0,0,0,0,6.7,2008
'031901,10.7,7.8,5.8,2.8,3.1,4.9,5.6,3.2,2.1,2008
'031903,9.1,4.1,3.4,1.6,0.9,0.4,1,1.1,0.5,2008
'031905,7.8,2.7,2.5,1.6,3,0,4.7,0,0.4,2008
'031906,7.1,4.9,4.4,1,1.8,2.1,0.9,0.4,1.8,2008
'031909,8.7,4.9,4.6,2.3,2.6,1.3,0.8,0.6,8.8,2008
'031911,4.2,0,3.6,2.1,2.7,0,0.7,0,0,2008
'031912,4.1,3.8,3.2,1.4,1.6,2.2,3.3,1.6,0.9,2008
'031913,0,0,2.2,0,15.7,0,2.7,2.6,0,2008
'031914,7.6,3,6.7,1.5,4.8,0,6.3,3.5,5.6,2008
'031916,.,.,.,.,.,.,6.7,2.7,.,2008
'032902,4.3,4.8,4.8,6.9,0,1.9,0,0.7,0.7,2008
'033901,20,0,11.1,0,12.5,0,0,0,0,2008
'033902,0,0,0,0,0,0,0,0,5,2008
'033904,3.4,3.7,4.5,0,0,0,7.7,0,14.3,2008
'034901,7.1,0.8,2.4,0.8,0,0.8,0,0,2.8,2008
'034902,0,0,9.1,6.3,0,0,0,0,14.3,2008
'034903,3.3,5.4,3.3,0,4,0,0,0,3.4,2008
'034905,4,0,0,0,0,3.4,4.7,0,2,2008
'034906,7.4,5.9,0,0,0,0,0,0,0,2008
'034907,4.9,0,1.7,0,0,0,0,0,4.9,2008
'034908,0,0,0,.,0,0,.,.,0,2008
'034909,6.3,0,23.1,0,0,0,0,0,0,2008
'035901,2.5,2.5,1.4,0,4.9,0,8.8,0,0,2008
'035902,3.8,3.6,4.3,0,0,0,0,0,12.1,2008
'035903,4.3,5.3,5.9,0,8.3,0,0,0,11.8,2008
'036901,7.1,2.8,3.1,1.1,4.3,2.7,1.2,0,6.5,2008
'036902,1.9,0.8,0,0.8,0,0,2.4,0,1.4,2008
'036903,4.7,3.1,0,0,5.9,0,0,0,2.3,2008
'037901,9.3,3.9,5.8,6.8,2.4,0,2.3,0,2,2008
'037904,11.4,4.7,4,2.6,5.1,1.6,1.7,0.7,2.9,2008
'037907,4.7,6.3,0.8,0,2.5,0,0,0,0.8,2008
'037908,3,0,7.7,0,0,0,0,0,0,2008
'037909,4.2,0,0,0,5,0,0,0,0,2008
'038901,7.3,0,0,0,0,2.9,4.5,1.7,7.6,2008
'039901,20,0,0,14.3,0,0,0,0,14.3,2008
'039902,1.5,0,0,0,0,1.3,0,0,2.2,2008
'039903,3.4,0,0,0,0,0,0,0,14.3,2008
'039904,0,0,0,0,0,8.3,0,0,12.5,2008
'039905,0,0,0,0,0,0,0,0,0,2008
'040901,4.5,0,3.8,0,6.3,0,0,0,5.7,2008
'040902,0,0,0,0,6.3,0,0,3.7,11.8,2008
'041901,6.9,0,4.5,0,0,0,0,0,0,2008
'041902,0,0,0,0,0,0,0,0,15.8,2008
'042901,12.5,1.6,1.7,0,1.6,0,0,0,3.1,2008
'042903,4.2,6.7,0,0,0,0,0,0,0,2008
'042905,15.4,0,9.1,0,0,0,11.1,0,0,2008
'042906,33.3,0,0,0,0,0,0,0,0,2008
'043901,1.4,0.5,0.4,0.3,0.5,0.2,0.3,0.4,1.8,2008
'043902,1.9,1.5,0,0,4.2,0.9,0.8,0,5.8,2008
'043903,14.8,2.5,0,0,0,0,0,1.1,7.3,2008
'043904,6.9,2.1,1.3,0,1.9,0,3.7,0,6.9,2008
'043905,1.5,0.6,0.7,0.1,0.7,0.3,0.4,0.4,2,2008
'043907,2.5,0.4,0.7,0.3,0.5,0.1,0.1,0.4,2.1,2008
'043908,5,1.3,0,1.5,0,1.8,0,3.2,5.2,2008
'043910,1.1,0.6,0.5,0.5,0.6,0.2,0.2,0.7,1.3,2008
'043911,3.5,1.6,2.7,0.7,2.4,0,0,0,4.3,2008
'043912,4.5,2.9,2.7,0,0,0,0,0,3.8,2008
'043914,3.4,2,2.1,2.2,1.6,0.3,0.8,1,0.9,2008
'043917,0,0,0,0,0,0,0,0,7,2008
'043918,7.9,2.8,0,3.2,0,1.8,0,2.2,2.2,2008
'043919,1.4,0.5,0,0,0,0,0.5,0,1.8,2008
'044902,10.7,0,0,0,2.7,0,0,0,6.5,2008
'044904,16.7,0,0,10,0,0,0,0,0,2008
'045902,3.1,1.1,7,0,6,0,0,1.1,8.2,2008
'045903,6.1,3.1,2.7,1.5,13.3,6.8,4.7,1.5,4.4,2008
'045905,12.9,0,15.2,0,10,0,0,2.8,0,2008
'046802,.,0,0,0,0,0,27.3,0,0,2008
'046901,3,7.5,3.3,0.4,1.6,0.7,0.6,2.3,2,2008
'046902,2.7,1.4,1.2,0.6,0.5,0.3,1.3,0.5,14.8,2008
'047901,8.7,2,1,0,3.8,9.6,7,10.8,6.4,2008
'047902,6.3,0,0,2.1,2.3,2.4,0,0,2,2008
'047903,8.3,0,0,0,15.8,0,0,0,0,2008
'047905,0,0,0,9.1,0,0,0,10,0,2008
'048901,0,0,0,0,0,0,0,0,5.9,2008
'048903,0,0,0,0,0,0,0,14.3,10,2008
'049901,1,5.2,8.6,0,4.8,0,3.7,6,2.5,2008
'049902,0,0,0,0,2.7,0,2.7,0,13.8,2008
'049903,7,0,0,0,0,0,8.9,0,6.8,2008
'049905,1.7,1.4,0,0,0,1.5,0,5.1,0,2008
'049906,4.3,0,4,3.3,0,2.8,0,3.3,9.5,2008
'049907,0,0,0,0,6.1,0,0,2.7,0,2008
'049908,0,12.5,0,0,50,0,33.3,0,0,2008
'049909,0,0,0,0,0,0,0,0,16.7,2008
'050901,10.5,7.7,0,0,8.3,0,5.6,0,10.5,2008
'050902,2.8,4.2,1.7,1.8,1.3,1.9,0,0,3,2008
'050904,0,0,0,0,0,0,0,22.2,0,2008
'050909,0,0,14.3,0,0,0,0,0,9.1,2008
'050910,5.7,2.1,2.7,1.1,4.7,0.7,2.1,0.2,2.6,2008
'051901,0,0,0,0,0,0,0,0,7.1,2008
'052901,4.4,3.2,3.2,2,10.3,0,1.4,0,8.3,2008
'053001,8,0,2.2,4.1,0,2.3,2,3.2,8.3,2008
'054901,10.3,6.9,0,8.3,4.8,0,0,0,5.3,2008
'054902,0,0,0,0,13.3,0,0,0,0,2008
'054903,13.3,0,4.2,10.5,11.1,0,0,0,0,2008
'055901,10.5,0,0,6.9,2.9,0,0,0,6.3,2008
'056901,7.4,6.7,7.1,1,5.3,0,3.5,1.2,1.2,2008
