CAMPUS,YEAR,CPEMALLC,CPEMALLP
'015915158,2008,227,33.9
'015915160,2008,176,22.7
'015915161,2008,72,16.1
'015915162,2008,80,20.1
'015915165,2008,74,12.7
'015915166,2008,205,28.8
'015915167,2008,87,11.7
'015915168,2008,133,16
'015915169,2008,159,24
'015915170,2008,91,13.3
'015915171,2008,.,.
'015915178,2008,.,.
'015915180,2008,66,7.2
'015915181,2008,92,17.1
'015915182,2008,180,16.9
'015915183,2008,188,17.8
'015915184,2008,241,26.9
'015915185,2008,338,44
'015915186,2008,118,13.3
'015915201,2008,110,100
'015915202,2008,.,.
'015915250,2008,273,100
'015916001,2008,696,20.2
'015916003,2008,108,80
'015916004,2008,59,100
'015916005,2008,509,99.4
'015916006,2008,11,100
'015916008,2008,667,24.6
'015916041,2008,311,27.7
'015916042,2008,314,20.7
'015916043,2008,368,26.4
'015916044,2008,417,27
'015916101,2008,153,25.9
'015916102,2008,162,21.3
'015916103,2008,109,25.1
'015916104,2008,181,40.2
'015916105,2008,139,28.8
'015916106,2008,121,22.7
'015916107,2008,185,23.4
'015916109,2008,93,15.4
'015916110,2008,158,25.2
'015916111,2008,142,21.6
'015916112,2008,238,33.8
'015916113,2008,186,22.7
'015916114,2008,156,21.8
'015916115,2008,164,24.1
'015916116,2008,114,26.8
'015917001,2008,329,21.4
'015917002,2008,220,100
'015917003,2008,12,100
'015917041,2008,287,22.5
'015917102,2008,102,24.5
'015917103,2008,71,23.2
'015917104,2008,143,24
'015917105,2008,92,23.1
'015917106,2008,115,25.1
'016901001,2008,27,12.7
'016901041,2008,15,6.9
'016901101,2008,27,11.3
'016902001,2008,41,11.8
'016902041,2008,27,10.3
'016902101,2008,49,13.7
'017901001,2008,22,14
'018901001,2008,39,10.2
'018901041,2008,37,12.4
'018901101,2008,30,16.8
'018901103,2008,38,13.5
'018902001,2008,40,15
'018902101,2008,34,13.9
'018903001,2008,36,26.1
'018904001,2008,19,10.2
'018904041,2008,18,18.6
'018904101,2008,39,12.9
'018905002,2008,.,.
'018905041,2008,.,.
'018905102,2008,.,.
'018905103,2008,.,.
'018906001,2008,22,15.8
'018907001,2008,86,28.4
'018908001,2008,35,32.7
'019901001,2008,43,13.8
'019901002,2008,21,100
'019901041,2008,34,13.1
'019901102,2008,30,14.2
'019902002,2008,66,16.2
'019902041,2008,31,9.4
'019902102,2008,49,17.2
'019903001,2008,52,11.5
'019903002,2008,4,100
'019905001,2008,74,14.8
'019905002,2008,36,100
'019905041,2008,96,21
'019905101,2008,87,18.4
'019906001,2008,51,13.5
'019906002,2008,17,100
'019906041,2008,23,11.9
'019906101,2008,30,11.5
'019906102,2008,30,11.4
'019907002,2008,349,18.8
'019907003,2008,240,80.8
'019907042,2008,260,17.5
'019907105,2008,85,29.1
'019907107,2008,31,26.7
'019907108,2008,80,23.1
'019907109,2008,60,16.3
'019907111,2008,73,21.5
'019907113,2008,113,17.8
'019907115,2008,115,30.2
'019907116,2008,.,.
'019908001,2008,148,17.8
'019908002,2008,48,82.8
'019908041,2008,145,16.8
'019908101,2008,52,22.4
'019908102,2008,.,.
'019908103,2008,145,20.9
'019909001,2008,32,15.2
'019909041,2008,17,10.9
'019909101,2008,37,15.9
'019909201,2008,17,85
'019910101,2008,20,18.9
'019911041,2008,10,9.3
'019911101,2008,26,10.5
'019912001,2008,80,12.8
'019912041,2008,71,10.6
'019912102,2008,63,10.9
'019913101,2008,15,17.6
'019914101,2008,5,4.7
'020901001,2008,611,19
'020901002,2008,167,22.5
'020901004,2008,26,100
'020901005,2008,43,18
'020901041,2008,160,20.5
'020901042,2008,133,18.7
'020901043,2008,166,18.3
'020901101,2008,81,13.8
'020901102,2008,93,15
'020901103,2008,136,22
'020901104,2008,131,23.4
'020901105,2008,122,18.8
'020901106,2008,140,21.4
'020901107,2008,125,22.5
'020901108,2008,142,20.3
'020901109,2008,127,17
'020901110,2008,197,21.9
'020901111,2008,226,24.4
'020901112,2008,.,.
'020901200,2008,101,66.9
'020902001,2008,360,18.1
'020902002,2008,131,100
'020902003,2008,38,100
'020902004,2008,364,100
'020902005,2008,132,99.2
'020902043,2008,104,10.6
'020902044,2008,173,16.6
'020902101,2008,.,.
'020902102,2008,81,15.7
'020902103,2008,64,14.7
'020902104,2008,68,21
'020902108,2008,88,20.9
'020902109,2008,62,16
'020904001,2008,46,17.6
'020904041,2008,15,12.7
'020904101,2008,51,13.7
'020905001,2008,307,24.8
'020905002,2008,429,15
'020905004,2008,434,100
'020905005,2008,71,100
'020905006,2008,185,77.7
'020905041,2008,143,19.4
'020905042,2008,129,19.3
'020905043,2008,104,11
'020905101,2008,49,18.8
'020905102,2008,41,9.5
'020905104,2008,79,27.7
'020905106,2008,97,22.9
'020905107,2008,89,18.3
'020905108,2008,120,23.3
'020905109,2008,89,20.1
'020905110,2008,133,25.8
'020905111,2008,86,18.5
'020905113,2008,133,25.9
'020905114,2008,96,20
'020905115,2008,106,11.5
'020905116,2008,113,20.2
'020906002,2008,101,14.8
'020906041,2008,57,11.1
'020906104,2008,119,14.2
'020907001,2008,147,15.4
'020907005,2008,10,100
'020907042,2008,70,13.4
'020907102,2008,94,14
'020907106,2008,67,26
'020907107,2008,108,16.4
'020908001,2008,435,12.8
'020908002,2008,37,100
'020908004,2008,25,16.1
'020908007,2008,.,.
'020908041,2008,138,15.9
'020908042,2008,76,10.4
'020908043,2008,93,10.5
'020908101,2008,90,17.6
'020908102,2008,113,15.5
'020908103,2008,81,11.4
'020908104,2008,68,11.3
'020908105,2008,141,15.8
'020908106,2008,91,13.9
'020908107,2008,67,9.9
'020908108,2008,90,11.5
'020908109,2008,80,12.7
'020908110,2008,79,13.5
'020908111,2008,99,10.2
'020908112,2008,94,14.3
'020908113,2008,.,.
'020908114,2008,.,.
'020908115,2008,.,.
'020910101,2008,34,23.8
'021803001,2008,62,59
'021803102,2008,44,55.7
'021803103,2008,22,44
'021803104,2008,178,89.9
'021804001,2008,.,.
'021901001,2008,294,11.3
'021901002,2008,87,87.9
'021901041,2008,82,10.9
'021901042,2008,86,12.9
'021901101,2008,115,21.5
'021901102,2008,113,21.2
'021901104,2008,102,19
'021901105,2008,60,13.1
'021901107,2008,46,9.7
'021901108,2008,62,10.8
'021901201,2008,92,13.8
'021901202,2008,82,11.8
'021902001,2008,836,21.2
'021902003,2008,.,.
'021902012,2008,386,100
'021902014,2008,263,100
'021902015,2008,4,100
'021902017,2008,.,.
'021902041,2008,256,24.5
'021902045,2008,269,23.5
'021902046,2008,245,17.7
'021902101,2008,113,26.8
'021902103,2008,105,18.9
'021902105,2008,115,25.6
'021902106,2008,107,22.2
'021902107,2008,93,25.8
'021902108,2008,56,15.5
'021902109,2008,68,21.3
'021902110,2008,64,18.1
'021902112,2008,54,11.9
'021902113,2008,96,17.5
'021902114,2008,184,31.7
'021902115,2008,155,22.1
'021902116,2008,.,.
'021902117,2008,63,15.8
'021902118,2008,76,18.1
'021902119,2008,94,19
'022004001,2008,9,14.3
'022004101,2008,15,15.3
'022901001,2008,42,12.9
'022901041,2008,43,13.8
'022901101,2008,44,14.8
'022902001,2008,13,22.8
'022903101,2008,2,10.5
'023902001,2008,19,9.8
'024801101,2008,17,24.3
'024901001,2008,72,12.6
'024901041,2008,44,12.3
'024901101,2008,61,13
'024901103,2008,15,10.7
'025901001,2008,93,24
'025901041,2008,49,17.4
'025901101,2008,78,16.7
'025901160,2008,1,10
'025902001,2008,271,25.8
'025902003,2008,92,73
'025902041,2008,125,22.1
'025902042,2008,112,100
'025902101,2008,51,18.7
'025902106,2008,76,19.4
'025902107,2008,87,22.2
'025902108,2008,90,16.1
'025902109,2008,51,24.4
'025904001,2008,24,26.7
'025904101,2008,31,21.5
'025904160,2008,1,33.3
'025904161,2008,0,0
'025905001,2008,31,21.4
'025905101,2008,27,19.9
'025906001,2008,13,15.1
'025906101,2008,11,11.2
'025906160,2008,0,0
'025908001,2008,19,25
'025908101,2008,32,24.8
'025909001,2008,49,11.2
'025909041,2008,49,13.4
'025909101,2008,45,14.1
'025909102,2008,36,16.3
'026901001,2008,76,12.8
'026901041,2008,52,11.8
'026901042,2008,63,13.5
'026901101,2008,45,14.3
'026902001,2008,44,20
'026902005,2008,14,100
'026902041,2008,34,22.8
'026902101,2008,39,20.5
'026903002,2008,36,24.5
'026903003,2008,15,100
'026903042,2008,18,16.7
'026903101,2008,47,21.7
'027903001,2008,150,15.1
'027903003,2008,69,79.3
'027903041,2008,104,12.9
'027903101,2008,31,15
'027903102,2008,61,16.3
'027903103,2008,62,15.7
'027903104,2008,67,16
'027904001,2008,138,12.1
'027904002,2008,64,76.2
'027904041,2008,104,11.2
'027904101,2008,82,17
'027904102,2008,88,16.3
'027904103,2008,87,17.9
'027904104,2008,30,15.6
'028902001,2008,157,16
'028902004,2008,57,15.8
'028902038,2008,117,88
'028902045,2008,165,15.1
'028902101,2008,79,17
'028902102,2008,.,.
'028902103,2008,54,12.1
'028902104,2008,102,19.8
'028902105,2008,41,10.7
'028903001,2008,112,22.4
'028903041,2008,87,21
'028903101,2008,85,21.6
'028903102,2008,74,26.1
'028903103,2008,.,.
'028906001,2008,53,22.8
'029901001,2008,247,18.7
'029901003,2008,97,77
'029901004,2008,51,100
'029901043,2008,129,14.1
'029901101,2008,98,14.7
'029901102,2008,131,17.5
'029901104,2008,31,32
'029901105,2008,18,21.7
'029901107,2008,62,19.5
'030901001,2008,25,13
'030901101,2008,33,19.1
'030902001,2008,91,17.6
'030902041,2008,29,12.3
'030902101,2008,66,19.1
'030902103,2008,38,10.9
'030903001,2008,22,16.5
'030903041,2008,10,13.3
'030903101,2008,32,24.8
'030906001,2008,30,17.4
'030906041,2008,24,21.1
'030906101,2008,40,24
'031901001,2008,580,17.4
'031901002,2008,584,21.6
'031901003,2008,540,19.6
'031901004,2008,478,20.3
'031901007,2008,568,22.5
'031901034,2008,122,99.2
'031901042,2008,210,19.6
'031901043,2008,221,20.4
'031901044,2008,179,16.1
'031901045,2008,257,19.1
'031901046,2008,214,20
'031901047,2008,158,13.9
'031901048,2008,248,23.4
'031901051,2008,219,17.4
'031901053,2008,156,14.2
'031901054,2008,180,13.3
'031901101,2008,170,26.6
'031901102,2008,140,22
'031901103,2008,64,20.7
'031901104,2008,146,24.2
'031901105,2008,124,22.3
'031901106,2008,101,15.8
'031901108,2008,113,26.8
'031901109,2008,83,33.3
'031901110,2008,194,22.5
'031901111,2008,122,22.4
'031901112,2008,166,25.4
'031901113,2008,146,34
'031901115,2008,115,25.4
'031901117,2008,53,15.7
'031901120,2008,90,19.9
'031901121,2008,138,23.9
'031901122,2008,136,22.4
'031901123,2008,168,18.4
'031901124,2008,150,23
'031901126,2008,183,17.9
'031901128,2008,188,19.7
'031901129,2008,160,23
'031901130,2008,167,18
'031901131,2008,95,19.1
'031901132,2008,156,17.2
'031901133,2008,158,23.1
'031901134,2008,167,16.9
'031901135,2008,83,12
'031901136,2008,167,21.4
'031901137,2008,121,12.1
'031901138,2008,152,22.8
'031901139,2008,114,18
'031901140,2008,136,25.7
'031903001,2008,720,24.4
'031903002,2008,469,20.6
'031903003,2008,240,76.4
'031903004,2008,22,95.7
'031903005,2008,.,.
'031903041,2008,176,18.3
'031903042,2008,166,20.9
'031903043,2008,163,19.9
'031903044,2008,165,19.4
'031903045,2008,117,14.4
'031903102,2008,95,23.8
'031903103,2008,139,18.3
'031903104,2008,72,24.2
'031903105,2008,85,23.7
'031903106,2008,97,22.8
'031903107,2008,52,18.7
'031903108,2008,70,21.9
'031903109,2008,107,18.9
'031903110,2008,106,23.1
'031903111,2008,68,12.3
'031903112,2008,153,28.5
'031903114,2008,121,35.1
'031903116,2008,127,26.1
'031903117,2008,116,18.1
'031903118,2008,321,100
'031903120,2008,168,20
'031903122,2008,129,21.6
'031903204,2008,81,98.8
'031905001,2008,137,16
'031905002,2008,93,80.9
'031905003,2008,13,100
'031905041,2008,81,14.8
'031905101,2008,.,.
'031905103,2008,142,17.2
'031905105,2008,88,12
'031905106,2008,.,.
'031906001,2008,503,19.3
'031906003,2008,.,.
'031906005,2008,13,100
'031906041,2008,126,17.3
'031906042,2008,67,12.4
'031906101,2008,117,19.1
'031906102,2008,141,27.6
'031906103,2008,75,19.8
'031906104,2008,95,18.2
'031906105,2008,58,7.5
'031906106,2008,95,17.7
'031906107,2008,98,17.7
'031906108,2008,65,10
'031909001,2008,104,13.5
'031909003,2008,1,100
'031909041,2008,71,12.6
'031909101,2008,73,12.4
'031909102,2008,54,12.6
'031911001,2008,94,13.5
'031911041,2008,52,10.2
'031911102,2008,46,11.6
'031911103,2008,60,11.4
'031912001,2008,281,15
'031912003,2008,16,100
'031912004,2008,87,97.8
'031912005,2008,96,98
'031912007,2008,240,22.6
'031912041,2008,181,15.5
'031912042,2008,.,.
'031912043,2008,137,17.9
'031912101,2008,137,22.9
'031912103,2008,83,17.5
'031912104,2008,46,9.7
'031912106,2008,79,23
'031912108,2008,63,13.8
'031912109,2008,82,21.9
'031912110,2008,56,15.5
'031912112,2008,113,24.7
'031912114,2008,146,22
'031912115,2008,109,18.7
'031912116,2008,81,14.5
'031912201,2008,859,100
'031913001,2008,13,8.1
'031913005,2008,2,100
'031913041,2008,84,43.3
'031913101,2008,71,26.1
'031914001,2008,63,16.7
'031914002,2008,12,100
'031914041,2008,57,18.3
'031914101,2008,96,19
'031916001,2008,136,15.4
'031916003,2008,55,19.8
'031916004,2008,62,8.3
'031916005,2008,62,8.5
'032902002,2008,106,14.4
'032902041,2008,49,12.2
'032902103,2008,54,12.2
'032902104,2008,33,15.6
'032902105,2008,72,12.1
'033901001,2008,14,10.4
'033902001,2008,24,9.5
'033902002,2008,10,90.9
'033902041,2008,15,9.6
'033902101,2008,31,11.7
'033904001,2008,12,9.1
'033904102,2008,55,19.8
'034901001,2008,89,14.8
'034901042,2008,46,9.8
'034901106,2008,63,13
'034901107,2008,34,11.5
'034902001,2008,15,20
'034902101,2008,16,19
'034903001,2008,60,18.3
'034903041,2008,41,16.7
'034903101,2008,61,14.9
'034905002,2008,49,18.7
'034905041,2008,41,17.2
'034905102,2008,68,19.6
'034906001,2008,27,16.5
'034906041,2008,21,18.1
'034906101,2008,26,17.6
'034907001,2008,61,15.7
'034907041,2008,58,17.1
'034907101,2008,58,17.9
'034908102,2008,12,40
'034909001,2008,27,20.1
'034909101,2008,26,20.8
'035901001,2008,48,15
'035901041,2008,62,17
'035901102,2008,99,24
'035902001,2008,20,14.6
'035902101,2008,26,15.3
'035903001,2008,19,8.3
'036901001,2008,82,19.6
'036901002,2008,2,100
'036901003,2008,35,100
'036901004,2008,3,75
'036901041,2008,37,9.7
'036901101,2008,76,13
'036902001,2008,133,12.4
'036902003,2008,33,97.1
'036902005,2008,.,.
'036902041,2008,61,10.5
'036902101,2008,65,10.9
'036902102,2008,64,10.2
'036902103,2008,60,10.3
'036902301,2008,.,.
'036903001,2008,54,14.1
'036903004,2008,1,50
'036903041,2008,26,12.3
'036903101,2008,44,11.7
'036903102,2008,21,10.8
'037901001,2008,24,12.3
'037901041,2008,24,12.3
'037901101,2008,31,12.6
'037904002,2008,232,18.4
'037904004,2008,166,81.4
'037904042,2008,106,14.6
'037904043,2008,99,13.6
'037904102,2008,80,16.4
'037904103,2008,84,16.9
'037904104,2008,50,12.9
'037904105,2008,78,18.1
'037907002,2008,110,17.6
'037907041,2008,71,14.9
'037907100,2008,36,12.1
'037907102,2008,46,14.7
'037907103,2008,27,18.1
'037908001,2008,71,17
'037909001,2008,22,20
'037909101,2008,24,11.2
'038901001,2008,48,13.3
'038901041,2008,41,15.4
'038901102,2008,89,17.6
'039901001,2008,25,20.8
'039902001,2008,48,14.2
'039902041,2008,30,11.5
'039902101,2008,63,16.1
'039903001,2008,20,11.4
'039903041,2008,16,13.2
'039903101,2008,19,11.7
'039904001,2008,19,10.9
'039905001,2008,18,15.5
'040901001,2008,27,17.9
'040901002,2008,17,81
'040901041,2008,13,13.8
'040901102,2008,38,19.4
'040902001,2008,29,15.4
'040902002,2008,4,80
'040902003,2008,21,87.5
'040902101,2008,17,14.3
'041901001,2008,24,14.5
'041901003,2008,7,87.5
'041901005,2008,5,100
'041901101,2008,32,18.9
'041902001,2008,25,18.5
'041902002,2008,8,88.9
'041902005,2008,3,100
'041902101,2008,33,26.8
'041902180,2008,1,20
'042901001,2008,75,20.9
'042901041,2008,41,18.1
'042901102,2008,83,19.5
'042903001,2008,22,15.5
'042903101,2008,22,17.5
'042903160,2008,3,42.9
'042905001,2008,11,12.8
'042905101,2008,10,15.9
'042906001,2008,31,27.4
'042906101,2008,0,0
'043901001,2008,400,10.6
'043901002,2008,103,8.6
'043901003,2008,16,100
'043901042,2008,44,5.2
'043901043,2008,62,8.9
'043901044,2008,79,8.6
'043901101,2008,72,17.4
'043901102,2008,98,16.9
'043901104,2008,106,16.1
'043901105,2008,78,10.3
'043901106,2008,51,8.1
'043901107,2008,79,10.8
'043901108,2008,35,7.4
'043901109,2008,41,5.1
'043901110,2008,39,7.1
'043901111,2008,55,8.3
'043901112,2008,65,8.4
'043901113,2008,76,10.8
'043901114,2008,43,9.9
'043902001,2008,105,20.7
'043902041,2008,85,18
'043902101,2008,155,18.2
'043902103,2008,.,.
'043902197,2008,3,100
'043903001,2008,57,11.2
'043903041,2008,21,8.1
'043903042,2008,40,10.1
'043903101,2008,59,14.6
'043904001,2008,95,19.9
'043904002,2008,5,83.3
'043904041,2008,67,17.3
'043904101,2008,25,19.4
'043904102,2008,70,14.9
'043905001,2008,260,14.5
'043905002,2008,254,13.8
'043905005,2008,172,17.9
'043905006,2008,128,16.8
'043905041,2008,92,11.9
'043905043,2008,105,10.6
'043905044,2008,95,13.2
'043905045,2008,79,8.8
'043905046,2008,130,12.7
'043905047,2008,167,17.3
'043905048,2008,.,.
'043905101,2008,.,.
'043905102,2008,41,7.4
'043905103,2008,25,3.9
'043905104,2008,39,5.9
'043905105,2008,68,12.7
'043905106,2008,61,11.5
'043905107,2008,59,11.6
'043905108,2008,115,23.3
'043905109,2008,46,9.9
'043905110,2008,78,11.7
'043905111,2008,59,10.4
'043905112,2008,39,8.6
'043905113,2008,35,8.8
'043905114,2008,51,13.6
'043905115,2008,74,10.5
'043905116,2008,49,9.6
'043905117,2008,73,11.7
'043905118,2008,66,13.2
'043905119,2008,152,20.7
'043905120,2008,116,20.4
'043905121,2008,91,17.3
'043905122,2008,101,23.9
'043905123,2008,23,7.6
'043905124,2008,.,.
'043905125,2008,.,.
'043905127,2008,.,.
'043907002,2008,296,14.6
'043907003,2008,88,78.6
'043907004,2008,277,14.8
'043907006,2008,96,89.7
'043907007,2008,242,14.4
'043907041,2008,120,11.2
'043907043,2008,160,12
'043907044,2008,148,12.5
'043907045,2008,173,11.4
'043907102,2008,127,22.6
'043907104,2008,64,16
'043907105,2008,82,22.2
'043907107,2008,81,22.1
'043907108,2008,48,9
'043907109,2008,33,5.9
'043907111,2008,74,13.1
'043907112,2008,70,9.8
'043907113,2008,44,8.3
'043907115,2008,69,10.4
'043907116,2008,35,5.9
'043907117,2008,67,11.2
'043907118,2008,162,26.1
'043907119,2008,108,15.4
'043907120,2008,87,11.2
'043907121,2008,92,15.6
'043907122,2008,106,18.6
'043907123,2008,.,.
'043907124,2008,.,.
'043907197,2008,26,100
'043908001,2008,77,27.4
'043908101,2008,22,12.6
'043908102,2008,99,18.4
'043908105,2008,.,.
'043910001,2008,215,8.1
'043910003,2008,278,14.2
'043910004,2008,164,12.3
'043910005,2008,159,11.1
'043910006,2008,353,12.8
'043910007,2008,212,13.2
'043910009,2008,131,6.4
'043910010,2008,189,9.2
'043910025,2008,37,100
'043910042,2008,170,16.1
'043910043,2008,128,11.6
'043910044,2008,75,7.9
'043910045,2008,106,12.7
'043910046,2008,148,14
'043910047,2008,49,5
'043910048,2008,82,9
'043910049,2008,128,10
'043910050,2008,88,8.1
'043910052,2008,146,11.3
'043910053,2008,39,3.5
'043910054,2008,64,5.5
'043910101,2008,98,17.5
'043910102,2008,79,18.5
'043910103,2008,121,22.5
'043910104,2008,96,21.6
'043910105,2008,98,18.3
'043910106,2008,57,11.7
'043910108,2008,44,10.4
'043910109,2008,135,23.6
'043910111,2008,26,9.2
'043910112,2008,135,18.7
'043910113,2008,63,13.3
'043910114,2008,27,7.1
'043910115,2008,26,7.3
'043910116,2008,66,15.3
'043910117,2008,105,14.7
'043910118,2008,35,10.2
'043910119,2008,53,12.7
'043910120,2008,125,25.5
'043910121,2008,61,12.6
'043910122,2008,26,5.1
'043910123,2008,66,10.9
'043910124,2008,77,13.1
'043910125,2008,36,7.2
'043910126,2008,71,12.8
'043910127,2008,105,22.9
'043910128,2008,36,8.4
'043910129,2008,68,11.4
'043910130,2008,73,12.8
'043910131,2008,41,6.3
'043910132,2008,63,10.7
'043910133,2008,34,5.4
'043910134,2008,53,8.4
'043910135,2008,82,15.1
'043910136,2008,48,9.4
'043910138,2008,70,13.9
'043910139,2008,41,5.7
'043910140,2008,34,5.2
'043910141,2008,56,10.7
'043910142,2008,38,6
'043910143,2008,51,12.1
'043910144,2008,24,4.1
'043910145,2008,39,8.7
