DISTRICT,YEAR,DB0BKA*R,DA0BKA*R,D40BKA*R,DE0BTA*R,DM0BTA*R,DH0BTA*R,DF0BKA*R,D20BKA*R,DA0BTA*R,DB0BTA*R,DI0BKA*R,DH0BKA*R,DW0BTA*R,DI0BTA*R,D20BTA*R,D30BTA*R,DW0BKA*R,D40BTA*R,D30BKA*R,DE0BKA*R,DM0BKA*R,DF0BTA*R
'070911,2013,36.4,56.4,.,6.7,10.2,10.5,57.8,-1,12.2,7.1,-1,51.9,14.1,28.6,20,.,62.1,.,.,54.5,54.3,14
'070912,2013,16.7,45.5,.,6.6,9.9,11,40,-1,9.9,4.6,-1,48.5,10.7,20,5.6,9.1,49.1,-1,-1,44,51,9.9
'070915,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'071801,2013,.,16.7,.,25,30.8,14.8,-1,.,16.2,-1,.,-1,28.6,.,.,-1,-1,.,.,-1,-1,8.3
'071803,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'071804,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'071806,2013,-1,42.5,.,54.7,56.1,56.1,41.2,.,57.1,-1,.,40.5,-1,.,.,-1,-1,.,-1,44.8,43.5,58.6
'071807,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'071809,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'071901,2013,.,34.6,-1,19.9,15.4,21.1,32.8,.,21,0,-1,35.5,19.6,-1,-1,-1,10,-1,-1,37.8,37.9,26.4
'071902,2013,13.7,47.3,60,14.7,16.4,17.8,48.7,52.4,19.2,13.4,-1,45.3,26.5,23.5,30.4,49.1,59,26.3,65.5,38,45.7,22.1
'071903,2013,.,34.3,.,10.4,7.2,10.4,34.8,.,10.2,.,.,34.3,-1,.,.,.,.,.,.,37.5,33.3,13.1
'071904,2013,.,14.7,.,29.7,24.1,30.9,11.6,.,31.1,.,.,13.7,57.1,-1,.,.,-1,.,.,13.8,20,37.4
'071905,2013,-1,27.6,-1,24.9,24.7,28.5,28.1,-1,28.5,18.2,.,27.7,24.2,0,28.6,100,20,-1,33.3,27.5,26.9,32.5
'071906,2013,.,37.5,.,23.7,24.1,25.8,36.4,.,25.8,-1,.,39.1,-1,.,.,.,-1,.,.,40.9,38.5,28.2
'071907,2013,.,28.4,.,17.2,14.7,17,32.1,-1,16.9,0,.,28,17.9,-1,-1,-1,14.3,.,-1,28.2,23.3,19
'071908,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'071909,2013,16.7,34.5,-1,13,12,14.7,36.2,-1,14.9,14.2,-1,33.6,16.5,11.8,-1,29,48.6,37.5,44.4,33.5,32.1,18
'072801,2013,.,25,.,0.2,0.4,0.2,-1,.,0.4,0,.,-1,0.3,-1,0,-1,-1,-1,-1,-1,-1,0.4
'072802,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'072901,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'072902,2013,.,37,.,19.3,17.2,24.2,50,.,18.8,-1,.,46.7,15,.,.,.,25,.,.,36.4,18.2,20
'072903,2013,.,62.8,.,5.8,19.2,11.7,60,-1,21,0,-1,66.7,23.9,14.3,28.6,42.9,63.2,.,-1,55.6,65.9,22.9
'072904,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'072908,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'072909,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'072910,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'073901,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'073903,2013,0,0,.,11.6,5.6,12.9,0,.,12.2,13.9,.,-1,0,.,-1,.,.,.,.,0,-1,18.2
'073904,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'073905,2013,.,-1,.,0,4.5,0,.,.,2.6,0,.,.,4.3,.,-1,.,-1,.,.,.,-1,0
'074903,2013,.,16.7,.,0.9,3.9,5.3,-1,.,2.5,0,.,-1,1.1,0,-1,-1,-1,.,-1,-1,20,0.9
'074904,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'074905,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'074907,2013,.,50,.,10.4,8,20,33.3,.,10.5,0,.,-1,11.9,-1,-1,.,37.5,.,.,80,-1,13.3
'074909,2013,.,-1,.,1.5,1.8,8.3,-1,.,2.6,0,.,-1,2.1,-1,.,.,-1,.,.,-1,-1,3.4
'074911,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'074912,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'074917,2013,-1,-1,.,0,0,0,-1,.,1.2,-1,.,.,0,-1,.,.,.,.,.,.,.,2.7
'075901,2013,.,30,.,3.2,16.3,12.5,-1,.,13,-1,.,20,11.4,.,.,-2,-1,.,-1,-1,28.6,8.8
'075902,2013,.,60.3,.,5.7,21.9,11.4,53.6,-1,21.3,0,.,33.3,28.6,-1,16.7,-1,64.6,.,.,33.3,66.7,20.7
'075903,2013,-1,0,.,12,9.6,4.2,0,.,15.6,8.3,.,-1,22.4,.,-1,.,0,.,.,-1,0,22.7
'075906,2013,.,12.5,.,0,11.8,-1,16.7,.,23.5,-1,.,-1,23.3,.,-1,.,0,.,.,.,-1,35.3
'075908,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'076903,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'076904,2013,.,-1,.,0,0,0,-1,.,2,-1,.,.,0,.,-1,-1,.,.,-1,.,.,4.8
'077901,2013,.,25,.,6.6,8.8,9.1,33.3,.,18,-1,.,14.3,41.9,.,.,.,30.8,.,.,-1,0,27.8
'077902,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'078901,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'079901,2013,50,66.2,.,6.9,11.7,8.1,65.7,87.5,14.6,9.8,-1,62.1,21.4,-1,29.6,37.7,69.3,.,74.5,50.7,66.9,17.5
'079906,2013,.,61.3,.,5.4,6.3,3.4,57.9,-1,8.5,0,.,-1,11.3,-1,-1,-1,61.5,.,.,40,66.7,11
'079907,2013,53.2,76.8,-1,13.7,23.7,15.2,73.4,66.7,25.5,9.3,53.8,64.3,29.1,11.6,23.6,53,86,9.1,81.2,55.7,80.5,27.3
'079910,2013,42.1,53.2,.,13,14.3,10.6,52.3,-1,17.2,11.7,.,61.1,21.6,0,15.4,50.8,62.5,-1,50,60.7,54.5,20.3
'080901,2013,.,9.1,.,3.4,3.8,4.4,0,.,5.5,0,.,-1,6.8,-1,0,-1,11.1,.,.,-1,-1,7.4
'081902,2013,-1,25.9,.,5.1,20.8,15.6,25,-1,25.8,9.8,.,20,31.5,.,-1,-1,30.4,.,-1,-1,26.9,32
'081904,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'081905,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'081906,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'082902,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'082903,2013,-1,-1,.,1,1.5,0.9,-1,.,1.1,-1,.,-1,0,-1,-1,-1,.,.,.,-1,-1,0.8
'083901,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'083902,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'083903,2013,.,37.5,.,4.9,2.4,0.8,-1,.,2.6,-1,.,-1,4.1,-1,-1,-1,28.6,.,.,20,-1,2.9
'084801,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'084802,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'084804,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'084805,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'084901,2013,-1,29.9,.,6.6,6.2,10.5,24.1,-1,8.2,1.3,.,29.8,7.1,-1,20,19.4,37.9,.,16.7,31.4,39.4,10.1
'084902,2013,14.8,40,.,16.4,18.3,21.1,37.2,-1,23.1,12.7,40,31.6,31.3,12.8,33.3,63,51.2,0,64.7,33.7,44.2,28
'084903,2013,.,-1,.,0,0,16.7,-1,.,2.1,.,.,-1,0,.,.,.,.,.,.,.,.,4.8
'084904,2013,0,1.2,.,28.6,22.2,34.1,0,-1,27.2,26.2,.,7.1,25,.,-1,-1,0,.,.,0,2.9,32.2
'084906,2013,-1,39.4,.,4.8,4.6,6.7,37.5,-1,4.5,1.3,.,44.4,4.2,0,11.1,-1,33.3,-1,.,41.2,41.2,4.4
'084908,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'084909,2013,.,39.2,.,6,10.5,6.9,42.9,-1,11.8,-1,-1,37.5,12.7,-1,25,-1,39.7,-1,.,14.3,35.1,13.3
'084910,2013,40.3,72.8,60,12.3,24.3,16.9,70.2,79.4,27.1,14,-1,65.2,28.6,22.2,28.3,51,75.2,50,77.7,54,76,30.1
'084911,2013,80,82.6,.,10,31.9,22.3,80.8,-1,33.4,25,-1,79.3,34.2,50,16.7,61.9,82.7,.,80.8,-1,84.6,34.8
'085902,2013,.,16.7,.,2.1,6.5,3.7,22.2,.,12.2,-1,.,-1,23.8,.,.,.,20,.,.,-1,-1,17.3
'085903,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'086024,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'086901,2013,.,71.8,.,11.1,16.9,8.9,69.8,-1,22.2,-1,-1,53.3,29.4,40,28.6,-1,74.7,.,-1,47.1,75,27.6
'086902,2013,.,57.1,.,5.6,9.8,15,66.7,.,14.4,.,.,-1,14.3,.,.,.,45.5,.,.,-1,40,19.6
'087901,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'088902,2013,.,10.5,.,15.4,12.6,11.1,7.7,-1,19.1,0,.,0,28.1,.,20,.,14.8,.,.,0,16.7,25
'089901,2013,.,14.7,.,7.5,7,11.9,17.4,.,10.4,0,.,21.1,10.4,.,-1,-1,7.1,.,-1,16.7,9.1,13.5
'089903,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'089905,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'090902,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'090903,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'090904,2013,-1,17.6,.,10.4,16.8,12.2,20,.,22.2,7.7,-1,5,28.3,-1,-1,-2,20.5,.,-1,9.5,13.5,27.1
'090905,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'091901,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'091902,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'091903,2013,-1,66.4,.,10.1,16.4,17.5,64.7,-1,20.1,1.9,-1,60,22.7,14.3,18.2,33.3,64.7,-1,-1,75.9,68.6,24.1
'091905,2013,.,53.3,.,11.1,7.8,21.1,55.6,-1,9.7,-1,-1,-1,7.9,-1,10,-1,55.6,.,.,66.7,50,11.7
'091906,2013,-1,59.9,.,11.7,20,16.9,57.5,.,22,3.6,0,62.5,28.3,26.3,0,60,59.8,-1,88.9,58.1,62.5,24.2
'091907,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'091908,2013,.,42.1,.,2.6,6.4,8.7,50,.,9.3,0,.,-1,10.1,.,-1,-1,47.1,.,.,-1,28.6,12.6
'091909,2013,.,36,.,8.3,15.9,20,45.5,.,14,.,.,-1,14.5,0,-1,-1,39.1,.,.,0,28.6,12.2
'091910,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'091913,2013,.,59.3,.,4.3,13.3,11.1,50,-1,15.8,-1,-1,-1,14.8,16.7,50,.,63.6,.,.,-1,69.2,19.2
'091914,2013,.,4.8,.,13,12.5,28.6,0,.,17.1,-1,.,-1,17.4,-1,-1,.,5.3,.,.,0,11.1,23.5
'091917,2013,.,44,.,8.7,13.6,7.7,38.5,.,17.2,.,.,-1,18.6,.,-1,-2,40.9,.,-1,-1,50,22.8
'091918,2013,.,44.4,.,2.6,13.3,-1,50,-1,15.3,-1,.,-1,14,0,37.5,-1,42.9,.,.,-1,37.5,17.2
'092801,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'092901,2013,.,62.5,.,1.3,0.7,3.8,57.1,.,3,0,-1,-1,3.8,-1,0,0,66.7,.,.,-1,-1,5.4
'092902,2013,-1,27,.,5.9,5.5,7.4,28,.,8.3,3.5,.,14.3,10.4,-1,0,20,30.8,.,-1,44.4,25,11
'092903,2013,18.8,35.8,.,6.7,11.1,6.7,30.6,-1,10.9,3.9,-1,38.9,25,40,11.8,33.3,37.5,.,-1,44.1,40.4,10.7
'092904,2013,27.3,55.1,-1,15,23.3,20.4,49.1,.,29.4,11.1,-1,39.3,37.3,-1,-1,57.1,59.5,-1,-1,52.6,64.3,35.4
'092906,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'092907,2013,.,40.8,.,8.8,19.7,0,34.6,-1,20.7,0,.,.,22.4,-1,44.4,16.7,34.1,.,-1,-1,47.8,21.7
'092908,2013,-1,82.6,.,3.7,11.3,0,77.8,.,11,20,.,.,10.9,.,-1,-1,85.7,.,-1,-1,85.7,10.5
'093901,2013,-1,14.3,.,4.7,8.9,8.3,11.1,-1,13.2,7.7,.,-1,13.9,.,-1,.,18.2,.,.,-1,20,18
'093903,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'093904,2013,25,38.7,.,18.6,27.2,17.8,34.4,.,22.9,9,.,50,43.4,-1,-1,.,34.9,.,.,33.3,41.9,18.9
'093905,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'094901,2013,14.3,19.3,.,11.9,16.9,17.3,20.8,40,20.4,14.6,.,12.9,25.4,-1,62.5,22.2,24.7,.,-1,11.8,17.3,24.2
'094902,2013,37.3,49.3,.,20.9,25.7,25.4,50.4,55.3,31.2,25.8,-1,42.9,34.8,57.1,41.3,51.1,53.4,0,66.7,33.8,47.7,36.9
'094903,2013,.,65.9,.,7.5,13.6,9.6,60.7,.,18.6,-1,.,77.8,26.3,.,-1,-1,62.9,.,.,50,75,23.7
'094904,2013,.,62.5,.,3.7,6.8,4.8,72.2,-1,14.7,0,.,-1,17.1,-1,-1,-1,63.2,.,.,-1,33.3,24
'095901,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'095902,2013,.,-1,.,12.5,0,16.7,-1,.,10,.,.,-1,-1,.,.,.,.,.,.,-1,.,-1
'095903,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'095904,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'095905,2013,.,63.6,.,0,1.5,1.1,66.7,.,1.7,0,.,40,4.2,-1,0,-1,83.3,.,.,.,60,1.9
'096904,2013,.,-1,.,0,2.9,0,.,.,1.6,0,.,.,4,.,-1,.,-1,.,.,.,-1,0
'096905,2013,.,-1,.,0,0,0,-1,.,2.1,-1,.,.,3.3,.,.,.,-1,.,.,.,.,4.8
'097902,2013,.,-1,.,0,1.9,0,-1,.,3,-1,.,.,3.8,-1,-1,-1,-1,.,.,.,-1,4.2
'097903,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'098901,2013,.,42.9,.,7.1,5.6,8,33.3,.,13,.,.,-1,17.9,.,-1,.,60,.,.,-1,-1,16.7
'098903,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'098904,2013,.,4.8,.,16.7,14.8,17.7,0,.,20.4,-1,.,0,24.3,.,-1,-1,11.1,.,-1,0,12.5,26.5
'099902,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'099903,2013,.,-1,.,0,0,0,-1,.,1.3,0,.,.,2.2,.,0,.,-1,.,.,.,.,2.9
'100903,2013,.,-1,.,0,2.4,-1,-1,.,1.8,0,.,.,2.2,-1,.,.,-1,.,.,.,-1,1.2
'100904,2013,.,29.4,.,2,4.9,0,37.5,.,4.5,0,.,.,5.8,-1,0,-1,31.3,.,-1,-1,22.2,4.2
'100905,2013,-1,34,.,7.5,12.9,23.1,38.2,.,20.1,2.7,.,-1,22.6,.,.,-2,37.8,.,-1,0,25,27.2
'100907,2013,.,66,.,1,8.3,3,67.6,.,10.7,.,-1,-1,11,-1,-1,-1,68,-1,-1,-1,63.2,12.7
'100908,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101801,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101802,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101803,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101804,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101805,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101806,2013,.,4.2,.,24.5,13.6,24.5,0,.,24.5,.,.,4.2,.,.,.,.,.,.,.,4.3,16.7,33.3
'101807,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101809,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101810,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101811,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101812,2013,.,-1,.,0,0.7,0,.,.,0.3,0,.,.,-1,.,-1,.,-1,.,.,.,-1,0
'101813,2013,33.3,29.9,.,65.7,56.5,65.3,24.5,-1,65.2,58.1,21.4,30.2,-1,73.7,-1,83.3,-1,.,60,31.8,38.5,72.3
'101814,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101815,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101819,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101821,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101822,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101828,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101829,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101833,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101837,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101838,2013,0,0,.,34.3,15.9,29.5,0,.,19.8,31.3,-1,0,1.4,42.9,-1,-1,-1,.,-1,0,0,25.3
'101840,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101842,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101845,2013,57.1,59.7,.,73.6,79.9,75.4,59.6,.,74.5,59.6,.,60.6,83.3,.,.,-1,20,.,-1,60.8,59.8,70.5
'101846,2013,59.1,55.1,.,46.8,39.5,45.3,50.9,-1,47.3,57.9,.,51.7,43.2,-1,-1,47.4,63.2,.,50,56.9,61.8,53.9
'101847,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101848,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101849,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101850,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101852,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101853,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101854,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101855,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101856,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101858,2013,71.4,69.8,.,40.6,32.1,32.7,71.1,.,42.6,31.8,-1,87.5,34.4,-1,.,65.1,81.8,.,57.1,78.6,68,54.3
'101859,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101860,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101861,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101862,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101863,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101864,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101865,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101867,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'101902,2013,13.4,26.3,.,20.4,17.2,21.9,26.1,19,21.2,17.1,.,29.3,24.5,0,24.7,53,44.1,-1,38.7,26,26.7,25.1
'101903,2013,14.4,27.4,.,29,26,28,28.5,71.4,29.8,24.6,-1,29.1,35.7,16.7,28,44.5,33.8,-1,38.2,25.8,26,33.5
'101905,2013,20.7,32.7,.,18.9,18.7,24,30.7,-1,24.1,19.2,-1,34.8,28.1,-1,23.1,33.3,28.9,-1,71.4,36.6,35.5,30.4
'101906,2013,33.3,46.5,.,10.9,9.1,16.3,44.9,33.3,14.4,6.9,.,41.4,15.5,-1,30,-1,52.6,.,.,48.3,50,19.7
'101907,2013,45.7,72.2,-1,10,15.1,11.9,70.1,77,17.1,6.3,-1,65.9,21.2,12.1,26.4,40.8,79,16.7,72.8,59.8,74.8,19.1
'101908,2013,-1,55.3,.,8.8,12.1,9.3,54.9,-1,12.6,6.5,-1,44.4,14.1,7.1,11.5,38.1,61.2,-1,50,45.8,55.7,13
'101909,2013,0,3.6,.,9.9,10.6,9.6,3.4,.,10.9,11.2,.,7.1,-1,.,.,.,-1,.,.,2,3.8,11.2
'101910,2013,43.8,63.3,.,9.3,8.2,10.1,61.6,60,9.9,7.5,-1,66.4,9,10,11.9,46.4,83.3,-1,69.2,64.1,65.6,11.6
'101911,2013,16.2,35,-1,15.1,15.4,18.6,30,45.5,19.5,13.3,-1,35.4,23,30.8,17.5,82.6,39.2,20,47.4,30.8,42.2,23.8
'101912,2013,18.3,37.3,51.4,32.6,32.2,35.3,37.9,58.2,36.4,26.4,36.8,30.5,59.5,28.4,54.5,65.1,69.3,60.3,73,26.8,36.5,40.6
'101913,2013,30.1,60,-1,16.7,21.3,23.3,57.6,45.5,25.1,16,80,52,28.5,17.2,24.2,48.1,69,4,72,45.5,63.3,28.7
'101914,2013,72.5,82.9,-1,16.4,27.4,23.2,81.7,72.1,30.7,15.2,100,78.7,31.8,15.4,30.1,64.5,84.5,-1,87,71,84.4,34.3
'101915,2013,43.1,69,-1,11.3,15.8,12.3,67.9,68.4,17.4,6.4,-1,58,19.3,4.3,19.2,43.3,75.2,7.7,72.9,49.1,70.3,19.2
'101916,2013,22.2,45,.,8.6,12.5,10.4,40,50,15.2,10.3,-1,42.5,19.3,20,22.2,20,46.7,-1,-1,23.3,51.5,18.2
'101917,2013,30,39.8,-1,19.1,18.7,19.6,39.1,54.2,20.5,12.8,-1,35,21,21.4,34.8,56.1,55.5,14.3,67,36.2,40.7,22.3
'101919,2013,26.8,34.2,.,11.6,12.9,13.9,33.9,-1,13.7,6.5,.,36.1,23.8,0,11.1,45.3,34,-1,39,34.7,34.7,14.6
'101920,2013,53.8,73,-1,15.9,32.9,19.6,70.6,79.3,36.9,12,66.7,48.9,57.9,20.9,46,61.7,80.6,40,88.4,46.5,76.2,40.8
'101921,2013,37.5,68.9,.,17.8,25.7,22.4,67.2,66.7,26.3,12.3,-1,50,26.9,12.5,30.6,62.5,74.4,-1,80,48.9,70.8,27
'101924,2013,14.3,15.5,.,9.7,5.3,10.1,16.1,.,10.5,9.9,.,12,13.6,-1,0,-1,27.3,.,-1,9.3,13.6,16
'101925,2013,-1,52.7,.,7,13.4,17.8,58.5,-1,15.9,16.7,-1,50,15.3,-1,25,-1,52.5,.,.,57.1,45.5,18.9
'102901,2013,.,-1,.,0,10,-1,.,.,5.3,0,.,-1,-1,.,.,.,.,.,.,.,-1,0
'102902,2013,38.1,57.1,.,8.8,9.7,17.6,59.3,-1,13.6,7.5,.,63.6,18.6,-1,9.1,-1,60.9,-1,-1,59.4,53.1,17.4
'102903,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'102904,2013,-1,51.5,.,8.9,16.7,14.8,49,-1,17.6,8.9,-1,12.5,19.1,-1,10,-1,56.2,-1,.,46.2,53.8,18.7
'102905,2013,.,14.3,.,3.7,4,-1,20,.,7.5,-1,.,.,8.1,-1,.,.,14.3,.,.,-1,-1,11.6
'102906,2013,.,66.7,.,2,3.8,0,-1,.,4.9,0,.,.,6.5,.,-1,.,66.7,.,.,-1,-1,5.8
'103901,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'103902,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'104901,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'104903,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'104907,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'105801,2013,.,39.1,.,35.9,21.2,25,37.5,.,31.1,-1,.,-1,32.8,.,-1,.,38.1,.,.,42.9,42.9,39
'105802,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
