CAMPUS,YEAR,CAHEE*R,CAHEC#R,CAHEC*R,CAHEE#R
'221901102,2001,,,,
'221901103,2001,,,,
'221901104,2001,,,,
'221901106,2001,,,,
'221901107,2001,,,,
'221901108,2001,,,,
'221901110,2001,,,,
'221901112,2001,,,,
'221901113,2001,,,,
'221901114,2001,,,,
'221901116,2001,,,,
'221901117,2001,,,,
'221901118,2001,,,,
'221901120,2001,,,,
'221901121,2001,,,,
'221901122,2001,,,,
'221901123,2001,,,,
'221901124,2001,,,,
'221901125,2001,,,,
'221901127,2001,,,,
'221901128,2001,,,,
'221901129,2001,,,,
'221901150,2001,,,,
'221901151,2001,,,,
'221901152,2001,,,,
'221901153,2001,,,,
'221901200,2001,,,,
'221904001,2001,,,,
'221904041,2001,,,,
'221904102,2001,,,,
'221904103,2001,,,,
'221904104,2001,,,,
'221905001,2001,,,,
'221911001,2001,,,,
'221911002,2001,,,,
'221911041,2001,,,,
'221911101,2001,,,,
'221911102,2001,,,,
'221912001,2001,,,,
'221912041,2001,,,,
'221912101,2001,,,,
'221912102,2001,,,,
'221912103,2001,,,,
'221912104,2001,,,,
'222901001,2001,,,,
'222901041,2001,,,,
'222901101,2001,,,,
'223901001,2001,,,,
'223901041,2001,,,,
'223901101,2001,,,,
'223901102,2001,,,,
'223901104,2001,,,,
'223902001,2001,,,,
'223904001,2001,,,,
'224901001,2001,,,,
'224901101,2001,,,,
'224902001,2001,,,,
'225902001,2001,,,,
'225902002,2001,,,,
'225902041,2001,,,,
'225902042,2001,,,,
'225902101,2001,,,,
'225902102,2001,,,,
'225902103,2001,,,,
'225902104,2001,,,,
'225902105,2001,,,,
'225905101,2001,,,,
'225906001,2001,,,,
'225906041,2001,,,,
'225906101,2001,,,,
'225907101,2001,,,,
'226901001,2001,,,,
'226901002,2001,,,,
'226901005,2001,,,,
'226901101,2001,,,,
'226901180,2001,,,,
'226901181,2001,,,,
'226901195,2001,,,,
'226901199,2001,,,,
'226901201,2001,,,,
'226903001,2001,,,,
'226903002,2001,,,,
'226903038,2001,,,,
'226903040,2001,,,,
'226903041,2001,,,,
'226903042,2001,,,,
'226903043,2001,,,,
'226903045,2001,,,,
'226903101,2001,,,,
'226903102,2001,,,,
'226903103,2001,,,,
'226903104,2001,,,,
'226903105,2001,,,,
'226903106,2001,,,,
'226903108,2001,,,,
'226903109,2001,,,,
'226903110,2001,,,,
'226903111,2001,,,,
'226903112,2001,,,,
'226903113,2001,,,,
'226903114,2001,,,,
'226903115,2001,,,,
'226903116,2001,,,,
'226903117,2001,,,,
'226903119,2001,,,,
'226903120,2001,,,,
'226903121,2001,,,,
'226903122,2001,,,,
'226905001,2001,,,,
'226905101,2001,,,,
'226905150,2001,,,,
'226905180,2001,,,,
'226905195,2001,,,,
'226905200,2001,,,,
'226905202,2001,,,,
'226906001,2001,,,,
'226906002,2001,,,,
'226906041,2001,,,,
'226906101,2001,,,,
'226906150,2001,,,,
'226906180,2001,,,,
'226906181,2001,,,,
'226906191,2001,,,,
'226906195,2001,,,,
'226906200,2001,,,,
'226907001,2001,,,,
'226907002,2001,,,,
'226907005,2001,,,,
'226907041,2001,,,,
'226907101,2001,,,,
'226907195,2001,,,,
'226907200,2001,,,,
'226908001,2001,,,,
'226908003,2001,,,,
'226908101,2001,,,,
'226908150,2001,,,,
'226908181,2001,,,,
'227801001,2001,,,,
'227802101,2001,,,,
'227803101,2001,,,,
'227804101,2001,,,,
'227805041,2001,,,,
'227806003,2001,,,,
'227806004,2001,,,,
'227806005,2001,,,,
'227806006,2001,,,,
'227806007,2001,,,,
'227806008,2001,,,,
'227806009,2001,,,,
'227806010,2001,,,,
'227806012,2001,,,,
'227810041,2001,,,,
'227811101,2001,,,,
'227812001,2001,,,,
'227814001,2001,,,,
'227901002,2001,,,,
'227901003,2001,,,,
'227901004,2001,,,,
'227901005,2001,,,,
'227901006,2001,,,,
'227901007,2001,,,,
'227901008,2001,,,,
'227901009,2001,,,,
'227901010,2001,,,,
'227901013,2001,,,,
'227901015,2001,,,,
'227901017,2001,,,,
'227901032,2001,,,,
'227901033,2001,,,,
'227901035,2001,,,,
'227901036,2001,,,,
'227901043,2001,,,,
'227901044,2001,,,,
'227901045,2001,,,,
'227901046,2001,,,,
'227901047,2001,,,,
'227901048,2001,,,,
'227901049,2001,,,,
'227901051,2001,,,,
'227901052,2001,,,,
'227901053,2001,,,,
'227901054,2001,,,,
'227901055,2001,,,,
'227901057,2001,,,,
'227901058,2001,,,,
'227901059,2001,,,,
'227901060,2001,,,,
'227901061,2001,,,,
'227901101,2001,,,,
'227901102,2001,,,,
'227901103,2001,,,,
'227901104,2001,,,,
'227901105,2001,,,,
'227901106,2001,,,,
'227901107,2001,,,,
'227901108,2001,,,,
'227901109,2001,,,,
'227901110,2001,,,,
'227901111,2001,,,,
'227901112,2001,,,,
'227901113,2001,,,,
'227901114,2001,,,,
'227901115,2001,,,,
'227901116,2001,,,,
'227901117,2001,,,,
'227901118,2001,,,,
'227901119,2001,,,,
'227901120,2001,,,,
'227901121,2001,,,,
'227901122,2001,,,,
'227901123,2001,,,,
'227901124,2001,,,,
'227901125,2001,,,,
'227901126,2001,,,,
'227901127,2001,,,,
'227901128,2001,,,,
'227901129,2001,,,,
'227901130,2001,,,,
'227901132,2001,,,,
'227901133,2001,,,,
'227901136,2001,,,,
'227901138,2001,,,,
'227901139,2001,,,,
'227901140,2001,,,,
'227901141,2001,,,,
'227901142,2001,,,,
'227901143,2001,,,,
'227901144,2001,,,,
'227901145,2001,,,,
'227901146,2001,,,,
'227901147,2001,,,,
'227901148,2001,,,,
'227901149,2001,,,,
'227901150,2001,,,,
'227901151,2001,,,,
'227901152,2001,,,,
'227901154,2001,,,,
'227901155,2001,,,,
'227901156,2001,,,,
'227901157,2001,,,,
'227901158,2001,,,,
'227901159,2001,,,,
'227901160,2001,,,,
'227901161,2001,,,,
'227901162,2001,,,,
'227901163,2001,,,,
'227901165,2001,,,,
'227901166,2001,,,,
'227901168,2001,,,,
'227901170,2001,,,,
'227901171,2001,,,,
'227901172,2001,,,,
'227901173,2001,,,,
'227901174,2001,,,,
'227901175,2001,,,,
'227901176,2001,,,,
'227901178,2001,,,,
'227901179,2001,,,,
'227901180,2001,,,,
'227901181,2001,,,,
'227901182,2001,,,,
'227901183,2001,,,,
'227901250,2001,,,,
'227901251,2001,,,,
'227904001,2001,,,,
'227904002,2001,,,,
'227904003,2001,,,,
'227904008,2001,,,,
'227904041,2001,,,,
'227904042,2001,,,,
'227904043,2001,,,,
'227904044,2001,,,,
'227904045,2001,,,,
'227904101,2001,,,,
'227904102,2001,,,,
'227904103,2001,,,,
'227904104,2001,,,,
'227904105,2001,,,,
'227904106,2001,,,,
'227904107,2001,,,,
'227904108,2001,,,,
'227904109,2001,,,,
'227904110,2001,,,,
'227904111,2001,,,,
'227904112,2001,,,,
'227907001,2001,,,,
'227907002,2001,,,,
'227907003,2001,,,,
'227907041,2001,,,,
'227907101,2001,,,,
'227907102,2001,,,,
'227907104,2001,,,,
'227909001,2001,,,,
'227909041,2001,,,,
'227909042,2001,,,,
'227909101,2001,,,,
'227909102,2001,,,,
'227909103,2001,,,,
'227909104,2001,,,,
'227909105,2001,,,,
'227909106,2001,,,,
'227910001,2001,,,,
'227910002,2001,,,,
'227910005,2001,,,,
'227910041,2001,,,,
'227910101,2001,,,,
'227910106,2001,,,,
'227910107,2001,,,,
'227910108,2001,,,,
'227910109,2001,,,,
'227912001,2001,,,,
'227912041,2001,,,,
'227912101,2001,,,,
'227913001,2001,,,,
'227913041,2001,,,,
'227913042,2001,,,,
'227913101,2001,,,,
'227913102,2001,,,,
'227913103,2001,,,,
'228901001,2001,,,,
'228901102,2001,,,,
'228901199,2001,,,,
'228903001,2001,,,,
'228903041,2001,,,,
'228903103,2001,,,,
'228904001,2001,,,,
'228904041,2001,,,,
'228904101,2001,,,,
'228905001,2001,,,,
'228905041,2001,,,,
'228905101,2001,,,,
'229901001,2001,,,,
'229901041,2001,,,,
'229901101,2001,,,,
'229903001,2001,,,,
'229903041,2001,,,,
'229903102,2001,,,,
'229903103,2001,,,,
'229904001,2001,,,,
'229904041,2001,,,,
'229904101,2001,,,,
'229904103,2001,,,,
'229905001,2001,,,,
'229905101,2001,,,,
'229906001,2001,,,,
'229906101,2001,,,,
'230901001,2001,,,,
'230901041,2001,,,,
'230901101,2001,,,,
'230902002,2001,,,,
'230902041,2001,,,,
'230902102,2001,,,,
'230902103,2001,,,,
'230903001,2001,,,,
'230903041,2001,,,,
'230903102,2001,,,,
'230904001,2001,,,,
'230904101,2001,,,,
'230905001,2001,,,,
'230905041,2001,,,,
'230905101,2001,,,,
'230906001,2001,,,,
'230906041,2001,,,,
'230906101,2001,,,,
'230908001,2001,,,,
'230908101,2001,,,,
'231901001,2001,,,,
'231901041,2001,,,,
'231901102,2001,,,,
'231902001,2001,,,,
'231902101,2001,,,,
'232801001,2001,,,,
'232901001,2001,,,,
'232902001,2001,,,,
'232902041,2001,,,,
'232902101,2001,,,,
'232903001,2001,,,,
'232903002,2001,,,,
'232903044,2001,,,,
'232903045,2001,,,,
'232903101,2001,,,,
'232903102,2001,,,,
'232903103,2001,,,,
'232903104,2001,,,,
'232903107,2001,,,,
'232903109,2001,,,,
'232904001,2001,,,,
'233801001,2001,,,,
'233901001,2001,,,,
'233901002,2001,,,,
'233901041,2001,,,,
'233901042,2001,,,,
'233901102,2001,,,,
'233901103,2001,,,,
'233901104,2001,,,,
'233901105,2001,,,,
'233901106,2001,,,,
'233901108,2001,,,,
'233901110,2001,,,,
'233901111,2001,,,,
'233901112,2001,,,,
'233901113,2001,,,,
'233901200,2001,,,,
'233903001,2001,,,,
'234801001,2001,,,,
'234902001,2001,,,,
'234902041,2001,,,,
'234902101,2001,,,,
'234902102,2001,,,,
'234903001,2001,,,,
'234903041,2001,,,,
'234903042,2001,,,,
'234903101,2001,,,,
'234904001,2001,,,,
'234904002,2001,,,,
'234904003,2001,,,,
'234904041,2001,,,,
'234904101,2001,,,,
'234904102,2001,,,,
'234904199,2001,,,,
'234905001,2001,,,,
'234905041,2001,,,,
'234905101,2001,,,,
'234906001,2001,,,,
'234906041,2001,,,,
'234906101,2001,,,,
'234906102,2001,,,,
'234907002,2001,,,,
'234907041,2001,,,,
'234907042,2001,,,,
'234907101,2001,,,,
'234907102,2001,,,,
'234909001,2001,,,,
'234909041,2001,,,,
'234909101,2001,,,,
'235901001,2001,,,,
'235901041,2001,,,,
'235901101,2001,,,,
'235901103,2001,,,,
'235902004,2001,,,,
'235902006,2001,,,,
'235902008,2001,,,,
'235902009,2001,,,,
'235902010,2001,,,,
'235902011,2001,,,,
'235902041,2001,,,,
'235902042,2001,,,,
'235902043,2001,,,,
'235902101,2001,,,,
'235902102,2001,,,,
'235902103,2001,,,,
'235902104,2001,,,,
'235902105,2001,,,,
'235902106,2001,,,,
'235902108,2001,,,,
'235902110,2001,,,,
'235902111,2001,,,,
'235902112,2001,,,,
'235902113,2001,,,,
'235902114,2001,,,,
'235902115,2001,,,,
'235902117,2001,,,,
'235902118,2001,,,,
'235902207,2001,,,,
'235904101,2001,,,,
'236801001,2001,,,,
'236901002,2001,,,,
'236901042,2001,,,,
'236901102,2001,,,,
'236902002,2001,,,,
'236902004,2001,,,,
'236902005,2001,,,,
'236902041,2001,,,,
'236902042,2001,,,,
'236902101,2001,,,,
'236902102,2001,,,,
'236902103,2001,,,,
'236902104,2001,,,,
'236902106,2001,,,,
'237902001,2001,,,,
'237902041,2001,,,,
'237902101,2001,,,,
'237904002,2001,,,,
'237904041,2001,,,,
'237904101,2001,,,,
'237904102,2001,,,,
'237904103,2001,,,,
'237904104,2001,,,,
'237904105,2001,,,,
'237905002,2001,,,,
'237905041,2001,,,,
'237905101,2001,,,,
'237905102,2001,,,,
'237905103,2001,,,,
'238902001,2001,,,,
'238902002,2001,,,,
'238902041,2001,,,,
'238902104,2001,,,,
'238902107,2001,,,,
'238902108,2001,,,,
'238902109,2001,,,,
'238904001,2001,,,,
'239901001,2001,,,,
'239901002,2001,,,,
'239901041,2001,,,,
'239901042,2001,,,,
'239901101,2001,,,,
'239901102,2001,,,,
'239901103,2001,,,,
'239901104,2001,,,,
'239903001,2001,,,,
'239903101,2001,,,,
'240801001,2001,,,,
'240802001,2001,,,,
'240803001,2001,,,,
'240901001,2001,,,,
'240901002,2001,,,,
'240901003,2001,,,,
'240901007,2001,,,,
'240901010,2001,,,,
'240901041,2001,,,,
'240901042,2001,,,,
'240901043,2001,,,,
'240901044,2001,,,,
'240901101,2001,,,,
'240901102,2001,,,,
'240901104,2001,,,,
'240901105,2001,,,,
'240901106,2001,,,,
'240901107,2001,,,,
'240901108,2001,,,,
'240901109,2001,,,,
'240901110,2001,,,,
'240901111,2001,,,,
'240901112,2001,,,,
'240901113,2001,,,,
'240901114,2001,,,,
'240901115,2001,,,,
'240901116,2001,,,,
'240901119,2001,,,,
'240901120,2001,,,,
'240901121,2001,,,,
'240901122,2001,,,,
'240901123,2001,,,,
'240901124,2001,,,,
'240902101,2001,,,,
'240903001,2001,,,,
'240903002,2001,,,,
'240903003,2001,,,,
'240903004,2001,,,,
'240903006,2001,,,,
'240903041,2001,,,,
'240903043,2001,,,,
'240903044,2001,,,,
'240903045,2001,,,,
'240903046,2001,,,,
'240903047,2001,,,,
'240903048,2001,,,,
'240903103,2001,,,,
'240903105,2001,,,,
'240903107,2001,,,,
'240903109,2001,,,,
'240903110,2001,,,,
'240903111,2001,,,,
'240903112,2001,,,,
'240903113,2001,,,,
'240903114,2001,,,,
'240903115,2001,,,,
'240903116,2001,,,,
'240903117,2001,,,,
'240903118,2001,,,,
'240903119,2001,,,,
'240903121,2001,,,,
'240903122,2001,,,,
'240903123,2001,,,,
'240903124,2001,,,,
'240903125,2001,,,,
'240903126,2001,,,,
'240903127,2001,,,,
'240904001,2001,,,,
'240904002,2001,,,,
'240904041,2001,,,,
'240904102,2001,,,,
'241901001,2001,,,,
'241901041,2001,,,,
'241901101,2001,,,,
'241902001,2001,,,,
'241902041,2001,,,,
'241902101,2001,,,,
'241903001,2001,,,,
'241903041,2001,,,,
'241903102,2001,,,,
'241903103,2001,,,,
'241903107,2001,,,,
'241904001,2001,,,,
'241904041,2001,,,,
'241904102,2001,,,,
'241904103,2001,,,,
'241904104,2001,,,,
'241906001,2001,,,,
'241906101,2001,,,,
'242902001,2001,,,,
'242902041,2001,,,,
'242902101,2001,,,,
'242903001,2001,,,,
'242904001,2001,,,,
'242905001,2001,,,,
'242906001,2001,,,,
'243801001,2001,,,,
'243901001,2001,,,,
'243901002,2001,,,,
'243901041,2001,,,,
'243901101,2001,,,,
'243901103,2001,,,,
'243901104,2001,,,,
'243902001,2001,,,,
'243902041,2001,,,,
'243902101,2001,,,,
'243903001,2001,,,,
'243903041,2001,,,,
'243903101,2001,,,,
'243903103,2001,,,,
'243905001,2001,,,,
'243905002,2001,,,,
'243905004,2001,,,,
'243905006,2001,,,,
'243905041,2001,,,,
'243905045,2001,,,,
'243905047,2001,,,,
'243905048,2001,,,,
'243905101,2001,,,,
'243905102,2001,,,,
'243905103,2001,,,,
'243905104,2001,,,,
'243905105,2001,,,,
'243905107,2001,,,,
'243905108,2001,,,,
'243905109,2001,,,,
'243905110,2001,,,,
'243905111,2001,,,,
'243905112,2001,,,,
'243905114,2001,,,,
'243905115,2001,,,,
'243905116,2001,,,,
'243905117,2001,,,,
'243905118,2001,,,,
'243905119,2001,,,,
'243905120,2001,,,,
'243905121,2001,,,,
'243905123,2001,,,,
'243905125,2001,,,,
'243905126,2001,,,,
'243906001,2001,,,,
'243906101,2001,,,,
'244901001,2001,,,,
'244903001,2001,,,,
'244903002,2001,,,,
'244903041,2001,,,,
'244903101,2001,,,,
'244903104,2001,,,,
'244903105,2001,,,,
'244905001,2001,,,,
'245901101,2001,,,,
'245902001,2001,,,,
'245902041,2001,,,,
'245902104,2001,,,,
'245902106,2001,,,,
'245903001,2001,,,,
'245903002,2001,,,,
'245903041,2001,,,,
'245903102,2001,,,,
'245903105,2001,,,,
'245904002,2001,,,,
'245904041,2001,,,,
'245904101,2001,,,,
'246902001,2001,,,,
'246902041,2001,,,,
'246902101,2001,,,,
'246904001,2001,,,,
'246904002,2001,,,,
'246904003,2001,,,,
'246904004,2001,,,,
'246904040,2001,,,,
'246904041,2001,,,,
'246904101,2001,,,,
'246904102,2001,,,,
'246904103,2001,,,,
'246904104,2001,,,,
'246904105,2001,,,,
'246904106,2001,,,,
'246904107,2001,,,,
'246904197,2001,,,,
'246904199,2001,,,,
'246905001,2001,,,,
'246905002,2001,,,,
'246906001,2001,,,,
'246906002,2001,,,,
'246906041,2001,,,,
'246906101,2001,,,,
'246907001,2001,,,,
'246907041,2001,,,,
'246907101,2001,,,,
'246908001,2001,,,,
'246908005,2001,,,,
'246908041,2001,,,,
'246908101,2001,,,,
'246908102,2001,,,,
'246909001,2001,,,,
'246909002,2001,,,,
'246909003,2001,,,,
'246909004,2001,,,,
'246909007,2001,,,,
'246909011,2001,,,,
'246909012,2001,,,,
'246909041,2001,,,,
'246909042,2001,,,,
'246909043,2001,,,,
'246909044,2001,,,,
'246909045,2001,,,,
'246909046,2001,,,,
'246909047,2001,,,,
'246909101,2001,,,,
'246909105,2001,,,,
'246909106,2001,,,,
'246909107,2001,,,,
'246909108,2001,,,,
'246909109,2001,,,,
'246909110,2001,,,,
'246909111,2001,,,,
'246909113,2001,,,,
'246909114,2001,,,,
'246909115,2001,,,,
'246909116,2001,,,,
'246909117,2001,,,,
'246909118,2001,,,,
'246909119,2001,,,,
'246909120,2001,,,,
'246909121,2001,,,,
'246909122,2001,,,,
'246909123,2001,,,,
'246909124,2001,,,,
'246909125,2001,,,,
'246909126,2001,,,,
'246909127,2001,,,,
'246909128,2001,,,,
'246911001,2001,,,,
'246911010,2001,,,,
'246911041,2001,,,,
'246911101,2001,,,,
'246911102,2001,,,,
'246911103,2001,,,,
'246912001,2001,,,,
'246912041,2001,,,,
'246912101,2001,,,,
'246913001,2001,,,,
'246913002,2001,,,,
'246913010,2001,,,,
'246913041,2001,,,,
'246913042,2001,,,,
'246913043,2001,,,,
'246913101,2001,,,,
'246913102,2001,,,,
'246913103,2001,,,,
'246913104,2001,,,,
'246913105,2001,,,,
'246913106,2001,,,,
'246913107,2001,,,,
'246913108,2001,,,,
'246913109,2001,,,,
'246914101,2001,,,,
'247901001,2001,,,,
'247901002,2001,,,,
'247901003,2001,,,,
'247901041,2001,,,,
'247901101,2001,,,,
'247901102,2001,,,,
'247901103,2001,,,,
'247903001,2001,,,,
'247903002,2001,,,,
'247903003,2001,,,,
'247903041,2001,,,,
'247903101,2001,,,,
'247904001,2001,,,,
'247904002,2001,,,,
'247904003,2001,,,,
'247904041,2001,,,,
'247904101,2001,,,,
'247906001,2001,,,,
'247906002,2001,,,,
'247906004,2001,,,,
'247906041,2001,,,,
'247906101,2001,,,,
'248901001,2001,,,,
'248901041,2001,,,,
'248901102,2001,,,,
'248901104,2001,,,,
'248902001,2001,,,,
'248902101,2001,,,,
'249901001,2001,,,,
'249901041,2001,,,,
'249901101,2001,,,,
'249902001,2001,,,,
'249902041,2001,,,,
'249902101,2001,,,,
'249902110,2001,,,,
'249903001,2001,,,,
'249903002,2001,,,,
'249903041,2001,,,,
'249903101,2001,,,,
'249903102,2001,,,,
'249904001,2001,,,,
'249904041,2001,,,,
'249904101,2001,,,,
'249905001,2001,,,,
'249905002,2001,,,,
'249905041,2001,,,,
'249905101,2001,,,,
'249905102,2001,,,,
'249905103,2001,,,,
'249906001,2001,,,,
'249906002,2001,,,,
'249906041,2001,,,,
'249906050,2001,,,,
'249906101,2001,,,,
'249908001,2001,,,,
'249908101,2001,,,,
'250902001,2001,,,,
'250902002,2001,,,,
'250902041,2001,,,,
'250902101,2001,,,,
'250903001,2001,,,,
'250903041,2001,,,,
'250903101,2001,,,,
'250903102,2001,,,,
'250904001,2001,,,,
'250904002,2001,,,,
'250904041,2001,,,,
'250904101,2001,,,,
'250904102,2001,,,,
'250905001,2001,,,,
'250906001,2001,,,,
'250906002,2001,,,,
'250906101,2001,,,,
'250907001,2001,,,,
'250907041,2001,,,,
'250907103,2001,,,,
'251901001,2001,,,,
'251901041,2001,,,,
'251901101,2001,,,,
'251901102,2001,,,,
'251902001,2001,,,,
'251902041,2001,,,,
'251902101,2001,,,,
'252901001,2001,,,,
'252901002,2001,,,,
'252901041,2001,,,,
'252901101,2001,,,,
'252901104,2001,,,,
'252901105,2001,,,,
'252902001,2001,,,,
'252902101,2001,,,,
'252903001,2001,,,,
'252903041,2001,,,,
'252903101,2001,,,,
'253901001,2001,,,,
'253901041,2001,,,,
'253901101,2001,,,,
'253901102,2001,,,,
'253901103,2001,,,,
'253901104,2001,,,,
'254901001,2001,,,,
'254901042,2001,,,,
'254901101,2001,,,,
'254901104,2001,,,,
'254902001,2001,,,,
'254902041,2001,,,,
'254902101,2001,,,,
'001902001,2002,,,,
'001902041,2002,,,,
'001902103,2002,,,,
'001903001,2002,,,,
'001903041,2002,,,,
'001903101,2002,,,,
'001904001,2002,,,,
'001904041,2002,,,,
'001904102,2002,,,,
'001906002,2002,,,,
'001906102,2002,,,,
'001907001,2002,,,,
'001907041,2002,,,,
'001907042,2002,,,,
'001907101,2002,,,,
'001907104,2002,,,,
'001907107,2002,,,,
'001907110,2002,,,,
'001908002,2002,,,,
'001908041,2002,,,,
'001908101,2002,,,,
'001908102,2002,,,,
'001909001,2002,,,,
'001909101,2002,,,,
'002901001,2002,,,,
'002901002,2002,,,,
'002901041,2002,,,,
'002901101,2002,,,,
'002901103,2002,,,,
'002901104,2002,,,,
'002901105,2002,,,,
'003801001,2002,,,,
'003902001,2002,,,,
'003902004,2002,,,,
'003902041,2002,,,,
'003902101,2002,,,,
'003902102,2002,,,,
'003903001,2002,,,,
'003903004,2002,,,,
'003903044,2002,,,,
'003903120,2002,,,,
'003903121,2002,,,,
'003903122,2002,,,,
'003903123,2002,,,,
'003903124,2002,,,,
'003903125,2002,,,,
'003903126,2002,,,,
'003903127,2002,,,,
'003903128,2002,,,,
'003903129,2002,,,,
'003903130,2002,,,,
'003903140,2002,,,,
'003903141,2002,,,,
'003903201,2002,,,,
'003904001,2002,,,,
'003904005,2002,,,,
'003904041,2002,,,,
'003904101,2002,,,,
'003904102,2002,,,,
'003905001,2002,,,,
'003905004,2002,,,,
'003905041,2002,,,,
'003905101,2002,,,,
'003905102,2002,,,,
'003906001,2002,,,,
'003906101,2002,,,,
'003907001,2002,,,,
'003907004,2002,,,,
'003907041,2002,,,,
'003907101,2002,,,,
'003907102,2002,,,,
'004901001,2002,,,,
'004901041,2002,,,,
'004901101,2002,,,,
'004901102,2002,,,,
'004901103,2002,,,,
'004901104,2002,,,,
'005901001,2002,,,,
'005901101,2002,,,,
'005902001,2002,,,,
'005902041,2002,,,,
'005902101,2002,,,,
'005903001,2002,,,,
'005904001,2002,,,,
'005904101,2002,,,,
'006902001,2002,,,,
'006902101,2002,,,,
'007901001,2002,,,,
'007901002,2002,,,,
'007901041,2002,,,,
'007901101,2002,,,,
'007902001,2002,,,,
'007902002,2002,,,,
'007902005,2002,,,,
'007902041,2002,,,,
'007902101,2002,,,,
'007904001,2002,,,,
'007904002,2002,,,,
'007904041,2002,,,,
'007904042,2002,,,,
'007904101,2002,,,,
'007904103,2002,,,,
'007905001,2002,,,,
